,category,condition
69,T20.211A,"Burn of second degree of right ear, initial encounter"
70,T20.211D,"Burn of second degree of right ear, subsequent encounter"
71,T20.211S,"Burn of second degree of right ear, sequela"
72,T20.212A,"Burn of second degree of left ear, initial encounter"
73,T20.212D,"Burn of second degree of left ear, subsequent encounter"
74,T20.212S,"Burn of second degree of left ear, sequela"
75,T20.219A,"Burn of second degree of unspecified ear, initial encounter"
76,T20.219D,"Burn of second degree of unspecified ear, subs encntr"
77,T20.219S,"Burn of second degree of unspecified ear, sequela"
78,T20.22XA,"Burn of second degree of lip(s), initial encounter"
79,T20.22XD,"Burn of second degree of lip(s), subsequent encounter"
80,T20.22XS,"Burn of second degree of lip(s), sequela"
81,T20.23XA,"Burn of second degree of chin, initial encounter"
82,T20.23XD,"Burn of second degree of chin, subsequent encounter"
83,T20.23XS,"Burn of second degree of chin, sequela"
84,T20.24XA,"Burn of second degree of nose (septum), initial encounter"
85,T20.24XD,"Burn of second degree of nose (septum), subsequent encounter"
86,T20.24XS,"Burn of second degree of nose (septum), sequela"
87,T20.25XA,"Burn of second degree of scalp [any part], initial encounter"
88,T20.25XD,"Burn of second degree of scalp, subsequent encounter"
89,T20.25XS,"Burn of second degree of scalp [any part], sequela"
90,T20.26XA,"Burn of second degree of forehead and cheek, init encntr"
91,T20.26XD,"Burn of second degree of forehead and cheek, subs encntr"
92,T20.26XS,"Burn of second degree of forehead and cheek, sequela"
93,T20.27XA,"Burn of second degree of neck, initial encounter"
94,T20.27XD,"Burn of second degree of neck, subsequent encounter"
95,T20.27XS,"Burn of second degree of neck, sequela"
96,T20.29XA,"Burn of 2nd deg mul sites of head, face, and neck, init"
97,T20.29XD,"Burn of 2nd deg mul sites of head, face, and neck, subs"
98,T20.29XS,"Burn of 2nd deg mul sites of head, face, and neck, sequela"
99,T20.30XA,"Burn third degree of head, face, and neck, unsp site, init"
100,T20.30XD,"Burn third degree of head, face, and neck, unsp site, subs"
101,T20.30XS,"Burn third degree of head, face, and neck, unsp site, sqla"
102,T20.311A,"Burn of third degree of right ear, initial encounter"
103,T20.311D,"Burn of third degree of right ear, subsequent encounter"
104,T20.311S,"Burn of third degree of right ear, sequela"
105,T20.312A,"Burn of third degree of left ear, initial encounter"
106,T20.312D,"Burn of third degree of left ear, subsequent encounter"
107,T20.312S,"Burn of third degree of left ear, sequela"
108,T20.319A,"Burn of third degree of unspecified ear, initial encounter"
109,T20.319D,"Burn of third degree of unspecified ear, subs encntr"
110,T20.319S,"Burn of third degree of unspecified ear, sequela"
111,T20.32XA,"Burn of third degree of lip(s), initial encounter"
112,T20.32XD,"Burn of third degree of lip(s), subsequent encounter"
113,T20.32XS,"Burn of third degree of lip(s), sequela"
114,T20.33XA,"Burn of third degree of chin, initial encounter"
115,T20.33XD,"Burn of third degree of chin, subsequent encounter"
116,T20.33XS,"Burn of third degree of chin, sequela"
117,T20.34XA,"Burn of third degree of nose (septum), initial encounter"
118,T20.34XD,"Burn of third degree of nose (septum), subsequent encounter"
119,T20.34XS,"Burn of third degree of nose (septum), sequela"
120,T20.35XA,"Burn of third degree of scalp [any part], initial encounter"
121,T20.35XD,"Burn of third degree of scalp, subsequent encounter"
122,T20.35XS,"Burn of third degree of scalp [any part], sequela"
123,T20.36XA,"Burn of third degree of forehead and cheek, init encntr"
124,T20.36XD,"Burn of third degree of forehead and cheek, subs encntr"
125,T20.36XS,"Burn of third degree of forehead and cheek, sequela"
126,T20.37XA,"Burn of third degree of neck, initial encounter"
127,T20.37XD,"Burn of third degree of neck, subsequent encounter"
128,T20.37XS,"Burn of third degree of neck, sequela"
129,T20.39XA,"Burn of 3rd deg mu sites of head, face, and neck, init"
130,T20.39XD,"Burn of 3rd deg mu sites of head, face, and neck, subs"
131,T20.39XS,"Burn of 3rd deg mu sites of head, face, and neck, sequela"
132,T20.40XA,"Corros unsp degree of head, face, and neck, unsp site, init"
133,T20.40XD,"Corros unsp degree of head, face, and neck, unsp site, subs"
134,T20.40XS,"Corros unsp degree of head, face, and neck, unsp site, sqla"
135,T20.411A,"Corrosion of unspecified degree of right ear, init encntr"
136,T20.411D,"Corrosion of unspecified degree of right ear, subs encntr"
137,T20.411S,"Corrosion of unspecified degree of right ear, sequela"
138,T20.412A,"Corrosion of unspecified degree of left ear, init encntr"
139,T20.412D,"Corrosion of unspecified degree of left ear, subs encntr"
140,T20.412S,"Corrosion of unspecified degree of left ear, sequela"
141,T20.419A,"Corrosion of unsp degree of unspecified ear, init encntr"
142,T20.419D,"Corrosion of unsp degree of unspecified ear, subs encntr"
143,T20.419S,"Corrosion of unspecified degree of unspecified ear, sequela"
144,T20.42XA,"Corrosion of unspecified degree of lip(s), initial encounter"
145,T20.42XD,"Corrosion of unspecified degree of lip(s), subs encntr"
146,T20.42XS,"Corrosion of unspecified degree of lip(s), sequela"
147,T20.43XA,"Corrosion of unspecified degree of chin, initial encounter"
148,T20.43XD,"Corrosion of unspecified degree of chin, subs encntr"
149,T20.43XS,"Corrosion of unspecified degree of chin, sequela"
150,T20.44XA,"Corrosion of unsp degree of nose (septum), init encntr"
151,T20.44XD,"Corrosion of unsp degree of nose (septum), subs encntr"
152,T20.44XS,"Corrosion of unspecified degree of nose (septum), sequela"
153,T20.45XA,"Corrosion of unspecified degree of scalp, initial encounter"
154,T20.45XD,"Corrosion of unspecified degree of scalp, subs encntr"
155,T20.45XS,"Corrosion of unspecified degree of scalp [any part], sequela"
156,T20.46XA,"Corrosion of unsp degree of forehead and cheek, init encntr"
157,T20.46XD,"Corrosion of unsp degree of forehead and cheek, subs encntr"
158,T20.46XS,"Corrosion of unsp degree of forehead and cheek, sequela"
159,T20.47XA,"Corrosion of unspecified degree of neck, initial encounter"
160,T20.47XD,"Corrosion of unspecified degree of neck, subs encntr"
161,T20.47XS,"Corrosion of unspecified degree of neck, sequela"
162,T20.49XA,"Corros unsp deg mult sites of head, face, and neck, init"
163,T20.49XD,"Corros unsp deg mult sites of head, face, and neck, subs"
164,T20.49XS,"Corros unsp deg mult sites of head, face, and neck, sequela"
165,T20.50XA,"Corros first degree of head, face, and neck, unsp site, init"
166,T20.50XD,"Corros first degree of head, face, and neck, unsp site, subs"
167,T20.50XS,"Corros first degree of head, face, and neck, unsp site, sqla"
168,T20.511A,"Corrosion of first degree of right ear, initial encounter"
169,T20.511D,"Corrosion of first degree of right ear, subsequent encounter"
170,T20.511S,"Corrosion of first degree of right ear, sequela"
171,T20.512A,"Corrosion of first degree of left ear, initial encounter"
172,T20.512D,"Corrosion of first degree of left ear, subsequent encounter"
173,T20.512S,"Corrosion of first degree of left ear, sequela"
174,T20.519A,"Corrosion of first degree of unspecified ear, init encntr"
175,T20.519D,"Corrosion of first degree of unspecified ear, subs encntr"
176,T20.519S,"Corrosion of first degree of unspecified ear, sequela"
177,T20.52XA,"Corrosion of first degree of lip(s), initial encounter"
178,T20.52XD,"Corrosion of first degree of lip(s), subsequent encounter"
179,T20.52XS,"Corrosion of first degree of lip(s), sequela"
180,T20.53XA,"Corrosion of first degree of chin, initial encounter"
181,T20.53XD,"Corrosion of first degree of chin, subsequent encounter"
182,T20.53XS,"Corrosion of first degree of chin, sequela"
183,T20.54XA,"Corrosion of first degree of nose (septum), init encntr"
184,T20.54XD,"Corrosion of first degree of nose (septum), subs encntr"
185,T20.54XS,"Corrosion of first degree of nose (septum), sequela"
186,T20.55XA,"Corrosion of first degree of scalp, initial encounter"
187,T20.55XD,"Corrosion of first degree of scalp, subsequent encounter"
188,T20.55XS,"Corrosion of first degree of scalp [any part], sequela"
189,T20.56XA,"Corrosion of first degree of forehead and cheek, init encntr"
190,T20.56XD,"Corrosion of first degree of forehead and cheek, subs encntr"
191,T20.56XS,"Corrosion of first degree of forehead and cheek, sequela"
192,T20.57XA,"Corrosion of first degree of neck, initial encounter"
193,T20.57XD,"Corrosion of first degree of neck, subsequent encounter"
194,T20.57XS,"Corrosion of first degree of neck, sequela"
195,T20.59XA,"Corros first deg mult sites of head, face, and neck, init"
196,T20.59XD,"Corros first deg mult sites of head, face, and neck, subs"
197,T20.59XS,"Corros first deg mult sites of head, face, and neck, sequela"
198,T20.60XA,"Corros second deg of head, face, and neck, unsp site, init"
199,T20.60XD,"Corros second deg of head, face, and neck, unsp site, subs"
200,T20.60XS,"Corros second deg of head, face, and neck, unsp site, sqla"
201,T20.611A,"Corrosion of second degree of right ear, initial encounter"
202,T20.611D,"Corrosion of second degree of right ear, subs encntr"
203,T20.611S,"Corrosion of second degree of right ear, sequela"
204,T20.612A,"Corrosion of second degree of left ear, initial encounter"
205,T20.612D,"Corrosion of second degree of left ear, subsequent encounter"
206,T20.612S,"Corrosion of second degree of left ear, sequela"
207,T20.619A,"Corrosion of second degree of unspecified ear, init encntr"
208,T20.619D,"Corrosion of second degree of unspecified ear, subs encntr"
209,T20.619S,"Corrosion of second degree of unspecified ear, sequela"
210,T20.62XA,"Corrosion of second degree of lip(s), initial encounter"
211,T20.62XD,"Corrosion of second degree of lip(s), subsequent encounter"
212,T20.62XS,"Corrosion of second degree of lip(s), sequela"
213,T20.63XA,"Corrosion of second degree of chin, initial encounter"
214,T20.63XD,"Corrosion of second degree of chin, subsequent encounter"
215,T20.63XS,"Corrosion of second degree of chin, sequela"
216,T20.64XA,"Corrosion of second degree of nose (septum), init encntr"
217,T20.64XD,"Corrosion of second degree of nose (septum), subs encntr"
218,T20.64XS,"Corrosion of second degree of nose (septum), sequela"
219,T20.65XA,"Corrosion of second degree of scalp, initial encounter"
220,T20.65XD,"Corrosion of second degree of scalp, subsequent encounter"
221,T20.65XS,"Corrosion of second degree of scalp [any part], sequela"
222,T20.66XA,"Corrosion of second degree of forehead and cheek, init"
223,T20.66XD,"Corrosion of second degree of forehead and cheek, subs"
224,T20.66XS,"Corrosion of second degree of forehead and cheek, sequela"
225,T20.67XA,"Corrosion of second degree of neck, initial encounter"
226,T20.67XD,"Corrosion of second degree of neck, subsequent encounter"
227,T20.67XS,"Corrosion of second degree of neck, sequela"
228,T20.69XA,"Corrosion of 2nd deg mul sites of head, face, and neck, init"
229,T20.69XD,"Corrosion of 2nd deg mul sites of head, face, and neck, subs"
230,T20.69XS,"Corros 2nd deg mul sites of head, face, and neck, sequela"
231,T20.70XA,"Corros third degree of head, face, and neck, unsp site, init"
232,T20.70XD,"Corros third degree of head, face, and neck, unsp site, subs"
233,T20.70XS,"Corros third degree of head, face, and neck, unsp site, sqla"
234,T20.711A,"Corrosion of third degree of right ear, initial encounter"
235,T20.711D,"Corrosion of third degree of right ear, subsequent encounter"
236,T20.711S,"Corrosion of third degree of right ear, sequela"
237,T20.712A,"Corrosion of third degree of left ear, initial encounter"
238,T20.712D,"Corrosion of third degree of left ear, subsequent encounter"
239,T20.712S,"Corrosion of third degree of left ear, sequela"
240,T20.719A,"Corrosion of third degree of unspecified ear, init encntr"
241,T20.719D,"Corrosion of third degree of unspecified ear, subs encntr"
242,T20.719S,"Corrosion of third degree of unspecified ear, sequela"
243,T20.72XA,"Corrosion of third degree of lip(s), initial encounter"
244,T20.72XD,"Corrosion of third degree of lip(s), subsequent encounter"
245,T20.72XS,"Corrosion of third degree of lip(s), sequela"
246,T20.73XA,"Corrosion of third degree of chin, initial encounter"
247,T20.73XD,"Corrosion of third degree of chin, subsequent encounter"
248,T20.73XS,"Corrosion of third degree of chin, sequela"
249,T20.74XA,"Corrosion of third degree of nose (septum), init encntr"
250,T20.74XD,"Corrosion of third degree of nose (septum), subs encntr"
251,T20.74XS,"Corrosion of third degree of nose (septum), sequela"
252,T20.75XA,"Corrosion of third degree of scalp, initial encounter"
253,T20.75XD,"Corrosion of third degree of scalp, subsequent encounter"
254,T20.75XS,"Corrosion of third degree of scalp [any part], sequela"
255,T20.76XA,"Corrosion of third degree of forehead and cheek, init encntr"
256,T20.76XD,"Corrosion of third degree of forehead and cheek, subs encntr"
257,T20.76XS,"Corrosion of third degree of forehead and cheek, sequela"
258,T20.77XA,"Corrosion of third degree of neck, initial encounter"
259,T20.77XD,"Corrosion of third degree of neck, subsequent encounter"
260,T20.77XS,"Corrosion of third degree of neck, sequela"
261,T20.79XA,"Corrosion of 3rd deg mu sites of head, face, and neck, init"
262,T20.79XD,"Corrosion of 3rd deg mu sites of head, face, and neck, subs"
263,T20.79XS,"Corros 3rd deg mu sites of head, face, and neck, sequela"
264,T21.00XA,"Burn of unsp degree of trunk, unspecified site, init encntr"
265,T21.00XD,"Burn of unsp degree of trunk, unspecified site, subs encntr"
266,T21.00XS,"Burn of unsp degree of trunk, unspecified site, sequela"
267,T21.01XA,"Burn of unspecified degree of chest wall, initial encounter"
268,T21.01XD,"Burn of unspecified degree of chest wall, subs encntr"
269,T21.01XS,"Burn of unspecified degree of chest wall, sequela"
270,T21.02XA,"Burn of unspecified degree of abdominal wall, init encntr"
271,T21.02XD,"Burn of unspecified degree of abdominal wall, subs encntr"
272,T21.02XS,"Burn of unspecified degree of abdominal wall, sequela"
273,T21.03XA,"Burn of unspecified degree of upper back, initial encounter"
274,T21.03XD,"Burn of unspecified degree of upper back, subs encntr"
275,T21.03XS,"Burn of unspecified degree of upper back, sequela"
276,T21.04XA,"Burn of unspecified degree of lower back, initial encounter"
277,T21.04XD,"Burn of unspecified degree of lower back, subs encntr"
278,T21.04XS,"Burn of unspecified degree of lower back, sequela"
279,T21.05XA,"Burn of unspecified degree of buttock, initial encounter"
280,T21.05XD,"Burn of unspecified degree of buttock, subsequent encounter"
281,T21.05XS,"Burn of unspecified degree of buttock, sequela"
282,T21.06XA,"Burn of unsp degree of male genital region, init encntr"
283,T21.06XD,"Burn of unsp degree of male genital region, subs encntr"
284,T21.06XS,"Burn of unspecified degree of male genital region, sequela"
285,T21.07XA,"Burn of unsp degree of female genital region, init encntr"
286,T21.07XD,"Burn of unsp degree of female genital region, subs encntr"
287,T21.07XS,"Burn of unspecified degree of female genital region, sequela"
288,T21.09XA,"Burn of unsp degree of other site of trunk, init encntr"
289,T21.09XD,"Burn of unsp degree of other site of trunk, subs encntr"
290,T21.09XS,"Burn of unspecified degree of other site of trunk, sequela"
291,T21.10XA,"Burn of first degree of trunk, unspecified site, init encntr"
292,T21.10XD,"Burn of first degree of trunk, unspecified site, subs encntr"
293,T21.10XS,"Burn of first degree of trunk, unspecified site, sequela"
294,T21.11XA,"Burn of first degree of chest wall, initial encounter"
295,T21.11XD,"Burn of first degree of chest wall, subsequent encounter"
296,T21.11XS,"Burn of first degree of chest wall, sequela"
297,T21.12XA,"Burn of first degree of abdominal wall, initial encounter"
298,T21.12XD,"Burn of first degree of abdominal wall, subsequent encounter"
299,T21.12XS,"Burn of first degree of abdominal wall, sequela"
300,T21.13XA,"Burn of first degree of upper back, initial encounter"
301,T21.13XD,"Burn of first degree of upper back, subsequent encounter"
302,T21.13XS,"Burn of first degree of upper back, sequela"
303,T21.14XA,"Burn of first degree of lower back, initial encounter"
304,T21.14XD,"Burn of first degree of lower back, subsequent encounter"
305,T21.14XS,"Burn of first degree of lower back, sequela"
306,T21.15XA,"Burn of first degree of buttock, initial encounter"
307,T21.15XD,"Burn of first degree of buttock, subsequent encounter"
308,T21.15XS,"Burn of first degree of buttock, sequela"
309,T21.16XA,"Burn of first degree of male genital region, init encntr"
310,T21.16XD,"Burn of first degree of male genital region, subs encntr"
311,T21.16XS,"Burn of first degree of male genital region, sequela"
312,T21.17XA,"Burn of first degree of female genital region, init encntr"
313,T21.17XD,"Burn of first degree of female genital region, subs encntr"
314,T21.17XS,"Burn of first degree of female genital region, sequela"
315,T21.19XA,"Burn of first degree of other site of trunk, init encntr"
316,T21.19XD,"Burn of first degree of other site of trunk, subs encntr"
317,T21.19XS,"Burn of first degree of other site of trunk, sequela"
318,T21.20XA,"Burn of second degree of trunk, unsp site, init encntr"
319,T21.20XD,"Burn of second degree of trunk, unsp site, subs encntr"
320,T21.20XS,"Burn of second degree of trunk, unspecified site, sequela"
321,T21.21XA,"Burn of second degree of chest wall, initial encounter"
322,T21.21XD,"Burn of second degree of chest wall, subsequent encounter"
323,T21.21XS,"Burn of second degree of chest wall, sequela"
324,T21.22XA,"Burn of second degree of abdominal wall, initial encounter"
325,T21.22XD,"Burn of second degree of abdominal wall, subs encntr"
326,T21.22XS,"Burn of second degree of abdominal wall, sequela"
327,T21.23XA,"Burn of second degree of upper back, initial encounter"
328,T21.23XD,"Burn of second degree of upper back, subsequent encounter"
329,T21.23XS,"Burn of second degree of upper back, sequela"
330,T21.24XA,"Burn of second degree of lower back, initial encounter"
331,T21.24XD,"Burn of second degree of lower back, subsequent encounter"
332,T21.24XS,"Burn of second degree of lower back, sequela"
333,T21.25XA,"Burn of second degree of buttock, initial encounter"
334,T21.25XD,"Burn of second degree of buttock, subsequent encounter"
335,T21.25XS,"Burn of second degree of buttock, sequela"
336,T21.26XA,"Burn of second degree of male genital region, init encntr"
337,T21.26XD,"Burn of second degree of male genital region, subs encntr"
338,T21.26XS,"Burn of second degree of male genital region, sequela"
339,T21.27XA,"Burn of second degree of female genital region, init encntr"
340,T21.27XD,"Burn of second degree of female genital region, subs encntr"
341,T21.27XS,"Burn of second degree of female genital region, sequela"
342,T21.29XA,"Burn of second degree of other site of trunk, init encntr"
343,T21.29XD,"Burn of second degree of other site of trunk, subs encntr"
344,T21.29XS,"Burn of second degree of other site of trunk, sequela"
345,T21.30XA,"Burn of third degree of trunk, unspecified site, init encntr"
346,T21.30XD,"Burn of third degree of trunk, unspecified site, subs encntr"
347,T21.30XS,"Burn of third degree of trunk, unspecified site, sequela"
348,T21.31XA,"Burn of third degree of chest wall, initial encounter"
349,T21.31XD,"Burn of third degree of chest wall, subsequent encounter"
350,T21.31XS,"Burn of third degree of chest wall, sequela"
351,T21.32XA,"Burn of third degree of abdominal wall, initial encounter"
352,T21.32XD,"Burn of third degree of abdominal wall, subsequent encounter"
353,T21.32XS,"Burn of third degree of abdominal wall, sequela"
354,T21.33XA,"Burn of third degree of upper back, initial encounter"
355,T21.33XD,"Burn of third degree of upper back, subsequent encounter"
356,T21.33XS,"Burn of third degree of upper back, sequela"
357,T21.34XA,"Burn of third degree of lower back, initial encounter"
358,T21.34XD,"Burn of third degree of lower back, subsequent encounter"
359,T21.34XS,"Burn of third degree of lower back, sequela"
360,T21.35XA,"Burn of third degree of buttock, initial encounter"
361,T21.35XD,"Burn of third degree of buttock, subsequent encounter"
362,T21.35XS,"Burn of third degree of buttock, sequela"
363,T21.36XA,"Burn of third degree of male genital region, init encntr"
364,T21.36XD,"Burn of third degree of male genital region, subs encntr"
365,T21.36XS,"Burn of third degree of male genital region, sequela"
366,T21.37XA,"Burn of third degree of female genital region, init encntr"
367,T21.37XD,"Burn of third degree of female genital region, subs encntr"
368,T21.37XS,"Burn of third degree of female genital region, sequela"
369,T21.39XA,"Burn of third degree of other site of trunk, init encntr"
370,T21.39XD,"Burn of third degree of other site of trunk, subs encntr"
371,T21.39XS,"Burn of third degree of other site of trunk, sequela"
372,T21.40XA,"Corrosion of unsp degree of trunk, unsp site, init encntr"
373,T21.40XD,"Corrosion of unsp degree of trunk, unsp site, subs encntr"
374,T21.40XS,"Corrosion of unsp degree of trunk, unspecified site, sequela"
375,T21.41XA,"Corrosion of unspecified degree of chest wall, init encntr"
376,T21.41XD,"Corrosion of unspecified degree of chest wall, subs encntr"
377,T21.41XS,"Corrosion of unspecified degree of chest wall, sequela"
378,T21.42XA,"Corrosion of unsp degree of abdominal wall, init encntr"
379,T21.42XD,"Corrosion of unsp degree of abdominal wall, subs encntr"
380,T21.42XS,"Corrosion of unspecified degree of abdominal wall, sequela"
381,T21.43XA,"Corrosion of unspecified degree of upper back, init encntr"
382,T21.43XD,"Corrosion of unspecified degree of upper back, subs encntr"
383,T21.43XS,"Corrosion of unspecified degree of upper back, sequela"
384,T21.44XA,"Corrosion of unspecified degree of lower back, init encntr"
385,T21.44XD,"Corrosion of unspecified degree of lower back, subs encntr"
386,T21.44XS,"Corrosion of unspecified degree of lower back, sequela"
387,T21.45XA,"Corrosion of unspecified degree of buttock, init encntr"
388,T21.45XD,"Corrosion of unspecified degree of buttock, subs encntr"
389,T21.45XS,"Corrosion of unspecified degree of buttock, sequela"
390,T21.46XA,"Corrosion of unsp degree of male genital region, init encntr"
391,T21.46XD,"Corrosion of unsp degree of male genital region, subs encntr"
392,T21.46XS,"Corrosion of unsp degree of male genital region, sequela"
393,T21.47XA,"Corrosion of unsp degree of female genital region, init"
394,T21.47XD,"Corrosion of unsp degree of female genital region, subs"
395,T21.47XS,"Corrosion of unsp degree of female genital region, sequela"
396,T21.49XA,"Corrosion of unsp degree of other site of trunk, init encntr"
397,T21.49XD,"Corrosion of unsp degree of other site of trunk, subs encntr"
398,T21.49XS,"Corrosion of unsp degree of other site of trunk, sequela"
399,T21.50XA,"Corrosion of first degree of trunk, unsp site, init encntr"
400,T21.50XD,"Corrosion of first degree of trunk, unsp site, subs encntr"
401,T21.50XS,"Corrosion of first degree of trunk, unsp site, sequela"
402,T21.51XA,"Corrosion of first degree of chest wall, initial encounter"
403,T21.51XD,"Corrosion of first degree of chest wall, subs encntr"
404,T21.51XS,"Corrosion of first degree of chest wall, sequela"
405,T21.52XA,"Corrosion of first degree of abdominal wall, init encntr"
406,T21.52XD,"Corrosion of first degree of abdominal wall, subs encntr"
407,T21.52XS,"Corrosion of first degree of abdominal wall, sequela"
408,T21.53XA,"Corrosion of first degree of upper back, initial encounter"
409,T21.53XD,"Corrosion of first degree of upper back, subs encntr"
410,T21.53XS,"Corrosion of first degree of upper back, sequela"
411,T21.54XA,"Corrosion of first degree of lower back, initial encounter"
412,T21.54XD,"Corrosion of first degree of lower back, subs encntr"
413,T21.54XS,"Corrosion of first degree of lower back, sequela"
414,T21.55XA,"Corrosion of first degree of buttock, initial encounter"
415,T21.55XD,"Corrosion of first degree of buttock, subsequent encounter"
416,T21.55XS,"Corrosion of first degree of buttock, sequela"
417,T21.56XA,"Corrosion of first degree of male genital region, init"
418,T21.56XD,"Corrosion of first degree of male genital region, subs"
419,T21.56XS,"Corrosion of first degree of male genital region, sequela"
420,T21.57XA,"Corrosion of first degree of female genital region, init"
421,T21.57XD,"Corrosion of first degree of female genital region, subs"
422,T21.57XS,"Corrosion of first degree of female genital region, sequela"
423,T21.59XA,"Corrosion of first degree of oth site of trunk, init encntr"
424,T21.59XD,"Corrosion of first degree of oth site of trunk, subs encntr"
425,T21.59XS,"Corrosion of first degree of other site of trunk, sequela"
426,T21.60XA,"Corrosion of second degree of trunk, unsp site, init encntr"
427,T21.60XD,"Corrosion of second degree of trunk, unsp site, subs encntr"
428,T21.60XS,"Corrosion of second degree of trunk, unsp site, sequela"
429,T21.61XA,"Corrosion of second degree of chest wall, initial encounter"
430,T21.61XD,"Corrosion of second degree of chest wall, subs encntr"
431,T21.61XS,"Corrosion of second degree of chest wall, sequela"
432,T21.62XA,"Corrosion of second degree of abdominal wall, init encntr"
433,T21.62XD,"Corrosion of second degree of abdominal wall, subs encntr"
434,T21.62XS,"Corrosion of second degree of abdominal wall, sequela"
435,T21.63XA,"Corrosion of second degree of upper back, initial encounter"
436,T21.63XD,"Corrosion of second degree of upper back, subs encntr"
437,T21.63XS,"Corrosion of second degree of upper back, sequela"
438,T21.64XA,"Corrosion of second degree of lower back, initial encounter"
439,T21.64XD,"Corrosion of second degree of lower back, subs encntr"
440,T21.64XS,"Corrosion of second degree of lower back, sequela"
