,Synonyms
24,"['Anhidrotic ectodermal dysplasia, immunodeficiency, osteopetrosis, lymphedema syndrome', 'Combined immunodeficiency due to CD3gamma deficiency', 'Combined immunodeficiency due to CRAC  channel dysfunction', 'Combined immunodeficiency due to MALT1 deficiency', 'Combined immunodeficiency due to OX40 deficiency', 'Combined immunodeficiency due to STK4 deficiency', 'Combined immunodeficiency due to ZAP70 deficiency', 'Ectodermal dysplasia with sweating defect', 'Immunodeficiency by defective expression of human leukocyte antigen class 1', 'Primary immunodeficiency with natural killer cell deficiency and adrenal insufficiency', 'Severe combined immunodeficiency due to CARD11 deficiency', 'Severe combined immunodeficiency due to DCLRE1C deficiency', 'Severe combined immunodeficiency due to deoxyribonucleic acid dependent protein kinase catalytic subunit deficiency', 'Severe T-cell immunodeficiency, congenital alopecia, nail dystrophy syndrome', 'Susceptibility to respiratory infection associated with CD8alpha chain mutation', 'T-cell negative B-cell positive severe combined immunodeficiency due to JAK3 deficiency', 'Warts, hypogammaglobulinemia, infections, and myelokathexis']"
25,"['Autosomal recessive SCID', 'Autosomal recessive severe combined immunodeficiency', 'Benign combined immunodeficiency', 'Combined immunodeficiency disease', 'Combined immunodeficiency with faciooculoskeletal anomalies syndrome', 'Congenital atrophy of optic nerve', 'Hepatic veno-occlusive disease with immunodeficiency syndrome', 'Obstruction of visceral vein', 'Severe combined immunodeficiency disease', 'Severe combined immunodeficiency with low T- and B-cell numbers', 'Severe combined immunodeficiency with maternofetal engraftment', 'Severe combined immunodeficiency, microcephaly, growth retardation, sensitivity to ionizing radiation syndrome', 'Veno-occlusive disease of the liver']"
26,"['Dense body defect', 'Immunodeficiency associated with multiple organ system abnormalities', 'Immunodeficiency with major anomalies', 'Wiskott-Aldrich autosomal dominant variant syndrome', 'Wiskott-Aldrich syndrome']"
27,"['22q11 partial monosomy syndrome', 'Aplasia of thymus', 'Aplasia of thymus gland with immunodeficiency', 'Dysplasia of thymus gland with immunodeficiency', 'Thymic aplasia or dysplasia with immunodeficiency']"
28,['Lymphopenic agammaglobulinemia - short-limbed dwarfism syndrome']
29,"['Immunodeficiency following hereditary defective response to Epstein-Barr virus', 'Immunodeficiency with major anomalies', 'X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia', 'X-linked lymphoproliferative syndrome']"
30,"['Chemotactic disorder', 'Congenital hypergammaglobulinemia', 'Hyperimmunoglobulin E syndrome']"
31,"['Hereditary angioedema', 'Hereditary angioedema with normal C1 esterase inhibitor activity', 'Immunodeficiency associated with 18p syndrome', 'Primary immunodeficiency syndrome due to p14 deficiency', 'X-linked immunoneurologic disorder']"
32,"['Immunodeficiency associated with multiple organ system abnormalities', 'Immunodeficiency with major anomalies']"
33,"['Congenital sideroblastic anemia, B-cell immunodeficiency, periodic fever, developmental delay syndrome']"
34,"['Common variable agammaglobulinemia', 'Common variable immunodeficiency with predominant immunoregulatory T-cell disorders']"
35,"['Common variable agammaglobulinemia', 'Common variable agammaglobulinemia', 'Common variable immunodeficiency with autoantibodies to B- or T-cells', 'Common variable immunodeficiency with predominant abnormalities of B-cell numbers and functions']"
36,[]
37,"['Common variable agammaglobulinemia', 'Deficiency in anterior pituitary function, variable immunodeficiency syndrome']"
38,['Lymphocyte function antigen-1 defect']
39,"['Acquired angioedema due to C1 inhibitor autoantibody', 'Acquired C1 esterase inhibitor deficiency', 'Alternative pathway deficiency', 'Anaphylotoxin inactivator deficiency', 'Classical complement pathway abnormality', 'Combined complement 6 and 7 deficiencies', 'Complement 1q beta chain deficiency', 'Complement 1q deficiency', 'Complement 1q dysfunction', 'Complement 1r deficiency', 'Complement 1s deficiency', 'Complement 2 deficiency', 'Complement 3 deficiency', 'Complement 4 binding protein deficiency', 'Complement 4 deficiency', 'Complement 4A deficiency', 'Complement 4B deficiency', 'Complement 5 deficiency', 'Complement 5 dysfunction', 'Complement 5a inhibitor deficiency', 'Complement 6 deficiency', 'Complement 7 deficiency', 'Complement 8 alpha-gamma deficiency', 'Complement 8 beta chain deficiency', 'Complement 8 beta chain dysfunction', 'Complement 9 deficiency', 'Complement abnormality', 'Complement component 3 deficiency', 'Complement component deficiency', 'Complement deficiency disease', 'Complement receptor 1 deficiency', 'Complement receptor 3 deficiency', 'Complement receptor deficiency', 'Complement regulatory factor defect', 'Coombs negative hemolytic anemia', 'Cutis laxa with complement deficiency', 'Cutis laxa, acquired type', 'Decay accelerating factor deficiency', 'Disorder of complement', 'Factor B deficiency', 'Factor D deficiency', 'Factor H deficiency', 'Familial C3B inhibitor deficiency syndrome', 'Hereditary angioedema', 'Hereditary C1 esterase inhibitor deficiency - deficient factor', 'Hereditary C1 esterase inhibitor deficiency - dysfunctional factor', 'Homologous restriction factor deficiency', 'Immunodeficiency due to MASP-2 deficiency', 'Panniculitis due to immunological disorder', 'Panniculitis with complement deficiency', 'Primary CD59 deficiency', 'Properdin deficiency disease', 'Terminal component deficiency']"
40,"['Absent thumb with short stature and immunodeficiency syndrome', 'Activated PI3K-delta syndrome', 'Age-related immunodeficiency', 'Autosomal dominant mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 1 deficiency', 'Autosomal dominant mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 2 deficiency', 'Autosomal recessive mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 1 deficiency', 'Autosomal recessive mendelian susceptibility to mycobacterial disease due to partial interferon gamma receptor 2 deficiency', 'CD4 T lymphocyte deficiency', 'Cellular immune defect', 'Congenital immunodeficiency involving the hematopoietic system', 'Constitutional mismatch repair deficiency syndrome', 'Cryopyrin associated periodic syndrome', 'Defective immunoglobulin glycosylation', 'Defective phagocytic cell opsonization', 'FADD-related immunodeficiency', 'Familial cold urticaria', 'Heritable disorder of neutrophil function', 'Immunodeficiency associated with chromosomal abnormality', 'Immunodeficiency due to CD25 deficiency', 'Immunodeficiency due to ficolin 3 deficiency', 'Immunoglobulin-associated molecule deficiency', 'Immuno-osseous dysplasia', 'Interleukin-12 deficiency', 'Lichtenstein syndrome', 'Mannan-binding protein deficiency', 'Mannose-binding lectin deficiency', 'MDA5 deficiency', 'Mendelian susceptibility to mycobacterial disease due to complete interferon gamma receptor 2 deficiency', 'Mendelian susceptibility to mycobacterial disease due to complete ISG15 deficiency', 'Mendelian susceptibility to mycobacterial disease due to partial IRF8 deficiency', 'Mendelian susceptibility to mycobacterial disease due to partial STAT1 deficiency', 'Natural-killer cell deficiency', 'Neutrophil immunodeficiency syndrome', 'Phagocytic immunodeficiency', 'PLCG2-associated antibody deficiency and immune dysregulation', 'Predominantly T-cell defect', 'Pyogenic bacterial infection due to deficiency of myeloid differentiation primary response 88', 'Schimke immuno-osseous dysplasia', 'Secretory piece deficiency', 'T lymphocyte disorder', 'T-cell immunodeficiency with epidermodysplasia verruciformis', 'T-lymphocyte deficiency', 'T-lymphocyte immunodeficiency', 'Transient immunodeficiency of infancy']"
41,"['Adult-onset immunodeficiency', 'Age-related immunodeficiency', 'Anhidrotic ectodermal dysplasia with immune deficiency', 'Centromeric instability of chromosomes 1,9 and 16 and immunodeficiency', 'Congenital anomaly of endocrine ovary', 'Congenital immunodeficiency disease', 'Congenital livedo reticularis', 'Drug-induced immunodeficiency', 'Facial dysmorphism, immunodeficiency, livedo, short stature syndrome', 'Immunodeficiency caused by long term therapeutic use of drug', 'Immunodeficiency disorder', 'Immunodeficiency secondary to chemotherapy', 'Immunodeficiency secondary to corticosteroid', 'Immunodeficiency secondary to neoplasm', 'Immunodeficiency secondary to radiation therapy', 'Immunodeficiency secondary to trauma', 'Immunodeficiency with thymoma', 'Immuno-osseous dysplasia', 'Immunosuppression', 'Laron syndrome with immunodeficiency', 'Livedo reticularis', 'Lung fibrosis, immunodeficiency, 46,XX gonadal dysgenesis syndrome', 'Microcephaly, normal intelligence and immunodeficiency', 'Oral hairy leukoplakia associated with immunodeficiency', 'Ovarian dysgenesis', 'Patient immunocompromised', 'Patient immunosuppressed', 'Primary immune deficiency disorder', 'Pure gonadal dysgenesis', 'Pure gonadal dysgenesis 46,XX', 'Roifman syndrome', 'Secondary immune deficiency disorder', 'Susceptibility to viral and mycobacterial infection']"
42,"['Endobronchial sarcoidosis', 'Pulmonary sarcoidosis', 'Sarcoid pulmonary calcification', 'Stage 1 pulmonary sarcoidosis', 'Stage 2 pulmonary sarcoidosis', 'Stage 3 pulmonary sarcoidosis', 'Stage 4 pulmonary sarcoidosis']"
43,"['Hilar lymph node sarcoidosis', 'Hilar lymphadenopathy', 'Lymph node sarcoidosis', 'Mediastinal lymph node sarcoidosis']"
44,"['Bilateral hilar adenopathy', 'Hilar lymphadenopathy', 'Lofgrens syndrome', 'Pulmonary sarcoidosis', 'Sarcoidosis of lung with sarcoidosis of lymph nodes', 'Sarcoidosis-induced erythema nodosum']"
45,"['Acute skin sarcoidosis', 'Atrophic sarcoidosis', 'Chronic skin sarcoidosis', 'Cutaneous sarcoidosis', 'Hypomelanotic sarcoidosis', 'Ichthyosiform sarcoidosis', 'Lichenoid sarcoidosis', 'Maculopapular sarcoidosis', 'Nail dystrophy due to sarcoidosis', 'Nodule of skin of head', 'Orofacial sarcoid', 'Papular sarcoidosis', 'Post-inflammatory hypopigmentation', 'Postinflammatory skin pigmentation change', 'Sarcoidosis in scar', 'Sarcoidosis, angiolupoid type', 'Sarcoidosis, Darier-Roussy type', 'Sarcoidosis, erythrodermic type', 'Sarcoidosis, lupus pernio type', 'Sarcoidosis, nodular type', 'Sarcoidosis, plaque type', 'Subcutaneous nodular sarcoidosis', 'Subcutaneous sarcoidosis', 'Ulcerative sarcoidosis', 'Verrucous sarcoidosis']"
46,"['Neurosarcoidosis', 'Non-infective meningitis', 'Sarcoid meningitis']"
47,['Multiple cranial nerve palsies in sarcoidosis']
48,"['Sarcoid chorioretinitis', 'Sarcoid iridocyclitis', 'Sarcoid uveitis']"
49,"['Granulomatous interstitial nephritis', 'Granulomatous sarcoid nephropathy']"
50,"['Cardiac sarcoidosis', 'Sarcoid heart muscle disease']"
51,"['Sarcoid arthritis', 'Sarcoid arthropathy', 'Sarcoid dactylitis']"
52,"['Acute sarcoid polymyositis', 'Chronic sarcoid myopathy', 'Myositis in sarcoidosis', 'Polymyositis', 'Sarcoid myopathy', 'Sarcoid myopathy', 'Secondary myopathy', 'Secondary myopathy']"
53,"['Cerebral sarcoidosis', 'Demyelination of central nervous system co-occurrent and due to neurosarcoidosis', ""Heerfordt's syndrome"", 'Hepatic granulomas in sarcoidosis', 'Lacrimal and parotid gland sarcoidosis', 'Laryngeal sarcoidosis', 'Nasal sarcoidosis', 'Nasopharyngeal sarcoidosis', 'Neurosarcoidosis', 'Ocular sarcoidosis', 'Parotid swelling', 'Sarcoid neuropathy', 'Sarcoidosis of digestive system', 'Sarcoidosis of inferior turbinates', 'Sarcoidosis of oral cavity', 'Sarcoidosis with glomerulonephritis', 'Splenic sarcoidosis', 'Splenitis', 'Swelling of salivary gland']"
54,"['Dilated cardiomyopathy secondary to sarcoidosis', 'Hypercalcemia due to sarcoidosis', 'Hypothyroidism due to infiltrative disease', 'Hypothyroidism due to sarcoidosis', 'Pulmonary hypertension in sarcoidosis', 'Pulmonary hypertension in systemic disorder', 'Pulmonary sarcoidosis', 'Restrictive cardiomyopathy secondary to sarcoidosis', 'Sarcoidosis', 'Sarcoidosis, anular type', 'Sarcoidosis-induced erythema nodosum', 'Secondary restrictive cardiomyopathy']"
55,"['Benign primary hypergammaglobulinemic purpura', 'Hyperglobulinemic purpura', 'Polyclonal gammopathy', 'Polyclonal hypergammaglobulinemia', ""Waldenstrom's hypergammaglobulinemic purpura""]"
56,"['Cold erythema', 'Cold erythema associated with cryoglobulin', 'Cryofibrinogenemia', 'Cryofibrinogenemic purpura', 'Cryoglobulinemia', 'Cryoglobulinemia', 'Cryoglobulinemia due to chronic hepatitis C', 'Cryoglobulinemic glomerulonephritis', 'Cryoglobulinemic purpura', 'Cryoglobulinemic vasculitis', 'Essential mixed cryoglobulinemia', 'Mixed cryoimmunoglobulinemia with monoclonal component', 'Mixed polyclonal cryoimmunoglobulinemia', 'Monoclonal cryoimmunoglobulinemia', 'Necrotizing vasculitis due to mixed cryoglobulinemia', 'Neuropathy associated with dysproteinemias', 'Neuropathy in cryoglobulinemia', 'Polyclonal gammopathy', 'Primary cryoglobulinemia', 'Secondary cryofibrinogenemia', 'Secondary cryoglobulinemia', 'Secondary cryoglobulinemia', 'Simple cryoglobulinemia', 'Small vessel vasculitis caused by immune complex']"
57,"['Benign monoclonal gammopathy', 'Benign paraproteinemia', 'Congenital hypergammaglobulinemia', 'Cryofibrinogenemia', 'Hereditary hypertrophic neuropathy with paraproteinemia', 'Hypergammaglobulinemia', 'Increased serum protein level', 'Mixed cryofibrinogenemia', 'Primary cryofibrinogenemia', 'Subcorneal pustular dermatosis', 'Subcorneal pustular dermatosis with paraproteinemia']"
58,"['Disorder of immune reconstitution', 'Engraftment reaction', 'Engraftment syndrome', 'Evidence of immune reconstitution', 'Immune reconstitution finding', 'Immune reconstitution finding', 'Immune reconstitution finding', 'Immune reconstitution reaction', 'Immune reconstitution syndrome']"
59,['Anaphylaxis due to mast cell disorder']
60,[]
61,[]
62,[]
63,[]
64,"['Acute graft-versus-host disease', 'Acute graft-versus-host disease', 'Acute graft-versus-host reaction following bone marrow transplant', 'Graft versus host disease', 'Graft versus host disease']"
65,"['Chronic graft versus host disease after transplantation of bone marrow', 'Chronic graft-versus-host disease', 'Chronic graft-versus-host disease', 'Chronic graft-versus-host disease', 'Chronic graft-versus-host disease', 'Chronic graft-versus-host disease', 'Chronic graft-versus-host disease following kidney transplant', 'Graft versus host disease', 'Graft versus host disease', 'Graft versus host disease', 'Graft versus host disease', 'Graft versus host disease', 'Lichenoid chronic graft-versus-host disease', 'Sclerodermoid chronic graft-versus-host disease']"
66,[]
67,"['Acute erythematous eruption of skin', 'Cutaneous graft-versus-host disease', 'Dry eyes', 'Finding of moistness of eye', 'Graft versus host disease', 'Graft versus host disease', 'Graft versus host reaction', 'Keratoconjunctivitis sicca', 'Keratoconjunctivitis sicca due to graft-versus-host disease', 'Lyell syndrome', 'Materno-fetal graft-versus-host disease', 'Nail dystrophy due to graft-versus-host disease', 'Oral mucosal disease due to graft-versus-host disease', 'Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum', 'Toxic epidermal necrolysis due to graft-versus-host disease']"
68,"['Autoimmune lymphoproliferative syndrome', 'Autoimmune lymphoproliferative syndrome with recurrent viral infection', 'Dianzani autoimmune lymphoproliferative disease', 'RAS-associated autoimmune leukoproliferative disease']"
69,"['Antibody-mediated cytolysis', 'Anti-human leukocyte antigen hyperimmunization', 'Autoimmune disorder of bilateral inner ears', 'Autoimmune disorder of inner ear', 'Autoimmune enteropathy', 'Autoimmune enteropathy', 'Autoimmune enteropathy and endocrinopathy with susceptibility to chronic infection syndrome', 'Autoimmune reaction mediated by antibody to tissue element with complement', 'Autoimmune reaction mediated by antibody to tissue element without complement', 'Autoimmune reaction mediated by B cells', 'Autoimmune reaction mediated by cell-mediated immunity', 'Autoimmune reaction mediated by immune complex', 'Autoimmune reaction mediated by T cells', 'Autoimmune reaction, specific organ or cell type', 'Autoimmune state', 'Autoleukocyte sensitivity', 'Autologous state', 'Autosensitivity', 'BCG granuloma', 'Cytokine release syndrome', 'Diffuse antibody band pattern', 'Disorder of immunoglobulin', 'Familial immunoglobulin hypercatabolism', 'Hyperimmune state', 'Immune dysregulation, inflammatory bowel disease, arthritis, recurrent infection syndrome', 'Immunoglobulin hypercatabolism', 'Immunologic patching', 'Impaired phagocytosis', 'Infection due to Mycobacterium bovis', 'Inflammatory disorder of immune system', 'Isoimmunization', 'Low immunologic affinity', 'Nakajo-Nishimura syndrome', 'Postinfectious autoimmune reaction', 'Primary immunoglobulin catabolism abnormality', 'Primary immunoglobulin catabolism abnormality', 'Restricted antibody band pattern', 'Reticuloendothelial blockade', 'Tuftsin deficiency', 'X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome']"
70,"['Abnormal host defense', 'Abnormal host response', 'Antibody-mediated activation and inactivation', 'Autoimmune AND/OR graft reaction', 'Autoimmune reaction', 'Autoimmune state', 'Autoimmune vasculitis', 'Autonomic neuropathy due to disorder of immune function', 'Chronic disease of immune function', 'Chronic disease of immune structure', 'Cryopathy', 'Disorder of immune function', 'Disorder of immune structure', 'Drug-induced autoimmune reaction', 'Epilepsy due to immune disorder', 'Glomerular disorders in blood diseases and disorders involving the immune mechanism', 'Granulocyte abnormality due to immune defect', 'Hereditary disorder of immune system', 'Immune defect', 'Immune system complication of procedure', 'Immune-mediated neuropathy', 'Immunosuppression-related infectious disease', 'Induced autoimmune reaction', 'Microcephaly, hypogammaglobulinemia, abnormal immunity syndrome', 'Nonspecific immune reaction', 'Panniculitis due to immunological disorder', 'Postvaccinal autoimmune reaction', 'Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism', 'Spondyloenchondrodysplasia', 'Spondyloenchondrodysplasia with immune dysregulation', 'Ulcer of esophagus due to disorder of immune system']"
