,Synonyms
10,"['Acquired eosinophilia', 'Aggressive lymphadenopathic mastocytosis with eosinophilia', 'Allergic eosinophilia', 'Constitutional eosinophilia', 'Disorder characterized by eosinophilia', 'Disseminated eosinophilic collagen disease', 'Drug reaction with eosinophilia and systemic symptoms', 'Drug reaction with eosinophilia and systemic symptoms caused by strontium ranelate', 'Drug-induced eosinophilia', 'Eosinophil count raised', 'Episodic angioedema with eosinophilia', 'Familial eosinophilia', 'Hereditary eosinophilia', 'Hereditary eosinophilia', 'Idiopathic eosinophilia', 'Idiopathic hypereosinophilic syndrome', 'Secondary eosinophilia', 'Severe combined immunodeficiency with hypereosinophilia', 'Severe combined immunodeficiency with low T- and B-cell numbers', 'Systemic mast cell disease', 'Toxic oil syndrome']"
11,"['Abnormal lymphocyte destruction', 'Acquired lymphocytopenia', 'CD4 T lymphocyte deficiency', 'Cellular immune defect', 'Decreased lymphocyte production', 'Episodic lymphocytopenia', 'Idiopathic CD4 lymphocytopenia', 'Lymphocyte abnormality', 'Lymphocyte depletion', 'Lymphocytoid disorder', 'Lymphocytopenia', 'Neonatal lymphocytopenia', 'Non-malignant lymphocyte AND/OR plasma cell disorder', 'T lymphocyte disorder', 'T-lymphocyte deficiency']"
12,"['Autoimmune leukopenia', 'Complete deafness', 'Congenital deafness', 'Decreased blood eosinophil number', 'Decreased blood eosinophil number', 'Eosinopenia', 'Febrile leukopenia', 'Lymphocytoid disorder', 'Lymphocytopenia', 'Monocyte count abnormal', 'Monocytopenia', 'Monocytopenia with susceptibility to infections', 'Neutropenia', 'Neutropenia, monocytopenia, deafness syndrome', 'Panleukopenia']"
13,"['Decreased blood leukocyte number', 'Leukopenia', 'White blood cell number - finding']"
14,"['Acquired lymphocytosis', 'Diffuse infiltrative lymphocytosis syndrome', 'Increased blood lymphocyte number', 'Lymphocytosis', 'Lymphocytosis - absolute', 'Monoclonal B-cell lymphocytosis', 'Non-malignant lymphocyte AND/OR plasma cell disorder', 'Persistent lymphocytosis', 'Persistent polyclonal B-cell lymphocytosis', 'Relative lymphocytosis', 'T lymphocyte disorder', 'T lymphocyte disorder', 'T-cell lymphocytosis', 'White blood cell number - finding']"
15,"['Chronic idiopathic monocytosis', 'Increased blood monocyte number', 'Monocyte count abnormal', 'Monocytoid disorder', 'Monocytosis', 'Reactive monocytosis']"
16,"['Non-malignant lymphocyte AND/OR plasma cell disorder', 'Plasmacytosis']"
17,"['Basophilic leukemoid reaction', 'Leukemoid reaction', 'Lymphocytic leukemoid reaction', 'Lymphocytoid disorder', 'Monocytic leukemoid reaction', 'Monocytoid disorder', 'Monocytosis', 'Neutrophilia', 'Neutrophilic leukemoid reaction', 'Non-malignant lymphocyte AND/OR plasma cell disorder']"
18,"['Basophil count abnormal', 'Basophilia']"
19,"['Band neutrophil count above reference range', 'Left shifted white blood cells', 'White blood cell age - finding']"
20,"['Acquired neutrophilia', 'Acute neutrophilia', 'Chronic neutrophilia', 'Constitutional neutrophilia', 'Corticosteroid-induced neutrophilia', 'Drug-induced neutrophilia', 'Granulocytosis', 'Increased granulocyte production', 'Neutrophilia', 'Neutrophilia', 'Neutrophilia', 'Stress neutrophilia']"
21,"['Increased blood leukocyte number', 'Leukocytosis', 'Post-splenectomy disorder', 'Post-splenectomy leukocytosis']"
22,"['Abnormal basophil production', 'Abnormal eosinophil production', 'Abnormal granulocyte production', 'Abnormal granulocyte production', 'Abnormal monocyte production', 'Abnormal monocytes', 'Acquired disorder of neutrophil function', 'Adult G6PD deficiency of leukocytes syndrome', 'Alder-Reilly body', 'Alius-Grignaschi anomaly', 'Basophilic hyperplasia', 'Chemotactic disorder', 'Congenital leukocyte adherence deficiency', 'Congenital neutrophil actin dysfunction', 'CR3-receptor deficiency', 'Cytoplasmic vacuolation', 'Cytoplasmic vacuolation of lymphocyte', 'Decreased granulocyte life span', 'Decreased lymphocyte destruction', 'Decreased lymphocyte life span', 'Defective phagocytic cell adhesion', 'Defective phagocytic cell chemotaxis', 'Defective phagocytic cell killing', 'Defective phagocytic cell opsonization', 'Disorder involving basophils and mast cells', 'Disorder involving basophils and mast cells', 'Disorder of basophils', 'Disorder of neutrophil adhesion', 'Disorder of neutrophil chemotaxis', 'Disorder of phagocytic cell number', 'Döhle body', 'Drumstick nuclear appendage', 'Eosinophil peroxidase deficiency', 'Eosinophilic disorder', 'Extramedullary hematopoiesis', 'Extramedullary megakaryocytopoiesis', 'Giant granulation', 'Glutathione synthetase deficiency', 'Gluthathione peroxidase deficiency', 'Granulation anomaly', 'Granulocyte abnormality due to immune defect', 'Granulocyte destruction finding', 'Granulocyte granule deficiency', 'Heritable disorder of neutrophil function', 'Heritable disorder of neutrophil function', 'Heritable disorder of neutrophil production', 'Immature white blood cells', 'Increased granulocyte destruction', 'Increased lymphocyte destruction', 'Increased lymphocyte production', 'Increased megakaryocyte production', 'Jung syndrome', 'Left shifted white blood cells', 'Leukocyte glucose-6-phosphate dehydrogenase deficiency', 'Leukocyte maturation arrest', 'Lymphocyte abnormality', 'Lymphocyte finding', 'Lymphocytoid disorder', 'Monocyte count - finding', 'Morulae in leukocyte', 'Myeloperoxidase deficiency', 'Myeloperoxidase deficiency syndrome', 'Neutrophil abnormality', 'Neutrophil cytomatrix disorder', 'Neutrophil motility disorder', 'Neutrophil secondary granule deficiency', 'Non malignant mast cell disease', 'Pelger-Huët cell', 'Phagocytic cell defect', 'Phagocytic cell dysfunction', 'Plasmacytoid lymphocytes', 'Platycytes', 'Pseudoneutrophilia', 'Pseudo-Pelger-Huet form', 'Quantitative disorder of neutrophils', 'Reactive mastocytosis', 'Right shifted white blood cells', 'Ring-form neutrophil', 'Sensitized cell', 'Sensitized leukocyte', 'Siccardi syndrome', 'Specific granule deficiency', 'Toxic granulation', 'White blood cell abnormality', 'White blood cell age - finding', 'White blood cell age - finding', 'White blood cell chromosome abnormality', 'White blood cell granularity - finding', 'White blood cell granularity - finding', 'White blood cell number - finding', 'White blood cell number - finding']"
23,"['Abnormal granulocyte destruction', 'Abnormal granulocyte production', 'Abnormal lymphocyte production', 'Abnormal neutrophil production', 'B lymphocyte disorder', 'Decreased granulocyte destruction', 'Decreased granulocyte production', 'Disorder involving basophils and mast cells', 'Disorder of basophils', 'Disorder of eosinophil', 'Disorder of neutrophils', 'Granulocyte destruction finding', 'Granulocyte destruction finding', 'Hereditary white blood cell disorder', 'Heritable disorder of neutrophil function', 'Lymphocyte disorder', 'Monocytoid disorder', 'Neutrophil production finding', 'Non-malignant lymphocyte AND/OR plasma cell disorder', 'Non-malignant white cell disorder', 'Qualitative abnormality of granulocyte', 'Quantitative abnormality of granulocytes', 'T lymphocyte disorder', 'Thong Douglas Ferrante syndrome', 'White blood cell abnormality', 'White blood cell disorder']"
24,"['Hypoplasia of spleen', 'Hyposplenism', 'Splenic atrophy']"
25,"['Hypersplenism', 'Myeloid metaplasia', 'Thrombocytopenia due to hypersplenism']"
26,"['Chronic congestive splenomegaly', 'Congestive splenomegaly']"
27,['Splenic abscess']
28,"['Epidermoid cyst of spleen', 'Splenic cyst']"
29,"['Delayed rupture of spleen', 'Fleckmilz', 'Hematoma of spleen without rupture of capsule AND without open wound into abdominal cavity', 'Intraparenchymal hematoma of spleen', 'Nontraumatic splenic rupture', 'Rupture of spleen', 'Splenic hematoma', 'Splenic hemorrhage', 'Splenic infarction', 'Subcapsular hematoma of spleen', 'Torsion of spleen']"
30,"['Doan-Wiseman syndrome', 'Primary splenic neutropenia']"
31,"['Calcification of spleen', 'Extramedullary hematopoiesis', 'Extramedullary hematopoiesis of spleen', 'Finding of sensation of spleen', 'Infection of spleen', 'Lesion of spleen', 'Perisplenitis', 'Peritoneal pseudocyst', 'Red blood cell sequestration in spleen', 'Sago spleen', 'Septic splenitis', 'Spleen tender', 'Splenic fibrosis', 'Splenic pseudocyst', 'Splenitis', 'Splenosis', 'Wandering spleen']"
32,"['Acquired pancytopenia', 'Disorder of spleen', 'Doan-Wright syndrome']"
33,"['Autosomal recessive congenital methemoglobinemia', 'Autosomal recessive congenital methemoglobinemia type I', 'Autosomal recessive congenital methemoglobinemia type II', 'Congenital methemoglobinaema with defective methemoglobin-reducing system', 'Congenital methemoglobinemia', 'Congenital methemoglobinemia with abnormal methemoglobins', 'Familial methemoglobinemia', 'Hemoglobin M disease']"
34,"['Acquired hemoglobinopathy', 'Acquired hemoglobinopathy', 'Acquired methemoglobinemia', 'Drug-induced methemoglobinemia', 'Drug-induced methemoglobinemia', 'Idiopathic methemoglobinemia', 'Methemoglobinemia due to nitrate poisoning', 'Methemoglobinuria', ""Stokvis' disease"", 'Sulfhemoglobinemia', 'Toxic methemoglobinemia with cyanosis', 'Toxic methemoglobinuria']"
35,['Methemoglobinemia']
36,"['Chronic myeloproliferative disorder ', 'Chuvash erythrocytosis', 'Disorder of manganese metabolism', 'Familial erythrocytosis', 'Familial erythrocytosis due to diphosphoglycerate mutase deficiency', 'Familial polycythemia vera', 'Hypermanganesemia with dystonia', 'Hypermanganesemia with dystonia, polycythemia, and cirrhosis', 'Polycythemia vera ']"
37,"['Andes disease', 'Chronic mountain sickness', 'Erythrocytosis', 'Erythrocytosis due to alveolar hypoventilation', 'Erythrocytosis due to autotransfusion', 'Erythrocytosis due to cardiovascular disease', 'Erythrocytosis due to cardiovascular disease', 'Erythrocytosis due to cerebellar hemangioma', 'Erythrocytosis due to cyanotic congenital heart disease', 'Erythrocytosis due to defective oxygen transport', 'Erythrocytosis due to endocrine disorder', 'Erythrocytosis due to hepatoma', 'Erythrocytosis due to hydronephrosis', 'Erythrocytosis due to low atmospheric pressure', 'Erythrocytosis due to pulmonary disease', 'Erythrocytosis due to renal cyst', 'Erythrocytosis due to renal tumor', 'Erythrocytosis due to tissue hypoxemia', 'Erythrocytosis due to uterine myoma', 'Familial erythrocytosis', ""Gaisbock's syndrome"", 'Hemoglobinopathy with erythrocytosis', 'Hemoglobinopathy with erythrocytosis', 'High oxygen affinity hemoglobin polycythemia', 'Idiopathic erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Inappropriate secondary erythrocytosis', 'Polycythemia due to cyanotic heart disease', 'Polycythemia due to cyanotic respiratory disease', 'Pseudo-polycythemia', 'Relative polycythemia', 'Secondary polycythemia', 'Secondary polycythemia with excess erythropoietin', 'Secondary polycythemia without excess erythropoietin', 'Stress polycythemia', 'TEMPI syndrome']"
38,"['Congenital enlarged kidney', 'Congenital neutropenia, myelofibrosis, nephromegaly syndrome', 'Ischemic myelofibrosis', 'Myelofibrosis', 'Myelofibrosis', 'Myelofibrosis due to another disorder']"
39,"['Autoimmune thrombocytopenia', 'Drug-induced immune thrombocytopenia', 'Heparin-induced thrombocytopenia', 'Heparin-induced thrombocytopenia with thrombosis', 'Secondary autoimmune thrombocytopenia', 'Secondary thrombocytopenia', 'Thrombocytopenia due to drugs']"
40,"['Abnormal cation transport syndrome', 'Abnormal hematopoiesis', 'Abnormal hematopoiesis', 'Abnormal megakaryocyte production', 'Alcoholic macrocytosis', 'Alcohol-related macrocytosis', 'Blood group deletion syndrome', 'Blood viscosity level - finding', 'Bone marrow depression', 'Bone marrow erythropoiesis - finding', 'Bone marrow hyperplasia', 'Complete trisomy 21 syndrome', 'Congenital anomaly of the hematopoietic system', 'Cytopenia', 'Deficiency of hexokinase', 'Edema of bone marrow', 'Eosinophilic hyperplasia of bone marrow', 'Erythroid dysplasia of bone marrow', 'Erythroid hyperplasia of bone marrow', 'Extramedullary hematopoiesis', 'Granulocytic hyperplasia of bone marrow', 'Hematopoietic maturation arrest', 'Hematopoietic subsyndrome of acute radiation syndrome', 'Hemolytic disorder', 'Hyperviscosity', 'Hyperviscosity syndrome', 'Increased blood viscosity', 'Ineffective hematopoiesis', 'Macrocytosis', 'Macrocytosis - no anemia', 'Macrocytosis - no anemia', 'Megakaryocytic hyperplasia of bone marrow', 'Mild bone marrow hyperplasia', 'Mild cytopenia', 'Moderate bone marrow hyperplasia', 'Moderate cytopenia', 'Myeloid hyperplasia of bone marrow', 'Myelosuppression', 'Neutrophilic hyperplasia of bone marrow', 'Non-anemic red cell disorder', 'Non-anemic red cell disorder', 'Non-anemic red cell disorder', 'Non-malignant lymphocyte AND/OR plasma cell disorder', 'Osteosarcoma of bone', 'Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome', 'Plasma cell hyperplasia of bone marrow', 'Platelet count above reference range', 'Platelet count above reference range', 'Post-splenectomy disorder', 'Post-splenectomy thrombocytosis', 'Primary cytopenia', 'Primary systemic  amyloidosis', 'Primary systemic amyloidosis associated with occult plasma cell dyscrasia', 'Pseudolymphoma', 'Radiation injury of bone marrow', 'Radiation injury of bone marrow', 'Reactive thrombocytosis', 'Recurrent bone marrow hyperplasia', 'Red blood cell size - finding', 'Reticulocyte count abnormal', 'Reticulocytopenia', 'Severe bone marrow hyperplasia', 'Severe cytopenia', 'Sideropenic anemia with reticuloendothelial siderosis', 'Systemic amyloidosis affecting skin', 'T-cell mediated cytopenia', 'Thrombocytosis', 'Thrombocytosis', 'Toxic cytopenia', 'Transient abnormal myelopoiesis', 'Transient abnormal myelopoiesis co-occurrent with Down syndrome', 'Transitory cytopenia', 'Triose phosphate isomerase deficiency']"
41,"['Abnormal hematopoiesis', 'Blood disorder treatment changed', 'Blood disorder treatment started', 'Bone marrow disorder', 'Complication of procedure by succeeding disorder', 'Cytopenia caused by drug', 'Disorder of cellular component of blood caused by antiretroviral drug', 'Disorder of hematopoietic morphology', 'Disorder of hematopoietic structure', 'Disorder of lymphoid system', 'Extramedullary hematopoiesis', 'Extramedullary myelopoiesis', 'Gingivitis due to disorder of cellular component of blood', 'Glomerular disorders in blood diseases and disorders involving the immune mechanism', 'Hematologic complication of procedure', 'Hematopoietic system disease associated with AIDS', 'Hereditary disorder of cellular element of blood', 'Hereditary red blood cell disorder', 'Leukoerythroblastotic reaction', 'Light chain nephropathy', 'Light chain nephropathy due to plasma cell dyscrasia', 'Neuropathy in blood dyscrasias', 'Non-anemic red cell disorder', 'Osteoporotic bone marrow defect', 'Periodontitis co-occurrent with hematologic disorder', 'Pulmonary hypertension due to hematological disorder', 'Pulmonary hypertension due to post-splenectomy hematological disorder', 'Red blood cell disorder', 'Renal involvement in malignant disease', 'Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism']"
42,[]
43,"['Familial hemophagocytic lymphohistiocytosis', 'Fatal infectious mononucleosis', 'Fatal infectious mononucleosis associated with X-linked lymphoproliferative syndrome', 'Hemolytic erythrophagocytic syndrome', 'Hemophagocytic lymphohistiocytosis', 'Lipochrome histiocytosis - familial', 'Macrophage activation syndrome']"
44,"['Hemolytic erythrophagocytic syndrome', 'Hemolytic erythrophagocytic syndrome', 'Hemophagocytic lymphohistiocytosis', 'Hemophagocytic lymphohistiocytosis', 'Hemophagocytic lymphohistiocytosis due to infection', 'Hemophagocytic syndrome co-occurrent with human immunodeficiency virus infection']"
45,"['Benign cephalic histiocytosis', 'Benign tumor of dermis', 'Benign tumor of iris', 'Chronic histiocytosis', 'Cutaneous reticulohistiocytosis', 'Dermal dendritic cell histiocytosis', 'Diffuse normolipemic plane xanthomatosis', 'Familial sea-blue histiocytosis', 'Genetic disorder of lipid storage', 'Hemolytic erythrophagocytic syndrome', 'Hereditary progressive mucinous histiocytosis', 'Histiocytic syndrome', 'Histiocytosis-lymphadenopathy plus syndrome', 'Iris nodule', 'Juvenile xanthogranuloma', 'Juvenile xanthogranuloma of iris', 'Juvenile xanthogranuloma of skin', 'Malakoplakia ', 'Malakoplakia', 'Mucinous histiocytosis of the colon', 'Multiple eruptive juvenile xanthogranuloma', 'Necrobiotic xanthogranuloma', 'Necrobiotic xanthogranuloma with paraproteinemia', 'Non-Langerhans cell histiocytic dermatosis', 'Panniculitis secondary to histiocytic disorder', 'Periodontitis co-occurrent and due to histiocytosis syndrome', 'Polyostotic sclerosing histiocytosis', 'Progressive nodular histiocytosis', 'Retroperitoneal xanthogranuloma', 'Sea-blue histiocyte syndrome', 'Sinus histiocytosis with massive lymphadenopathy', 'Solitary eruptive xanthogranuloma', 'Solitary reticulohistiocytoma', 'Subcutaneous xanthogranulomatosis', 'Undetermined cell histiocytosis', 'Xanthogranuloma', 'Xanthogranuloma of choroid plexus']"
46,[]
47,"['Hyperimmune malarious splenomegaly', 'Secondary cytopenia']"
