,category,condition
234,S31.103A,"Unsp opn wnd abd wall, right low q w/o penet perit cav, init"
235,S31.103D,"Unsp opn wnd abd wall, right low q w/o penet perit cav, subs"
236,S31.103S,"Unsp opn wnd abd wall, right low q w/o penet perit cav, sqla"
237,S31.104A,"Unsp opn wnd abd wall, left low q w/o penet perit cav, init"
238,S31.104D,"Unsp opn wnd abd wall, left low q w/o penet perit cav, subs"
239,S31.104S,"Unsp opn wnd abd wall, left low q w/o penet perit cav, sqla"
240,S31.105A,"Unsp opn wnd abd wall, periumb rgn w/o penet perit cav, init"
241,S31.105D,"Unsp opn wnd abd wall, periumb rgn w/o penet perit cav, subs"
242,S31.105S,"Unsp opn wnd abd wall, periumb rgn w/o penet perit cav, sqla"
243,S31.109A,"Unsp opn wnd abd wall, unsp q w/o penet perit cav, init"
244,S31.109D,"Unsp opn wnd abd wall, unsp q w/o penet perit cav, subs"
245,S31.109S,"Unsp opn wnd abd wall, unsp q w/o penet perit cav, sequela"
246,S31.110A,"Lac w/o fb of abd wall, r upper q w/o penet perit cav, init"
247,S31.110D,"Lac w/o fb of abd wall, r upper q w/o penet perit cav, subs"
248,S31.110S,"Lac w/o fb of abd wall, r upper q w/o penet perit cav, sqla"
249,S31.111A,"Lac w/o fb of abd wall, l upr q w/o penet perit cav, init"
250,S31.111D,"Lac w/o fb of abd wall, l upr q w/o penet perit cav, subs"
251,S31.111S,"Lac w/o fb of abd wall, l upr q w/o penet perit cav, sequela"
252,S31.112A,"Lac w/o fb of abd wall, epigst rgn w/o penet perit cav, init"
253,S31.112D,"Lac w/o fb of abd wall, epigst rgn w/o penet perit cav, subs"
254,S31.112S,"Lac w/o fb of abd wall, epigst rgn w/o penet perit cav, sqla"
255,S31.113A,"Lac w/o fb of abd wall, r low q w/o penet perit cav, init"
256,S31.113D,"Lac w/o fb of abd wall, r low q w/o penet perit cav, subs"
257,S31.113S,"Lac w/o fb of abd wall, r low q w/o penet perit cav, sqla"
258,S31.114A,"Lac w/o fb of abd wall, left low q w/o penet perit cav, init"
259,S31.114D,"Lac w/o fb of abd wall, left low q w/o penet perit cav, subs"
260,S31.114S,"Lac w/o fb of abd wall, left low q w/o penet perit cav, sqla"
261,S31.115A,"Lac w/o fb of abd wl, periumb rgn w/o penet perit cav, init"
262,S31.115D,"Lac w/o fb of abd wl, periumb rgn w/o penet perit cav, subs"
263,S31.115S,"Lac w/o fb of abd wl, periumb rgn w/o penet perit cav, sqla"
264,S31.119A,"Lac w/o fb of abd wall, unsp q w/o penet perit cav, init"
265,S31.119D,"Lac w/o fb of abd wall, unsp q w/o penet perit cav, subs"
266,S31.119S,"Lac w/o fb of abd wall, unsp q w/o penet perit cav, sequela"
267,S31.120A,"Lacerat abd wall w fb, r upper q w/o penet perit cav, init"
268,S31.120D,"Lacerat abd wall w fb, r upper q w/o penet perit cav, subs"
269,S31.120S,"Lacerat abd wall w fb, r upper q w/o penet perit cav, sqla"
270,S31.121A,"Lacerat abd wall w fb, l upr q w/o penet perit cav, init"
271,S31.121D,"Lacerat abd wall w fb, l upr q w/o penet perit cav, subs"
272,S31.121S,"Lacerat abd wall w fb, l upr q w/o penet perit cav, sequela"
273,S31.122A,"Lacerat abd wall w fb, epigst rgn w/o penet perit cav, init"
274,S31.122D,"Lacerat abd wall w fb, epigst rgn w/o penet perit cav, subs"
275,S31.122S,"Lacerat abd wall w fb, epigst rgn w/o penet perit cav, sqla"
276,S31.123A,"Lacerat abd wall w fb, right low q w/o penet perit cav, init"
277,S31.123D,"Lacerat abd wall w fb, right low q w/o penet perit cav, subs"
278,S31.123S,"Lacerat abd wall w fb, right low q w/o penet perit cav, sqla"
279,S31.124A,"Lacerat abd wall w fb, left low q w/o penet perit cav, init"
280,S31.124D,"Lacerat abd wall w fb, left low q w/o penet perit cav, subs"
281,S31.124S,"Lacerat abd wall w fb, left low q w/o penet perit cav, sqla"
282,S31.125A,"Lacerat abd wall w fb, periumb rgn w/o penet perit cav, init"
283,S31.125D,"Lacerat abd wall w fb, periumb rgn w/o penet perit cav, subs"
284,S31.125S,"Lacerat abd wall w fb, periumb rgn w/o penet perit cav, sqla"
285,S31.129A,"Lacerat abd wall w fb, unsp q w/o penet perit cav, init"
286,S31.129D,"Lacerat abd wall w fb, unsp q w/o penet perit cav, subs"
287,S31.129S,"Lacerat abd wall w fb, unsp q w/o penet perit cav, sequela"
288,S31.130A,"Pnctr of abd wall w/o fb, r upr q w/o penet perit cav, init"
289,S31.130D,"Pnctr of abd wall w/o fb, r upr q w/o penet perit cav, subs"
290,S31.130S,"Pnctr of abd wall w/o fb, r upr q w/o penet perit cav, sqla"
291,S31.131A,"Pnctr of abd wall w/o fb, l upr q w/o penet perit cav, init"
292,S31.131D,"Pnctr of abd wall w/o fb, l upr q w/o penet perit cav, subs"
293,S31.131S,"Pnctr of abd wall w/o fb, l upr q w/o penet perit cav, sqla"
294,S31.132A,"Pnctr of abd wl w/o fb, epigst rgn w/o penet perit cav, init"
295,S31.132D,"Pnctr of abd wl w/o fb, epigst rgn w/o penet perit cav, subs"
296,S31.132S,"Pnctr of abd wl w/o fb, epigst rgn w/o penet perit cav, sqla"
297,S31.133A,"Pnctr of abd wall w/o fb, r low q w/o penet perit cav, init"
298,S31.133D,"Pnctr of abd wall w/o fb, r low q w/o penet perit cav, subs"
299,S31.133S,"Pnctr of abd wall w/o fb, r low q w/o penet perit cav, sqla"
300,S31.134A,"Pnctr of abd wall w/o fb, l low q w/o penet perit cav, init"
301,S31.134D,"Pnctr of abd wall w/o fb, l low q w/o penet perit cav, subs"
302,S31.134S,"Pnctr of abd wall w/o fb, l low q w/o penet perit cav, sqla"
303,S31.135A,"Pnctr of abd wl w/o fb,periumb rgn w/o penet perit cav, init"
304,S31.135D,"Pnctr of abd wl w/o fb,periumb rgn w/o penet perit cav, subs"
305,S31.135S,"Pnctr of abd wl w/o fb,periumb rgn w/o penet perit cav, sqla"
306,S31.139A,"Pnctr of abd wall w/o fb, unsp q w/o penet perit cav, init"
307,S31.139D,"Pnctr of abd wall w/o fb, unsp q w/o penet perit cav, subs"
308,S31.139S,"Pnctr of abd wall w/o fb, unsp q w/o penet perit cav, sqla"
309,S31.140A,"Pnctr of abd wall w fb, r upper q w/o penet perit cav, init"
310,S31.140D,"Pnctr of abd wall w fb, r upper q w/o penet perit cav, subs"
311,S31.140S,"Pnctr of abd wall w fb, r upper q w/o penet perit cav, sqla"
312,S31.141A,"Pnctr of abd wall w fb, l upr q w/o penet perit cav, init"
313,S31.141D,"Pnctr of abd wall w fb, l upr q w/o penet perit cav, subs"
314,S31.141S,"Pnctr of abd wall w fb, l upr q w/o penet perit cav, sequela"
315,S31.142A,"Pnctr of abd wall w fb, epigst rgn w/o penet perit cav, init"
316,S31.142D,"Pnctr of abd wall w fb, epigst rgn w/o penet perit cav, subs"
317,S31.142S,"Pnctr of abd wall w fb, epigst rgn w/o penet perit cav, sqla"
318,S31.143A,"Pnctr of abd wall w fb, r low q w/o penet perit cav, init"
319,S31.143D,"Pnctr of abd wall w fb, r low q w/o penet perit cav, subs"
320,S31.143S,"Pnctr of abd wall w fb, r low q w/o penet perit cav, sqla"
321,S31.144A,"Pnctr of abd wall w fb, left low q w/o penet perit cav, init"
322,S31.144D,"Pnctr of abd wall w fb, left low q w/o penet perit cav, subs"
323,S31.144S,"Pnctr of abd wall w fb, left low q w/o penet perit cav, sqla"
324,S31.145A,"Pnctr of abd wl w fb, periumb rgn w/o penet perit cav, init"
325,S31.145D,"Pnctr of abd wl w fb, periumb rgn w/o penet perit cav, subs"
326,S31.145S,"Pnctr of abd wl w fb, periumb rgn w/o penet perit cav, sqla"
327,S31.149A,"Pnctr of abd wall w fb, unsp q w/o penet perit cav, init"
328,S31.149D,"Pnctr of abd wall w fb, unsp q w/o penet perit cav, subs"
329,S31.149S,"Pnctr of abd wall w fb, unsp q w/o penet perit cav, sequela"
330,S31.150A,"Open bite of abd wall, r upper q w/o penet perit cav, init"
331,S31.150D,"Open bite of abd wall, r upper q w/o penet perit cav, subs"
332,S31.150S,"Open bite of abd wall, r upper q w/o penet perit cav, sqla"
333,S31.151A,"Open bite of abd wall, l upr q w/o penet perit cav, init"
334,S31.151D,"Open bite of abd wall, l upr q w/o penet perit cav, subs"
335,S31.151S,"Open bite of abd wall, l upr q w/o penet perit cav, sequela"
336,S31.152A,"Open bite of abd wall, epigst rgn w/o penet perit cav, init"
337,S31.152D,"Open bite of abd wall, epigst rgn w/o penet perit cav, subs"
338,S31.152S,"Open bite of abd wall, epigst rgn w/o penet perit cav, sqla"
339,S31.153A,"Open bite of abd wall, right low q w/o penet perit cav, init"
340,S31.153D,"Open bite of abd wall, right low q w/o penet perit cav, subs"
341,S31.153S,"Open bite of abd wall, right low q w/o penet perit cav, sqla"
342,S31.154A,"Open bite of abd wall, left low q w/o penet perit cav, init"
343,S31.154D,"Open bite of abd wall, left low q w/o penet perit cav, subs"
344,S31.154S,"Open bite of abd wall, left low q w/o penet perit cav, sqla"
345,S31.155A,"Open bite of abd wall, periumb rgn w/o penet perit cav, init"
346,S31.155D,"Open bite of abd wall, periumb rgn w/o penet perit cav, subs"
347,S31.155S,"Open bite of abd wall, periumb rgn w/o penet perit cav, sqla"
348,S31.159A,"Open bite of abd wall, unsp q w/o penet perit cav, init"
349,S31.159D,"Open bite of abd wall, unsp q w/o penet perit cav, subs"
350,S31.159S,"Open bite of abd wall, unsp q w/o penet perit cav, sequela"
351,S31.20XA,"Unspecified open wound of penis, initial encounter"
352,S31.20XD,"Unspecified open wound of penis, subsequent encounter"
353,S31.20XS,"Unspecified open wound of penis, sequela"
354,S31.21XA,"Laceration without foreign body of penis, initial encounter"
355,S31.21XD,"Laceration without foreign body of penis, subs encntr"
356,S31.21XS,"Laceration without foreign body of penis, sequela"
357,S31.22XA,"Laceration with foreign body of penis, initial encounter"
358,S31.22XD,"Laceration with foreign body of penis, subsequent encounter"
359,S31.22XS,"Laceration with foreign body of penis, sequela"
360,S31.23XA,"Puncture wound without foreign body of penis, init encntr"
361,S31.23XD,"Puncture wound without foreign body of penis, subs encntr"
362,S31.23XS,"Puncture wound without foreign body of penis, sequela"
363,S31.24XA,"Puncture wound with foreign body of penis, initial encounter"
364,S31.24XD,"Puncture wound with foreign body of penis, subs encntr"
365,S31.24XS,"Puncture wound with foreign body of penis, sequela"
366,S31.25XA,"Open bite of penis, initial encounter"
367,S31.25XD,"Open bite of penis, subsequent encounter"
368,S31.25XS,"Open bite of penis, sequela"
369,S31.30XA,"Unspecified open wound of scrotum and testes, init encntr"
370,S31.30XD,"Unspecified open wound of scrotum and testes, subs encntr"
371,S31.30XS,"Unspecified open wound of scrotum and testes, sequela"
372,S31.31XA,"Laceration w/o foreign body of scrotum and testes, init"
373,S31.31XD,"Laceration w/o foreign body of scrotum and testes, subs"
374,S31.31XS,"Laceration w/o foreign body of scrotum and testes, sequela"
375,S31.32XA,"Laceration w foreign body of scrotum and testes, init encntr"
376,S31.32XD,"Laceration w foreign body of scrotum and testes, subs encntr"
377,S31.32XS,"Laceration with foreign body of scrotum and testes, sequela"
378,S31.33XA,"Puncture wound w/o foreign body of scrotum and testes, init"
379,S31.33XD,"Puncture wound w/o foreign body of scrotum and testes, subs"
380,S31.33XS,"Pnctr w/o foreign body of scrotum and testes, sequela"
381,S31.34XA,"Puncture wound w foreign body of scrotum and testes, init"
382,S31.34XD,"Puncture wound w foreign body of scrotum and testes, subs"
383,S31.34XS,"Puncture wound w foreign body of scrotum and testes, sequela"
384,S31.35XA,"Open bite of scrotum and testes, initial encounter"
385,S31.35XD,"Open bite of scrotum and testes, subsequent encounter"
386,S31.35XS,"Open bite of scrotum and testes, sequela"
387,S31.40XA,"Unspecified open wound of vagina and vulva, init encntr"
388,S31.40XD,"Unspecified open wound of vagina and vulva, subs encntr"
389,S31.40XS,"Unspecified open wound of vagina and vulva, sequela"
390,S31.41XA,"Laceration w/o foreign body of vagina and vulva, init encntr"
391,S31.41XD,"Laceration w/o foreign body of vagina and vulva, subs encntr"
392,S31.41XS,"Laceration without foreign body of vagina and vulva, sequela"
393,S31.42XA,"Laceration w foreign body of vagina and vulva, init encntr"
394,S31.42XD,"Laceration w foreign body of vagina and vulva, subs encntr"
395,S31.42XS,"Laceration with foreign body of vagina and vulva, sequela"
396,S31.43XA,"Puncture wound w/o foreign body of vagina and vulva, init"
397,S31.43XD,"Puncture wound w/o foreign body of vagina and vulva, subs"
398,S31.43XS,"Puncture wound w/o foreign body of vagina and vulva, sequela"
399,S31.44XA,"Puncture wound w foreign body of vagina and vulva, init"
400,S31.44XD,"Puncture wound w foreign body of vagina and vulva, subs"
