,category,condition
77,H53.62,Acquired night blindness
78,H53.63,Congenital night blindness
79,H53.69,Other night blindness
80,H53.71,Glare sensitivity
81,H53.72,Impaired contrast sensitivity
82,H53.8,Other visual disturbances
83,H53.9,Unspecified visual disturbance
84,H54.0X33,"Blindness r eye category 3, blindness left eye category 3"
85,H54.0X34,"Blindness r eye category 3, blindness left eye category 4"
86,H54.0X35,"Blindness r eye category 3, blindness left eye category 5"
87,H54.0X43,"Blindness r eye category 4, blindness left eye category 3"
88,H54.0X44,"Blindness r eye category 4, blindness left eye category 4"
89,H54.0X45,"Blindness r eye category 4, blindness left eye category 5"
90,H54.0X53,"Blindness r eye category 5, blindness left eye category 3"
91,H54.0X54,"Blindness r eye category 5, blindness left eye category 4"
92,H54.0X55,"Blindness r eye category 5, blindness left eye category 5"
93,H54.10,"Blindness, one eye, low vision other eye, unspecified eyes"
94,H54.1131,"Blindness r eye category 3, low vision left eye category 1"
95,H54.1132,"Blindness r eye category 3, low vision left eye category 2"
96,H54.1141,"Blindness r eye category 4, low vision left eye category 1"
97,H54.1142,"Blindness r eye category 4, low vision left eye category 2"
98,H54.1151,"Blindness r eye category 5, low vision left eye category 1"
99,H54.1152,"Blindness r eye category 5, low vision left eye category 2"
100,H54.1213,"Low vision r eye category 1, blindness left eye category 3"
101,H54.1214,"Low vision r eye category 1, blindness left eye category 4"
102,H54.1215,"Low vision r eye category 1, blindness left eye category 5"
103,H54.1223,"Low vision r eye category 2, blindness left eye category 3"
104,H54.1224,"Low vision r eye category 2, blindness left eye category 4"
105,H54.1225,"Low vision r eye category 2, blindness left eye category 5"
106,H54.2X11,"Low vision r eye category 1, low vision left eye category 1"
107,H54.2X12,"Low vision r eye category 1, low vision left eye category 2"
108,H54.2X21,"Low vision r eye category 2, low vision left eye category 1"
109,H54.2X22,"Low vision r eye category 2, low vision left eye category 2"
110,H54.3,"Unqualified visual loss, both eyes"
111,H54.40,"Blindness, one eye, unspecified eye"
112,H54.413A,"Blindness right eye category 3, normal vision left eye"
113,H54.414A,"Blindness right eye category 4, normal vision left eye"
114,H54.415A,"Blindness right eye category 5, normal vision left eye"
115,H54.42A3,"Blindness left eye category 3, normal vision right eye"
116,H54.42A4,"Blindness left eye category 4, normal vision right eye"
117,H54.42A5,"Blindness left eye category 5, normal vision right eye"
118,H54.50,"Low vision, one eye, unspecified eye"
119,H54.511A,"Low vision right eye category 1, normal vision left eye"
120,H54.512A,"Low vision right eye category 2, normal vision left eye"
121,H54.52A1,"Low vision left eye category 1, normal vision right eye"
122,H54.52A2,"Low vision left eye category 2, normal vision right eye"
123,H54.60,"Unqualified visual loss, one eye, unspecified"
124,H54.61,"Unqualified visual loss, right eye, normal vision left eye"
125,H54.62,"Unqualified visual loss, left eye, normal vision right eye"
126,H54.7,Unspecified visual loss
127,H54.8,"Legal blindness, as defined in USA"
