,category,condition
144,G46.7,Other lacunar syndromes
145,G46.8,Oth vascular syndromes of brain in cerebrovascular diseases
146,G47.00,"Insomnia, unspecified"
147,G47.01,Insomnia due to medical condition
148,G47.09,Other insomnia
149,G47.10,"Hypersomnia, unspecified"
150,G47.11,Idiopathic hypersomnia with long sleep time
151,G47.12,Idiopathic hypersomnia without long sleep time
152,G47.13,Recurrent hypersomnia
153,G47.14,Hypersomnia due to medical condition
154,G47.19,Other hypersomnia
155,G47.20,"Circadian rhythm sleep disorder, unspecified type"
156,G47.21,"Circadian rhythm sleep disorder, delayed sleep phase type"
157,G47.22,"Circadian rhythm sleep disorder, advanced sleep phase type"
158,G47.23,"Circadian rhythm sleep disorder, irregular sleep wake type"
159,G47.24,"Circadian rhythm sleep disorder, free running type"
160,G47.25,"Circadian rhythm sleep disorder, jet lag type"
161,G47.26,"Circadian rhythm sleep disorder, shift work type"
162,G47.27,Circadian rhythm sleep disorder in conditions classd elswhr
163,G47.29,Other circadian rhythm sleep disorder
164,G47.30,"Sleep apnea, unspecified"
165,G47.31,Primary central sleep apnea
166,G47.32,High altitude periodic breathing
167,G47.33,Obstructive sleep apnea (adult) (pediatric)
168,G47.34,Idio sleep related nonobstructive alveolar hypoventilation
169,G47.35,Congenital central alveolar hypoventilation syndrome
170,G47.36,Sleep related hypoventilation in conditions classd elswhr
171,G47.37,Central sleep apnea in conditions classified elsewhere
172,G47.39,Other sleep apnea
173,G47.411,Narcolepsy with cataplexy
174,G47.419,Narcolepsy without cataplexy
175,G47.421,Narcolepsy in conditions classified elsewhere with cataplexy
176,G47.429,Narcolepsy in conditions classified elsewhere w/o cataplexy
177,G47.50,"Parasomnia, unspecified"
178,G47.51,Confusional arousals
179,G47.52,REM sleep behavior disorder
180,G47.53,Recurrent isolated sleep paralysis
181,G47.54,Parasomnia in conditions classified elsewhere
182,G47.59,Other parasomnia
183,G47.61,Periodic limb movement disorder
184,G47.62,Sleep related leg cramps
185,G47.63,Sleep related bruxism
186,G47.69,Other sleep related movement disorders
187,G47.8,Other sleep disorders
188,G47.9,"Sleep disorder, unspecified"
