,Synonyms
38,"['Chronic bronchiolitis', 'Chronic chemical respiratory disease', 'Chronic diffuse emphysema due to inhalation of chemical fumes AND/OR vapors', 'Chronic emphysema due to chemical fumes', 'Chronic fibrosis of lung', 'Chronic obliterative bronchiolitis', 'Chronic obliterative bronchiolitis due to inhalation of chemical fumes AND/OR vapors', 'Chronic pulmonary fibrosis due to chemical fumes', 'Chronic pulmonary fibrosis due to inhalation of chemical fumes AND/OR vapors', 'Chronic respiratory condition due to fumes AND/OR vapors', 'Diffuse interstitial pulmonary fibrosis', 'Drug-induced bronchiolitis obliterans', 'Obliterative bronchiolitis', 'Obliterative bronchiolitis', 'Obliterative bronchiolitis', 'Obliterative bronchiolitis', 'Subacute obliterative bronchiolitis', 'Subacute obliterative bronchiolitis due to inhalation of chemical fumes AND/OR vapors', 'Toxic bronchiolitis obliterans', 'Toxic diffuse interstitial pulmonary fibrosis', 'Toxic emphysema']"
39,"['Bronchiectasis due to toxic aspiration', 'Bronchiectasis due to toxic inhalation']"
40,"['Respiratory condition due to chemical fumes AND/OR vapors', ""Spelters' fever""]"
41,"['Acute aspiration pneumonia', 'Aspiration pneumonia', 'Aspiration pneumonia due to inhalation of milk', 'Aspiration pneumonia due to inhalation of vomitus', 'Aspiration pneumonia due to regurgitated food', 'Aspiration pneumonia due to regurgitated gastric secretions', 'Aspiration pneumonia resulting from a procedure', 'Aspiration pneumonitis', 'Aspiration syndrome in the adult', 'Pneumonitis due to inhalation of milk', 'Pneumonitis due to inhalation of regurgitated food', 'Pneumonitis due to inhalation of vomitus', 'Pneumonitis due to inhaled liquid', 'Pneumonitis due to inhaled substance', 'Pneumonitis due to inhaled substance', 'Pneumonitis due to inhaled substance', 'Postoperative aspiration pneumonia', 'Postoperative pneumonia', 'Pulmonary aspiration of fluid', 'Pulmonary aspiration of gastric contents', 'Recurrent aspiration pneumonia', 'Recurrent pneumonia']"
42,"['Acute exogenous lipoid pneumonia', 'Cholesterol pneumonia', 'Chronic exogenous lipoid pneumonia', 'Endogenous lipoid pneumonia', 'Exogenous lipoid pneumonia', 'Foreign body reaction to oily substance', 'Lipoid pneumonitis', 'Pneumonitis due to inhalation of essence', 'Pneumonitis due to inhalation of oil or essence', 'Pneumonitis due to inhaled substance']"
43,"['Aspiration pneumonia due to near drowning', 'Detergent asthma', 'Drowning and non-fatal immersion', 'Immersion', 'Nonfatal submersion', 'Pneumonitis due to aspiration of blood', 'Pneumonitis due to inhaled liquid', 'Pneumonitis due to inhaled solid', 'Pneumonitis due to inhaled substance', 'Pneumonitis due to inhaled substance', 'Pulmonary aspiration of blood', 'Pulmonary aspiration of fluid']"
44,"['Acute pulmonary radiation disease', 'Acute radiation pneumonitis', 'Post-radiotherapy pneumonitis', 'Radiation pneumonitis', 'Radiation respiratory disease']"
45,"['Chronic pulmonary radiation disease', 'Fibrosis of lung caused by radiation', 'Post-radiotherapy laryngitis', 'Pulmonary fibrosis due to and following radiotherapy', 'Radiation respiratory disease']"
46,"['Acute drug-induced interstitial lung disorder', 'Drug-induced interstitial lung disorder']"
47,"['Chronic drug-induced interstitial lung disorders', 'Drug-induced interstitial lung disorder']"
48,"['Acute pulmonary edema', 'Diffuse interstitial pulmonary fibrosis', 'Drug induced pulmonary fibrosis', 'Drug-induced acute pulmonary edema', 'Drug-induced asthma', 'Drug-induced diffuse interstitial pulmonary fibrosis', 'Drug-induced interstitial lung disorder', 'Drug-induced pneumonitis', 'Toxic diffuse interstitial pulmonary fibrosis', 'Toxic pulmonary edema']"
49,"['Inhalation injury', 'Smoke inhalation injury']"
50,"['Adverse reaction to antiplatelet agent', 'Adverse reaction to salicylate', 'Aspirin adverse reaction', 'Aspirin exacerbated respiratory disease', 'Aspirin-induced asthma', 'Chemical-induced asthma', 'Drug-induced asthma', 'Non-allergic drug hypersensitivity disorder', 'Radiation respiratory disease']"
51,"['Acute pulmonary edema', 'Acute pulmonary edema', 'Acute pulmonary edema due to fumes AND/OR vapors', 'Acute toxic tracheobronchitis', 'Chemical-induced pulmonary edema', 'Environmental lung disease', 'Interruption of respiration caused by foreign body in esophagus', 'Lung disease due to external agents', ""Millers' asthma"", 'Pulmonary aspiration', 'Respiratory compression caused by foreign body in esophagus', 'Respiratory obstruction due to foreign body in esophagus', ""Silo-fillers' disease"", 'Toxic pneumonitis', 'Toxic pulmonary edema', 'Toxic pulmonary edema', ""Weavers' cough""]"
