,category,condition
44,Q66.90,"Congenital deformity of feet, unspecified, unspecified foot  NEW CODE"
45,Q66.91,"Congenital deformity of feet, unspecified, right foot  NEW CODE"
46,Q66.92,"Congenital deformity of feet, unspecified, left foot  NEW CODE"
47,Q67.0,Congenital facial asymmetry
48,Q67.1,Congenital compression facies
49,Q67.2,Dolichocephaly
50,Q67.3,Plagiocephaly
51,Q67.4,"Other congenital deformities of skull, face and jaw"
52,Q67.5,Congenital deformity of spine
53,Q67.6,Pectus excavatum
54,Q67.7,Pectus carinatum
55,Q67.8,Other congenital deformities of chest
56,Q68.0,Congenital deformity of sternocleidomastoid muscle
57,Q68.1,Congenital deformity of finger(s) and hand
58,Q68.2,Congenital deformity of knee
59,Q68.3,Congenital bowing of femur
60,Q68.4,Congenital bowing of tibia and fibula
61,Q68.5,"Congenital bowing of long bones of leg, unspecified"
62,Q68.6,Discoid meniscus
63,Q68.8,Other specified congenital musculoskeletal deformities
64,Q69.0,Accessory finger(s)
65,Q69.1,Accessory thumb(s)
66,Q69.2,Accessory toe(s)
67,Q69.9,"Polydactyly, unspecified"
68,Q70.00,"Fused fingers, unspecified hand"
69,Q70.01,"Fused fingers, right hand"
70,Q70.02,"Fused fingers, left hand"
71,Q70.03,"Fused fingers, bilateral"
72,Q70.10,"Webbed fingers, unspecified hand"
73,Q70.11,"Webbed fingers, right hand"
74,Q70.12,"Webbed fingers, left hand"
75,Q70.13,"Webbed fingers, bilateral"
76,Q70.20,"Fused toes, unspecified foot"
77,Q70.21,"Fused toes, right foot"
78,Q70.22,"Fused toes, left foot"
79,Q70.23,"Fused toes, bilateral"
80,Q70.30,"Webbed toes, unspecified foot"
81,Q70.31,"Webbed toes, right foot"
82,Q70.32,"Webbed toes, left foot"
83,Q70.33,"Webbed toes, bilateral"
84,Q70.4,"Polysyndactyly, unspecified"
85,Q70.9,"Syndactyly, unspecified"
86,Q71.00,Congenital complete absence of unspecified upper limb
87,Q71.01,Congenital complete absence of right upper limb
88,Q71.02,Congenital complete absence of left upper limb
89,Q71.03,"Congenital complete absence of upper limb, bilateral"
90,Q71.10,Congen absence of unsp upper arm and forearm w hand present
91,Q71.11,Congenital absence of r up arm and forearm w hand present
92,Q71.12,Congenital absence of l up arm and forearm w hand present
93,Q71.13,"Congen absence of upper arm and forearm w hand present, bi"
94,Q71.20,"Congenital absence of both forearm and hand, unsp upper limb"
95,Q71.21,"Congen absence of both forearm and hand, right upper limb"
96,Q71.22,"Congenital absence of both forearm and hand, left upper limb"
97,Q71.23,"Congenital absence of both forearm and hand, bilateral"
98,Q71.30,Congenital absence of unspecified hand and finger
99,Q71.31,Congenital absence of right hand and finger
100,Q71.32,Congenital absence of left hand and finger
101,Q71.33,"Congenital absence of hand and finger, bilateral"
102,Q71.40,Longitudinal reduction defect of unspecified radius
103,Q71.41,Longitudinal reduction defect of right radius
104,Q71.42,Longitudinal reduction defect of left radius
105,Q71.43,"Longitudinal reduction defect of radius, bilateral"
106,Q71.50,Longitudinal reduction defect of unspecified ulna
107,Q71.51,Longitudinal reduction defect of right ulna
108,Q71.52,Longitudinal reduction defect of left ulna
109,Q71.53,"Longitudinal reduction defect of ulna, bilateral"
110,Q71.60,"Lobsterclaw hand, unspecified hand"
111,Q71.61,Lobsterclaw right hand
112,Q71.62,Lobsterclaw left hand
113,Q71.63,"Lobsterclaw hand, bilateral"
114,Q71.811,Congenital shortening of right upper limb
115,Q71.812,Congenital shortening of left upper limb
116,Q71.813,"Congenital shortening of upper limb, bilateral"
117,Q71.819,Congenital shortening of unspecified upper limb
118,Q71.891,Other reduction defects of right upper limb
119,Q71.892,Other reduction defects of left upper limb
120,Q71.893,"Other reduction defects of upper limb, bilateral"
121,Q71.899,Other reduction defects of unspecified upper limb
122,Q71.90,Unspecified reduction defect of unspecified upper limb
123,Q71.91,Unspecified reduction defect of right upper limb
124,Q71.92,Unspecified reduction defect of left upper limb
125,Q71.93,"Unspecified reduction defect of upper limb, bilateral"
126,Q72.00,Congenital complete absence of unspecified lower limb
127,Q72.01,Congenital complete absence of right lower limb
128,Q72.02,Congenital complete absence of left lower limb
129,Q72.03,"Congenital complete absence of lower limb, bilateral"
130,Q72.10,Congen absence of unsp thigh and lower leg w foot present
131,Q72.11,Congen absence of right thigh and lower leg w foot present
132,Q72.12,Congen absence of left thigh and lower leg w foot present
133,Q72.13,"Congen absence of thigh and lower leg w foot present, bi"
134,Q72.20,"Congen absence of both lower leg and foot, unsp lower limb"
135,Q72.21,"Congen absence of both lower leg and foot, right lower limb"
136,Q72.22,"Congen absence of both lower leg and foot, left lower limb"
137,Q72.23,"Congenital absence of both lower leg and foot, bilateral"
138,Q72.30,Congenital absence of unspecified foot and toe(s)
139,Q72.31,Congenital absence of right foot and toe(s)
140,Q72.32,Congenital absence of left foot and toe(s)
141,Q72.33,"Congenital absence of foot and toe(s), bilateral"
142,Q72.40,Longitudinal reduction defect of unspecified femur
143,Q72.41,Longitudinal reduction defect of right femur
144,Q72.42,Longitudinal reduction defect of left femur
145,Q72.43,"Longitudinal reduction defect of femur, bilateral"
146,Q72.50,Longitudinal reduction defect of unspecified tibia
147,Q72.51,Longitudinal reduction defect of right tibia
148,Q72.52,Longitudinal reduction defect of left tibia
149,Q72.53,"Longitudinal reduction defect of tibia, bilateral"
150,Q72.60,Longitudinal reduction defect of unspecified fibula
151,Q72.61,Longitudinal reduction defect of right fibula
152,Q72.62,Longitudinal reduction defect of left fibula
153,Q72.63,"Longitudinal reduction defect of fibula, bilateral"
154,Q72.70,"Split foot, unspecified lower limb"
155,Q72.71,"Split foot, right lower limb"
156,Q72.72,"Split foot, left lower limb"
157,Q72.73,"Split foot, bilateral"
158,Q72.811,Congenital shortening of right lower limb
159,Q72.812,Congenital shortening of left lower limb
160,Q72.813,"Congenital shortening of lower limb, bilateral"
161,Q72.819,Congenital shortening of unspecified lower limb
162,Q72.891,Other reduction defects of right lower limb
163,Q72.892,Other reduction defects of left lower limb
164,Q72.893,"Other reduction defects of lower limb, bilateral"
165,Q72.899,Other reduction defects of unspecified lower limb
166,Q72.90,Unspecified reduction defect of unspecified lower limb
167,Q72.91,Unspecified reduction defect of right lower limb
168,Q72.92,Unspecified reduction defect of left lower limb
169,Q72.93,"Unspecified reduction defect of lower limb, bilateral"
170,Q73.0,Congenital absence of unspecified limb(s)
171,Q73.1,"Phocomelia, unspecified limb(s)"
172,Q73.8,Other reduction defects of unspecified limb(s)
173,Q74.0,"Oth congen malform of upper limb(s), inc shoulder girdle"
174,Q74.1,Congenital malformation of knee
175,Q74.2,"Oth congen malform of lower limb(s), including pelvic girdle"
176,Q74.3,Arthrogryposis multiplex congenita
177,Q74.8,Other specified congenital malformations of limb(s)
178,Q74.9,Unspecified congenital malformation of limb(s)
179,Q75.0,Craniosynostosis
180,Q75.1,Craniofacial dysostosis
181,Q75.2,Hypertelorism
182,Q75.3,Macrocephaly
183,Q75.4,Mandibulofacial dysostosis
184,Q75.5,Oculomandibular dysostosis
185,Q75.8,Oth congenital malformations of skull and face bones
186,Q75.9,"Congenital malformation of skull and face bones, unspecified"
187,Q76.0,Spina bifida occulta
188,Q76.1,KlippelFeil syndrome
189,Q76.2,Congenital spondylolisthesis
190,Q76.3,Congenital scoliosis due to congenital bony malformation
191,Q76.411,"Congenital kyphosis, occipitoatlantoaxial region"
192,Q76.412,"Congenital kyphosis, cervical region"
193,Q76.413,"Congenital kyphosis, cervicothoracic region"
194,Q76.414,"Congenital kyphosis, thoracic region"
195,Q76.415,"Congenital kyphosis, thoracolumbar region"
196,Q76.419,"Congenital kyphosis, unspecified region"
197,Q76.425,"Congenital lordosis, thoracolumbar region"
198,Q76.426,"Congenital lordosis, lumbar region"
199,Q76.427,"Congenital lordosis, lumbosacral region"
200,Q76.428,"Congenital lordosis, sacral and sacrococcygeal region"
201,Q76.429,"Congenital lordosis, unspecified region"
202,Q76.49,"Oth congenital malform of spine, not associated w scoliosis"
203,Q76.5,Cervical rib
204,Q76.6,Other congenital malformations of ribs
205,Q76.7,Congenital malformation of sternum
206,Q76.8,Other congenital malformations of bony thorax
207,Q76.9,"Congenital malformation of bony thorax, unspecified"
208,Q77.0,Achondrogenesis
209,Q77.1,Thanatophoric short stature
210,Q77.2,Short rib syndrome
211,Q77.3,Chondrodysplasia punctata
212,Q77.4,Achondroplasia
213,Q77.5,Diastrophic dysplasia
214,Q77.6,Chondroectodermal dysplasia
215,Q77.7,Spondyloepiphyseal dysplasia
216,Q77.8,Oth osteochndrdys w defct of growth of tublr bones and spine
217,Q77.9,"Osteochndrdys w defct of grth of tublr bones and spine, unsp"
218,Q78.0,Osteogenesis imperfecta
219,Q78.1,Polyostotic fibrous dysplasia
220,Q78.2,Osteopetrosis
221,Q78.3,Progressive diaphyseal dysplasia
222,Q78.4,Enchondromatosis
223,Q78.5,Metaphyseal dysplasia
224,Q78.6,Multiple congenital exostoses
225,Q78.8,Other specified osteochondrodysplasias
226,Q78.9,"Osteochondrodysplasia, unspecified"
227,Q79.0,Congenital diaphragmatic hernia
228,Q79.1,Other congenital malformations of diaphragm
229,Q79.2,Exomphalos
230,Q79.3,Gastroschisis
231,Q79.4,Prune belly syndrome
232,Q79.51,Congenital hernia of bladder
233,Q79.59,Other congenital malformations of abdominal wall
234,Q79.60,"EhlersDanlos syndrome, unspecified  NEW CODE"
235,Q79.61,Classical EhlersDanlos syndrome  NEW CODE
236,Q79.62,Hypermobile EhlersDanlos syndrome  NEW CODE
237,Q79.63,Vascular EhlersDanlos syndrome  NEW CODE
238,Q79.69,Other EhlersDanlos syndromes  NEW CODE
239,Q79.8,Other congenital malformations of musculoskeletal system
240,Q79.9,"Congenital malformation of musculoskeletal system, unsp"
