,category,condition
116,C82.46,"Follicular lymphoma grade IIIb, intrapelvic lymph nodes"
117,C82.47,"Follicular lymphoma grade IIIb, spleen"
118,C82.48,"Follicular lymphoma grade IIIb, lymph nodes mult site"
119,C82.49,"Foliclar lymphoma grade IIIb, extrnod and solid organ sites"
120,C82.50,"Diffuse follicle center lymphoma, unspecified site"
121,C82.51,"Diffuse folicl center lymph, nodes of head, face, and neck"
122,C82.52,"Diffuse follicle center lymphoma, intrathoracic lymph nodes"
123,C82.53,"Diffuse follicle center lymphoma, intraabd lymph nodes"
124,C82.54,"Diffuse folicl center lymph, nodes of axilla and upper limb"
125,C82.55,"Diffus folicl cntr lymph, nodes of ing region and lower limb"
126,C82.56,"Diffuse follicle center lymphoma, intrapelvic lymph nodes"
127,C82.57,"Diffuse follicle center lymphoma, spleen"
128,C82.58,"Diffuse follicle center lymphoma, lymph nodes mult site"
129,C82.59,"Diffuse folicl center lymph, extrnod and solid organ sites"
130,C82.60,"Cutaneous follicle center lymphoma, unspecified site"
131,C82.61,"Cutan folicl center lymphoma, nodes of head, face, and neck"
132,C82.62,"Cutaneous follicle center lymphoma, intrathorac lymph nodes"
133,C82.63,"Cutaneous follicle center lymphoma, intraabd lymph nodes"
134,C82.64,"Cutan folicl center lymphoma, nodes of axilla and upper limb"
135,C82.65,"Cutan folicl cntr lymph, nodes of ing region and lower limb"
136,C82.66,"Cutaneous follicle center lymphoma, intrapelvic lymph nodes"
137,C82.67,"Cutaneous follicle center lymphoma, spleen"
138,C82.68,"Cutaneous follicle center lymphoma, lymph nodes mult site"
139,C82.69,"Cutan folicl center lymphoma, extrnod and solid organ sites"
140,C82.80,"Other types of follicular lymphoma, unspecified site"
141,C82.81,"Oth types of foliclar lymph, nodes of head, face, and neck"
142,C82.82,"Oth types of follicular lymphoma, intrathoracic lymph nodes"
143,C82.83,"Oth types of follicular lymphoma, intraabd lymph nodes"
144,C82.84,"Oth types of foliclar lymph, nodes of axilla and upper limb"
145,C82.85,"Oth types of foliclar lymph, nodes of ing rgn and lower limb"
146,C82.86,"Other types of follicular lymphoma, intrapelvic lymph nodes"
147,C82.87,"Other types of follicular lymphoma, spleen"
148,C82.88,"Oth types of follicular lymphoma, lymph nodes mult site"
149,C82.89,"Oth types of foliclar lymph, extrnod and solid organ sites"
150,C82.90,"Follicular lymphoma, unspecified, unspecified site"
151,C82.91,"Follicular lymphoma, unsp, nodes of head, face, and neck"
152,C82.92,"Follicular lymphoma, unspecified, intrathoracic lymph nodes"
153,C82.93,"Follicular lymphoma, unsp, intraabdominal lymph nodes"
154,C82.94,"Follicular lymphoma, unsp, nodes of axilla and upper limb"
155,C82.95,"Foliclar lymphoma, unsp, nodes of ing region and lower limb"
156,C82.96,"Follicular lymphoma, unspecified, intrapelvic lymph nodes"
157,C82.97,"Follicular lymphoma, unspecified, spleen"
158,C82.98,"Follicular lymphoma, unsp, lymph nodes of multiple sites"
159,C82.99,"Follicular lymphoma, unsp, extranodal and solid organ sites"
160,C83.00,"Small cell Bcell lymphoma, unspecified site"
161,C83.01,"Small cell Bcell lymphoma, nodes of head, face, and neck"
162,C83.02,"Small cell Bcell lymphoma, intrathoracic lymph nodes"
163,C83.03,"Small cell Bcell lymphoma, intraabdominal lymph nodes"
164,C83.04,"Small cell Bcell lymphoma, nodes of axilla and upper limb"
165,C83.05,"Small cell Bcell lymph, nodes of ing region and lower limb"
166,C83.06,"Small cell Bcell lymphoma, intrapelvic lymph nodes"
167,C83.07,"Small cell Bcell lymphoma, spleen"
168,C83.08,"Small cell Bcell lymphoma, lymph nodes of multiple sites"
169,C83.09,"Small cell Bcell lymphoma, extranodal and solid organ sites"
170,C83.10,"Mantle cell lymphoma, unspecified site"
171,C83.11,"Mantle cell lymphoma, lymph nodes of head, face, and neck"
172,C83.12,"Mantle cell lymphoma, intrathoracic lymph nodes"
173,C83.13,"Mantle cell lymphoma, intraabdominal lymph nodes"
174,C83.14,"Mantle cell lymphoma, lymph nodes of axilla and upper limb"
175,C83.15,"Mantle cell lymphoma, nodes of ing region and lower limb"
176,C83.16,"Mantle cell lymphoma, intrapelvic lymph nodes"
177,C83.17,"Mantle cell lymphoma, spleen"
178,C83.18,"Mantle cell lymphoma, lymph nodes of multiple sites"
179,C83.19,"Mantle cell lymphoma, extranodal and solid organ sites"
180,C83.30,"Diffuse large Bcell lymphoma, unspecified site"
181,C83.31,"Diffuse large Bcell lymphoma, nodes of head, face, and neck"
182,C83.32,"Diffuse large Bcell lymphoma, intrathoracic lymph nodes"
183,C83.33,"Diffuse large Bcell lymphoma, intraabdominal lymph nodes"
184,C83.34,"Diffuse large Bcell lymph, nodes of axilla and upper limb"
185,C83.35,"Diffus large Bcell lymph, nodes of ing rgn and lower limb"
186,C83.36,"Diffuse large Bcell lymphoma, intrapelvic lymph nodes"
187,C83.37,"Diffuse large Bcell lymphoma, spleen"
188,C83.38,"Diffuse large Bcell lymphoma, lymph nodes of multiple sites"
189,C83.39,"Diffuse large Bcell lymphoma, extrnod and solid organ sites"
190,C83.50,"Lymphoblastic (diffuse) lymphoma, unspecified site"
191,C83.51,"Lymphoblastic lymphoma, nodes of head, face, and neck"
192,C83.52,"Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes"
193,C83.53,"Lymphoblastic (diffuse) lymphoma, intraabd lymph nodes"
194,C83.54,"Lymphoblastic lymphoma, nodes of axilla and upper limb"
195,C83.55,"Lymphoblastic lymphoma, nodes of ing region and lower limb"
196,C83.56,"Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes"
197,C83.57,"Lymphoblastic (diffuse) lymphoma, spleen"
198,C83.58,"Lymphoblastic (diffuse) lymphoma, lymph nodes mult site"
199,C83.59,"Lymphoblastic lymphoma, extrnod and solid organ sites"
200,C83.70,"Burkitt lymphoma, unspecified site"
201,C83.71,"Burkitt lymphoma, lymph nodes of head, face, and neck"
202,C83.72,"Burkitt lymphoma, intrathoracic lymph nodes"
203,C83.73,"Burkitt lymphoma, intraabdominal lymph nodes"
204,C83.74,"Burkitt lymphoma, lymph nodes of axilla and upper limb"
205,C83.75,"Burkitt lymphoma, nodes of inguinal region and lower limb"
206,C83.76,"Burkitt lymphoma, intrapelvic lymph nodes"
207,C83.77,"Burkitt lymphoma, spleen"
208,C83.78,"Burkitt lymphoma, lymph nodes of multiple sites"
209,C83.79,"Burkitt lymphoma, extranodal and solid organ sites"
210,C83.80,"Other nonfollicular lymphoma, unspecified site"
211,C83.81,"Oth nonfollic lymphoma, lymph nodes of head, face, and neck"
212,C83.82,"Other nonfollicular lymphoma, intrathoracic lymph nodes"
213,C83.83,"Other nonfollicular lymphoma, intraabdominal lymph nodes"
214,C83.84,"Oth nonfollic lymphoma, nodes of axilla and upper limb"
215,C83.85,"Oth nonfollic lymphoma, nodes of ing region and lower limb"
216,C83.86,"Other nonfollicular lymphoma, intrapelvic lymph nodes"
217,C83.87,"Other nonfollicular lymphoma, spleen"
218,C83.88,"Other nonfollicular lymphoma, lymph nodes of multiple sites"
219,C83.89,"Oth nonfollic lymphoma, extranodal and solid organ sites"
220,C83.90,"Nonfollicular (diffuse) lymphoma, unsp, unspecified site"
221,C83.91,"Nonfollic lymphoma, unsp, nodes of head, face, and neck"
222,C83.92,"Nonfollic (diffuse) lymphoma, unsp, intrathorac lymph nodes"
223,C83.93,"Nonfollic (diffuse) lymphoma, unsp, intraabd lymph nodes"
224,C83.94,"Nonfollic lymphoma, unsp, nodes of axilla and upper limb"
225,C83.95,"Nonfollic lymph, unsp, nodes of ing region and lower limb"
226,C83.96,"Nonfollic (diffuse) lymphoma, unsp, intrapelvic lymph nodes"
227,C83.97,"Nonfollicular (diffuse) lymphoma, unspecified, spleen"
228,C83.98,"Nonfollic (diffuse) lymphoma, unsp, lymph nodes mult site"
229,C83.99,"Nonfollic lymphoma, unsp, extrnod and solid organ sites"
230,C84.00,"Mycosis fungoides, unspecified site"
231,C84.01,"Mycosis fungoides, lymph nodes of head, face, and neck"
232,C84.02,"Mycosis fungoides, intrathoracic lymph nodes"
233,C84.03,"Mycosis fungoides, intraabdominal lymph nodes"
234,C84.04,"Mycosis fungoides, lymph nodes of axilla and upper limb"
235,C84.05,"Mycosis fungoides, nodes of inguinal region and lower limb"
236,C84.06,"Mycosis fungoides, intrapelvic lymph nodes"
237,C84.07,"Mycosis fungoides, spleen"
238,C84.08,"Mycosis fungoides, lymph nodes of multiple sites"
239,C84.09,"Mycosis fungoides, extranodal and solid organ sites"
240,C84.10,"Sezary disease, unspecified site"
241,C84.11,"Sezary disease, lymph nodes of head, face, and neck"
242,C84.12,"Sezary disease, intrathoracic lymph nodes"
243,C84.13,"Sezary disease, intraabdominal lymph nodes"
244,C84.14,"Sezary disease, lymph nodes of axilla and upper limb"
245,C84.15,"Sezary disease, nodes of inguinal region and lower limb"
246,C84.16,"Sezary disease, intrapelvic lymph nodes"
247,C84.17,"Sezary disease, spleen"
248,C84.18,"Sezary disease, lymph nodes of multiple sites"
249,C84.19,"Sezary disease, extranodal and solid organ sites"
250,C84.40,"Peripheral Tcell lymphoma, not classified, unspecified site"
251,C84.41,"Prph Tcell lymph, not class, nodes of head, face, and neck"
252,C84.42,"Peripheral Tcell lymphoma, not class, intrathorac nodes"
253,C84.43,"Peripheral Tcell lymphoma, not classified, intraabd nodes"
254,C84.44,"Prph Tcell lymph, not class, nodes of axilla and upper limb"
255,C84.45,"Prph Tcell lymph, not class, nodes of ing rgn and low limb"
256,C84.46,"Peripheral Tcell lymphoma, not classified, intrapelv nodes"
257,C84.47,"Peripheral Tcell lymphoma, not classified, spleen"
258,C84.48,"Peripheral Tcell lymphoma, not classified, nodes mult site"
259,C84.49,"Prph Tcell lymph, not class, extrnod and solid organ sites"
260,C84.60,"Anaplastic large cell lymphoma, ALKpositive, unsp site"
261,C84.61,"Anaplstc lg cell lymph, ALKpos, nodes of head, face, and nk"
262,C84.62,"Anaplastic large cell lymphoma, ALKpos, intrathorac nodes"
263,C84.63,"Anaplastic large cell lymphoma, ALKpos, intraabd nodes"
264,C84.64,"Anaplstc lg cell lymph, ALKpos, nodes of axla and upr limb"
265,C84.65,"Anaplstc lg cell lymph, ALKpos, nodes of ing rgn & low lmb"
266,C84.66,"Anaplastic large cell lymphoma, ALKpos, intrapelv nodes"
267,C84.67,"Anaplastic large cell lymphoma, ALKpositive, spleen"
268,C84.68,"Anaplastic large cell lymphoma, ALKpos, nodes mult site"
269,C84.69,"Anaplstc lg cell lymph, ALKpos, extrnod and solid org sites"
270,C84.70,"Anaplastic large cell lymphoma, ALKnegative, unsp site"
271,C84.71,"Anaplstc lg cell lymph, ALKneg, nodes of head, face, and nk"
272,C84.72,"Anaplastic large cell lymphoma, ALKneg, intrathorac nodes"
273,C84.73,"Anaplastic large cell lymphoma, ALKneg, intraabd nodes"
274,C84.74,"Anaplstc lg cell lymph, ALKneg, nodes of axla and upr limb"
275,C84.75,"Anaplstc lg cell lymph, ALKneg, nodes of ing rgn & low lmb"
276,C84.76,"Anaplastic large cell lymphoma, ALKneg, intrapelv nodes"
277,C84.77,"Anaplastic large cell lymphoma, ALKnegative, spleen"
278,C84.78,"Anaplastic large cell lymphoma, ALKneg, nodes mult site"
279,C84.79,"Anaplstc lg cell lymph, ALKneg, extrnod and solid org sites"
280,C84.90,"Mature T/NKcell lymphomas, unspecified, unspecified site"
281,C84.91,"Mature T/NKcell lymph, unsp, nodes of head, face, and neck"
282,C84.92,"Mature T/NKcell lymphomas, unsp, intrathoracic lymph nodes"
283,C84.93,"Mature T/NKcell lymphomas, unsp, intraabd lymph nodes"
284,C84.94,"Mature T/NKcell lymph, unsp, nodes of axilla and upper limb"
285,C84.95,"Mature T/NKcell lymph, unsp, nodes of ing rgn and low limb"
286,C84.96,"Mature T/NKcell lymphomas, unsp, intrapelvic lymph nodes"
287,C84.97,"Mature T/NKcell lymphomas, unspecified, spleen"
288,C84.98,"Mature T/NKcell lymphomas, unsp, lymph nodes mult site"
289,C84.99,"Mature T/NKcell lymph, unsp, extrnod and solid organ sites"
290,C84.A0,"Cutaneous Tcell lymphoma, unspecified, unspecified site"
291,C84.A1,"Cutan Tcell lymphoma, unsp nodes of head, face, and neck"
292,C84.A2,"Cutaneous Tcell lymphoma, unsp, intrathoracic lymph nodes"
293,C84.A3,"Cutaneous Tcell lymphoma, unsp, intraabdominal lymph nodes"
294,C84.A4,"Cutan Tcell lymphoma, unsp, nodes of axilla and upper limb"
295,C84.A5,"Cutan Tcell lymph, unsp, nodes of ing region and lower limb"
296,C84.A6,"Cutaneous Tcell lymphoma, unsp, intrapelvic lymph nodes"
297,C84.A7,"Cutaneous Tcell lymphoma, unspecified, spleen"
298,C84.A8,"Cutaneous Tcell lymphoma, unsp, lymph nodes mult site"
299,C84.A9,"Cutan Tcell lymphoma, unsp, extrnod and solid organ sites"
300,C84.Z0,"Other mature T/NKcell lymphomas, unspecified site"
301,C84.Z1,"Oth mature T/NKcell lymph, nodes of head, face, and neck"
302,C84.Z2,"Other mature T/NKcell lymphomas, intrathoracic lymph nodes"
303,C84.Z3,"Oth mature T/NKcell lymphomas, intraabdominal lymph nodes"
304,C84.Z4,"Oth mature T/NKcell lymph, nodes of axilla and upper limb"
305,C84.Z5,"Oth mature T/NKcell lymph, nodes of ing rgn and lower limb"
306,C84.Z6,"Other mature T/NKcell lymphomas, intrapelvic lymph nodes"
307,C84.Z7,"Other mature T/NKcell lymphomas, spleen"
308,C84.Z8,"Oth mature T/NKcell lymphomas, lymph nodes mult site"
309,C84.Z9,"Oth mature T/NKcell lymph, extrnod and solid organ sites"
310,C85.10,"Unspecified Bcell lymphoma, unspecified site"
311,C85.11,"Unsp Bcell lymphoma, lymph nodes of head, face, and neck"
312,C85.12,"Unspecified Bcell lymphoma, intrathoracic lymph nodes"
313,C85.13,"Unspecified Bcell lymphoma, intraabdominal lymph nodes"
314,C85.14,"Unsp Bcell lymphoma, lymph nodes of axilla and upper limb"
315,C85.15,"Unsp Bcell lymphoma, nodes of ing region and lower limb"
316,C85.16,"Unspecified Bcell lymphoma, intrapelvic lymph nodes"
317,C85.17,"Unspecified Bcell lymphoma, spleen"
318,C85.18,"Unspecified Bcell lymphoma, lymph nodes of multiple sites"
319,C85.19,"Unsp Bcell lymphoma, extranodal and solid organ sites"
320,C85.20,"Mediastinal (thymic) large Bcell lymphoma, unspecified site"
321,C85.21,"Mediastnl large Bcell lymph, nodes of head, face, and neck"
322,C85.22,"Mediastnl (thymic) large Bcell lymphoma, intrathorac nodes"
323,C85.23,"Mediastinal (thymic) large Bcell lymphoma, intraabd nodes"
324,C85.24,"Mediastnl large Bcell lymph, nodes of axilla and upper limb"
325,C85.25,"Mediastnl lg Bcell lymph, nodes of ing rgn and lower limb"
326,C85.26,"Mediastinal (thymic) large Bcell lymphoma, intrapelv nodes"
327,C85.27,"Mediastinal (thymic) large Bcell lymphoma, spleen"
328,C85.28,"Mediastinal (thymic) large Bcell lymphoma, nodes mult site"
329,C85.29,"Mediastnl large Bcell lymph, extrnod and solid organ sites"
330,C85.80,"Oth types of nonHodgkin lymphoma, unspecified site"
331,C85.81,"Oth types of nonhodg lymph, nodes of head, face, and neck"
332,C85.82,"Oth types of nonHodgkin lymphoma, intrathoracic lymph nodes"
333,C85.83,"Oth types of nonHodgkin lymphoma, intraabd lymph nodes"
334,C85.84,"Oth types of nonhodg lymph, nodes of axilla and upper limb"
335,C85.85,"Oth types of nonhodg lymph, nodes of ing rgn and lower limb"
336,C85.86,"Oth types of nonHodgkin lymphoma, intrapelvic lymph nodes"
337,C85.87,"Other specified types of nonHodgkin lymphoma, spleen"
338,C85.88,"Oth types of nonHodgkin lymphoma, lymph nodes mult site"
339,C85.89,"Oth types of nonhodg lymph, extrnod and solid organ sites"
340,C85.90,"NonHodgkin lymphoma, unspecified, unspecified site"
341,C85.91,"NonHodgkin lymphoma, unsp, nodes of head, face, and neck"
342,C85.92,"NonHodgkin lymphoma, unspecified, intrathoracic lymph nodes"
343,C85.93,"NonHodgkin lymphoma, unsp, intraabdominal lymph nodes"
344,C85.94,"NonHodgkin lymphoma, unsp, nodes of axilla and upper limb"
345,C85.95,"Nonhodg lymphoma, unsp, nodes of ing region and lower limb"
346,C85.96,"NonHodgkin lymphoma, unspecified, intrapelvic lymph nodes"
347,C85.97,"NonHodgkin lymphoma, unspecified, spleen"
348,C85.98,"NonHodgkin lymphoma, unsp, lymph nodes of multiple sites"
349,C85.99,"NonHodgkin lymphoma, unsp, extranodal and solid organ sites"
350,C86.0,"Extranodal NK/Tcell lymphoma, nasal type"
351,C86.1,Hepatosplenic Tcell lymphoma
352,C86.2,Enteropathytype (intestinal) Tcell lymphoma
353,C86.3,Subcutaneous panniculitislike Tcell lymphoma
354,C86.4,Blastic NKcell lymphoma
355,C86.5,Angioimmunoblastic Tcell lymphoma
356,C86.6,Primary cutaneous CD30positive Tcell proliferations
357,C88.0,Waldenstrom macroglobulinemia
358,C88.2,Heavy chain disease
359,C88.3,Immunoproliferative small intestinal disease
360,C88.4,Extrnod mrgnl zn Bcell lymph of mucosaassoc lymphoid tiss
361,C88.8,Other malignant immunoproliferative diseases
362,C88.9,"Malignant immunoproliferative disease, unspecified"
363,C90.00,Multiple myeloma not having achieved remission
364,C90.01,Multiple myeloma in remission
365,C90.02,Multiple myeloma in relapse
366,C90.10,Plasma cell leukemia not having achieved remission
367,C90.11,Plasma cell leukemia in remission
368,C90.12,Plasma cell leukemia in relapse
369,C90.20,Extramedullary plasmacytoma not having achieved remission
370,C90.21,Extramedullary plasmacytoma in remission
371,C90.22,Extramedullary plasmacytoma in relapse
372,C90.30,Solitary plasmacytoma not having achieved remission
373,C90.31,Solitary plasmacytoma in remission
374,C90.32,Solitary plasmacytoma in relapse
375,C91.00,Acute lymphoblastic leukemia not having achieved remission
376,C91.01,"Acute lymphoblastic leukemia, in remission"
377,C91.02,"Acute lymphoblastic leukemia, in relapse"
378,C91.10,Chronic lymphocytic leuk of Bcell type not achieve remis
379,C91.11,Chronic lymphocytic leukemia of Bcell type in remission
380,C91.12,Chronic lymphocytic leukemia of Bcell type in relapse
381,C91.30,Prolymphocytic leukemia of Bcell type not achieve remission
382,C91.31,"Prolymphocytic leukemia of Bcell type, in remission"
383,C91.32,"Prolymphocytic leukemia of Bcell type, in relapse"
384,C91.40,Hairy cell leukemia not having achieved remission
385,C91.41,"Hairy cell leukemia, in remission"
386,C91.42,"Hairy cell leukemia, in relapse"
387,C91.50,Adult Tcell lymph/leuk (HTLV1assoc) not achieve remission
388,C91.51,"Adult Tcell lymphoma/leukemia (HTLV1assoc), in remission"
389,C91.52,"Adult Tcell lymphoma/leukemia (HTLV1assoc), in relapse"
390,C91.60,Prolymphocytic leukemia of Tcell type not achieve remission
391,C91.61,"Prolymphocytic leukemia of Tcell type, in remission"
392,C91.62,"Prolymphocytic leukemia of Tcell type, in relapse"
393,C91.90,"Lymphoid leukemia, unspecified not having achieved remission"
394,C91.91,"Lymphoid leukemia, unspecified, in remission"
395,C91.92,"Lymphoid leukemia, unspecified, in relapse"
396,C91.A0,Mature Bcell leukemia Burkitttype not achieve remission
397,C91.A1,"Mature Bcell leukemia Burkitttype, in remission"
