,Synonyms
12,"['Bilateral fixed dilatation of pupil', 'Congenital mydriasis', 'Dilated pupil', 'Episodic mydriasis of left pupil', 'Episodic mydriasis of right pupil', 'Fixed dilatation of left pupil', 'Fixed dilatation of pupil', 'Fixed dilatation of right pupil', 'Injury of iris and ciliary body', 'Mydriasis innervational defect', 'Mydriasis not due to mydriatic eye drop', 'O/E - fixed, dilated pupils', 'O/E - pupil dilated', 'O/E - pupil size', 'Persistent mydriasis', 'Traumatic mydriasis']"
13,[]
14,[]
15,[]
16,"['Light near dissociated pupil', 'Tonic pupillary reaction']"
17,"['Abnormal pupil reaction', 'Absent pupil near reaction', 'Absolute afferent pupillary defect', 'Afferent pupillary defect', 'Atonic pupil', 'Delayed pupil near reaction', 'Hippus', 'Light near dissociated pupil', 'Mesencephalic light-near dissociation', 'Motor pupillary defect', 'No pupillary reaction to light', 'No pupillary reaction to light', 'O/E - absent consensual reflex', 'O/E - pupil not react to light', 'O/E - pupil reaction', 'O/E - pupil reaction', 'O/E - pupil reaction', 'O/E - pupil reaction to light', 'O/E - pupil reactions unequal', 'O/E - pupil regularity', 'O/E - pupils irregular', 'Paradoxical pupillary reaction to light and darkness', 'Parasympathoparetic pupil', 'Poor pupil dilation to mydriatic eye drop', 'Pregeniculate light-near dissociation', 'Pupil afferent light reaction - finding', 'Pupil irregular', 'Pupil motor light reaction - finding', 'Pupil movement - finding', 'Pupil movement - finding', 'Pupil movement - finding', 'Pupil near reaction - finding', 'Pupil near reaction - finding', 'Pupil vermiform movement', 'Pupillary paralysis', 'Rate of pupil reaction to light - finding', 'Rate of pupil reaction to light - finding', 'Regularity of pupil - finding', 'Relative afferent pupil defect', 'Relative afferent pupillary defect', 'Relative afferent pupillary defect of right eye', 'Sector pupil palsy', 'Sluggish pupil movement', ""Wernicke's hemianopic pupil""]"
18,"['Burning sensation in eye', 'Finding of sensation of eye', 'Ocular crisis', 'Pain around eye', 'Pain in eye', 'Pain in eye', 'Painful blind eye', 'Sore eye', 'Tenderness of eye structure']"
19,"['Pain in eye', 'Pain of right eye']"
20,"['Pain in eye', 'Pain of left eye']"
21,"['Pain in eye', 'Pain of bilateral eyes', 'Pain of left eye', 'Pain of right eye']"
22,[]
23,[]
24,[]
25,['Ptosis of eyebrow']
26,"['Absent anterior chamber of eye', 'Anterior chamber fibrosis', 'Anterior segment ischemia', 'Aqueous humor lipidosis', 'Arginine:glycine amidinotransferase deficiency', 'Bilateral red eyes', 'Blood in eye', 'Contact lens intolerance', 'Dazzling', 'Deformity of eyeball', 'Discharge from eye', 'Discharge of eye', 'Disorder of anterior chamber of eye', 'Disorder of creatine synthesis', 'Disorder of intraocular pressure', 'Disorder of oculomotor system', 'Dysfunction of inferior oblique muscle', 'Edema of structure within eye', 'Entrapment of extraocular muscle', 'Epithelial ingrowth', 'Eye appearance abnormal', 'Eye sensation abnormal', 'Familial hypomagnesemia hypercalciuria nephrocalcinosis with severe ocular involvement', 'Familial hypomagnesemia-hypercalciuria', 'Feeling of heat in eye', 'Feeling of sand or foreign body in eye', 'Fibrous ingrowth', 'Finding of sensation of eye', 'Finding of sensation of eye', 'Finding of sensation of eye', 'General appearance of eye - finding', 'General appearance of eye - finding', 'Glaucoma due to ocular cyst', 'Glaucoma due to ocular tumor or cyst', 'Glaucoma due to ocular vascular disorder', 'Glaucoma due to ocular vascular disorder', 'Glaucoma of left eye due to ocular vascular disorder', 'Glaucoma of right eye due to ocular vascular disorder', ""Gower's eye sign"", 'Has a red eye', 'Has eye discharge', ""Holds print at arm's length"", 'Ill-defined disorder of eye', 'Immature eyes', 'Inflammatory disorder of the eye', ""Kocher's sign"", 'Lazy eye', 'Masquerade syndrome', 'Masquerade syndrome', 'Mass of eye structure', 'Mass of structure of left eye', 'Mass of structure of right eye', 'Melanin pigmentation of eye', 'Neoplastic masquerade syndrome', 'O/E - fundus not adequately seen', 'Ocular bruit', 'Olivopontocerebellar atrophy with slow eye movement', 'Olivopontocerebellar degeneration', 'Primary acquired melanosis of bilateral eyes', 'Primary acquired melanosis of conjunctiva', 'Pupillary capture of intraocular lens', 'Red eye', 'Red eye', 'Red eye', 'Red left eye', 'Red right eye', 'Sensation of irritation of eye proper', 'Sticking of eyelids - discharge', 'Sunken eyes', 'Sunsetting eyes', 'Superior oblique dysfunction', 'Superior oblique overaction', 'Trabeculitis', 'Visual behavior - finding', 'Vitreous cells', 'Vitreous cells', 'Wound discharge of eye', 'X-linked cone dysfunction syndrome with myopia']"
27,"['Acute disease of eye', 'Anomaly of eye', 'Cataract of bilateral eyes due to inflammatory disorder', 'Cataract of left eye due ocular disease', 'Cataract of left eye due to inflammatory disorder', 'Cataract of right eye due to inflammatory disorder', 'Cataract of right eye due to ocular disease', 'Cataract secondary to ocular disease', 'Cataract secondary to ocular disease', 'Chronic disease of ocular adnexa', 'Diffuse mesangial sclerosis with ocular abnormalities', 'Disorder of anterior segment of eye', 'Disorder of bilateral eyes', 'Disorder of eye', 'Disorder of eye proper co-occurrent with human immunodeficiency virus infection', 'Disorder of eye region', 'Disorder of left eye', 'Disorder of ocular adnexa', 'Disorder of posterior segment of eye', 'Disorder of right eye', 'Eye not working properly', 'Eye symptom', 'Glaucoma due to ocular vascular disorder', 'Glaucoma of bilateral eyes due to ocular vascular disorder', 'Glaucoma of left eye due to ocular vascular disorder', 'Glaucoma of right eye due to ocular vascular disorder', 'Hereditary disorder of the visual system', 'Ill-defined disorder of eye', 'Lesion of eye structure', 'Limited duction associated with other condition of eye', 'Neonatal ophthalmologic disorder', 'Ophthalmological treatment changed', 'Ophthalmological treatment started', 'Restrictive ophthalmopathy', 'Thyroid eye disease', 'Visual system complication of procedure', 'Visual system disorder']"
