,Synonyms
17,"['Listeria conjunctivitis', 'Oculoglandular listeriosis']"
18,['Listerial endocarditis']
19,"['Cerebral arteritis', 'Invasive listeriosis', 'Listeria infection of the central nervous system', 'Listerial cerebral arteritis']"
20,"['Food poisoning caused by Listeria monocytogenes', 'Infection caused by Listeria', 'Invasive listeriosis', 'Listeria miscarriage', 'Listeriosis']"
21,[]
22,"['Fetus or newborn infection caused by Anaerobic bacterium', 'Localized tetanus', 'Sepsis due to anaerobic bacteria', 'Sepsis of newborn due to anaerobes', 'Tetanic opisthotonus', 'Tetanus neonatorum', 'Tetanus omphalitis', 'Tetanus with trismus', 'Trismus', 'Trismus present']"
23,[]
24,"['Finding related to risk factor in pregnancy', 'Induced termination of pregnancy complicated by tetanus', 'Localized tetanus', 'Obstetrical tetanus', 'Puerperal tetanus']"
25,[]
26,"['Cephalic tetanus', 'Generalized tetanus', 'Infection due to Clostridium tetani', 'Localized tetanus', 'Tetanic opisthotonus', 'Tetanus', 'Tetanus complicating ectopic AND/OR molar pregnancy', 'Tetanus with trismus']"
27,"['Faucial diphtheria', 'Pharyngeal diphtheria', 'Respiratory diphtheria']"
28,"['Nasopharyngeal diphtheria', 'Pharyngeal diphtheria', 'Respiratory diphtheria']"
29,"['Laryngeal diphtheria', 'Respiratory diphtheria']"
30,['Cutaneous diphtheria']
31,"['Acute myocarditis - diphtheritic', 'Cardiomyopathy due to diphtheria infection', 'Diphtheritic myocarditis']"
32,['Diphtheria radiculomyelitis']
33,"['Diphtheritic neuropathy', 'Diphtheritic peripheral neuritis']"
34,['Diphtheria tubulointerstitial nephropathy']
35,['Diphtheritic cystitis']
36,"['Conjunctival diphtheria', 'Membranous conjunctivitis', 'Pseudomembranous conjunctivitis']"
37,"['Anterior nasal diphtheria', 'Corynebacterial mastitis', 'Diphtheria of penis', 'Diphtheritic neuropathy', 'Diphtheritic peritonitis', 'Respiratory diphtheria', 'Tracheobronchial diphtheria']"
38,"['Diphtheria', 'Diphtheria due to Corynebacterium diphtheriae', 'Diphtheria due to Corynebacterium ulcerans', 'Infection due to Corynebacterium diphtheriae', 'Infection due to diphtheroid bacteria']"
39,"['Acute bacterial bronchitis', 'Conjunctivitis due to Bordetella pertussis', 'Healthcare associated pertussis', 'Pertussis']"
40,['Pneumonia in pertussis']
41,['Infection due to Bordetella parapertussis']
42,['Pneumonia due to Bordetella parapertussis']
43,['Infection due to Bordetella bronchiseptica']
44,[]
45,"['Acute bacterial bronchitis', 'Meningitis due to pertussis', 'Pertussis', 'Whooping cough-like syndrome']"
46,[]
47,['Otitis media due to scarlet fever']
48,['Myocarditis due to scarlet fever']
49,['Staphylococcal scarlatina']
50,"['Scarlet fever', 'Streptococcal sore throat with scarlatina']"
51,"['Acute meningococcemia', 'Meningococcal meningitis', 'Meningococcal meningitis with acute meningococcal septicemia', 'Meningococcal meningitis with meningococcal septicemia', 'Meningococcemia', 'Meningococcemia']"
52,"['Adrenal hemorrhage', 'Adrenocortical hemorrhage', 'Waterhouse-Friderichsen syndrome']"
53,"['Acute meningococcemia', 'Acute meningococcemia', 'Meningococcal meningitis', 'Meningococcal meningitis with acute meningococcal septicemia', 'Meningococcal meningitis with meningococcal septicemia', 'Meningococcemia', 'Meningococcemia']"
54,"['Chronic meningococcemia', 'Meningococcemia']"
55,"['Meningococcal meningitis', 'Meningococcal meningitis with meningococcal septicemia', 'Meningococcemia', 'Meningococcemia', 'Septic shock co-occurrent with acute organ dysfunction due to Meningococcus']"
56,['Meningococcal carditis']
57,"['Meningococcal carditis', 'Meningococcal endocarditis']"
58,"['Acute myocarditis - meningococcal', 'Meningococcal carditis', 'Meningococcal myocarditis']"
59,"['Acute bacterial pericarditis', 'Acute meningococcal pericarditis', 'Meningococcal pericarditis']"
60,['Meningococcal encephalitis']
61,"['Infection causing inflammation of optic nerve', 'Meningococcal optic neuritis', 'Meningococcal retrobulbar neuritis', 'Retrobulbar neuritis', 'Retrobulbar neuropathy']"
62,['Meningococcal arthropathy']
63,"['Arthropathy associated with bacterial disease', 'Post-bacterial arthropathy', 'Postmeningococcal arthritis']"
64,"['Meningococcal conjunctivitis', 'Meningococcal eye disease', 'Meningococcal eye disease', 'Meningococcal pharyngitis', 'Meningococcal pneumonia', 'Meningococcal rash']"
65,"['Invasive meningococcal disease', 'Meningococcal infectious disease', 'Severe sepsis with acute organ dysfunction due to Meningococcus']"
66,"['Sepsis due to Streptococcus pyogenes', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Group A streptococcus', 'Septic shock co-occurrent with acute organ dysfunction due to Streptococcus', 'Severe sepsis with acute organ dysfunction due to Group A streptococcus']"
67,"['Sepsis due to Streptococcus agalactiae', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Group B streptococcus', 'Septic shock co-occurrent with acute organ dysfunction due to Streptococcus', 'Severe sepsis with acute organ dysfunction due to Group B streptococcus']"
68,"['Sepsis due to Streptococcus pneumoniae', 'Sepsis without acute organ dysfunction', 'Sepsis without acute organ dysfunction caused by Streptococcus pneumoniae', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Pneumococcus', 'Septic shock co-occurrent with acute organ dysfunction due to Streptococcus', 'Severe sepsis with acute organ dysfunction due to Pneumococcus', 'Systemic inflammatory response syndrome without organ dysfunction']"
69,"['Infection due to Streptococcus suis', 'Sepsis due to Streptococcus suis', 'Severe sepsis with acute organ dysfunction due to Streptococcus']"
70,"['Sepsis caused by anaerobic streptococcus', 'Sepsis due to anaerobic bacteria', 'Sepsis due to Streptococcus', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Streptococcus', 'Severe sepsis with acute organ dysfunction due to coagulase negative Staphylococcus']"
71,"['Bacteremia', 'Bacteremia caused by Gram-positive bacteria', 'Bacteremia due to Staphylococcus aureus', 'Infection by methicillin sensitive Staphylococcus aureus', 'Sepsis due to methicillin-sensitive Staphylococcus aureus', 'Sepsis due to Staphylococcus', 'Sepsis due to Staphylococcus aureus', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to methicillin susceptible Staphylococcus aureus', 'Septic shock co-occurrent with acute organ dysfunction due to Staphylococcus', 'Severe sepsis with acute organ dysfunction due to methicillin susceptible Staphylococcus aureus']"
72,"['Methicillin resistant Staphylococcus aureus infection', 'Sepsis due to methicillin resistant Staphylococcus aureus', 'Sepsis due to Staphylococcus', 'Sepsis due to Staphylococcus aureus', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to methicillin resistant Staphylococcus aureus', 'Septic shock co-occurrent with acute organ dysfunction due to methicillin susceptible Staphylococcus aureus', 'Septic shock co-occurrent with acute organ dysfunction due to Staphylococcus', 'Severe sepsis with acute organ dysfunction due to methicillin resistant Staphylococcus aureus']"
73,"['Infection due to Staphylococcus Coagulase negative', 'Sepsis due to coagulase negative Staphylococcus', 'Sepsis due to Staphylococcus', 'Septic shock co-occurrent with acute organ dysfunction due to coagulase-negative Staphylococcus', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Staphylococcus']"
74,"['Sepsis caused by Staphylococcus without acute organ dysfunction', 'Sepsis due to Staphylococcus', 'Sepsis due to Staphylococcus', 'Septic myocarditis - staphylococcal', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Septic shock co-occurrent with acute organ dysfunction due to Staphylococcus', 'Severe sepsis with acute organ dysfunction due to Staphylococcus']"
75,"['Haemophilus influenzae type b infection', 'Sepsis due to Haemophilus influenzae', 'Sepsis due to Haemophilus influenzae type B', 'Septic shock co-occurrent with acute organ dysfunction due to Haemophilus influenzae', 'Severe sepsis with acute organ dysfunction due to Haemophilus influenzae']"
76,"['Infection due to Clostridium perfringens', 'Peptostreptococcus infection', 'Sepsis caused by Peptostreptococcus', 'Sepsis due to anaerobic bacteria', 'Sepsis due to anaerobic bacteria', 'Septic shock co-occurrent with acute organ dysfunction due to anaerobic bacteria', 'Severe sepsis with acute organ dysfunction due to anaerobic bacteria']"
77,"['Bacteremia', 'Bacteremia caused by Gram-negative bacteria', 'Sepsis due to Gram negative bacteria', 'Severe sepsis with acute organ dysfunction due to Gram-negative bacteria']"
78,"['Colitoxemia', 'Colitoxicosis', 'Enterotoxemia', 'Sepsis due to Escherichia coli']"
79,"['Pseudomonas septicemia with skin involvement', 'Sepsis caused by Pseudomonas aeruginosa', 'Sepsis due to Pseudomonas', 'Septic shock co-occurrent with acute organ dysfunction due to Pseudomonas', 'Severe sepsis with acute organ dysfunction due to Pseudomonas']"
80,"['Bacterial infection due to Serratia', 'Sepsis due to Serratia', 'Sepsis without acute organ dysfunction', 'Sepsis without acute organ dysfunction caused by Serratia species', 'Septic shock co-occurrent with acute organ dysfunction due to Serratia', 'Severe sepsis with acute organ dysfunction due to Serratia', 'Systemic inflammatory response syndrome without organ dysfunction']"
81,"['Bacterial infection due to Klebsiella pneumoniae', 'Coliform septicemia', 'Hemorrhagic septicemia barbone', 'Infection caused by Enterobacter', 'Infection due to Bacteroides', 'Proteus septicemia', 'Sepsis caused by Acinetobacter baumannii', 'Sepsis caused by Klebsiella pneumoniae', 'Sepsis due to Acinetobacter', 'Sepsis due to Acinetobacter', 'Sepsis due to anaerobic bacteria', 'Sepsis due to Enterobacter', 'Septicemia due to Bacteroides', 'Septicemia due to Chromobacterium', 'Septicemic pasteurellosis']"
82,"['Infection due to enterococcus', 'Infection due to Streptococcus group D', 'Infection due to vancomycin resistant enterococcus', 'Sepsis due to Streptococcus group D', 'Septic shock co-occurrent with acute organ dysfunction due to Enterococcus', 'Septicemia due to enterococcus', 'Severe sepsis with acute organ dysfunction due to Enterococcus', 'Vancomycin resistant enterococcal septicemia']"
83,"['Bacteremia', 'Bacteremia caused by Gram-positive bacteria', 'Gas gangrene septicemia', 'Gram positive sepsis', 'Septic shock co-occurrent with acute organ dysfunction due to Chromobacterium', 'Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus', 'Severe sepsis with acute organ dysfunction due to Gram-positive bacteria']"
84,"['Acute kidney injury due to sepsis', 'Acute lung injury', 'Bacterial sepsis', 'Chronic kidney disease due to systemic infection', 'Clinical infection', 'Clinical sepsis', 'Indirect acute lung injury', 'Infection of blood and lymphatic system', 'Infection of bloodstream', 'Infection of intravenous catheter', 'Infection of vascular catheter', 'Neutropenic sepsis', 'Pyemia', 'Right ventricular failure', 'Sepsis', 'Sepsis associated with acquired immunodeficiency syndrome', 'Sepsis associated with internal vascular access', 'Sepsis due to oral infection', 'Sepsis due to urinary tract infection', 'Sepsis following infusion, injection, transfusion AND/OR vaccination', 'Sepsis in asplenic subject', 'Sepsis with cutaneous manifestations', 'Sepsis without acute organ dysfunction', 'Sepsis-associated gastrointestinal hemorrhage', 'Sepsis-associated lung injury', 'Sepsis-associated myocardial dysfunction', 'Sepsis-associated right ventricular failure', 'Sepsis-related gastritis', 'Sepsis-related gastrointestinal lesions', 'Sepsis-related gastrointestinal ulceration', 'Septic bronchitis', 'Septic splenitis', 'Septicemia associated with vascular access catheter', 'Systemic inflammatory response syndrome without organ dysfunction', 'Tracheostomy complication', 'Tracheostomy sepsis', 'Transient respiratory distress with sepsis']"
85,"['Actinomycotic pneumonia', 'Pneumonia due to anaerobic bacteria', 'Pulmonary actinomycosis']"
86,"['Abdominal actinomycosis', 'Actinomycosis of cecum', 'Bacterial hepatitis', 'Hepatic actinomycosis', 'Ileocecal actinomycosis', 'Intestinal infectious disease due to anaerobic bacteria', 'Typhlitis']"
87,"['Cervicofacial actinomycosis', 'Lacrimal canaliculitis due to Actinomyces israelii', 'Lacrimal canaliculus inflamed', 'Mandibular actinomycosis', 'Paramandibular actinomycosis', 'Skeletal actinomycosis', 'Submandibular actinomycosis', 'Tonsillar actinomycosis']"
88,"['Sepsis due to Actinomyces', 'Sepsis due to anaerobic bacteria']"
89,"['Actinomycotic meningitis', 'Infection caused by Tropheryma', 'Meningitis caused by Actinomycetales', 'Meningitis caused by Tropheryma whipplei', 'Meningitis due to anaerobic bacteria']"
90,['Encephalitis due to Actinomyces']
91,"['Abdominal actinomycosis', 'Abdominal actinomycosis', 'Abdominal actinomycosis', 'Abdominal actinomycosis', 'Actinomycosis of breast', 'Actinomycosis of fallopian tube', 'Actinomycotic brain abscess', 'Actinomycotic cervicitis', 'Actinomycotic prostatitis', 'Bacterial prostatitis', 'Cervical smear - actinomyces', 'Cervicofacial actinomycosis', 'Chronic cervicitis', 'Chronic pelvic inflammatory disease', 'Cutaneous actinomycosis', 'Cystitis with actinomycosis', 'Disseminated actinomycosis', 'Disseminated actinomycosis infection affecting skin', 'Fallopian tube infection', 'Primary cutaneous actinomycosis', 'Skeletal actinomycosis', 'Vertebral actinomycosis']"
92,"['Actinomycotic infection', 'Infection caused by Actinomycetales', 'Infection caused by Tropheryma']"
93,"['Nocardial pneumonia', 'Pulmonary nocardiosis']"
94,"['Actinomycetoma due to Nocardia asteroides', 'Actinomycetoma due to Nocardia brasiliensis', 'Actinomycetoma due to Nocardia infection', 'Actinomycetoma due to Nocardia infection', 'Actinomycetoma due to Nocardia infection', 'Actinomycetoma due to Nocardia otitidis caviarum', 'Cutaneous nocardiosis', 'Disseminated nocardiosis', 'Disseminated nocardiosis infection affecting skin', 'Primary cutaneous nocardiosis']"
95,"['Abscess of abdomen caused by Nocardia', 'Disseminated nocardiosis', 'Meningitis caused by Actinomycetales', 'Meningitis caused by Nocardia']"
96,"['Actinomycetoma due to Nocardia infection', 'Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection', 'Nocardia abscessus or Nocardia arthritidis', 'Nocardiosis', 'Nocardiosis associated with AIDS']"
97,"['Anemia due to infection', 'Anemia due to infection', 'Hemolytic anemia due to Bartonella', 'Hemolytic anemia due to Bartonella', 'Hemolytic anemia due to infection', 'Hemolytic anemia due to infection', 'Infection by Bartonella bacilliformis', 'Oroya fever', 'Systemic bartonellosis']"
98,"['Cutaneous and mucocutaneous bartonellosis', 'Infection by Bartonella bacilliformis', 'Miliary bartonellosis', 'Nodular bartonellosis', 'Verruga peruana']"
99,"['Bacillary peliosis', 'Infection by Bartonella bacilliformis', 'Infection by Bartonella peromysci', 'Neurobartonellosis']"
100,"['Asymptomatic bartonellosis', 'Bartonellosis', 'Infection caused by Bartonella talpae']"
101,[]
102,"['Bilateral erysipelas of lower limbs', 'Cellulitis of left lower limb', 'Cellulitis of right lower limb', 'Chronic recurrent streptococcal erysipelas', 'Erysipelas', 'Erysipelas of left lower limb', 'Erysipelas of lower limb', 'Erysipelas of right lower limb', 'Facial erysipelas', 'Infective otitis externa due to erysipelas', 'Recurrent cellulitis', 'Recurrent erysipelas', 'Recurrent skin infection']"
103,"['Anaerobic cellulitis', 'Anaerobic myonecrosis', 'Gas gangrene', 'Gas gangrene caused by clostridium edematiens', 'Gas gangrene caused by clostridium histolyticum', 'Gas gangrene caused by clostridium perfringens', 'Gas gangrene caused by clostridium septicum', 'Gas gangrene caused by clostridium sordellii', 'Gas gangrene of back', 'Gas gangrene of foot', 'Gas gangrene of forearm', 'Gas gangrene of hand', 'Gas gangrene of limb', 'Gas gangrene of lower leg', 'Gas gangrene of lower limb', 'Gas gangrene of neck', 'Gas gangrene of pelvic region of trunk', 'Gas gangrene of shoulder region', 'Gas gangrene of skin', 'Gas gangrene of thigh', 'Gas gangrene of upper arm', 'Gas gangrene of upper limb', 'Gas gangrene septicemia', 'Infection caused by Clostridium botulinum', 'Infection due to Clostridium novyi', 'Infection due to Clostridium perfringens', 'Intestinal gas gangrene', 'Uterine gas gangrene']"
104,"['Healthcare associated bacterial pneumonia', ""Healthcare associated Legionnaires' disease"", 'Hospital acquired pneumonia', 'Infection by Legionella pneumophilia', 'Legionella infection', 'Legionella pneumonia', 'Pittsburgh pneumonia']"
105,"['Cutaneous involvement legionellosis', 'Disseminated legionella infection', 'Extrapulmonary legionella infection', 'Legionella encephalopathy', 'Legionella infection', 'Pontiac fever']"
106,"['Infection by methicillin sensitive Staphylococcus aureus', 'Methicillin resistant Staphylococcus aureus infection', 'Staphylococcal toxic shock syndrome', 'Streptococcal toxic shock syndrome', 'Toxic shock syndrome', 'Toxic shock syndrome due to methicillin resistant Staphylococcus aureus infection', 'Toxic shock syndrome due to methicillin susceptible Staphylococcus aureus']"
107,"['Brazilian purpuric fever', 'Mucopurulent conjunctivitis']"
108,"['Foodborne botulism', 'Foodborne botulism, type A', 'Infantile botulism', 'Infection caused by Clostridium botulinum', 'Intestinal botulism', 'Intoxication with Clostridium botulinum toxin', 'Intoxication with Clostridium botulinum toxin', 'Intoxication with Clostridium botulinum toxin', 'Neonatal botulism', 'Poisoning by skeletal muscle relaxant', 'Toxicoinfectious botulism']"
109,"['Infection caused by Clostridium botulinum', 'Inhalational botulism', 'Intoxication with Clostridium botulinum toxin', 'Local infection of wound', 'Wound botulism']"
110,"['Dermatophilosis due to Dermatophilus congolensis', 'Disease due to Gram-negative bacillus', 'Disease due to Gram-negative cocci', 'Disease due to Gram-positive bacteria', 'Disease due to Gram-positive coccus', 'Endotoxemia', 'Endotoxicosis', 'Eperythrozoonosis', 'Infection due to carbapenem resistant bacteria', 'Infection due to carbapenem resistant Enterobacteriaceae', 'Infection due to diphtheroid bacteria', 'Infection due to diphtheroid bacteria', 'Infection due to Fusobacterium', 'Infection due to Rhodococcus equi', 'Necrobacillosis', 'Recalcitrant erythematous desquamating disorder', 'Rhinoscleroma', 'Trichomycosis axillaris', 'Trichomycosis pubis', ""Tyzzer's disease"", 'Yersiniosis']"
111,"['Infection due to Panton-Valentine leukocidin producing Staphylococcus aureus', 'Staphylococcal infectious disease']"
112,"['Infection by methicillin resistant Staphylococcus intermedius', 'Infection by methicillin resistant Staphylococcus pseudintermedius']"
113,"['Bacterial infection due to Streptococcus milleri group', 'Drug resistant Streptococcus pneumoniae disease', 'Infantile streptococcal infection', 'Infantile streptococcal infection', 'Infection caused by alpha-hemolytic Streptococcus', 'Infection caused by beta-hemolytic Streptococcus', 'Infection caused by gamma-hemolytic Streptococcus', 'Infection caused by Streptococcus mitis group', 'Infection due to Streptococcus gallolyticus', 'Infection due to Streptococcus group D', 'Infection due to Streptococcus group G', 'Infection due to Streptococcus suis', 'Infection due to Streptococcus viridans group', 'Invasive beta-hemolytic streptococcal disease', 'Invasive beta-hemolytic streptococcal disease, non-Group A, non-Group B', 'Invasive drug resistant Streptococcus pneumoniae disease', 'Invasive streptococcal disease', 'Invasive Streptococcus pneumoniae disease', 'Neonatal streptococcal infection', 'Pneumococcal infectious disease', 'Streptococcal infectious disease', 'Streptococcus acidominimus or Streptococcus pneumoniae or Streptococcus morbillorum', 'Streptococcus agalactiae infection', 'Streptococcus anginosus or Streptococcus dysgalactiae subspecies dysgalactiae', 'Streptococcus anginosus or Streptococcus intermedius', 'Streptococcus constellatus or Streptococcus anginosus', 'Streptococcus group B infection of the infant', 'Streptococcus group B infection of the infant - age less than 30 days', 'Streptococcus lutetiensis or Streptococcus bovis', 'Streptococcus mitis or Streptococcus oralis', 'Streptococcus morbillorum or Streptococcus agalactiae or Streptococcus acidominimus', 'Streptococcus pyogenes infection', 'Streptococcus sanguinis or Streptococcus gordonii']"
114,"['Haemophilus influenzae infection', 'Haemophilus influenzae type b infection', 'Haemophilus influenzae type B invasive infection', 'Invasive Haemophilus influenzae disease']"
115,"['Anemia due to infection', 'Erythema multiforme due to mycoplasma infection', 'Genital mycoplasma infection', 'Infection due to Mycoplasma pneumoniae', 'Mycoplasma infection', 'Mycoplasmal anemia', 'Mycoplasmal pelvic inflammatory disease', 'Mycoplasmal postabortal fever', 'Mycoplasmal postpartum fever', 'Pelvic inflammatory disease due to Mycoplasma hominis']"
