,category,condition
130,H44.621,"Retained (old) magnetic fb in iris or ciliary body, r eye"
131,H44.622,"Retained (old) magnetic fb in iris or ciliary body, left eye"
132,H44.623,"Retained (old) magnetic fb in iris or ciliary body, bi"
133,H44.629,"Retained (old) magnetic fb in iris or ciliary body, unsp eye"
134,H44.631,"Retained (old) magnetic foreign body in lens, right eye"
135,H44.632,"Retained (old) magnetic foreign body in lens, left eye"
136,H44.633,"Retained (old) magnetic foreign body in lens, bilateral"
137,H44.639,"Retained (old) magnetic foreign body in lens, unsp eye"
138,H44.641,"Retained (old) magnetic fb in post wall of globe, right eye"
139,H44.642,"Retained (old) magnetic fb in post wall of globe, left eye"
140,H44.643,"Retained (old) magnetic fb in posterior wall of globe, bi"
141,H44.649,"Retained (old) magnetic fb in post wall of globe, unsp eye"
142,H44.651,"Retained (old) magnetic fb in vitreous body, right eye"
143,H44.652,"Retained (old) magnetic fb in vitreous body, left eye"
144,H44.653,"Retained (old) magnetic fb in vitreous body, bilateral"
145,H44.659,"Retained (old) magnetic fb in vitreous body, unsp eye"
146,H44.691,"Retain (old) intraoc fb, magnet, in oth or mult sites, r eye"
147,H44.692,"Retain (old) intraoc fb, magnet, in oth or mult sites, l eye"
148,H44.693,"Retained (old) intraoc fb, magnet, in oth or mult sites, bi"
149,H44.699,"Retain intraoc fb, magnet, in oth or mult sites, unsp eye"
150,H44.701,"Unsp retained (old) intraocular fb, nonmagnetic, right eye"
151,H44.702,"Unsp retained (old) intraocular fb, nonmagnetic, left eye"
152,H44.703,"Unsp retained (old) intraocular fb, nonmagnetic, bilateral"
153,H44.709,"Unsp retained (old) intraocular fb, nonmagnetic, unsp eye"
154,H44.711,"Retained (old) foreign body in ant chamber, right eye"
155,H44.712,"Retained (old) foreign body in ant chamber, left eye"
156,H44.713,"Retained (old) foreign body in ant chamber, bilateral"
157,H44.719,"Retained (old) foreign body in ant chamber, unsp eye"
158,H44.721,"Retained (old) fb in iris or ciliary body, right eye"
159,H44.722,"Retained (old) fb in iris or ciliary body, left eye"
160,H44.723,"Retained (old) fb in iris or ciliary body, bilateral"
161,H44.729,"Retained (old) fb in iris or ciliary body, unsp eye"
162,H44.731,"Retained (nonmagnetic) (old) foreign body in lens, right eye"
163,H44.732,"Retained (nonmagnetic) (old) foreign body in lens, left eye"
164,H44.733,"Retained (nonmagnetic) (old) foreign body in lens, bilateral"
165,H44.739,"Retained (nonmagnetic) (old) foreign body in lens, unsp eye"
166,H44.741,"Retained (old) fb in posterior wall of globe, right eye"
167,H44.742,"Retained (old) fb in posterior wall of globe, left eye"
168,H44.743,"Retained (old) fb in posterior wall of globe, bilateral"
169,H44.749,"Retained (old) fb in posterior wall of globe, unsp eye"
170,H44.751,"Retained (old) foreign body in vitreous body, right eye"
171,H44.752,"Retained (old) foreign body in vitreous body, left eye"
172,H44.753,"Retained (old) foreign body in vitreous body, bilateral"
173,H44.759,"Retained (old) foreign body in vitreous body, unsp eye"
174,H44.791,"Retain (old) intraoc fb, nonmag, in oth or mult sites, r eye"
175,H44.792,"Retain (old) intraoc fb, nonmag, in oth or mult sites, l eye"
176,H44.793,"Retained (old) intraoc fb, nonmag, in oth or mult sites, bi"
177,H44.799,"Retain intraoc fb, nonmag, in oth or mult sites, unsp eye"
178,H44.811,"Hemophthalmos, right eye"
179,H44.812,"Hemophthalmos, left eye"
180,H44.813,"Hemophthalmos, bilateral"
181,H44.819,"Hemophthalmos, unspecified eye"
182,H44.821,"Luxation of globe, right eye"
183,H44.822,"Luxation of globe, left eye"
184,H44.823,"Luxation of globe, bilateral"
185,H44.829,"Luxation of globe, unspecified eye"
186,H44.89,Other disorders of globe
187,H44.9,Unspecified disorder of globe
