,category,condition
59,H15.859,"Ring staphyloma, unspecified eye"
60,H15.89,Other disorders of sclera
61,H15.9,Unspecified disorder of sclera
62,H16.001,"Unspecified corneal ulcer, right eye"
63,H16.002,"Unspecified corneal ulcer, left eye"
64,H16.003,"Unspecified corneal ulcer, bilateral"
65,H16.009,"Unspecified corneal ulcer, unspecified eye"
66,H16.011,"Central corneal ulcer, right eye"
67,H16.012,"Central corneal ulcer, left eye"
68,H16.013,"Central corneal ulcer, bilateral"
69,H16.019,"Central corneal ulcer, unspecified eye"
70,H16.021,"Ring corneal ulcer, right eye"
71,H16.022,"Ring corneal ulcer, left eye"
72,H16.023,"Ring corneal ulcer, bilateral"
73,H16.029,"Ring corneal ulcer, unspecified eye"
74,H16.031,"Corneal ulcer with hypopyon, right eye"
75,H16.032,"Corneal ulcer with hypopyon, left eye"
76,H16.033,"Corneal ulcer with hypopyon, bilateral"
77,H16.039,"Corneal ulcer with hypopyon, unspecified eye"
78,H16.041,"Marginal corneal ulcer, right eye"
79,H16.042,"Marginal corneal ulcer, left eye"
80,H16.043,"Marginal corneal ulcer, bilateral"
81,H16.049,"Marginal corneal ulcer, unspecified eye"
82,H16.051,"Mooren's corneal ulcer, right eye"
83,H16.052,"Mooren's corneal ulcer, left eye"
84,H16.053,"Mooren's corneal ulcer, bilateral"
85,H16.059,"Mooren's corneal ulcer, unspecified eye"
86,H16.061,"Mycotic corneal ulcer, right eye"
87,H16.062,"Mycotic corneal ulcer, left eye"
88,H16.063,"Mycotic corneal ulcer, bilateral"
89,H16.069,"Mycotic corneal ulcer, unspecified eye"
90,H16.071,"Perforated corneal ulcer, right eye"
91,H16.072,"Perforated corneal ulcer, left eye"
92,H16.073,"Perforated corneal ulcer, bilateral"
93,H16.079,"Perforated corneal ulcer, unspecified eye"
94,H16.101,"Unspecified superficial keratitis, right eye"
95,H16.102,"Unspecified superficial keratitis, left eye"
96,H16.103,"Unspecified superficial keratitis, bilateral"
97,H16.109,"Unspecified superficial keratitis, unspecified eye"
98,H16.111,"Macular keratitis, right eye"
99,H16.112,"Macular keratitis, left eye"
100,H16.113,"Macular keratitis, bilateral"
101,H16.119,"Macular keratitis, unspecified eye"
102,H16.121,"Filamentary keratitis, right eye"
103,H16.122,"Filamentary keratitis, left eye"
104,H16.123,"Filamentary keratitis, bilateral"
105,H16.129,"Filamentary keratitis, unspecified eye"
106,H16.131,"Photokeratitis, right eye"
107,H16.132,"Photokeratitis, left eye"
108,H16.133,"Photokeratitis, bilateral"
109,H16.139,"Photokeratitis, unspecified eye"
110,H16.141,"Punctate keratitis, right eye"
111,H16.142,"Punctate keratitis, left eye"
112,H16.143,"Punctate keratitis, bilateral"
113,H16.149,"Punctate keratitis, unspecified eye"
114,H16.201,"Unspecified keratoconjunctivitis, right eye"
115,H16.202,"Unspecified keratoconjunctivitis, left eye"
116,H16.203,"Unspecified keratoconjunctivitis, bilateral"
117,H16.209,"Unspecified keratoconjunctivitis, unspecified eye"
118,H16.211,"Exposure keratoconjunctivitis, right eye"
119,H16.212,"Exposure keratoconjunctivitis, left eye"
120,H16.213,"Exposure keratoconjunctivitis, bilateral"
121,H16.219,"Exposure keratoconjunctivitis, unspecified eye"
122,H16.221,"Keratoconjunct sicca, not specified as Sjogren's, right eye"
123,H16.222,"Keratoconjunct sicca, not specified as Sjogren's, left eye"
124,H16.223,"Keratoconjunct sicca, not specified as Sjogren's, bilateral"
125,H16.229,"Keratoconjunct sicca, not specified as Sjogren's, unsp eye"
126,H16.231,"Neurotrophic keratoconjunctivitis, right eye"
127,H16.232,"Neurotrophic keratoconjunctivitis, left eye"
128,H16.233,"Neurotrophic keratoconjunctivitis, bilateral"
129,H16.239,"Neurotrophic keratoconjunctivitis, unspecified eye"
130,H16.241,"Ophthalmia nodosa, right eye"
131,H16.242,"Ophthalmia nodosa, left eye"
132,H16.243,"Ophthalmia nodosa, bilateral"
133,H16.249,"Ophthalmia nodosa, unspecified eye"
134,H16.251,"Phlyctenular keratoconjunctivitis, right eye"
135,H16.252,"Phlyctenular keratoconjunctivitis, left eye"
136,H16.253,"Phlyctenular keratoconjunctivitis, bilateral"
137,H16.259,"Phlyctenular keratoconjunctivitis, unspecified eye"
138,H16.261,"Vernal keratoconjunct, w limbar and corneal involv, r eye"
139,H16.262,"Vernal keratoconjunct, w limbar and corneal involv, left eye"
140,H16.263,"Vernal keratoconjunct, w limbar and corneal involv, bi"
141,H16.269,"Vernal keratoconjunct, w limbar and corneal involv, unsp eye"
142,H16.291,"Other keratoconjunctivitis, right eye"
143,H16.292,"Other keratoconjunctivitis, left eye"
144,H16.293,"Other keratoconjunctivitis, bilateral"
145,H16.299,"Other keratoconjunctivitis, unspecified eye"
146,H16.301,"Unspecified interstitial keratitis, right eye"
147,H16.302,"Unspecified interstitial keratitis, left eye"
148,H16.303,"Unspecified interstitial keratitis, bilateral"
149,H16.309,"Unspecified interstitial keratitis, unspecified eye"
150,H16.311,"Corneal abscess, right eye"
151,H16.312,"Corneal abscess, left eye"
152,H16.313,"Corneal abscess, bilateral"
153,H16.319,"Corneal abscess, unspecified eye"
154,H16.321,"Diffuse interstitial keratitis, right eye"
155,H16.322,"Diffuse interstitial keratitis, left eye"
156,H16.323,"Diffuse interstitial keratitis, bilateral"
157,H16.329,"Diffuse interstitial keratitis, unspecified eye"
158,H16.331,"Sclerosing keratitis, right eye"
159,H16.332,"Sclerosing keratitis, left eye"
160,H16.333,"Sclerosing keratitis, bilateral"
161,H16.339,"Sclerosing keratitis, unspecified eye"
162,H16.391,"Other interstitial and deep keratitis, right eye"
163,H16.392,"Other interstitial and deep keratitis, left eye"
164,H16.393,"Other interstitial and deep keratitis, bilateral"
165,H16.399,"Other interstitial and deep keratitis, unspecified eye"
166,H16.401,"Unspecified corneal neovascularization, right eye"
167,H16.402,"Unspecified corneal neovascularization, left eye"
168,H16.403,"Unspecified corneal neovascularization, bilateral"
169,H16.409,"Unspecified corneal neovascularization, unspecified eye"
170,H16.411,"Ghost vessels (corneal), right eye"
171,H16.412,"Ghost vessels (corneal), left eye"
172,H16.413,"Ghost vessels (corneal), bilateral"
173,H16.419,"Ghost vessels (corneal), unspecified eye"
174,H16.421,"Pannus (corneal), right eye"
175,H16.422,"Pannus (corneal), left eye"
176,H16.423,"Pannus (corneal), bilateral"
177,H16.429,"Pannus (corneal), unspecified eye"
178,H16.431,"Localized vascularization of cornea, right eye"
179,H16.432,"Localized vascularization of cornea, left eye"
180,H16.433,"Localized vascularization of cornea, bilateral"
181,H16.439,"Localized vascularization of cornea, unspecified eye"
182,H16.441,"Deep vascularization of cornea, right eye"
183,H16.442,"Deep vascularization of cornea, left eye"
184,H16.443,"Deep vascularization of cornea, bilateral"
185,H16.449,"Deep vascularization of cornea, unspecified eye"
186,H16.8,Other keratitis
187,H16.9,Unspecified keratitis
188,H17.00,"Adherent leukoma, unspecified eye"
189,H17.01,"Adherent leukoma, right eye"
190,H17.02,"Adherent leukoma, left eye"
191,H17.03,"Adherent leukoma, bilateral"
192,H17.10,"Central corneal opacity, unspecified eye"
193,H17.11,"Central corneal opacity, right eye"
194,H17.12,"Central corneal opacity, left eye"
195,H17.13,"Central corneal opacity, bilateral"
196,H17.811,"Minor opacity of cornea, right eye"
197,H17.812,"Minor opacity of cornea, left eye"
198,H17.813,"Minor opacity of cornea, bilateral"
199,H17.819,"Minor opacity of cornea, unspecified eye"
200,H17.821,"Peripheral opacity of cornea, right eye"
201,H17.822,"Peripheral opacity of cornea, left eye"
202,H17.823,"Peripheral opacity of cornea, bilateral"
203,H17.829,"Peripheral opacity of cornea, unspecified eye"
204,H17.89,Other corneal scars and opacities
205,H17.9,Unspecified corneal scar and opacity
206,H18.001,"Unspecified corneal deposit, right eye"
207,H18.002,"Unspecified corneal deposit, left eye"
208,H18.003,"Unspecified corneal deposit, bilateral"
209,H18.009,"Unspecified corneal deposit, unspecified eye"
210,H18.011,"Anterior corneal pigmentations, right eye"
211,H18.012,"Anterior corneal pigmentations, left eye"
212,H18.013,"Anterior corneal pigmentations, bilateral"
213,H18.019,"Anterior corneal pigmentations, unspecified eye"
214,H18.021,"Argentous corneal deposits, right eye"
215,H18.022,"Argentous corneal deposits, left eye"
216,H18.023,"Argentous corneal deposits, bilateral"
217,H18.029,"Argentous corneal deposits, unspecified eye"
218,H18.031,"Corneal deposits in metabolic disorders, right eye"
219,H18.032,"Corneal deposits in metabolic disorders, left eye"
220,H18.033,"Corneal deposits in metabolic disorders, bilateral"
221,H18.039,"Corneal deposits in metabolic disorders, unspecified eye"
222,H18.041,"KayserFleischer ring, right eye"
223,H18.042,"KayserFleischer ring, left eye"
224,H18.043,"KayserFleischer ring, bilateral"
225,H18.049,"KayserFleischer ring, unspecified eye"
226,H18.051,"Posterior corneal pigmentations, right eye"
227,H18.052,"Posterior corneal pigmentations, left eye"
228,H18.053,"Posterior corneal pigmentations, bilateral"
229,H18.059,"Posterior corneal pigmentations, unspecified eye"
230,H18.061,"Stromal corneal pigmentations, right eye"
231,H18.062,"Stromal corneal pigmentations, left eye"
232,H18.063,"Stromal corneal pigmentations, bilateral"
233,H18.069,"Stromal corneal pigmentations, unspecified eye"
234,H18.10,"Bullous keratopathy, unspecified eye"
235,H18.11,"Bullous keratopathy, right eye"
236,H18.12,"Bullous keratopathy, left eye"
237,H18.13,"Bullous keratopathy, bilateral"
238,H18.20,Unspecified corneal edema
239,H18.211,"Corneal edema secondary to contact lens, right eye"
240,H18.212,"Corneal edema secondary to contact lens, left eye"
241,H18.213,"Corneal edema secondary to contact lens, bilateral"
242,H18.219,"Corneal edema secondary to contact lens, unspecified eye"
243,H18.221,"Idiopathic corneal edema, right eye"
244,H18.222,"Idiopathic corneal edema, left eye"
245,H18.223,"Idiopathic corneal edema, bilateral"
246,H18.229,"Idiopathic corneal edema, unspecified eye"
247,H18.231,"Secondary corneal edema, right eye"
248,H18.232,"Secondary corneal edema, left eye"
249,H18.233,"Secondary corneal edema, bilateral"
250,H18.239,"Secondary corneal edema, unspecified eye"
251,H18.30,Unspecified corneal membrane change
252,H18.311,"Folds and rupture in Bowman's membrane, right eye"
253,H18.312,"Folds and rupture in Bowman's membrane, left eye"
254,H18.313,"Folds and rupture in Bowman's membrane, bilateral"
255,H18.319,"Folds and rupture in Bowman's membrane, unspecified eye"
256,H18.321,"Folds in Descemet's membrane, right eye"
257,H18.322,"Folds in Descemet's membrane, left eye"
258,H18.323,"Folds in Descemet's membrane, bilateral"
259,H18.329,"Folds in Descemet's membrane, unspecified eye"
260,H18.331,"Rupture in Descemet's membrane, right eye"
261,H18.332,"Rupture in Descemet's membrane, left eye"
262,H18.333,"Rupture in Descemet's membrane, bilateral"
263,H18.339,"Rupture in Descemet's membrane, unspecified eye"
264,H18.40,Unspecified corneal degeneration
265,H18.411,"Arcus senilis, right eye"
266,H18.412,"Arcus senilis, left eye"
267,H18.413,"Arcus senilis, bilateral"
268,H18.419,"Arcus senilis, unspecified eye"
269,H18.421,"Band keratopathy, right eye"
270,H18.422,"Band keratopathy, left eye"
271,H18.423,"Band keratopathy, bilateral"
272,H18.429,"Band keratopathy, unspecified eye"
273,H18.43,Other calcerous corneal degeneration
274,H18.441,"Keratomalacia, right eye"
275,H18.442,"Keratomalacia, left eye"
276,H18.443,"Keratomalacia, bilateral"
277,H18.449,"Keratomalacia, unspecified eye"
278,H18.451,"Nodular corneal degeneration, right eye"
279,H18.452,"Nodular corneal degeneration, left eye"
280,H18.453,"Nodular corneal degeneration, bilateral"
281,H18.459,"Nodular corneal degeneration, unspecified eye"
282,H18.461,"Peripheral corneal degeneration, right eye"
283,H18.462,"Peripheral corneal degeneration, left eye"
284,H18.463,"Peripheral corneal degeneration, bilateral"
285,H18.469,"Peripheral corneal degeneration, unspecified eye"
286,H18.49,Other corneal degeneration
287,H18.50,Unspecified hereditary corneal dystrophies
288,H18.51,Endothelial corneal dystrophy
289,H18.52,Epithelial (juvenile) corneal dystrophy
290,H18.53,Granular corneal dystrophy
291,H18.54,Lattice corneal dystrophy
292,H18.55,Macular corneal dystrophy
293,H18.59,Other hereditary corneal dystrophies
294,H18.601,"Keratoconus, unspecified, right eye"
295,H18.602,"Keratoconus, unspecified, left eye"
296,H18.603,"Keratoconus, unspecified, bilateral"
297,H18.609,"Keratoconus, unspecified, unspecified eye"
298,H18.611,"Keratoconus, stable, right eye"
299,H18.612,"Keratoconus, stable, left eye"
300,H18.613,"Keratoconus, stable, bilateral"
301,H18.619,"Keratoconus, stable, unspecified eye"
302,H18.621,"Keratoconus, unstable, right eye"
303,H18.622,"Keratoconus, unstable, left eye"
304,H18.623,"Keratoconus, unstable, bilateral"
305,H18.629,"Keratoconus, unstable, unspecified eye"
306,H18.70,Unspecified corneal deformity
307,H18.711,"Corneal ectasia, right eye"
308,H18.712,"Corneal ectasia, left eye"
309,H18.713,"Corneal ectasia, bilateral"
310,H18.719,"Corneal ectasia, unspecified eye"
311,H18.721,"Corneal staphyloma, right eye"
312,H18.722,"Corneal staphyloma, left eye"
313,H18.723,"Corneal staphyloma, bilateral"
314,H18.729,"Corneal staphyloma, unspecified eye"
315,H18.731,"Descemetocele, right eye"
316,H18.732,"Descemetocele, left eye"
317,H18.733,"Descemetocele, bilateral"
318,H18.739,"Descemetocele, unspecified eye"
319,H18.791,"Other corneal deformities, right eye"
320,H18.792,"Other corneal deformities, left eye"
321,H18.793,"Other corneal deformities, bilateral"
322,H18.799,"Other corneal deformities, unspecified eye"
323,H18.811,"Anesthesia and hypoesthesia of cornea, right eye"
324,H18.812,"Anesthesia and hypoesthesia of cornea, left eye"
325,H18.813,"Anesthesia and hypoesthesia of cornea, bilateral"
326,H18.819,"Anesthesia and hypoesthesia of cornea, unspecified eye"
327,H18.821,"Corneal disorder due to contact lens, right eye"
328,H18.822,"Corneal disorder due to contact lens, left eye"
329,H18.823,"Corneal disorder due to contact lens, bilateral"
330,H18.829,"Corneal disorder due to contact lens, unspecified eye"
331,H18.831,"Recurrent erosion of cornea, right eye"
332,H18.832,"Recurrent erosion of cornea, left eye"
333,H18.833,"Recurrent erosion of cornea, bilateral"
334,H18.839,"Recurrent erosion of cornea, unspecified eye"
335,H18.891,"Other specified disorders of cornea, right eye"
336,H18.892,"Other specified disorders of cornea, left eye"
337,H18.893,"Other specified disorders of cornea, bilateral"
338,H18.899,"Other specified disorders of cornea, unspecified eye"
339,H18.9,Unspecified disorder of cornea
340,H20.00,Unspecified acute and subacute iridocyclitis
341,H20.011,"Primary iridocyclitis, right eye"
342,H20.012,"Primary iridocyclitis, left eye"
343,H20.013,"Primary iridocyclitis, bilateral"
344,H20.019,"Primary iridocyclitis, unspecified eye"
345,H20.021,"Recurrent acute iridocyclitis, right eye"
346,H20.022,"Recurrent acute iridocyclitis, left eye"
347,H20.023,"Recurrent acute iridocyclitis, bilateral"
348,H20.029,"Recurrent acute iridocyclitis, unspecified eye"
349,H20.031,"Secondary infectious iridocyclitis, right eye"
350,H20.032,"Secondary infectious iridocyclitis, left eye"
351,H20.033,"Secondary infectious iridocyclitis, bilateral"
352,H20.039,"Secondary infectious iridocyclitis, unspecified eye"
353,H20.041,"Secondary noninfectious iridocyclitis, right eye"
354,H20.042,"Secondary noninfectious iridocyclitis, left eye"
355,H20.043,"Secondary noninfectious iridocyclitis, bilateral"
356,H20.049,"Secondary noninfectious iridocyclitis, unspecified eye"
357,H20.051,"Hypopyon, right eye"
358,H20.052,"Hypopyon, left eye"
359,H20.053,"Hypopyon, bilateral"
360,H20.059,"Hypopyon, unspecified eye"
361,H20.10,"Chronic iridocyclitis, unspecified eye"
362,H20.11,"Chronic iridocyclitis, right eye"
363,H20.12,"Chronic iridocyclitis, left eye"
364,H20.13,"Chronic iridocyclitis, bilateral"
365,H20.20,"Lensinduced iridocyclitis, unspecified eye"
366,H20.21,"Lensinduced iridocyclitis, right eye"
367,H20.22,"Lensinduced iridocyclitis, left eye"
368,H20.23,"Lensinduced iridocyclitis, bilateral"
369,H20.811,"Fuchs' heterochromic cyclitis, right eye"
370,H20.812,"Fuchs' heterochromic cyclitis, left eye"
371,H20.813,"Fuchs' heterochromic cyclitis, bilateral"
372,H20.819,"Fuchs' heterochromic cyclitis, unspecified eye"
373,H20.821,"VogtKoyanagi syndrome, right eye"
374,H20.822,"VogtKoyanagi syndrome, left eye"
375,H20.823,"VogtKoyanagi syndrome, bilateral"
376,H20.829,"VogtKoyanagi syndrome, unspecified eye"
377,H20.9,Unspecified iridocyclitis
378,H21.00,"Hyphema, unspecified eye"
379,H21.01,"Hyphema, right eye"
380,H21.02,"Hyphema, left eye"
381,H21.03,"Hyphema, bilateral"
382,H21.1X1,"Other vascular disorders of iris and ciliary body, right eye"
383,H21.1X2,"Other vascular disorders of iris and ciliary body, left eye"
384,H21.1X3,"Other vascular disorders of iris and ciliary body, bilateral"
385,H21.1X9,"Other vascular disorders of iris and ciliary body, unsp eye"
386,H21.211,"Degeneration of chamber angle, right eye"
387,H21.212,"Degeneration of chamber angle, left eye"
388,H21.213,"Degeneration of chamber angle, bilateral"
389,H21.219,"Degeneration of chamber angle, unspecified eye"
390,H21.221,"Degeneration of ciliary body, right eye"
391,H21.222,"Degeneration of ciliary body, left eye"
392,H21.223,"Degeneration of ciliary body, bilateral"
393,H21.229,"Degeneration of ciliary body, unspecified eye"
394,H21.231,"Degeneration of iris (pigmentary), right eye"
395,H21.232,"Degeneration of iris (pigmentary), left eye"
396,H21.233,"Degeneration of iris (pigmentary), bilateral"
397,H21.239,"Degeneration of iris (pigmentary), unspecified eye"
398,H21.241,"Degeneration of pupillary margin, right eye"
399,H21.242,"Degeneration of pupillary margin, left eye"
400,H21.243,"Degeneration of pupillary margin, bilateral"
401,H21.249,"Degeneration of pupillary margin, unspecified eye"
402,H21.251,"Iridoschisis, right eye"
403,H21.252,"Iridoschisis, left eye"
404,H21.253,"Iridoschisis, bilateral"
405,H21.259,"Iridoschisis, unspecified eye"
406,H21.261,"Iris atrophy (essential) (progressive), right eye"
407,H21.262,"Iris atrophy (essential) (progressive), left eye"
408,H21.263,"Iris atrophy (essential) (progressive), bilateral"
409,H21.269,"Iris atrophy (essential) (progressive), unspecified eye"
410,H21.271,"Miotic pupillary cyst, right eye"
411,H21.272,"Miotic pupillary cyst, left eye"
412,H21.273,"Miotic pupillary cyst, bilateral"
413,H21.279,"Miotic pupillary cyst, unspecified eye"
414,H21.29,Other iris atrophy
415,H21.301,"Idio cysts of iris, ciliary body or ant chamber, right eye"
416,H21.302,"Idio cysts of iris, ciliary body or ant chamber, left eye"
417,H21.303,"Idio cysts of iris, ciliary body or ant chamber, bilateral"
418,H21.309,"Idio cysts of iris, ciliary body or ant chamber, unsp eye"
419,H21.311,"Exudative cysts of iris or anterior chamber, right eye"
420,H21.312,"Exudative cysts of iris or anterior chamber, left eye"
421,H21.313,"Exudative cysts of iris or anterior chamber, bilateral"
422,H21.319,"Exudative cysts of iris or anterior chamber, unspecified eye"
423,H21.321,"Implant cysts of iris, ciliary body or ant chamber, r eye"
424,H21.322,"Implant cysts of iris, ciliary body or ant chamber, left eye"
425,H21.323,"Implant cysts of iris, ciliary body or ant chamber, bi"
426,H21.329,"Implant cysts of iris, ciliary body or ant chamber, unsp eye"
427,H21.331,"Parastc cyst of iris, ciliary body or ant chamber, right eye"
428,H21.332,"Parastc cyst of iris, ciliary body or ant chamber, left eye"
429,H21.333,"Parasitic cyst of iris, ciliary body or ant chamber, bi"
430,H21.339,"Parastc cyst of iris, ciliary body or ant chamber, unsp eye"
431,H21.341,"Primary cyst of pars plana, right eye"
432,H21.342,"Primary cyst of pars plana, left eye"
433,H21.343,"Primary cyst of pars plana, bilateral"
434,H21.349,"Primary cyst of pars plana, unspecified eye"
435,H21.351,"Exudative cyst of pars plana, right eye"
436,H21.352,"Exudative cyst of pars plana, left eye"
437,H21.353,"Exudative cyst of pars plana, bilateral"
438,H21.359,"Exudative cyst of pars plana, unspecified eye"
439,H21.40,"Pupillary membranes, unspecified eye"
440,H21.41,"Pupillary membranes, right eye"
441,H21.42,"Pupillary membranes, left eye"
442,H21.43,"Pupillary membranes, bilateral"
443,H21.501,"Unspecified adhesions of iris, right eye"
444,H21.502,"Unspecified adhesions of iris, left eye"
445,H21.503,"Unspecified adhesions of iris, bilateral"
446,H21.509,"Unsp adhesions of iris and ciliary body, unspecified eye"
447,H21.511,"Anterior synechiae (iris), right eye"
448,H21.512,"Anterior synechiae (iris), left eye"
449,H21.513,"Anterior synechiae (iris), bilateral"
450,H21.519,"Anterior synechiae (iris), unspecified eye"
451,H21.521,"Goniosynechiae, right eye"
452,H21.522,"Goniosynechiae, left eye"
453,H21.523,"Goniosynechiae, bilateral"
454,H21.529,"Goniosynechiae, unspecified eye"
455,H21.531,"Iridodialysis, right eye"
456,H21.532,"Iridodialysis, left eye"
457,H21.533,"Iridodialysis, bilateral"
458,H21.539,"Iridodialysis, unspecified eye"
459,H21.541,"Posterior synechiae (iris), right eye"
460,H21.542,"Posterior synechiae (iris), left eye"
461,H21.543,"Posterior synechiae (iris), bilateral"
462,H21.549,"Posterior synechiae (iris), unspecified eye"
463,H21.551,"Recession of chamber angle, right eye"
464,H21.552,"Recession of chamber angle, left eye"
465,H21.553,"Recession of chamber angle, bilateral"
466,H21.559,"Recession of chamber angle, unspecified eye"
467,H21.561,"Pupillary abnormality, right eye"
468,H21.562,"Pupillary abnormality, left eye"
469,H21.563,"Pupillary abnormality, bilateral"
470,H21.569,"Pupillary abnormality, unspecified eye"
471,H21.81,Floppy iris syndrome
472,H21.82,Plateau iris syndrome (postiridectomy) (postprocedural)
473,H21.89,Other specified disorders of iris and ciliary body
474,H21.9,Unspecified disorder of iris and ciliary body
475,Disorders of iris and ciliary body in diseases classd elswhr (H22),H22  Disorders of iris and ciliary body in diseases classd elswhr
476,H22,Disorders of iris and ciliary body in diseases classd elswhr
