,category,condition
86,O91.112,"Abscess of breast associated w pregnancy, second trimester"
87,O91.113,"Abscess of breast associated with pregnancy, third trimester"
88,O91.119,"Abscess of breast associated with pregnancy, unsp trimester"
89,O91.12,Abscess of breast associated with the puerperium
90,O91.13,Abscess of breast associated with lactation
91,O91.211,"Nonpurulent mastitis associated w pregnancy, first trimester"
92,O91.212,"Nonpurulent mastitis assoc w pregnancy, second trimester"
93,O91.213,"Nonpurulent mastitis associated w pregnancy, third trimester"
94,O91.219,"Nonpurulent mastitis associated w pregnancy, unsp trimester"
95,O91.22,Nonpurulent mastitis associated with the puerperium
96,O91.23,Nonpurulent mastitis associated with lactation
97,O92.011,"Retracted nipple associated with pregnancy, first trimester"
98,O92.012,"Retracted nipple associated with pregnancy, second trimester"
99,O92.013,"Retracted nipple associated with pregnancy, third trimester"
100,O92.019,"Retracted nipple associated with pregnancy, unsp trimester"
101,O92.02,Retracted nipple associated with the puerperium
102,O92.03,Retracted nipple associated with lactation
103,O92.111,"Cracked nipple associated with pregnancy, first trimester"
104,O92.112,"Cracked nipple associated with pregnancy, second trimester"
105,O92.113,"Cracked nipple associated with pregnancy, third trimester"
106,O92.119,"Cracked nipple associated with pregnancy, unsp trimester"
107,O92.12,Cracked nipple associated with the puerperium
108,O92.13,Cracked nipple associated with lactation
109,O92.20,Unsp disorder of breast assoc w pregnancy and the puerperium
110,O92.29,Oth disorders of breast assoc w pregnancy and the puerperium
111,O92.3,Agalactia
112,O92.4,Hypogalactia
113,O92.5,Suppressed lactation
114,O92.6,Galactorrhea
115,O92.70,Unspecified disorders of lactation
116,O92.79,Other disorders of lactation
