,category,condition
47,O23.13,"Infections of bladder in pregnancy, third trimester"
48,O23.20,"Infections of urethra in pregnancy, unspecified trimester"
49,O23.21,"Infections of urethra in pregnancy, first trimester"
50,O23.22,"Infections of urethra in pregnancy, second trimester"
51,O23.23,"Infections of urethra in pregnancy, third trimester"
52,O23.30,"Infections of prt urinary tract in pregnancy, unsp trimester"
53,O23.31,"Infect of prt urinary tract in pregnancy, first trimester"
54,O23.32,"Infect of prt urinary tract in pregnancy, second trimester"
55,O23.33,"Infect of prt urinary tract in pregnancy, third trimester"
56,O23.40,"Unsp infection of urinary tract in pregnancy, unsp trimester"
57,O23.41,"Unsp infct of urinary tract in pregnancy, first trimester"
58,O23.42,"Unsp infct of urinary tract in pregnancy, second trimester"
59,O23.43,"Unsp infct of urinary tract in pregnancy, third trimester"
60,O23.511,"Infections of cervix in pregnancy, first trimester"
61,O23.512,"Infections of cervix in pregnancy, second trimester"
62,O23.513,"Infections of cervix in pregnancy, third trimester"
63,O23.519,"Infections of cervix in pregnancy, unspecified trimester"
64,O23.521,"Salpingooophoritis in pregnancy, first trimester"
65,O23.522,"Salpingooophoritis in pregnancy, second trimester"
66,O23.523,"Salpingooophoritis in pregnancy, third trimester"
67,O23.529,"Salpingooophoritis in pregnancy, unspecified trimester"
68,O23.591,"Infection oth prt genitl trct in pregnancy, first trimester"
69,O23.592,"Infection oth prt genitl trct in pregnancy, second trimester"
70,O23.593,"Infection oth prt genitl trct in pregnancy, third trimester"
71,O23.599,"Infection oth prt genital tract in pregnancy, unsp trimester"
72,O23.90,"Unsp GU tract infection in pregnancy, unsp trimester"
73,O23.91,"Unsp GU tract infection in pregnancy, first trimester"
74,O23.92,"Unsp GU tract infection in pregnancy, second trimester"
75,O23.93,"Unsp GU tract infection in pregnancy, third trimester"
76,O24.011,"Preexisting type 1 diabetes, in pregnancy, first trimester"
77,O24.012,"Preexisting type 1 diabetes, in pregnancy, second trimester"
78,O24.013,"Preexisting type 1 diabetes, in pregnancy, third trimester"
79,O24.019,"Preexist type 1 diabetes, in pregnancy, unsp trimester"
80,O24.02,"Preexisting type 1 diabetes mellitus, in childbirth"
81,O24.03,"Preexisting type 1 diabetes mellitus, in the puerperium"
82,O24.111,"Preexisting type 2 diabetes, in pregnancy, first trimester"
83,O24.112,"Preexisting type 2 diabetes, in pregnancy, second trimester"
84,O24.113,"Preexisting type 2 diabetes, in pregnancy, third trimester"
85,O24.119,"Preexist type 2 diabetes, in pregnancy, unsp trimester"
86,O24.12,"Preexisting type 2 diabetes mellitus, in childbirth"
87,O24.13,"Preexisting type 2 diabetes mellitus, in the puerperium"
88,O24.311,"Unsp preexisting diabetes in pregnancy, first trimester"
89,O24.312,"Unsp preexisting diabetes in pregnancy, second trimester"
90,O24.313,"Unsp preexisting diabetes in pregnancy, third trimester"
91,O24.319,"Unsp preexisting diabetes in pregnancy, unsp trimester"
92,O24.32,Unspecified preexisting diabetes mellitus in childbirth
93,O24.33,Unspecified preexisting diabetes mellitus in the puerperium
94,O24.410,"Gestational diabetes mellitus in pregnancy, diet controlled"
95,O24.414,"Gestational diabetes in pregnancy, insulin controlled"
96,O24.415,"Gestatnl diabetes in preg, ctrl by oral hypoglycemic drugs"
97,O24.419,"Gestational diabetes mellitus in pregnancy, unsp control"
98,O24.420,"Gestational diabetes mellitus in childbirth, diet controlled"
99,O24.424,"Gestational diabetes in childbirth, insulin controlled"
100,O24.425,"Gestatnl diab in chldbrth, ctrl by oral hypoglycemic drugs"
101,O24.429,"Gestational diabetes mellitus in childbirth, unsp control"
102,O24.430,"Gestational diabetes in the puerperium, diet controlled"
103,O24.434,"Gestational diabetes in the puerperium, insulin controlled"
104,O24.435,"Gestatnl diabetes in puerp, ctrl by oral hypoglycemic drugs"
105,O24.439,"Gestational diabetes in the puerperium, unsp control"
106,O24.811,"Oth preexisting diabetes in pregnancy, first trimester"
107,O24.812,"Oth preexisting diabetes in pregnancy, second trimester"
108,O24.813,"Oth preexisting diabetes in pregnancy, third trimester"
109,O24.819,"Oth preexisting diabetes in pregnancy, unsp trimester"
110,O24.82,Other preexisting diabetes mellitus in childbirth
111,O24.83,Other preexisting diabetes mellitus in the puerperium
112,O24.911,"Unspecified diabetes mellitus in pregnancy, first trimester"
113,O24.912,"Unspecified diabetes mellitus in pregnancy, second trimester"
114,O24.913,"Unspecified diabetes mellitus in pregnancy, third trimester"
115,O24.919,"Unsp diabetes mellitus in pregnancy, unspecified trimester"
116,O24.92,Unspecified diabetes mellitus in childbirth
117,O24.93,Unspecified diabetes mellitus in the puerperium
118,O25.10,"Malnutrition in pregnancy, unspecified trimester"
119,O25.11,"Malnutrition in pregnancy, first trimester"
120,O25.12,"Malnutrition in pregnancy, second trimester"
121,O25.13,"Malnutrition in pregnancy, third trimester"
122,O25.2,Malnutrition in childbirth
123,O25.3,Malnutrition in the puerperium
124,O26.00,"Excessive weight gain in pregnancy, unspecified trimester"
125,O26.01,"Excessive weight gain in pregnancy, first trimester"
126,O26.02,"Excessive weight gain in pregnancy, second trimester"
127,O26.03,"Excessive weight gain in pregnancy, third trimester"
128,O26.10,"Low weight gain in pregnancy, unspecified trimester"
129,O26.11,"Low weight gain in pregnancy, first trimester"
130,O26.12,"Low weight gain in pregnancy, second trimester"
131,O26.13,"Low weight gain in pregnancy, third trimester"
132,O26.20,"Preg care for patient w recurrent preg loss, unsp trimester"
133,O26.21,"Preg care for patient w recurrent preg loss, first trimester"
134,O26.22,"Preg care for patient w recur preg loss, second trimester"
135,O26.23,"Preg care for patient w recurrent preg loss, third trimester"
136,O26.30,"Retained uterin contracep dev in pregnancy, unsp trimester"
137,O26.31,"Retained uterin contracep dev in pregnancy, first trimester"
138,O26.32,"Retained uterin contracep dev in pregnancy, second trimester"
139,O26.33,"Retained uterin contracep dev in pregnancy, third trimester"
140,O26.40,"Herpes gestationis, unspecified trimester"
141,O26.41,"Herpes gestationis, first trimester"
142,O26.42,"Herpes gestationis, second trimester"
143,O26.43,"Herpes gestationis, third trimester"
144,O26.50,"Maternal hypotension syndrome, unspecified trimester"
145,O26.51,"Maternal hypotension syndrome, first trimester"
146,O26.52,"Maternal hypotension syndrome, second trimester"
147,O26.53,"Maternal hypotension syndrome, third trimester"
148,O26.611,"Liver and biliary tract disord in pregnancy, first trimester"
149,O26.612,"Liver and biliary tract disord in preg, second trimester"
150,O26.613,"Liver and biliary tract disord in pregnancy, third trimester"
151,O26.619,"Liver and biliary tract disord in pregnancy, unsp trimester"
152,O26.62,Liver and biliary tract disorders in childbirth
153,O26.63,Liver and biliary tract disorders in the puerperium
154,O26.711,"Sublux of symphysis (pubis) in pregnancy, first trimester"
155,O26.712,"Sublux of symphysis (pubis) in pregnancy, second trimester"
156,O26.713,"Sublux of symphysis (pubis) in pregnancy, third trimester"
157,O26.719,"Sublux of symphysis (pubis) in pregnancy, unsp trimester"
158,O26.72,Subluxation of symphysis (pubis) in childbirth
159,O26.73,Subluxation of symphysis (pubis) in the puerperium
160,O26.811,"Pregnancy related exhaustion and fatigue, first trimester"
161,O26.812,"Pregnancy related exhaustion and fatigue, second trimester"
162,O26.813,"Pregnancy related exhaustion and fatigue, third trimester"
163,O26.819,"Pregnancy related exhaustion and fatigue, unsp trimester"
164,O26.821,"Pregnancy related peripheral neuritis, first trimester"
165,O26.822,"Pregnancy related peripheral neuritis, second trimester"
166,O26.823,"Pregnancy related peripheral neuritis, third trimester"
167,O26.829,"Pregnancy related peripheral neuritis, unspecified trimester"
168,O26.831,"Pregnancy related renal disease, first trimester"
169,O26.832,"Pregnancy related renal disease, second trimester"
170,O26.833,"Pregnancy related renal disease, third trimester"
171,O26.839,"Pregnancy related renal disease, unspecified trimester"
172,O26.841,"Uterine sizedate discrepancy, first trimester"
173,O26.842,"Uterine sizedate discrepancy, second trimester"
174,O26.843,"Uterine sizedate discrepancy, third trimester"
175,O26.849,"Uterine sizedate discrepancy, unspecified trimester"
176,O26.851,"Spotting complicating pregnancy, first trimester"
177,O26.852,"Spotting complicating pregnancy, second trimester"
178,O26.853,"Spotting complicating pregnancy, third trimester"
179,O26.859,"Spotting complicating pregnancy, unspecified trimester"
180,O26.86,Pruritic urticarial papules and plaques of pregnancy (PUPPP)
181,O26.872,"Cervical shortening, second trimester"
182,O26.873,"Cervical shortening, third trimester"
183,O26.879,"Cervical shortening, unspecified trimester"
184,O26.891,"Oth pregnancy related conditions, first trimester"
185,O26.892,"Oth pregnancy related conditions, second trimester"
186,O26.893,"Oth pregnancy related conditions, third trimester"
187,O26.899,"Oth pregnancy related conditions, unspecified trimester"
188,O26.90,"Pregnancy related conditions, unsp, unspecified trimester"
189,O26.91,"Pregnancy related conditions, unspecified, first trimester"
190,O26.92,"Pregnancy related conditions, unspecified, second trimester"
191,O26.93,"Pregnancy related conditions, unspecified, third trimester"
192,O28.0,Abnormal hematolog finding on antenatal screening of mother
193,O28.1,Abnormal biochemical finding on antenat screening of mother
194,O28.2,Abnormal cytolog finding on antenatal screening of mother
195,O28.3,Abnormal ultrasonic finding on antenatal screening of mother
196,O28.4,Abnormal radiolog finding on antenatal screening of mother
197,O28.5,Abn chromsoml and genetic find on antenat screen of mother
198,O28.8,Other abnormal findings on antenatal screening of mother
199,O28.9,Unsp abnormal findings on antenatal screening of mother
200,O29.011,"Aspirat pneumonitis due to anesth during preg, first tri"
201,O29.012,"Aspirat pneumonitis due to anesth during preg, second tri"
202,O29.013,"Aspirat pneumonitis due to anesth during preg, third tri"
203,O29.019,"Aspirat pneumonitis due to anesth during preg, unsp tri"
204,O29.021,"Pressr collapse of lung due to anesth during preg, first tri"
205,O29.022,"Pressr collapse of lung d/t anesth during preg, second tri"
206,O29.023,"Pressr collapse of lung due to anesth during preg, third tri"
207,O29.029,"Pressr collapse of lung due to anesth during preg, unsp tri"
208,O29.091,"Oth pulmonary comp of anesth during preg, first trimester"
209,O29.092,"Oth pulmonary comp of anesth during preg, second trimester"
210,O29.093,"Oth pulmonary comp of anesth during preg, third trimester"
211,O29.099,"Oth pulmonary comp of anesth during preg, unsp trimester"
212,O29.111,"Cardiac arrest due to anesth during preg, first trimester"
213,O29.112,"Cardiac arrest due to anesth during preg, second trimester"
214,O29.113,"Cardiac arrest due to anesth during preg, third trimester"
215,O29.119,"Cardiac arrest due to anesth during preg, unsp trimester"
216,O29.121,"Cardiac failure due to anesth during preg, first trimester"
217,O29.122,"Cardiac failure due to anesth during preg, second trimester"
218,O29.123,"Cardiac failure due to anesth during preg, third trimester"
219,O29.129,"Cardiac failure due to anesth during preg, unsp trimester"
220,O29.191,"Oth cardiac comp of anesth during pregnancy, first trimester"
221,O29.192,"Oth cardiac comp of anesth during preg, second trimester"
222,O29.193,"Oth cardiac comp of anesth during pregnancy, third trimester"
223,O29.199,"Oth cardiac comp of anesth during pregnancy, unsp trimester"
224,O29.211,"Cerebral anoxia due to anesth during preg, first trimester"
225,O29.212,"Cerebral anoxia due to anesth during preg, second trimester"
226,O29.213,"Cerebral anoxia due to anesth during preg, third trimester"
227,O29.219,"Cerebral anoxia due to anesth during preg, unsp trimester"
228,O29.291,"Oth cnsl comp of anesth during pregnancy, first trimester"
229,O29.292,"Oth cnsl comp of anesth during pregnancy, second trimester"
230,O29.293,"Oth cnsl comp of anesth during pregnancy, third trimester"
231,O29.299,"Oth cnsl comp of anesthesia during pregnancy, unsp trimester"
232,O29.3X1,"Toxic reaction to local anesth during preg, first trimester"
233,O29.3X2,"Toxic reaction to local anesth during preg, second trimester"
234,O29.3X3,"Toxic reaction to local anesth during preg, third trimester"
235,O29.3X9,"Toxic reaction to local anesth during preg, unsp trimester"
236,O29.40,"Spinal and epidur anesth induce hdache during preg, unsp tri"
237,O29.41,"Spinal and epidur anesth induce hdache dur preg, first tri"
238,O29.42,"Spinal and epidur anesth induce hdache dur preg, second tri"
239,O29.43,"Spinal and epidur anesth induce hdache dur preg, third tri"
240,O29.5X1,"Oth comp of spinal and epidur anesth during preg, first tri"
241,O29.5X2,"Oth comp of spinal and epidur anesth during preg, second tri"
242,O29.5X3,"Oth comp of spinal and epidur anesth during preg, third tri"
243,O29.5X9,"Oth comp of spinal and epidural anesth during preg, unsp tri"
244,O29.60,"Failed or difficult intubation for anesth dur preg, unsp tri"
245,O29.61,"Fail or difficult intubation for anesth dur preg, first tri"
246,O29.62,"Fail or difficult intubation for anesth dur preg, second tri"
247,O29.63,"Fail or difficult intubation for anesth dur preg, third tri"
248,O29.8X1,"Oth comp of anesthesia during pregnancy, first trimester"
249,O29.8X2,"Oth comp of anesthesia during pregnancy, second trimester"
250,O29.8X3,"Oth comp of anesthesia during pregnancy, third trimester"
251,O29.8X9,"Oth comp of anesthesia during pregnancy, unsp trimester"
252,O29.90,"Unsp comp of anesthesia during pregnancy, unsp trimester"
253,O29.91,"Unsp comp of anesthesia during pregnancy, first trimester"
254,O29.92,"Unsp comp of anesthesia during pregnancy, second trimester"
255,O29.93,"Unsp comp of anesthesia during pregnancy, third trimester"
