,category,condition
145,M66.222,"Spontaneous rupture of extensor tendons, left upper arm"
146,M66.229,"Spontaneous rupture of extensor tendons, unsp upper arm"
147,M66.231,"Spontaneous rupture of extensor tendons, right forearm"
148,M66.232,"Spontaneous rupture of extensor tendons, left forearm"
149,M66.239,"Spontaneous rupture of extensor tendons, unspecified forearm"
150,M66.241,"Spontaneous rupture of extensor tendons, right hand"
151,M66.242,"Spontaneous rupture of extensor tendons, left hand"
152,M66.249,"Spontaneous rupture of extensor tendons, unspecified hand"
153,M66.251,"Spontaneous rupture of extensor tendons, right thigh"
154,M66.252,"Spontaneous rupture of extensor tendons, left thigh"
155,M66.259,"Spontaneous rupture of extensor tendons, unspecified thigh"
156,M66.261,"Spontaneous rupture of extensor tendons, right lower leg"
157,M66.262,"Spontaneous rupture of extensor tendons, left lower leg"
158,M66.269,"Spontaneous rupture of extensor tendons, unsp lower leg"
159,M66.271,"Spontaneous rupture of extensor tendons, right ank/ft"
160,M66.272,"Spontaneous rupture of extensor tendons, left ankle and foot"
161,M66.279,"Spontaneous rupture of extensor tendons, unsp ankle and foot"
162,M66.28,"Spontaneous rupture of extensor tendons, other site"
163,M66.29,"Spontaneous rupture of extensor tendons, multiple sites"
164,M66.30,"Spontaneous rupture of flexor tendons, unspecified site"
165,M66.311,"Spontaneous rupture of flexor tendons, right shoulder"
166,M66.312,"Spontaneous rupture of flexor tendons, left shoulder"
167,M66.319,"Spontaneous rupture of flexor tendons, unspecified shoulder"
168,M66.321,"Spontaneous rupture of flexor tendons, right upper arm"
169,M66.322,"Spontaneous rupture of flexor tendons, left upper arm"
170,M66.329,"Spontaneous rupture of flexor tendons, unspecified upper arm"
171,M66.331,"Spontaneous rupture of flexor tendons, right forearm"
172,M66.332,"Spontaneous rupture of flexor tendons, left forearm"
173,M66.339,"Spontaneous rupture of flexor tendons, unspecified forearm"
174,M66.341,"Spontaneous rupture of flexor tendons, right hand"
175,M66.342,"Spontaneous rupture of flexor tendons, left hand"
176,M66.349,"Spontaneous rupture of flexor tendons, unspecified hand"
177,M66.351,"Spontaneous rupture of flexor tendons, right thigh"
178,M66.352,"Spontaneous rupture of flexor tendons, left thigh"
179,M66.359,"Spontaneous rupture of flexor tendons, unspecified thigh"
180,M66.361,"Spontaneous rupture of flexor tendons, right lower leg"
181,M66.362,"Spontaneous rupture of flexor tendons, left lower leg"
182,M66.369,"Spontaneous rupture of flexor tendons, unspecified lower leg"
183,M66.371,"Spontaneous rupture of flexor tendons, right ankle and foot"
184,M66.372,"Spontaneous rupture of flexor tendons, left ankle and foot"
185,M66.379,"Spontaneous rupture of flexor tendons, unsp ankle and foot"
186,M66.38,"Spontaneous rupture of flexor tendons, other site"
187,M66.39,"Spontaneous rupture of flexor tendons, multiple sites"
188,M66.80,"Spontaneous rupture of other tendons, unspecified site"
189,M66.811,"Spontaneous rupture of other tendons, right shoulder"
190,M66.812,"Spontaneous rupture of other tendons, left shoulder"
191,M66.819,"Spontaneous rupture of other tendons, unspecified shoulder"
192,M66.821,"Spontaneous rupture of other tendons, right upper arm"
193,M66.822,"Spontaneous rupture of other tendons, left upper arm"
194,M66.829,"Spontaneous rupture of other tendons, unspecified upper arm"
195,M66.831,"Spontaneous rupture of other tendons, right forearm"
196,M66.832,"Spontaneous rupture of other tendons, left forearm"
197,M66.839,"Spontaneous rupture of other tendons, unspecified forearm"
198,M66.841,"Spontaneous rupture of other tendons, right hand"
199,M66.842,"Spontaneous rupture of other tendons, left hand"
200,M66.849,"Spontaneous rupture of other tendons, unspecified hand"
201,M66.851,"Spontaneous rupture of other tendons, right thigh"
202,M66.852,"Spontaneous rupture of other tendons, left thigh"
203,M66.859,"Spontaneous rupture of other tendons, unspecified thigh"
204,M66.861,"Spontaneous rupture of other tendons, right lower leg"
205,M66.862,"Spontaneous rupture of other tendons, left lower leg"
206,M66.869,"Spontaneous rupture of other tendons, unspecified lower leg"
207,M66.871,"Spontaneous rupture of other tendons, right ankle and foot"
208,M66.872,"Spontaneous rupture of other tendons, left ankle and foot"
209,M66.879,"Spontaneous rupture of other tendons, unsp ankle and foot"
210,M66.88,"Spontaneous rupture of other tendons, other sites  UPDATED CODE"
211,M66.89,"Spontaneous rupture of other tendons, multiple sites"
212,M66.9,Spontaneous rupture of unspecified tendon
213,M67.00,"Short Achilles tendon (acquired), unspecified ankle"
214,M67.01,"Short Achilles tendon (acquired), right ankle"
215,M67.02,"Short Achilles tendon (acquired), left ankle"
216,M67.20,"Synovial hypertrophy, not elsewhere classified, unsp site"
217,M67.211,"Synovial hypertrophy, NEC, right shoulder"
218,M67.212,"Synovial hypertrophy, NEC, left shoulder"
219,M67.219,"Synovial hypertrophy, NEC, unsp shoulder"
220,M67.221,"Synovial hypertrophy, NEC, right upper arm"
221,M67.222,"Synovial hypertrophy, NEC, left upper arm"
222,M67.229,"Synovial hypertrophy, NEC, unsp upper arm"
223,M67.231,"Synovial hypertrophy, NEC, right forearm"
224,M67.232,"Synovial hypertrophy, not elsewhere classified, left forearm"
225,M67.239,"Synovial hypertrophy, not elsewhere classified, unsp forearm"
226,M67.241,"Synovial hypertrophy, not elsewhere classified, right hand"
227,M67.242,"Synovial hypertrophy, not elsewhere classified, left hand"
228,M67.249,"Synovial hypertrophy, not elsewhere classified, unsp hand"
229,M67.251,"Synovial hypertrophy, not elsewhere classified, right thigh"
230,M67.252,"Synovial hypertrophy, not elsewhere classified, left thigh"
231,M67.259,"Synovial hypertrophy, not elsewhere classified, unsp thigh"
232,M67.261,"Synovial hypertrophy, NEC, right lower leg"
233,M67.262,"Synovial hypertrophy, NEC, left lower leg"
234,M67.269,"Synovial hypertrophy, NEC, unsp lower leg"
235,M67.271,"Synovial hypertrophy, NEC, right ankle and foot"
236,M67.272,"Synovial hypertrophy, NEC, left ankle and foot"
237,M67.279,"Synovial hypertrophy, NEC, unsp ankle and foot"
238,M67.28,"Synovial hypertrophy, not elsewhere classified, other site"
239,M67.29,"Synovial hypertrophy, NEC, multiple sites"
240,M67.30,"Transient synovitis, unspecified site"
241,M67.311,"Transient synovitis, right shoulder"
242,M67.312,"Transient synovitis, left shoulder"
243,M67.319,"Transient synovitis, unspecified shoulder"
244,M67.321,"Transient synovitis, right elbow"
245,M67.322,"Transient synovitis, left elbow"
246,M67.329,"Transient synovitis, unspecified elbow"
247,M67.331,"Transient synovitis, right wrist"
248,M67.332,"Transient synovitis, left wrist"
249,M67.339,"Transient synovitis, unspecified wrist"
250,M67.341,"Transient synovitis, right hand"
251,M67.342,"Transient synovitis, left hand"
252,M67.349,"Transient synovitis, unspecified hand"
253,M67.351,"Transient synovitis, right hip"
254,M67.352,"Transient synovitis, left hip"
255,M67.359,"Transient synovitis, unspecified hip"
256,M67.361,"Transient synovitis, right knee"
257,M67.362,"Transient synovitis, left knee"
258,M67.369,"Transient synovitis, unspecified knee"
259,M67.371,"Transient synovitis, right ankle and foot"
260,M67.372,"Transient synovitis, left ankle and foot"
261,M67.379,"Transient synovitis, unspecified ankle and foot"
262,M67.38,"Transient synovitis, other site"
263,M67.39,"Transient synovitis, multiple sites"
264,M67.40,"Ganglion, unspecified site"
265,M67.411,"Ganglion, right shoulder"
266,M67.412,"Ganglion, left shoulder"
267,M67.419,"Ganglion, unspecified shoulder"
268,M67.421,"Ganglion, right elbow"
269,M67.422,"Ganglion, left elbow"
270,M67.429,"Ganglion, unspecified elbow"
271,M67.431,"Ganglion, right wrist"
272,M67.432,"Ganglion, left wrist"
273,M67.439,"Ganglion, unspecified wrist"
274,M67.441,"Ganglion, right hand"
275,M67.442,"Ganglion, left hand"
276,M67.449,"Ganglion, unspecified hand"
277,M67.451,"Ganglion, right hip"
278,M67.452,"Ganglion, left hip"
279,M67.459,"Ganglion, unspecified hip"
280,M67.461,"Ganglion, right knee"
281,M67.462,"Ganglion, left knee"
282,M67.469,"Ganglion, unspecified knee"
283,M67.471,"Ganglion, right ankle and foot"
284,M67.472,"Ganglion, left ankle and foot"
285,M67.479,"Ganglion, unspecified ankle and foot"
286,M67.48,"Ganglion, other site"
287,M67.49,"Ganglion, multiple sites"
288,M67.50,"Plica syndrome, unspecified knee"
289,M67.51,"Plica syndrome, right knee"
290,M67.52,"Plica syndrome, left knee"
291,M67.80,"Oth disrd of synovium and tendon, unspecified site"
292,M67.811,"Other specified disorders of synovium, right shoulder"
293,M67.812,"Other specified disorders of synovium, left shoulder"
294,M67.813,"Other specified disorders of tendon, right shoulder"
295,M67.814,"Other specified disorders of tendon, left shoulder"
296,M67.819,"Oth disrd of synovium and tendon, unspecified shoulder"
297,M67.821,"Other specified disorders of synovium, right elbow"
298,M67.822,"Other specified disorders of synovium, left elbow"
299,M67.823,"Other specified disorders of tendon, right elbow"
300,M67.824,"Other specified disorders of tendon, left elbow"
301,M67.829,"Oth disrd of synovium and tendon, unspecified elbow"
302,M67.831,"Other specified disorders of synovium, right wrist"
303,M67.832,"Other specified disorders of synovium, left wrist"
304,M67.833,"Other specified disorders of tendon, right wrist"
305,M67.834,"Other specified disorders of tendon, left wrist"
306,M67.839,"Oth disrd of synovium and tendon, unspecified wrist  UPDATED CODE"
307,M67.841,"Other specified disorders of synovium, right hand"
308,M67.842,"Other specified disorders of synovium, left hand"
309,M67.843,"Other specified disorders of tendon, right hand"
310,M67.844,"Other specified disorders of tendon, left hand"
311,M67.849,"Oth disrd of synovium and tendon, unspecified hand"
312,M67.851,"Other specified disorders of synovium, right hip"
313,M67.852,"Other specified disorders of synovium, left hip"
314,M67.853,"Other specified disorders of tendon, right hip"
315,M67.854,"Other specified disorders of tendon, left hip"
316,M67.859,"Oth disrd of synovium and tendon, unspecified hip"
317,M67.861,"Other specified disorders of synovium, right knee"
318,M67.862,"Other specified disorders of synovium, left knee"
319,M67.863,"Other specified disorders of tendon, right knee"
320,M67.864,"Other specified disorders of tendon, left knee"
321,M67.869,"Oth disrd of synovium and tendon, unspecified knee"
322,M67.871,"Other specified disorders of synovium, right ankle and foot"
323,M67.872,"Other specified disorders of synovium, left ankle and foot"
324,M67.873,"Other specified disorders of tendon, right ankle and foot"
325,M67.874,"Other specified disorders of tendon, left ankle and foot"
326,M67.879,"Oth disrd of synovium and tendon, unspecified ankle and foot"
327,M67.88,"Other specified disorders of synovium and tendon, other site"
328,M67.89,"Oth disrd of synovium and tendon, multiple sites"
329,M67.90,"Unsp disorder of synovium and tendon, unspecified site"
330,M67.911,"Unspecified disorder of synovium and tendon, right shoulder"
331,M67.912,"Unspecified disorder of synovium and tendon, left shoulder"
332,M67.919,"Unsp disorder of synovium and tendon, unspecified shoulder"
333,M67.921,"Unspecified disorder of synovium and tendon, right upper arm"
334,M67.922,"Unspecified disorder of synovium and tendon, left upper arm"
335,M67.929,"Unsp disorder of synovium and tendon, unspecified upper arm"
336,M67.931,"Unspecified disorder of synovium and tendon, right forearm"
337,M67.932,"Unspecified disorder of synovium and tendon, left forearm"
338,M67.939,"Unsp disorder of synovium and tendon, unspecified forearm"
339,M67.941,"Unspecified disorder of synovium and tendon, right hand"
340,M67.942,"Unspecified disorder of synovium and tendon, left hand"
341,M67.949,"Unsp disorder of synovium and tendon, unspecified hand"
342,M67.951,"Unspecified disorder of synovium and tendon, right thigh"
343,M67.952,"Unspecified disorder of synovium and tendon, left thigh"
344,M67.959,"Unsp disorder of synovium and tendon, unspecified thigh"
345,M67.961,"Unspecified disorder of synovium and tendon, right lower leg"
346,M67.962,"Unspecified disorder of synovium and tendon, left lower leg"
347,M67.969,"Unsp disorder of synovium and tendon, unspecified lower leg"
348,M67.971,"Unsp disorder of synovium and tendon, right ankle and foot"
349,M67.972,"Unsp disorder of synovium and tendon, left ankle and foot"
350,M67.979,"Unsp disorder of synovium and tendon, unsp ankle and foot"
351,M67.98,"Unspecified disorder of synovium and tendon, other site"
352,M67.99,"Unspecified disorder of synovium and tendon, multiple sites"
