,category,condition
65,M51.9,"Unsp thoracic, thoracolum and lumbosacr intvrt disc disorder"
66,M53.0,Cervicocranial syndrome
67,M53.1,Cervicobrachial syndrome
68,M53.2X1,"Spinal instabilities, occipitoatlantoaxial region"
69,M53.2X2,"Spinal instabilities, cervical region"
70,M53.2X3,"Spinal instabilities, cervicothoracic region"
71,M53.2X4,"Spinal instabilities, thoracic region"
72,M53.2X5,"Spinal instabilities, thoracolumbar region"
73,M53.2X6,"Spinal instabilities, lumbar region"
74,M53.2X7,"Spinal instabilities, lumbosacral region"
75,M53.2X8,"Spinal instabilities, sacral and sacrococcygeal region"
76,M53.2X9,"Spinal instabilities, site unspecified"
77,M53.3,"Sacrococcygeal disorders, not elsewhere classified"
78,M53.80,"Other specified dorsopathies, site unspecified"
79,M53.81,"Other specified dorsopathies, occipitoatlantoaxial region"
80,M53.82,"Other specified dorsopathies, cervical region"
81,M53.83,"Other specified dorsopathies, cervicothoracic region"
82,M53.84,"Other specified dorsopathies, thoracic region"
83,M53.85,"Other specified dorsopathies, thoracolumbar region"
84,M53.86,"Other specified dorsopathies, lumbar region"
85,M53.87,"Other specified dorsopathies, lumbosacral region"
86,M53.88,"Oth dorsopathies, sacral and sacrococcygeal region"
87,M53.9,"Dorsopathy, unspecified"
88,M54.00,"Panniculitis affecting regions of neck and back, site unsp"
89,M54.01,"Panniculitis aff regions of neck/bk, occiptatlanax region"
90,M54.02,"Panniculitis affecting regions of neck/bk, cervical region"
91,M54.03,"Panniculitis aff regions of neck/bk, cervicothor region"
92,M54.04,"Panniculitis affecting regions of neck/bk, thoracic region"
93,M54.05,"Panniculitis affecting regions of neck/bk, thoracolum region"
94,M54.06,"Panniculitis affecting regions of neck/bk, lumbar region"
95,M54.07,"Panniculitis affecting regions of neck/bk, lumbosacr region"
96,M54.08,"Panniculitis aff regions of neck/bk, sacr/sacrocygl region"
97,M54.09,"Panniculitis aff regions, neck/bk, multiple sites in spine"
98,M54.10,"Radiculopathy, site unspecified"
99,M54.11,"Radiculopathy, occipitoatlantoaxial region"
100,M54.12,"Radiculopathy, cervical region"
101,M54.13,"Radiculopathy, cervicothoracic region"
102,M54.14,"Radiculopathy, thoracic region"
103,M54.15,"Radiculopathy, thoracolumbar region"
104,M54.16,"Radiculopathy, lumbar region"
105,M54.17,"Radiculopathy, lumbosacral region"
106,M54.18,"Radiculopathy, sacral and sacrococcygeal region"
107,M54.2,Cervicalgia
108,M54.30,"Sciatica, unspecified side"
109,M54.31,"Sciatica, right side"
110,M54.32,"Sciatica, left side"
111,M54.40,"Lumbago with sciatica, unspecified side"
112,M54.41,"Lumbago with sciatica, right side"
113,M54.42,"Lumbago with sciatica, left side"
114,M54.5,Low back pain
115,M54.6,Pain in thoracic spine
116,M54.81,Occipital neuralgia
117,M54.89,Other dorsalgia
118,M54.9,"Dorsalgia, unspecified"
