,category,condition
269,H02.721,Madarosis of right upper eyelid and periocular area
270,H02.722,Madarosis of right lower eyelid and periocular area
271,H02.723,"Madarosis of right eye, unsp eyelid and periocular area"
272,H02.724,Madarosis of left upper eyelid and periocular area
273,H02.725,Madarosis of left lower eyelid and periocular area
274,H02.726,"Madarosis of left eye, unsp eyelid and periocular area"
275,H02.729,"Madarosis of unsp eye, unsp eyelid and periocular area"
276,H02.731,Vitiligo of right upper eyelid and periocular area
277,H02.732,Vitiligo of right lower eyelid and periocular area
278,H02.733,"Vitiligo of right eye, unsp eyelid and periocular area"
279,H02.734,Vitiligo of left upper eyelid and periocular area
280,H02.735,Vitiligo of left lower eyelid and periocular area
281,H02.736,"Vitiligo of left eye, unspecified eyelid and periocular area"
282,H02.739,"Vitiligo of unsp eye, unspecified eyelid and periocular area"
283,H02.79,Other degenerative disorders of eyelid and periocular area
284,H02.811,Retained foreign body in right upper eyelid
285,H02.812,Retained foreign body in right lower eyelid
286,H02.813,"Retained foreign body in right eye, unspecified eyelid"
287,H02.814,Retained foreign body in left upper eyelid
288,H02.815,Retained foreign body in left lower eyelid
289,H02.816,"Retained foreign body in left eye, unspecified eyelid"
290,H02.819,"Retained foreign body in unspecified eye, unspecified eyelid"
291,H02.821,Cysts of right upper eyelid
292,H02.822,Cysts of right lower eyelid
293,H02.823,"Cysts of right eye, unspecified eyelid"
294,H02.824,Cysts of left upper eyelid
295,H02.825,Cysts of left lower eyelid
296,H02.826,"Cysts of left eye, unspecified eyelid"
297,H02.829,"Cysts of unspecified eye, unspecified eyelid"
298,H02.831,Dermatochalasis of right upper eyelid
299,H02.832,Dermatochalasis of right lower eyelid
300,H02.833,"Dermatochalasis of right eye, unspecified eyelid"
301,H02.834,Dermatochalasis of left upper eyelid
302,H02.835,Dermatochalasis of left lower eyelid
303,H02.836,"Dermatochalasis of left eye, unspecified eyelid"
304,H02.839,"Dermatochalasis of unspecified eye, unspecified eyelid"
305,H02.841,Edema of right upper eyelid
306,H02.842,Edema of right lower eyelid
307,H02.843,"Edema of right eye, unspecified eyelid"
308,H02.844,Edema of left upper eyelid
309,H02.845,Edema of left lower eyelid
310,H02.846,"Edema of left eye, unspecified eyelid"
311,H02.849,"Edema of unspecified eye, unspecified eyelid"
312,H02.851,Elephantiasis of right upper eyelid
313,H02.852,Elephantiasis of right lower eyelid
314,H02.853,"Elephantiasis of right eye, unspecified eyelid"
315,H02.854,Elephantiasis of left upper eyelid
316,H02.855,Elephantiasis of left lower eyelid
317,H02.856,"Elephantiasis of left eye, unspecified eyelid"
318,H02.859,"Elephantiasis of unspecified eye, unspecified eyelid"
319,H02.861,Hypertrichosis of right upper eyelid
320,H02.862,Hypertrichosis of right lower eyelid
321,H02.863,"Hypertrichosis of right eye, unspecified eyelid"
322,H02.864,Hypertrichosis of left upper eyelid
323,H02.865,Hypertrichosis of left lower eyelid
324,H02.866,"Hypertrichosis of left eye, unspecified eyelid"
325,H02.869,"Hypertrichosis of unspecified eye, unspecified eyelid"
326,H02.871,Vascular anomalies of right upper eyelid
327,H02.872,Vascular anomalies of right lower eyelid
328,H02.873,"Vascular anomalies of right eye, unspecified eyelid"
329,H02.874,Vascular anomalies of left upper eyelid
330,H02.875,Vascular anomalies of left lower eyelid
331,H02.876,"Vascular anomalies of left eye, unspecified eyelid"
332,H02.879,"Vascular anomalies of unspecified eye, unspecified eyelid"
333,H02.881,Meibomian gland dysfunction right upper eyelid
334,H02.882,Meibomian gland dysfunction right lower eyelid
335,H02.883,"Meibomian gland dysfunction of right eye, unspecified eyelid"
336,H02.884,Meibomian gland dysfunction left upper eyelid
337,H02.885,Meibomian gland dysfunction left lower eyelid
338,H02.886,"Meibomian gland dysfunction of left eye, unspecified eyelid"
339,H02.889,"Meibomian gland dysfunction of unsp, unspecified eyelid"
340,H02.88A,"Meibomian gland dysfnct right eye, upper and lower eyelids"
341,H02.88B,"Meibomian gland dysfnct left eye, upper and lower eyelids"
342,H02.89,Other specified disorders of eyelid
343,H02.9,Unspecified disorder of eyelid
344,H04.001,"Unspecified dacryoadenitis, right lacrimal gland"
345,H04.002,"Unspecified dacryoadenitis, left lacrimal gland"
346,H04.003,"Unspecified dacryoadenitis, bilateral lacrimal glands"
347,H04.009,"Unspecified dacryoadenitis, unspecified lacrimal gland"
348,H04.011,"Acute dacryoadenitis, right lacrimal gland"
349,H04.012,"Acute dacryoadenitis, left lacrimal gland"
350,H04.013,"Acute dacryoadenitis, bilateral lacrimal glands"
351,H04.019,"Acute dacryoadenitis, unspecified lacrimal gland"
352,H04.021,"Chronic dacryoadenitis, right lacrimal gland"
353,H04.022,"Chronic dacryoadenitis, left lacrimal gland"
354,H04.023,"Chronic dacryoadenitis, bilateral lacrimal gland"
355,H04.029,"Chronic dacryoadenitis, unspecified lacrimal gland"
356,H04.031,Chronic enlargement of right lacrimal gland
357,H04.032,Chronic enlargement of left lacrimal gland
358,H04.033,Chronic enlargement of bilateral lacrimal glands
359,H04.039,Chronic enlargement of unspecified lacrimal gland
360,H04.111,Dacryops of right lacrimal gland
361,H04.112,Dacryops of left lacrimal gland
362,H04.113,Dacryops of bilateral lacrimal glands
363,H04.119,Dacryops of unspecified lacrimal gland
364,H04.121,Dry eye syndrome of right lacrimal gland
365,H04.122,Dry eye syndrome of left lacrimal gland
366,H04.123,Dry eye syndrome of bilateral lacrimal glands
367,H04.129,Dry eye syndrome of unspecified lacrimal gland
368,H04.131,"Lacrimal cyst, right lacrimal gland"
369,H04.132,"Lacrimal cyst, left lacrimal gland"
370,H04.133,"Lacrimal cyst, bilateral lacrimal glands"
371,H04.139,"Lacrimal cyst, unspecified lacrimal gland"
372,H04.141,"Primary lacrimal gland atrophy, right lacrimal gland"
373,H04.142,"Primary lacrimal gland atrophy, left lacrimal gland"
374,H04.143,"Primary lacrimal gland atrophy, bilateral lacrimal glands"
375,H04.149,"Primary lacrimal gland atrophy, unspecified lacrimal gland"
376,H04.151,"Secondary lacrimal gland atrophy, right lacrimal gland"
377,H04.152,"Secondary lacrimal gland atrophy, left lacrimal gland"
378,H04.153,"Secondary lacrimal gland atrophy, bilateral lacrimal glands"
379,H04.159,"Secondary lacrimal gland atrophy, unspecified lacrimal gland"
380,H04.161,"Lacrimal gland dislocation, right lacrimal gland"
381,H04.162,"Lacrimal gland dislocation, left lacrimal gland"
382,H04.163,"Lacrimal gland dislocation, bilateral lacrimal glands"
383,H04.169,"Lacrimal gland dislocation, unspecified lacrimal gland"
384,H04.19,Other specified disorders of lacrimal gland
385,H04.201,"Unspecified epiphora, right side"
386,H04.202,"Unspecified epiphora, left side"
387,H04.203,"Unspecified epiphora, bilateral"
388,H04.209,"Unspecified epiphora, unspecified side"
389,H04.211,"Epiphora due to excess lacrimation, right lacrimal gland"
390,H04.212,"Epiphora due to excess lacrimation, left lacrimal gland"
391,H04.213,"Epiphora due to excess lacrimation, bi lacrimal glands"
392,H04.219,"Epiphora due to excess lacrimation, unsp lacrimal gland"
393,H04.221,"Epiphora due to insufficient drainage, right side"
394,H04.222,"Epiphora due to insufficient drainage, left side"
395,H04.223,"Epiphora due to insufficient drainage, bilateral"
396,H04.229,"Epiphora due to insufficient drainage, unspecified side"
397,H04.301,Unspecified dacryocystitis of right lacrimal passage
398,H04.302,Unspecified dacryocystitis of left lacrimal passage
399,H04.303,Unspecified dacryocystitis of bilateral lacrimal passages
400,H04.309,Unspecified dacryocystitis of unspecified lacrimal passage
401,H04.311,Phlegmonous dacryocystitis of right lacrimal passage
402,H04.312,Phlegmonous dacryocystitis of left lacrimal passage
403,H04.313,Phlegmonous dacryocystitis of bilateral lacrimal passages
404,H04.319,Phlegmonous dacryocystitis of unspecified lacrimal passage
405,H04.321,Acute dacryocystitis of right lacrimal passage
406,H04.322,Acute dacryocystitis of left lacrimal passage
407,H04.323,Acute dacryocystitis of bilateral lacrimal passages
408,H04.329,Acute dacryocystitis of unspecified lacrimal passage
409,H04.331,Acute lacrimal canaliculitis of right lacrimal passage
410,H04.332,Acute lacrimal canaliculitis of left lacrimal passage
411,H04.333,Acute lacrimal canaliculitis of bilateral lacrimal passages
412,H04.339,Acute lacrimal canaliculitis of unspecified lacrimal passage
413,H04.411,Chronic dacryocystitis of right lacrimal passage
414,H04.412,Chronic dacryocystitis of left lacrimal passage
415,H04.413,Chronic dacryocystitis of bilateral lacrimal passages
416,H04.419,Chronic dacryocystitis of unspecified lacrimal passage
417,H04.421,Chronic lacrimal canaliculitis of right lacrimal passage
418,H04.422,Chronic lacrimal canaliculitis of left lacrimal passage
419,H04.423,Chronic lacrimal canaliculitis of bi lacrimal passages
420,H04.429,Chronic lacrimal canaliculitis of unsp lacrimal passage
421,H04.431,Chronic lacrimal mucocele of right lacrimal passage
422,H04.432,Chronic lacrimal mucocele of left lacrimal passage
423,H04.433,Chronic lacrimal mucocele of bilateral lacrimal passages
424,H04.439,Chronic lacrimal mucocele of unspecified lacrimal passage
425,H04.511,Dacryolith of right lacrimal passage
426,H04.512,Dacryolith of left lacrimal passage
427,H04.513,Dacryolith of bilateral lacrimal passages
428,H04.519,Dacryolith of unspecified lacrimal passage
429,H04.521,Eversion of right lacrimal punctum
430,H04.522,Eversion of left lacrimal punctum
431,H04.523,Eversion of bilateral lacrimal punctum
432,H04.529,Eversion of unspecified lacrimal punctum
433,H04.531,Neonatal obstruction of right nasolacrimal duct
434,H04.532,Neonatal obstruction of left nasolacrimal duct
435,H04.533,Neonatal obstruction of bilateral nasolacrimal duct
436,H04.539,Neonatal obstruction of unspecified nasolacrimal duct
437,H04.541,Stenosis of right lacrimal canaliculi
438,H04.542,Stenosis of left lacrimal canaliculi
439,H04.543,Stenosis of bilateral lacrimal canaliculi
440,H04.549,Stenosis of unspecified lacrimal canaliculi
441,H04.551,Acquired stenosis of right nasolacrimal duct
442,H04.552,Acquired stenosis of left nasolacrimal duct
443,H04.553,Acquired stenosis of bilateral nasolacrimal duct
444,H04.559,Acquired stenosis of unspecified nasolacrimal duct
445,H04.561,Stenosis of right lacrimal punctum
446,H04.562,Stenosis of left lacrimal punctum
447,H04.563,Stenosis of bilateral lacrimal punctum
448,H04.569,Stenosis of unspecified lacrimal punctum
449,H04.571,Stenosis of right lacrimal sac
450,H04.572,Stenosis of left lacrimal sac
451,H04.573,Stenosis of bilateral lacrimal sac
452,H04.579,Stenosis of unspecified lacrimal sac
453,H04.611,Lacrimal fistula right lacrimal passage
454,H04.612,Lacrimal fistula left lacrimal passage
455,H04.613,Lacrimal fistula bilateral lacrimal passages
456,H04.619,Lacrimal fistula unspecified lacrimal passage
457,H04.69,Other changes of lacrimal passages
458,H04.811,Granuloma of right lacrimal passage
459,H04.812,Granuloma of left lacrimal passage
460,H04.813,Granuloma of bilateral lacrimal passages
461,H04.819,Granuloma of unspecified lacrimal passage
462,H04.89,Other disorders of lacrimal system
463,H04.9,"Disorder of lacrimal system, unspecified"
464,H05.00,Unspecified acute inflammation of orbit
465,H05.011,Cellulitis of right orbit
466,H05.012,Cellulitis of left orbit
467,H05.013,Cellulitis of bilateral orbits
468,H05.019,Cellulitis of unspecified orbit
469,H05.021,Osteomyelitis of right orbit
470,H05.022,Osteomyelitis of left orbit
471,H05.023,Osteomyelitis of bilateral orbits
472,H05.029,Osteomyelitis of unspecified orbit
473,H05.031,Periostitis of right orbit
474,H05.032,Periostitis of left orbit
475,H05.033,Periostitis of bilateral orbits
476,H05.039,Periostitis of unspecified orbit
477,H05.041,Tenonitis of right orbit
478,H05.042,Tenonitis of left orbit
479,H05.043,Tenonitis of bilateral orbits
480,H05.049,Tenonitis of unspecified orbit
481,H05.10,Unspecified chronic inflammatory disorders of orbit
482,H05.111,Granuloma of right orbit
483,H05.112,Granuloma of left orbit
484,H05.113,Granuloma of bilateral orbits
485,H05.119,Granuloma of unspecified orbit
486,H05.121,"Orbital myositis, right orbit"
487,H05.122,"Orbital myositis, left orbit"
488,H05.123,"Orbital myositis, bilateral"
489,H05.129,"Orbital myositis, unspecified orbit"
490,H05.20,Unspecified exophthalmos
491,H05.211,"Displacement (lateral) of globe, right eye"
492,H05.212,"Displacement (lateral) of globe, left eye"
493,H05.213,"Displacement (lateral) of globe, bilateral"
494,H05.219,"Displacement (lateral) of globe, unspecified eye"
495,H05.221,Edema of right orbit
496,H05.222,Edema of left orbit
497,H05.223,Edema of bilateral orbit
498,H05.229,Edema of unspecified orbit
499,H05.231,Hemorrhage of right orbit
500,H05.232,Hemorrhage of left orbit
501,H05.233,Hemorrhage of bilateral orbit
502,H05.239,Hemorrhage of unspecified orbit
503,H05.241,"Constant exophthalmos, right eye"
504,H05.242,"Constant exophthalmos, left eye"
505,H05.243,"Constant exophthalmos, bilateral"
506,H05.249,"Constant exophthalmos, unspecified eye"
