,category,condition
87,C44.520,Squamous cell carcinoma of anal skin
88,C44.521,Squamous cell carcinoma of skin of breast
89,C44.529,Squamous cell carcinoma of skin of other part of trunk
90,C44.590,Other specified malignant neoplasm of anal skin
91,C44.591,Other specified malignant neoplasm of skin of breast
92,C44.599,Oth malignant neoplasm of skin of other part of trunk
93,C44.601,"Unsp malignant neoplasm skin/ unsp upper limb, inc shoulder"
94,C44.602,"Unsp malignant neoplasm skin/ right upper limb, inc shoulder"
95,C44.609,"Unsp malignant neoplasm skin/ left upper limb, inc shoulder"
96,C44.611,"Basal cell carcinoma skin/ unsp upper limb, inc shoulder"
97,C44.612,"Basal cell carcinoma skin/ right upper limb, inc shoulder"
98,C44.619,"Basal cell carcinoma skin/ left upper limb, inc shoulder"
99,C44.621,"Squamous cell carcinoma skin/ unsp upper limb, inc shoulder"
100,C44.622,"Squamous cell carcinoma skin/ right upper limb, inc shoulder"
101,C44.629,"Squamous cell carcinoma skin/ left upper limb, inc shoulder"
102,C44.691,"Oth malignant neoplasm skin/ unsp upper limb, inc shoulder"
103,C44.692,"Oth malignant neoplasm skin/ right upper limb, inc shoulder"
104,C44.699,"Oth malignant neoplasm skin/ left upper limb, inc shoulder"
105,C44.701,"Unsp malignant neoplasm skin/ unsp lower limb, including hip"
106,C44.702,"Unsp malignant neoplasm skin/ right lower limb, inc hip"
107,C44.709,"Unsp malignant neoplasm skin/ left lower limb, including hip"
108,C44.711,"Basal cell carcinoma skin/ unsp lower limb, including hip"
109,C44.712,"Basal cell carcinoma skin/ right lower limb, including hip"
110,C44.719,"Basal cell carcinoma skin/ left lower limb, including hip"
111,C44.721,"Squamous cell carcinoma skin/ unsp lower limb, including hip"
112,C44.722,"Squamous cell carcinoma skin/ right lower limb, inc hip"
113,C44.729,"Squamous cell carcinoma skin/ left lower limb, including hip"
114,C44.791,"Oth malignant neoplasm skin/ unsp lower limb, including hip"
115,C44.792,"Oth malignant neoplasm skin/ right lower limb, including hip"
116,C44.799,"Oth malignant neoplasm skin/ left lower limb, including hip"
117,C44.80,Unspecified malignant neoplasm of overlapping sites of skin
118,C44.81,Basal cell carcinoma of overlapping sites of skin
119,C44.82,Squamous cell carcinoma of overlapping sites of skin
120,C44.89,Oth malignant neoplasm of overlapping sites of skin
121,C44.90,"Unspecified malignant neoplasm of skin, unspecified"
122,C44.91,"Basal cell carcinoma of skin, unspecified"
123,C44.92,"Squamous cell carcinoma of skin, unspecified"
124,C44.99,"Other specified malignant neoplasm of skin, unspecified"
125,C4A.0,Merkel cell carcinoma of lip
126,C4A.10,"Merkel cell carcinoma of unsp eyelid, including canthus"
127,C4A.111,"Merkel cell carcinoma of right upper eyelid, inc canthus"
128,C4A.112,"Merkel cell carcinoma of right lower eyelid, inc canthus"
129,C4A.121,"Merkel cell carcinoma of left upper eyelid, inc canthus"
130,C4A.122,"Merkel cell carcinoma of left lower eyelid, inc canthus"
131,C4A.20,Merkel cell carcinoma of unsp ear and external auric canal
132,C4A.21,Merkel cell carcinoma of right ear and external auric canal
133,C4A.22,Merkel cell carcinoma of left ear and external auric canal
134,C4A.30,Merkel cell carcinoma of unspecified part of face
135,C4A.31,Merkel cell carcinoma of nose
136,C4A.39,Merkel cell carcinoma of other parts of face
137,C4A.4,Merkel cell carcinoma of scalp and neck
138,C4A.51,Merkel cell carcinoma of anal skin
139,C4A.52,Merkel cell carcinoma of skin of breast
140,C4A.59,Merkel cell carcinoma of other part of trunk
141,C4A.60,"Merkel cell carcinoma of unsp upper limb, including shoulder"
142,C4A.61,"Merkel cell carcinoma of right upper limb, inc shoulder"
143,C4A.62,"Merkel cell carcinoma of left upper limb, including shoulder"
144,C4A.70,"Merkel cell carcinoma of unsp lower limb, including hip"
145,C4A.71,"Merkel cell carcinoma of right lower limb, including hip"
146,C4A.72,"Merkel cell carcinoma of left lower limb, including hip"
147,C4A.8,Merkel cell carcinoma of overlapping sites
148,C4A.9,"Merkel cell carcinoma, unspecified"
