,Synonyms
64,"['Anaphylaxis caused by low temperature', 'Cold burn - liquid nitrogen', 'Cold erythema', 'Cold erythema associated with cold agglutinins', 'Cold erythema associated with cryoglobulin', 'Cold injury of peripheral nerve', 'Cold-induced dermatosis', 'Cryalgesia', 'Crymodynia', 'Frost nip', 'Headache due to cold exposure', 'Hypothermic coma', 'Local cold injury', 'Local cold injury', 'Psychroalgia', 'Thermal injury of peripheral nerve']"
65,"['Acquired poikiloderma', 'Anaphylaxis caused by low temperature', 'Cold burn - liquid nitrogen', 'Cold erythema', 'Cold erythema associated with cold agglutinins', 'Cold erythema associated with cryoglobulin', 'Cold injury of peripheral nerve', 'Cold-induced dermatosis', 'Cryalgesia', 'Crymodynia', 'Frost nip', 'Headache due to cold exposure', 'Hypothermic coma', 'Local cold injury', 'Local cold injury', 'Poikiloderma due to cold injury', 'Psychroalgia', 'Thermal injury of peripheral nerve']"
66,"['Cold injury', 'General effects of low temperature', 'Oral ulceration due to cold burn', 'Ulcer of skin of face']"
67,"['Cold injury', 'General effects of low temperature', 'Oral ulceration due to cold burn', 'Ulcer of skin of face']"
68,"['Cold injury', 'General effects of low temperature', 'Oral ulceration due to cold burn', 'Ulcer of skin of face']"
69,"['Aural barotrauma of ascent', 'Aural barotrauma of descent', 'Barotitis externa', 'Barotitis interna', 'Barotrauma of descent', 'Barotraumatic Eustachian tube dysfunction', 'Cochlear barotrauma', 'Cochlear trauma', 'Dysfunction of eustachian tube', 'Effects of high altitude on ears', 'Injury of Eustachian tube', 'Inner ear decompression injury', 'Otitic barotrauma', 'Vestibular barotrauma', 'Vestibular trauma']"
70,"['Aural barotrauma of ascent', 'Aural barotrauma of descent', 'Barotitis externa', 'Barotitis interna', 'Barotrauma of descent', 'Barotraumatic Eustachian tube dysfunction', 'Cochlear barotrauma', 'Cochlear trauma', 'Dysfunction of eustachian tube', 'Effects of high altitude on ears', 'Injury of Eustachian tube', 'Inner ear decompression injury', 'Otitic barotrauma', 'Vestibular barotrauma', 'Vestibular trauma']"
71,"['Aural barotrauma of ascent', 'Aural barotrauma of descent', 'Barotitis externa', 'Barotitis interna', 'Barotrauma of descent', 'Barotraumatic Eustachian tube dysfunction', 'Cochlear barotrauma', 'Cochlear trauma', 'Dysfunction of eustachian tube', 'Effects of high altitude on ears', 'Injury of Eustachian tube', 'Inner ear decompression injury', 'Otitic barotrauma', 'Vestibular barotrauma', 'Vestibular trauma']"
72,"['Barotrauma of descent', 'Descent barotrauma of sinuses', 'Effect of high altitude on sinuses', 'Sinus barotrauma']"
73,"['Barotrauma of descent', 'Descent barotrauma of sinuses', 'Effect of high altitude on sinuses', 'Sinus barotrauma']"
74,"['Barotrauma of descent', 'Descent barotrauma of sinuses', 'Effect of high altitude on sinuses', 'Sinus barotrauma']"
75,['Effects of high altitude']
76,['Effects of high altitude']
77,['Effects of high altitude']
78,"['Acute mountain sickness', 'Aerodontalgia', 'Andes disease', 'Anoxia due to high altitude', 'Barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Chronic mountain sickness', 'Ebullism', 'Erythrocytosis due to low atmospheric pressure', 'Finding of sensation of tooth', 'Gastrointestinal barotrauma', 'Headache due to high altitude', 'High altitude pulmonary edema', 'High altitude retinopathy', 'Local pressure effects', 'Painful mouth', 'Pulmonary barotrauma', 'Pulmonary hypertension due to chronic exposure to high altitude', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Subacute mountain sickness', 'Toothache', 'Visceral decompression injury']"
79,"['Acute mountain sickness', 'Aerodontalgia', 'Andes disease', 'Anoxia due to high altitude', 'Barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Chronic mountain sickness', 'Ebullism', 'Erythrocytosis due to low atmospheric pressure', 'Finding of sensation of tooth', 'Gastrointestinal barotrauma', 'Headache due to high altitude', 'High altitude pulmonary edema', 'High altitude retinopathy', 'Local pressure effects', 'Painful mouth', 'Pulmonary barotrauma', 'Pulmonary hypertension due to chronic exposure to high altitude', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Subacute mountain sickness', 'Toothache', 'Visceral decompression injury']"
80,"['Acute mountain sickness', 'Aerodontalgia', 'Andes disease', 'Anoxia due to high altitude', 'Barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Chronic mountain sickness', 'Ebullism', 'Erythrocytosis due to low atmospheric pressure', 'Finding of sensation of tooth', 'Gastrointestinal barotrauma', 'Headache due to high altitude', 'High altitude pulmonary edema', 'High altitude retinopathy', 'Local pressure effects', 'Painful mouth', 'Pulmonary barotrauma', 'Pulmonary hypertension due to chronic exposure to high altitude', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Subacute mountain sickness', 'Toothache', 'Visceral decompression injury']"
81,"['Bends', 'Cardiovascular decompression injury', 'Cerebellar decompression injury', 'Cerebral decompression injury', 'Cutaneous bends', 'Decompression sickness type I', 'Decompression sickness type II', 'Musculoskeletal decompression sickness', 'Neurological decompression syndrome', 'Nitrogen narcosis', 'Nitrogen narcosis', 'Osteonecrosis in caisson disease', 'Pulmonary barotrauma', 'Pulmonary decompression injury', 'Spinal cord decompression injury']"
82,"['Bends', 'Cardiovascular decompression injury', 'Cerebellar decompression injury', 'Cerebral decompression injury', 'Cutaneous bends', 'Decompression sickness type I', 'Decompression sickness type II', 'Musculoskeletal decompression sickness', 'Neurological decompression syndrome', 'Nitrogen narcosis', 'Nitrogen narcosis', 'Osteonecrosis in caisson disease', 'Pulmonary barotrauma', 'Pulmonary decompression injury', 'Spinal cord decompression injury']"
83,"['Bends', 'Cardiovascular decompression injury', 'Cerebellar decompression injury', 'Cerebral decompression injury', 'Cutaneous bends', 'Decompression sickness type I', 'Decompression sickness type II', 'Musculoskeletal decompression sickness', 'Neurological decompression syndrome', 'Nitrogen narcosis', 'Nitrogen narcosis', 'Osteonecrosis in caisson disease', 'Pulmonary barotrauma', 'Pulmonary decompression injury', 'Spinal cord decompression injury']"
84,['Effects of high-pressure fluids']
85,['Effects of high-pressure fluids']
86,['Effects of high-pressure fluids']
87,"['Alternobaric vertigo', 'Aural barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Blast injury to internal organs', 'Direct tissue damage due to blast', 'Diving barotrauma', 'Dysbaric osteonecrosis', 'Effects of air pressure caused by explosion', 'Effects of air pressure caused by explosion', 'Face mask squeeze', 'Negative pressure pulmonary edema', 'Peripheral nerve decompression injury', 'Pulmonary barotrauma', 'Pulmonary overpressurization syndrome', 'Suit squeeze', 'War injury due to air blast']"
88,"['Alternobaric vertigo', 'Aural barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Blast injury to internal organs', 'Direct tissue damage due to blast', 'Diving barotrauma', 'Dysbaric osteonecrosis', 'Effects of air pressure caused by explosion', 'Effects of air pressure caused by explosion', 'Face mask squeeze', 'Negative pressure pulmonary edema', 'Peripheral nerve decompression injury', 'Pulmonary barotrauma', 'Pulmonary overpressurization syndrome', 'Suit squeeze', 'War injury due to air blast']"
89,"['Alternobaric vertigo', 'Aural barotrauma of ascent', 'Barotrauma of descent', 'Barotrauma of descent', 'Blast injury to internal organs', 'Direct tissue damage due to blast', 'Diving barotrauma', 'Dysbaric osteonecrosis', 'Effects of air pressure caused by explosion', 'Effects of air pressure caused by explosion', 'Face mask squeeze', 'Negative pressure pulmonary edema', 'Peripheral nerve decompression injury', 'Pulmonary barotrauma', 'Pulmonary overpressurization syndrome', 'Suit squeeze', 'War injury due to air blast']"
90,"['Accident due to extremes of atmospheric pressure and to sudden changes in atmospheric pressure', 'Effects of air pressure', 'Effects of air pressure caused by explosion', 'Effects of water pressure', 'Injury from underwater blast']"
91,"['Accident due to extremes of atmospheric pressure and to sudden changes in atmospheric pressure', 'Effects of air pressure', 'Effects of air pressure caused by explosion', 'Effects of water pressure', 'Injury from underwater blast']"
92,"['Accident due to extremes of atmospheric pressure and to sudden changes in atmospheric pressure', 'Effects of air pressure', 'Effects of air pressure caused by explosion', 'Effects of water pressure', 'Injury from underwater blast']"
93,[]
94,[]
95,[]
96,[]
97,[]
98,[]
99,[]
100,[]
101,[]
102,[]
103,[]
104,[]
105,"['Accident asphyxia by plastic bag', 'Accidental asphyxia', 'Accidental mechanical suffocation by plastic bag', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by plastic bag']"
106,"['Accident asphyxia by plastic bag', 'Accidental asphyxia', 'Accidental mechanical suffocation by plastic bag', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by plastic bag']"
107,"['Accident asphyxia by plastic bag', 'Accidental asphyxia', 'Accidental mechanical suffocation by plastic bag', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by plastic bag']"
108,[]
109,[]
110,[]
111,[]
112,[]
113,[]
114,"['Asphyxia by obstruction of mouth and nose', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Suffocation by plastic bag', 'Suffocation of unknown intent by plastic bag']"
115,"['Asphyxia by obstruction of mouth and nose', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Suffocation by plastic bag', 'Suffocation of unknown intent by plastic bag']"
116,"['Asphyxia by obstruction of mouth and nose', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Suffocation by plastic bag', 'Suffocation of unknown intent by plastic bag']"
117,"['Asphyxia by bedclothes or pillow', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by bedclothes']"
118,"['Asphyxia by bedclothes or pillow', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by bedclothes']"
119,"['Asphyxia by bedclothes or pillow', 'Asphyxia by obstruction of mouth and nose', 'Suffocation by bedclothes']"
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[]
128,[]
129,"['Accidental strangulation', 'Accidental strangulation during sexual activity']"
130,"['Accidental strangulation', 'Accidental strangulation during sexual activity']"
131,"['Accidental strangulation', 'Accidental strangulation during sexual activity']"
132,[]
133,[]
134,[]
135,[]
136,[]
137,[]
138,"['Accidental mechanical suffocation in bed', 'Accidental mechanical suffocation in bed or cradle', 'Accidental mechanical suffocation in cot']"
139,"['Accidental mechanical suffocation in bed', 'Accidental mechanical suffocation in bed or cradle', 'Accidental mechanical suffocation in cot']"
140,"['Accidental mechanical suffocation in bed', 'Accidental mechanical suffocation in bed or cradle', 'Accidental mechanical suffocation in cot']"
141,[]
142,[]
143,[]
144,[]
145,[]
146,[]
147,[]
148,[]
149,[]
150,"['Accidental hanging, except in bed or cradle', 'Death by hanging', 'Event of undetermined intent', 'Hanging of unknown intent', 'Hanging, strangulation or suffocation of unknown intent']"
151,"['Accidental hanging, except in bed or cradle', 'Death by hanging', 'Event of undetermined intent', 'Hanging of unknown intent', 'Hanging, strangulation or suffocation of unknown intent']"
152,"['Accidental hanging, except in bed or cradle', 'Death by hanging', 'Event of undetermined intent', 'Hanging of unknown intent', 'Hanging, strangulation or suffocation of unknown intent']"
153,[]
154,[]
155,[]
156,"['Assault by hanging', 'Assault by hanging and strangulation']"
157,"['Assault by hanging', 'Assault by hanging and strangulation']"
158,"['Assault by hanging', 'Assault by hanging and strangulation']"
159,"['Asphyxia by strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by noose', 'Asphyxiation by hanging']"
160,"['Asphyxia by strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by noose', 'Asphyxiation by hanging']"
161,"['Asphyxia by strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by noose', 'Asphyxiation by hanging']"
162,"['Accidental asphyxia', 'Accidental mechanical suffocation', 'Accidental mechanical suffocation by collapsing building', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by snow or ice', 'Accidental mechanical suffocation by stored powder or grain', 'Accidental mechanical suffocation due to lack of air in closed space', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing in fall', 'Accidental strangulation by electric car window', 'Accidental strangulation by machinery', 'Accidental strangulation by machinery', 'Accidental strangulation on clothing caught in machinery', 'Asphyxia by bedclothes or pillow', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by circumferential chest wall burns', 'Asphyxia by circumferential chest wall tumor', 'Asphyxia by entrapment of chest', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by gag', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Death by asphyxiation', 'Death by strangulation', 'Hypoxic ischemic encephalopathy', 'Hypoxic ischemic encephalopathy due to strangulation', 'Mechanical asphyxia accident', 'Suffocation by mechanical cause', 'Suffocation by pressure']"
163,"['Accidental asphyxia', 'Accidental mechanical suffocation', 'Accidental mechanical suffocation by collapsing building', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by snow or ice', 'Accidental mechanical suffocation by stored powder or grain', 'Accidental mechanical suffocation due to lack of air in closed space', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing in fall', 'Accidental strangulation by electric car window', 'Accidental strangulation by machinery', 'Accidental strangulation by machinery', 'Accidental strangulation on clothing caught in machinery', 'Asphyxia by bedclothes or pillow', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by circumferential chest wall burns', 'Asphyxia by circumferential chest wall tumor', 'Asphyxia by entrapment of chest', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by gag', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Death by asphyxiation', 'Death by strangulation', 'Hypoxic ischemic encephalopathy', 'Hypoxic ischemic encephalopathy due to strangulation', 'Mechanical asphyxia accident', 'Suffocation by mechanical cause', 'Suffocation by pressure']"
164,"['Accidental asphyxia', 'Accidental mechanical suffocation', 'Accidental mechanical suffocation by collapsing building', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by snow or ice', 'Accidental mechanical suffocation by stored powder or grain', 'Accidental mechanical suffocation due to lack of air in closed space', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing', 'Accidental strangulation by clothing in fall', 'Accidental strangulation by electric car window', 'Accidental strangulation by machinery', 'Accidental strangulation by machinery', 'Accidental strangulation on clothing caught in machinery', 'Asphyxia by bedclothes or pillow', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by circumferential chest wall burns', 'Asphyxia by circumferential chest wall tumor', 'Asphyxia by entrapment of chest', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by gag', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Death by asphyxiation', 'Death by strangulation', 'Hypoxic ischemic encephalopathy', 'Hypoxic ischemic encephalopathy due to strangulation', 'Mechanical asphyxia accident', 'Suffocation by mechanical cause', 'Suffocation by pressure']"
165,"['Self-asphyxiation', 'Self-asphyxiation during masturbation', 'Self-strangulation']"
166,"['Self-asphyxiation', 'Self-asphyxiation during masturbation', 'Self-strangulation']"
167,"['Self-asphyxiation', 'Self-asphyxiation during masturbation', 'Self-strangulation']"
168,"['Assault by garrotting or ligature', 'Assault by hanging and strangulation', 'Assault by manual strangulation', 'Assault by strangulation', 'Assault by suffocation', 'Death by asphyxiation', 'Death by strangulation', 'Garrotment']"
169,"['Assault by garrotting or ligature', 'Assault by hanging and strangulation', 'Assault by manual strangulation', 'Assault by strangulation', 'Assault by suffocation', 'Death by asphyxiation', 'Death by strangulation', 'Garrotment']"
170,"['Assault by garrotting or ligature', 'Assault by hanging and strangulation', 'Assault by manual strangulation', 'Assault by strangulation', 'Assault by suffocation', 'Death by asphyxiation', 'Death by strangulation', 'Garrotment']"
171,"['Asphyxia by manual strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by ligature', 'Smothering']"
172,"['Asphyxia by manual strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by ligature', 'Smothering']"
173,"['Asphyxia by manual strangulation', 'Asphyxia by strangulation', 'Asphyxia by strangulation by ligature', 'Smothering']"
174,[]
175,[]
176,[]
177,"['Accidental mechanical suffocation by falling earth', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by rockfall in mining', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Suffocation by cave-in', 'Suffocation by mechanical cause']"
178,"['Accidental mechanical suffocation by falling earth', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by rockfall in mining', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Suffocation by cave-in', 'Suffocation by mechanical cause']"
179,"['Accidental mechanical suffocation by falling earth', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by falling material', 'Accidental mechanical suffocation by rockfall in mining', 'Asphyxia by burial under powder or solid matter', 'Asphyxia by entrapment with mouth and nose blocked', 'Asphyxia by obstruction of mouth and nose', 'Asphyxiation by sustained compression of chest', 'Suffocation by cave-in', 'Suffocation by mechanical cause']"
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,[]
187,[]
188,[]
189,[]
190,[]
191,[]
192,"['Accidental mechanical suffocation in refrigerator', 'Accidental suffocation due to lack of oxygen in enclosed space']"
193,"['Accidental mechanical suffocation in refrigerator', 'Accidental suffocation due to lack of oxygen in enclosed space']"
194,"['Accidental mechanical suffocation in refrigerator', 'Accidental suffocation due to lack of oxygen in enclosed space']"
195,[]
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,"['Accidental mechanical suffocation when diving due to insufficient air', 'Accidental suffocation due to lack of oxygen in enclosed space', 'Accidental suffocation due to lack of oxygen in storage tank', 'Asphyxiation by environmental oxygen lack']"
205,"['Accidental mechanical suffocation when diving due to insufficient air', 'Accidental suffocation due to lack of oxygen in enclosed space', 'Accidental suffocation due to lack of oxygen in storage tank', 'Asphyxiation by environmental oxygen lack']"
206,"['Accidental mechanical suffocation when diving due to insufficient air', 'Accidental suffocation due to lack of oxygen in enclosed space', 'Accidental suffocation due to lack of oxygen in storage tank', 'Asphyxiation by environmental oxygen lack']"
207,"['Accidental asphyxia', 'Accidental asphyxia in bed', 'Asphyxiation by injury to air passages', 'Death by asphyxiation', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Traumatic asphyxiation']"
208,"['Accidental asphyxia', 'Accidental asphyxia in bed', 'Asphyxiation by injury to air passages', 'Death by asphyxiation', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Traumatic asphyxiation']"
209,"['Accidental asphyxia', 'Accidental asphyxia in bed', 'Asphyxiation by injury to air passages', 'Death by asphyxiation', 'Event of undetermined intent', 'Hanging, strangulation or suffocation of unknown intent', 'Traumatic asphyxiation']"
210,"['Anemia due to starvation', 'Deprivation of food', 'Ketoacidosis', 'Starvation', 'Starvation ketoacidosis', 'Starvation-related malnutrition']"
