,Synonyms
13,"['Acute infarction of papillary muscle', 'Acute myocardial infarction', 'Acute myocardial infarction due to left coronary artery occlusion', 'Acute myocardial infarction during procedure', 'Acute myocardial infarction with rupture of ventricle', 'Acute Q wave myocardial infarction', 'Aneurysm of coronary vessels', 'Aneurysm of coronary vessels', 'Coronary artery embolism', 'Coronary artery perforation', 'Coronary artery rupture', 'Drug-related myocardial necrosis syndrome', 'EKG: myocardial infarction', 'First myocardial infarction', 'Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture', 'Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture', 'Mitral valve regurgitation due to and following acute myocardial infarction', 'Mitral valve regurgitation due to and following acute myocardial infarction', 'Mixed myocardial ischemia and infarction', 'Mural thrombus of heart', 'Mural thrombus of right atrium', 'Myocardial infarction', 'Myocardial infarction in recovery phase', 'Myocardial infarction with complication', 'Myocardial ischemia', 'Myocardial necrosis', 'New myocardial infarction compared to prior study', 'Perforation of coronary artery co-occurrent and due to aneurysm of coronary artery', 'Pericarditis secondary to acute myocardial infarction', 'Pulmonary embolism due to and following acute myocardial infarction', 'Rupture of coronary artery co-occurrent and due to aneurysm of coronary artery', 'Thrombus of right atrium']"
14,[]
15,[]
16,"['Subsequent myocardial infarction', 'Subsequent myocardial infarction of anterior wall', 'Subsequent ST segment elevation myocardial infarction', 'Subsequent ST segment elevation myocardial infarction of anterior wall']"
17,"['Subsequent myocardial infarction', 'Subsequent myocardial infarction of inferior wall', 'Subsequent ST segment elevation myocardial infarction', 'Subsequent ST segment elevation myocardial infarction of inferior wall']"
18,"['Subsequent myocardial infarction', 'Subsequent non-ST segment elevation myocardial infarction']"
19,[]
20,"['Subsequent myocardial infarction', 'Subsequent ST segment elevation myocardial infarction']"
21,"['Hemopericardium due to and following acute myocardial infarction', 'Post-infarction hemopericardium']"
22,['Atrial septal defect due to and following acute myocardial infarction']
23,"['Acquired abnormality of cardiac ventricle', 'Acquired cardiac septal defect', 'Acquired ventricular septal defect', 'Post-infarction ventricular septal defect']"
24,"['Acute myocardial infarction with rupture of ventricle', 'Acute ventricular septal rupture', 'Atrial rupture', 'Cardiac rupture due to and following acute myocardial infarction', 'Myocardial infarction with complication', 'Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction', 'Rupture of heart', 'Rupture of interventricular septum']"
25,"['Cardiac rupture due to and following acute myocardial infarction', 'Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture', 'Mitral valve regurgitation due to and following acute myocardial infarction', 'Rupture of chordae tendinae due to and following acute myocardial infarction', 'Rupture of chordae tendineae']"
26,"['Mitral papillary muscle abnormality', 'Mitral papillary muscle rupture', 'Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture', 'Mitral valve regurgitation due to and following acute myocardial infarction', 'Post-infarction mitral papillary muscle rupture', 'Rupture of papillary muscle', 'Rupture of papillary muscle as current complication following acute myocardial infarction']"
27,"['Left ventricular thrombus', 'Mural thrombus of heart', 'Mural thrombus of heart', 'Mural thrombus of left ventricle', 'Mural thrombus of left ventricle following acute myocardial infarction', 'Mural thrombus of right ventricle', 'Mural thrombus of right ventricle following acute myocardial infarction', 'Post-infarction mural thrombus', 'Post-infarction mural thrombus', 'Right ventricular thrombus', 'Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction']"
28,['Post infarct angina']
29,"['Arrhythmia due to and following acute myocardial infarction', 'Myocardial infarction with complication', 'Ventricular aneurysm due to and following acute myocardial infarction']"
30,"['Acquired abnormality of coronary sinus', 'Acquired obstruction of coronary sinus', 'Acquired occlusion of coronary sinus', 'Acute coronary artery occlusion not resulting in myocardial infarction', 'Coronary artery occlusion due to neoplastic disease', 'Coronary artery thrombosis', 'Coronary occlusion', 'Coronary occlusion', 'Coronary thrombosis not resulting in myocardial infarction', 'Left anterior descending coronary artery thrombosis', 'Left coronary artery occlusion', 'Left main coronary artery thrombosis', 'Obstruction of coronary sinus', 'Occlusion of circumflex coronary artery', 'Occlusion of coronary sinus', 'Right coronary artery occlusion', 'Right main coronary artery thrombosis']"
31,"['Myopericarditis', 'Pericarditis secondary to acute myocardial infarction', 'Post-infarction pericarditis', 'Postmyocardial infarction syndrome']"
32,"['Acute coronary insufficiency', 'Coronary microvascular dysfunction', 'Left ventricular thrombus', 'Microinfarct of heart', 'Myocardial ischemia', 'Preinfarction syndrome', 'Subendocardial ischemia']"
33,"['Acute coronary syndrome', 'Acute ischemic heart disease', 'Acute myocardial ischemia', 'Erythrocytosis due to cardiovascular disease', 'Myocardial ischemia', 'Polycythemia due to cyanotic heart disease', 'Subacute ischemic heart disease', 'Transient myocardial ischemia']"
34,"['Atheroma of artery', 'Atherosclerosis of coronary artery without angina pectoris', 'Attends coronary heart disease monitoring', 'Calcific coronary arteriosclerosis', 'Coronary arteriosclerosis', 'Coronary arteriosclerosis after percutaneous coronary angioplasty', 'Coronary arteriosclerosis due to radiation', 'Coronary arteriosclerosis in native artery', 'Coronary arteriosclerosis in patient with history of previous myocardial infarction', 'Coronary artery atheroma', 'Coronary artery stenosis', 'Coronary atherosclerosis', 'Coronary heart disease monitoring status', 'Coronary ostium stenosis', 'Coronary stricture', 'Double coronary vessel disease', 'Heart disease due to ionizing radiation', 'Heart failure with reduced ejection fraction', 'Heart failure with reduced ejection fraction due to coronary artery disease', 'History of myocardial infarction', 'Ischemic congestive cardiomyopathy', 'Ischemic dilated cardiomyopathy due to coronary artery disease', 'Ischemic myocardial dysfunction', 'Left main coronary artery disease', 'Lipid-rich atherosclerosis of coronary artery', 'Multi vessel coronary artery disease', 'Non-obstructive atherosclerosis of coronary artery', 'Obliterative coronary artery disease', 'Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty', 'Single coronary vessel disease', 'Stenotic coronary artery', 'Stricture of artery', 'Triple vessel disease of the heart']"
35,"['Angina co-occurrent and due to coronary arteriosclerosis', 'Preinfarction syndrome', 'Unstable angina co-occurrent and due to coronary arteriosclerosis']"
36,[]
37,[]
38,['Angina co-occurrent and due to coronary arteriosclerosis']
39,"['Coronary arteriosclerosis in patient with history of previous myocardial infarction', 'EKG: old myocardial infarction', 'H/O: myocardial infarct at greater than 60', 'H/O: myocardial infarct at less than 60', 'H/O: Myocardial infarction in last year', 'History of myocardial infarction', 'History of myocardial infarction', 'History of myocardial infarction in last eight weeks', 'History of non-ST segment elevation myocardial infarction', 'Myocardial ischemia manifest on stress test status post myocardial infarction', 'Old anterior myocardial infarction', 'Old inferior myocardial infarction', 'Old lateral myocardial infarction', 'Old myocardial infarction', 'Old posterior myocardial infarction', 'Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms', 'Recent myocardial infarction']"
40,"['Abnormality of left atrial appendage', 'Abnormality of right atrial appendage', 'Acquired abnormality of cardiac ventricle', 'Acquired abnormality of cardiac ventricle', 'Acquired subaortic aneurysm of left ventricle', 'Acquired submitral aneurysm of left ventricle', 'Aneurysm of heart', 'Aneurysm of membranous septum', 'Aneurysm of muscular septum', 'Aneurysm of patch of atrioventricular septal defect', 'Aneurysm of patch of left ventricular outflow tract', 'Aneurysm of patch of right ventricular outflow tract', 'Aneurysm of patch of ventricular septal defect', 'Aortic left ventricular tunnel', 'Aortic tunnel', 'Aortico-left ventricular tunnel with intracardiac aneurysm of septal portion', 'Atrial aneurysm', 'Atrial septal aneurysm', 'Coronary fistulae from right ventricle', 'Left atrial appendage aneurysm', 'Left ventricular aneurysm', 'Right atrial appendage aneurysm', 'Right ventricular aneurysm', 'Right ventricular aneurysm', 'Ventricular aneurysm', 'Ventricular aneurysm due to and following acute myocardial infarction', 'Ventricular septal aneurysm', 'Ventricular septal aneurysm']"
41,"['Acquired arteriovenous fistula of heart', 'Acquired coronary artery fistula', 'Aneurysm of coronary artery due to and following acute febrile mucocutaneous lymph node syndrome', 'Aneurysm of coronary vessels', 'Aneurysm of coronary vessels', 'Arteriovenous fistula of coronary artery to coronary sinus', 'Arteriovenous fistula of coronary artery to superior vena cava', 'Coronary artery fistula', 'Coronary artery fistula to left ventricle', 'Coronary artery fistula to right ventricle', 'Coronary artery fistula with dilatation of entire coronary artery', 'Coronary artery fistula with dilatation of proximal coronary artery and without dilatation of distal coronary artery', 'Fistula of coronary sinus', 'Iatrogenic coronary artery fistula', 'Multiple coronary artery fistulae', 'Single coronary artery fistula', 'Truncal arteriovenous fistula', 'Truncal arteriovenous fistula']"
42,['Dissection of coronary artery']
43,"['At high risk for heart failure', 'At risk for heart failure', 'Congestive heart failure stage B', 'Congestive heart failure stage B due to ischemic cardiomyopathy', 'Congestive heart failure stage C', 'Congestive heart failure stage C due to Ischemic cardiomyopathy', 'Generalized ischemic myocardial dysfunction', 'High risk of heart failure, stage B', 'Ischemic congestive cardiomyopathy', 'Ischemic congestive cardiomyopathy', 'Ischemic dilated cardiomyopathy due to coronary artery disease', 'Ischemic myocardial dysfunction', 'Ischemic myocardial dysfunction', 'Ischemic myocardial dysfunction', 'Systolic heart failure stage B', 'Systolic heart failure stage B due to ischemic cardiomyopathy', 'Systolic heart failure stage C', 'Systolic heart failure stage C due to ischemic cardiomyopathy']"
44,"['Myocardial ischemia', 'Silent coronary vasospastic disease', 'Silent myocardial infarction', 'Silent myocardial ischemia']"
45,"['Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft', 'Preinfarction syndrome', 'Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft']"
46,[]
47,[]
48,"['Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft', 'Recurrent angina after coronary artery bypass graft']"
49,[]
50,[]
51,[]
52,"['Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft', 'Arteriosclerosis of autologous vein coronary artery bypass graft with angina']"
53,[]
54,[]
55,[]
56,"['Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft', 'Arteriosclerosis of autologous arterial coronary artery bypass graft', 'Arteriosclerosis of autologous arterial coronary artery bypass graft with angina', 'Arteriosclerosis of autologous coronary artery bypass graft', 'Arteriosclerosis of autologous vein coronary artery bypass graft with angina', 'Arteriosclerosis of coronary artery bypass graft']"
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,"['Arteriosclerosis of arterial coronary artery bypass graft', 'Arteriosclerosis of autologous arterial coronary artery bypass graft', 'Arteriosclerosis of autologous coronary artery bypass graft', 'Arteriosclerosis of autologous vein coronary artery bypass graft', 'Arteriosclerosis of coronary artery bypass graft', 'Arteriosclerosis of internal mammary artery coronary artery bypass graft', 'Arteriosclerosis of nonautologous coronary artery bypass graft', 'Atherosclerosis of aortoiliac bypass graft', 'Atherosclerosis of autologous coronary artery bypass graft', 'Atherosclerosis of non-autologous coronary artery bypass graft', 'Coronary arteriosclerosis following coronary artery bypass graft', 'Significant coronary bypass graft disease']"
74,"['Accelerated coronary artery disease in transplanted heart', 'Coronary arteriosclerosis in native artery of transplanted heart']"
75,"['Arteriosclerosis of coronary artery bypass graft', 'Arteriosclerosis of coronary artery bypass graft of transplanted heart']"
76,"['Chronic total occlusion of coronary artery', 'Coronary occlusion']"
77,"['Coronary atherosclerosis', 'Lipid-rich atherosclerosis of coronary artery']"
78,"['Calcific coronary arteriosclerosis', 'Calcification of coronary artery', 'Vascular calcification']"
79,"['Asymptomatic coronary heart disease', 'Coronary arteritis', 'EKG myocardial ischemia', 'EKG myocardial ischemia', 'EKG: anterior ischemia', 'EKG: lateral ischemia', 'Furcation lesion of coronary artery', 'Restriction of coronary artery orifice due to neoplasm', 'Restriction of coronary artery orifice due to valve cusp tissue', 'Trifurcation lesion of coronary artery']"
80,"['Chronic ischemic heart disease', 'Chronic myocardial ischemia', 'Decreased myocardial ischemia compared to prior study', 'EKG myocardial ischemia', 'EKG myocardial ischemia', 'EKG: inferior ischemia', 'Hibernating myocardium', 'Increased myocardial ischemia compared to prior study', 'Ischemic heart disease', 'Ischemic myocardial dysfunction', 'Mixed myocardial ischemia and infarction', 'Myocardial ischemia', 'Myocardial ischemia manifest on stress test status post myocardial infarction', 'New myocardial ischemia compared to prior study', 'Resting ischemia', 'Stunned myocardium']"
