,Synonyms
14,"['Bilateral multicystic renal dysplasia', 'Bilateral renal dysplasia', 'Bilateral secondary renal dysplasia', 'BRESEK syndrome', 'Disorder of fetal abdominal region', 'Dysplasia of left kidney', 'Dysplasia of left kidney', 'Dysplasia of right kidney', 'Dysplasia of right kidney', 'Fibrosis of pancreas', 'Left renal agenesis', 'Left renal agenesis co-occurrent with right renal dysplasia', 'Multicystic renal dysplasia', 'Multiple renal cysts', 'Primary renal dysplasia', 'Renal agenesis', 'Renal agenesis', 'Renal dysplasia', 'Renal dysplasia and retinal aplasia', 'Renal dysplasia due to fetal exposure to angiotensin converting enzyme inhibitor', 'Renal hepatic pancreatic dysplasia', 'Right renal agenesis', 'Right renal agenesis co-occurrent with left renal dysplasia', 'Saldino-Mainzer dysplasia', 'Secondary renal dysplasia', 'Thymic, renal, anal, lung dysplasia syndrome', 'Torticollis, keloids, cryptorchidism, renal dysplasia syndrome', 'Ulbright Hodes syndrome']"
15,"['Adolescent nephronophthisis', 'Adult familial nephronophthisis with spastic quadriparesia syndrome', 'Autosomal dominant tubulointerstitial kidney disease', 'Bilateral medullary sponge kidney', 'Boichis syndrome', 'Congenital hepatic fibrosis', 'Fibrocystic kidney disease', 'Infantile nephronophthisis', 'Juvenile nephronophthisis', 'Medullary cystic disease of the kidney', 'Medullary cystic disease, adult type', 'Medullary sponge kidney', 'Medullary sponge kidney with nephrocalcinosis', 'Medullary sponge kidney without nephrocalcinosis', 'MUC1-related autosomal dominant tubulointerstitial kidney disease', 'Nephronophthisis', 'Nephronophthisis - medullary cystic disease', 'Nephronophthisis type 4', 'Nephronophthisis type 5', 'Nephronophthisis type 6', 'RHYNS syndrome', 'Spastic tetraparesis', 'Tetraparesis', 'UMOD-related autosomal dominant tubulointerstitial kidney disease']"
16,"['Cortical cystic disease', 'Fibrocystic kidney disease', 'Microcystic renal disease']"
17,"['Autosomal dominant polycystic kidney disease', 'Meckel-Gruber syndrome', 'Multinodular goiter', 'Multinodular goiter, cystic kidney, polydactyly syndrome', 'Multiple congenital cysts of kidney']"
18,"['Bilateral congenital primary hydronephrosis', 'Congenital enlarged kidney', 'Congenital hydronephrosis', 'Congenital secondary hydronephrosis', 'Disorder of fetal abdominal region', 'Fetal hydronephrosis']"
19,"['Complete obstruction of the urinary tract', 'Congenital atresia and stenosis of ureter', 'Congenital atresia of ureter', 'Congenital occlusion of ureter', 'Congenital stricture of ureter', 'Impervious ureter', 'Occlusion of ureter', 'Stricture of ureter']"
20,"['Congenital anomaly of ureter and renal pelvis', 'Congenital pelviureteric junction obstruction', 'Congenital stricture of ureter', 'Congenital stricture of ureteropelvic junction', 'Hydronephrosis with ureteropelvic junction obstruction', 'Stricture of pelviureteric junction', 'Stricture of ureter', 'Stricture of ureter']"
21,"['Congenital stricture of ureter', 'Congenital stricture of ureterovesical orifice', 'Congenital ureterovesical obstruction', 'Stricture of ureter']"
22,"['Congenital dilatation of ureter', 'Congenital obstructive megaureter', 'Congenital obstructive megaureter without reflux', 'Congenital primary megaureter', 'Idiopathic dilation of ureter', 'Primary refluxing megaureter']"
23,"['Orthotopic ureterocele', 'Simple ureterocele', 'Ureterocele', 'Ureterocele']"
24,"['Cecoureterocele', 'Ectopic ureterocele', 'Ureterocele']"
25,"['Congenital hydroureter', 'Congenital obstructive defect of renal pelvis', 'Hydroureter', 'Renal pelvis and ureter obstructive defects']"
26,"['Congenital absence of ureter', 'Ureter absent']"
27,"['Accessory ureter', 'Double ureter', 'Duplex ureter structure', 'Lower moiety ureter of duplex kidney', 'Partial duplication of ureter', 'Triplex ureter', 'Upper moiety ureter of duplex kidney', 'Urinary tract obstruction due to duplicated collecting system']"
28,[]
29,"['Congenital deviation of ureter', 'Deviation of ureter', 'Deviation of ureter without obstruction', 'Ectopic ureter', 'Finding of appearance of ureter']"
30,[]
31,"['Congenital deviation of ureter', 'Crossed ectopic ureter', 'Displaced ureteric orifice', 'Ectopic ureter', 'Retrocaval ureter', 'Transcaval ureter']"
32,[]
33,"['Accessory kidney', 'Accessory kidney', 'Congenital anomaly of ureter and renal pelvis', 'Congenital left vesicoureterorenal reflux', 'Congenital right vesicoureterorenal reflux', 'Congenital vesicoureterorenal reflux', 'Congenital vesicoureterorenal reflux, bilateral', 'Double kidney', 'Double kidney', 'Duplex kidney with reflux in both ureters', 'Duplex kidney with reflux in one ureter', 'Familial vesicoureteral reflux', 'Primary left vesicoureteral reflux', 'Primary left vesicoureteral reflux grade 1', 'Primary left vesicoureteral reflux grade 1 measured by radionuclide cystogram', 'Primary left vesicoureteral reflux grade 1 measured by voiding urethrocystography', 'Primary left vesicoureteral reflux grade 2', 'Primary left vesicoureteral reflux grade 2 measured by radionuclide cystogram', 'Primary left vesicoureteral reflux grade 2 measured by voiding urethrocystography', 'Primary left vesicoureteral reflux grade 3', 'Primary left vesicoureteral reflux grade 3 measured by radionuclide cystogram', 'Primary left vesicoureteral reflux grade 3 measured by voiding urethrocystography', 'Primary left vesicoureteral reflux grade 4', 'Primary left vesicoureteral reflux grade 4 measured by voiding urethrocystography', 'Primary left vesicoureteral reflux grade 5', 'Primary left vesicoureteral reflux grade 5 measured by voiding urethrocystography', 'Primary right vesicoureteral reflux', 'Primary right vesicoureteral reflux grade 1', 'Primary right vesicoureteral reflux grade 1 measured by radionuclide cystogram', 'Primary right vesicoureteral reflux grade 1 measured by voiding cystourethrography', 'Primary right vesicoureteral reflux grade 2', 'Primary right vesicoureteral reflux grade 2 measured by radionuclide cystogram', 'Primary right vesicoureteral reflux grade 2 measured by voiding cystourethrography', 'Primary right vesicoureteral reflux grade 3', 'Primary right vesicoureteral reflux grade 3 measured by radionuclide cystogram', 'Primary right vesicoureteral reflux grade 3 measured by voiding cystourethrography', 'Primary right vesicoureteral reflux grade 4', 'Primary right vesicoureteral reflux grade 4 measured by voiding cystourethrography', 'Primary right vesicoureteral reflux grade 5', 'Primary right vesicoureteral reflux grade 5 measured by voiding cystourethrography']"
34,"['Congenital anomaly of ureter', 'Congenital anomaly of ureter and renal pelvis', 'Congenital convoluted ureter', 'Congenital diverticulum of ureter', 'Congenital polyp of ureter', 'Congenital ureteric valves']"
35,"['Accessory kidney', 'Congenital duplication of renal collecting system', 'Double kidney', 'Double kidney with double pelvis', 'Double renal pelvis', 'Duplex kidney with reflux in both ureters', 'Duplex kidney with reflux in one ureter', 'Duplicated collecting system without obstruction', 'Pyelon triplex', 'Triple kidney with triple pelvis', 'Vesicoureteric reflux due to duplicated collecting system']"
36,"['Cake kidney', 'Congenital fusion of kidneys', 'Congenital lobulation of kidney', 'Crossed ectopia of kidney with fusion anomaly', 'Ectopic kidney', 'Horseshoe kidney']"
37,"['Congenital malposition of kidney', 'Crossed ectopia of kidney with fusion anomaly', 'Crossed ectopia of kidney, without fusion', 'Crossed renal ectopia', 'Ectopic kidney', 'Malrotation of kidney', 'Mobile kidney', 'Pelvic kidney', 'Thoracic kidney']"
38,"['Congenital anomaly of ureter and renal pelvis', 'Congenital enlarged kidney', 'Congenital enlarged kidney', 'Congenital hyperplasia of kidney', 'Congenital hypertrophy of ureteric valve', 'Congenital neutropenia, myelofibrosis, nephromegaly syndrome', 'Hyperplasia of kidney', 'Hypertrophy of kidney', 'Myelofibrosis']"
39,"['Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes', 'Bifid kidney', 'Caliectasis', 'Congenital abnormal shape of kidney', 'Congenital calculus of kidney', 'Congenital calyceal diverticulum', 'Congenital enlarged kidney', 'Congenital enlarged kidney', 'Congenital hemangioma', 'Congenital hydrocalicosis', 'Congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization', 'Congenital pyelectasia', 'Disorder of fetal abdominal region', 'Diverticulum of renal calyx', 'Fetal pyelectasis', 'Infundibulopelvic stenosis multicystic kidney syndrome', 'Megacalycosis', 'Nodular renal blastema', 'PELVIS syndrome', 'Prominent renal pelvis', 'Pyelectasia', 'Pyelectasia', 'Trifid kidney', 'Trifid pelvis of kidney', 'Triple kidney with triple pelvis']"
40,"['Acrorenal mandibular syndrome', 'Acrorenal syndrome', 'Acrorenoocular syndrome', 'Anal atresia', 'Anomaly of fetal kidney', 'Cardiomyopathy and renal anomaly syndrome', 'Congenital anomaly of renal pelvis', 'Congenital anomaly of the kidney', 'Congenital anomaly of ureter and renal pelvis', 'Congenital fusion of kidneys', 'Congenital hypoplasia of fibula', 'Congenital hypoplasia of ulna', 'Disorder of fetal abdominal region', 'Faciocardiorenal syndrome', 'Familial aplasia of the vermis', 'Horseshoe kidney', 'Hypotrichosis, lymphedema, telangiectasia, renal defect syndrome', 'Ichthyosis, intellectual disability, dwarfism, renal impairment syndrome', 'Joubert syndrome', 'Joubert syndrome with oculorenal defect', 'Nephronophthisis', 'Neurofaciodigitorenal syndrome', 'Radio-renal syndrome', 'Saito Kuba Tsuruta syndrome', 'SERKAL syndrome', 'STAR syndrome', 'Telecanthus', 'VACTERL syndrome with hydrocephalus', 'Vertebral abnormalities, anal atresia, cardiac abnormalities, tracheo-esophageal fistula, renal anomalies, limb defects syndrome']"
41,"['Epispadias', 'Epispadias, female', 'Epispadias, male', 'Hypospadias and epispadias']"
42,['Exstrophy of bladder sequence']
43,[]
44,"['Cloacal disease', 'Exstrophy of bladder sequence', 'Exstrophy of cloaca sequence', 'High anorectal malformation']"
45,"['Covered exstrophy of bladder', 'Exstrophy of bladder sequence']"
46,"['Congenital anterior urethral valve', 'Congenital posterior urethral valves', 'Congenital stricture of urethra', 'Congenital urethral posterior valvular stricture', 'Congenital urethral valve', 'Congenital urethral valvular stricture']"
47,"['Congenital bladder neck stenosis', 'Congenital malformation of bladder and urethra', 'Congenital obstruction of bladder neck', 'Congenital stricture of urethra', 'Congenital stricture of vesicourethral orifice', 'Stenosis of bladder neck']"
48,['Congenital stricture of urethra']
49,"['Atresia of urethra', 'Atresia of urinary meatus', 'Congenital stricture of urethra', 'Congenital stricture of urinary meatus', 'Stenosis of urinary meatus']"
50,"['Atresia of anterior urethra', 'Atresia of bladder neck', 'Atresia of penile urethra', 'Atresia of urethra', 'Congenital obstruction of urethra', 'Congenital urinary meatus obstruction', 'Early urethral obstruction sequence', 'Fetal lower urinary tract obstruction', 'Obstruction of urethra', 'Obstruction of urethra', 'Urethra and bladder neck atresia and stenosis']"
51,"['Abdominal wall fistula', 'Allantoic cyst', 'Congenital fistula of urachus', 'Fistula of urachus', 'Infected urachal cyst', 'Malformation of urachus', 'Patent urachus', 'Umbilical fistula', 'Urachal diverticulum', 'Urachal sinus']"
52,"['Congenital absence of bladder', 'Congenital absence of bladder and urethra', 'Congenital absence of urethra', 'Congenital malformation of bladder and urethra']"
53,"['Congenital diverticulum of bladder', 'Diverticulum of bladder', 'Diverticulum of bladder', 'Hutch diverticulum']"
54,"['Congenital anomaly of the bladder', 'Congenital anomaly of urethra', 'Congenital malformation of bladder and urethra']"
55,"['Congenital prolapse of urethra', 'Prolapse of urethra', 'Prolapse of urethral mucosa']"
56,"['Congenital prolapse of urinary meatus', 'Prolapse of urethra']"
57,"['Congenital anourethral fistula', 'Congenital fistula of anus', 'Congenital fistula of rectum', 'Congenital gastrointestinal-urinary tract fistula', 'Congenital urethrorectal fistula', 'Rectourinary fistula', 'Urethroperineal fistula', 'Urethrorectal fistula']"
58,"['Accessory urethra', 'Complete duplication of urethra', 'Double urethra']"
59,"['Accessory urethra', 'Double urethra', 'Double urinary meatus']"
60,"['Accessory bladder', 'Accessory urethra', 'Accessory urethra', 'Congenital cyst of bladder', 'Congenital dilatation of bladder', 'Congenital fistula of rectum', 'Congenital functional disorders of the colon', 'Congenital gastrointestinal-urinary tract fistula', 'Congenital hourglass bladder', 'Congenital hypoplasia of bladder', 'Congenital parameatal cyst', 'Congenital rectovesical fistula', 'Congenital short urethra', 'Congenital urethral syringocele', 'Congenital urethrovaginal fistula', 'Double urethra', 'Intestinovesical fistula', 'Megacystis, microcolon, hypoperistalsis syndrome', 'Megacystis-megaureter syndrome', 'Megalourethra', 'Partial duplication of urethra', 'Rectourinary fistula', 'Urethral cyst', 'Urethral parameatal cyst', 'Urethrovaginal fistula', 'Vesicorectal fistula']"
61,['Congenital gastrointestinal-urinary tract fistula']
62,"['Anal atresia', 'Congenital anomaly of male urogenital tract', 'Congenital anomaly of the urinary tract proper', 'Congenital female urogenital anomaly', 'Congenital malformation of the urinary system', 'Karandikar Maria Kamble syndrome', 'Nephrosis, deafness, urinary tract, digital malformation syndrome']"
