,category,condition
132,S50.909A,"Unsp superficial injury of unspecified elbow, init encntr"
133,S50.909D,"Unsp superficial injury of unspecified elbow, subs encntr"
134,S50.909S,"Unspecified superficial injury of unspecified elbow, sequela"
135,S50.911A,"Unspecified superficial injury of right forearm, init encntr"
136,S50.911D,"Unspecified superficial injury of right forearm, subs encntr"
137,S50.911S,"Unspecified superficial injury of right forearm, sequela"
138,S50.912A,"Unspecified superficial injury of left forearm, init encntr"
139,S50.912D,"Unspecified superficial injury of left forearm, subs encntr"
140,S50.912S,"Unspecified superficial injury of left forearm, sequela"
141,S50.919A,"Unsp superficial injury of unspecified forearm, init encntr"
142,S50.919D,"Unsp superficial injury of unspecified forearm, subs encntr"
143,S50.919S,"Unsp superficial injury of unspecified forearm, sequela"
144,S51.001A,"Unspecified open wound of right elbow, initial encounter"
145,S51.001D,"Unspecified open wound of right elbow, subsequent encounter"
146,S51.001S,"Unspecified open wound of right elbow, sequela"
147,S51.002A,"Unspecified open wound of left elbow, initial encounter"
148,S51.002D,"Unspecified open wound of left elbow, subsequent encounter"
149,S51.002S,"Unspecified open wound of left elbow, sequela"
150,S51.009A,"Unspecified open wound of unspecified elbow, init encntr"
151,S51.009D,"Unspecified open wound of unspecified elbow, subs encntr"
152,S51.009S,"Unspecified open wound of unspecified elbow, sequela"
153,S51.011A,"Laceration without foreign body of right elbow, init encntr"
154,S51.011D,"Laceration without foreign body of right elbow, subs encntr"
155,S51.011S,"Laceration without foreign body of right elbow, sequela"
156,S51.012A,"Laceration without foreign body of left elbow, init encntr"
157,S51.012D,"Laceration without foreign body of left elbow, subs encntr"
158,S51.012S,"Laceration without foreign body of left elbow, sequela"
159,S51.019A,"Laceration without foreign body of unsp elbow, init encntr"
160,S51.019D,"Laceration without foreign body of unsp elbow, subs encntr"
161,S51.019S,"Laceration without foreign body of unsp elbow, sequela"
162,S51.021A,"Laceration with foreign body of right elbow, init encntr"
163,S51.021D,"Laceration with foreign body of right elbow, subs encntr"
164,S51.021S,"Laceration with foreign body of right elbow, sequela"
165,S51.022A,"Laceration with foreign body of left elbow, init encntr"
166,S51.022D,"Laceration with foreign body of left elbow, subs encntr"
167,S51.022S,"Laceration with foreign body of left elbow, sequela"
168,S51.029A,"Laceration with foreign body of unsp elbow, init encntr"
169,S51.029D,"Laceration with foreign body of unsp elbow, subs encntr"
170,S51.029S,"Laceration with foreign body of unspecified elbow, sequela"
171,S51.031A,"Puncture wound w/o foreign body of right elbow, init encntr"
172,S51.031D,"Puncture wound w/o foreign body of right elbow, subs encntr"
173,S51.031S,"Puncture wound without foreign body of right elbow, sequela"
174,S51.032A,"Puncture wound w/o foreign body of left elbow, init encntr"
175,S51.032D,"Puncture wound w/o foreign body of left elbow, subs encntr"
176,S51.032S,"Puncture wound without foreign body of left elbow, sequela"
177,S51.039A,"Puncture wound w/o foreign body of unsp elbow, init encntr"
178,S51.039D,"Puncture wound w/o foreign body of unsp elbow, subs encntr"
179,S51.039S,"Puncture wound without foreign body of unsp elbow, sequela"
180,S51.041A,"Puncture wound with foreign body of right elbow, init encntr"
181,S51.041D,"Puncture wound with foreign body of right elbow, subs encntr"
182,S51.041S,"Puncture wound with foreign body of right elbow, sequela"
183,S51.042A,"Puncture wound with foreign body of left elbow, init encntr"
184,S51.042D,"Puncture wound with foreign body of left elbow, subs encntr"
185,S51.042S,"Puncture wound with foreign body of left elbow, sequela"
186,S51.049A,"Puncture wound with foreign body of unsp elbow, init encntr"
187,S51.049D,"Puncture wound with foreign body of unsp elbow, subs encntr"
188,S51.049S,"Puncture wound with foreign body of unsp elbow, sequela"
189,S51.051A,"Open bite, right elbow, initial encounter"
190,S51.051D,"Open bite, right elbow, subsequent encounter"
191,S51.051S,"Open bite, right elbow, sequela"
192,S51.052A,"Open bite, left elbow, initial encounter"
193,S51.052D,"Open bite, left elbow, subsequent encounter"
194,S51.052S,"Open bite, left elbow, sequela"
195,S51.059A,"Open bite, unspecified elbow, initial encounter"
196,S51.059D,"Open bite, unspecified elbow, subsequent encounter"
197,S51.059S,"Open bite, unspecified elbow, sequela"
198,S51.801A,"Unspecified open wound of right forearm, initial encounter"
199,S51.801D,"Unspecified open wound of right forearm, subs encntr"
200,S51.801S,"Unspecified open wound of right forearm, sequela"
201,S51.802A,"Unspecified open wound of left forearm, initial encounter"
202,S51.802D,"Unspecified open wound of left forearm, subsequent encounter"
203,S51.802S,"Unspecified open wound of left forearm, sequela"
204,S51.809A,"Unspecified open wound of unspecified forearm, init encntr"
205,S51.809D,"Unspecified open wound of unspecified forearm, subs encntr"
206,S51.809S,"Unspecified open wound of unspecified forearm, sequela"
207,S51.811A,"Laceration w/o foreign body of right forearm, init encntr"
208,S51.811D,"Laceration w/o foreign body of right forearm, subs encntr"
209,S51.811S,"Laceration without foreign body of right forearm, sequela"
210,S51.812A,"Laceration without foreign body of left forearm, init encntr"
211,S51.812D,"Laceration without foreign body of left forearm, subs encntr"
212,S51.812S,"Laceration without foreign body of left forearm, sequela"
213,S51.819A,"Laceration without foreign body of unsp forearm, init encntr"
214,S51.819D,"Laceration without foreign body of unsp forearm, subs encntr"
215,S51.819S,"Laceration without foreign body of unsp forearm, sequela"
216,S51.821A,"Laceration with foreign body of right forearm, init encntr"
217,S51.821D,"Laceration with foreign body of right forearm, subs encntr"
218,S51.821S,"Laceration with foreign body of right forearm, sequela"
219,S51.822A,"Laceration with foreign body of left forearm, init encntr"
220,S51.822D,"Laceration with foreign body of left forearm, subs encntr"
221,S51.822S,"Laceration with foreign body of left forearm, sequela"
222,S51.829A,"Laceration with foreign body of unsp forearm, init encntr"
223,S51.829D,"Laceration with foreign body of unsp forearm, subs encntr"
224,S51.829S,"Laceration with foreign body of unspecified forearm, sequela"
225,S51.831A,"Puncture wound w/o foreign body of right forearm, init"
226,S51.831D,"Puncture wound w/o foreign body of right forearm, subs"
227,S51.831S,"Puncture wound w/o foreign body of right forearm, sequela"
228,S51.832A,"Puncture wound w/o foreign body of left forearm, init encntr"
229,S51.832D,"Puncture wound w/o foreign body of left forearm, subs encntr"
230,S51.832S,"Puncture wound without foreign body of left forearm, sequela"
231,S51.839A,"Puncture wound w/o foreign body of unsp forearm, init encntr"
232,S51.839D,"Puncture wound w/o foreign body of unsp forearm, subs encntr"
233,S51.839S,"Puncture wound without foreign body of unsp forearm, sequela"
234,S51.841A,"Puncture wound w foreign body of right forearm, init encntr"
235,S51.841D,"Puncture wound w foreign body of right forearm, subs encntr"
236,S51.841S,"Puncture wound with foreign body of right forearm, sequela"
237,S51.842A,"Puncture wound w foreign body of left forearm, init encntr"
238,S51.842D,"Puncture wound w foreign body of left forearm, subs encntr"
239,S51.842S,"Puncture wound with foreign body of left forearm, sequela"
240,S51.849A,"Puncture wound w foreign body of unsp forearm, init encntr"
241,S51.849D,"Puncture wound w foreign body of unsp forearm, subs encntr"
242,S51.849S,"Puncture wound with foreign body of unsp forearm, sequela"
243,S51.851A,"Open bite of right forearm, initial encounter"
244,S51.851D,"Open bite of right forearm, subsequent encounter"
245,S51.851S,"Open bite of right forearm, sequela"
246,S51.852A,"Open bite of left forearm, initial encounter"
247,S51.852D,"Open bite of left forearm, subsequent encounter"
248,S51.852S,"Open bite of left forearm, sequela"
249,S51.859A,"Open bite of unspecified forearm, initial encounter"
250,S51.859D,"Open bite of unspecified forearm, subsequent encounter"
251,S51.859S,"Open bite of unspecified forearm, sequela"
252,S52.001A,"Unsp fracture of upper end of right ulna, init for clos fx"
253,S52.001B,"Unsp fx upper end of right ulna, init for opn fx type I/2"
254,S52.001C,"Unsp fx upper end of right ulna, init for opn fx type 3A/B/C"
255,S52.001D,"Unsp fx upper end of r ulna, subs for clos fx w routn heal"
256,S52.001E,"Unsp fx upr end r ulna, 7thE"
257,S52.001F,"Unsp fx upr end r ulna, 7thF"
258,S52.001G,"Unsp fx upper end of r ulna, subs for clos fx w delay heal"
259,S52.001H,"Unsp fx upr end r ulna, 7thH"
260,S52.001J,"Unsp fx upr end r ulna, 7thJ"
261,S52.001K,"Unsp fx upper end of right ulna, subs for clos fx w nonunion"
262,S52.001M,"Unsp fx upr end r ulna, subs for opn fx type I/2 w nonunion"
263,S52.001N,"Unsp fx upr end r ulna, 7thN"
264,S52.001P,"Unsp fx upper end of right ulna, subs for clos fx w malunion"
265,S52.001Q,"Unsp fx upr end r ulna, subs for opn fx type I/2 w malunion"
266,S52.001R,"Unsp fx upr end r ulna, 7thR"
267,S52.001S,"Unspecified fracture of upper end of right ulna, sequela"
268,S52.002A,"Unsp fracture of upper end of left ulna, init for clos fx"
269,S52.002B,"Unsp fx upper end of left ulna, init for opn fx type I/2"
270,S52.002C,"Unsp fx upper end of left ulna, init for opn fx type 3A/B/C"
271,S52.002D,"Unsp fx upper end of l ulna, subs for clos fx w routn heal"
272,S52.002E,"Unsp fx upr end l ulna, 7thE"
273,S52.002F,"Unsp fx upr end l ulna, 7thF"
274,S52.002G,"Unsp fx upper end of l ulna, subs for clos fx w delay heal"
275,S52.002H,"Unsp fx upr end l ulna, 7thH"
276,S52.002J,"Unsp fx upr end l ulna, 7thJ"
277,S52.002K,"Unsp fx upper end of left ulna, subs for clos fx w nonunion"
278,S52.002M,"Unsp fx upr end l ulna, subs for opn fx type I/2 w nonunion"
279,S52.002N,"Unsp fx upr end l ulna, 7thN"
280,S52.002P,"Unsp fx upper end of left ulna, subs for clos fx w malunion"
281,S52.002Q,"Unsp fx upr end l ulna, subs for opn fx type I/2 w malunion"
282,S52.002R,"Unsp fx upr end l ulna, 7thR"
283,S52.002S,"Unspecified fracture of upper end of left ulna, sequela"
284,S52.009A,"Unsp fracture of upper end of unsp ulna, init for clos fx"
285,S52.009B,"Unsp fx upper end of unsp ulna, init for opn fx type I/2"
286,S52.009C,"Unsp fx upper end of unsp ulna, init for opn fx type 3A/B/C"
287,S52.009D,"Unsp fx upper end unsp ulna, subs for clos fx w routn heal"
288,S52.009E,"Unsp fx upr end unsp ulna, 7thE"
289,S52.009F,"Unsp fx upr end unsp ulna, 7thF"
290,S52.009G,"Unsp fx upper end unsp ulna, subs for clos fx w delay heal"
291,S52.009H,"Unsp fx upr end unsp ulna, 7thH"
292,S52.009J,"Unsp fx upr end unsp ulna, 7thJ"
293,S52.009K,"Unsp fx upper end of unsp ulna, subs for clos fx w nonunion"
294,S52.009M,"Unsp fx upr end unsp ulna, 7thM"
295,S52.009N,"Unsp fx upr end unsp ulna, 7thN"
296,S52.009P,"Unsp fx upper end of unsp ulna, subs for clos fx w malunion"
297,S52.009Q,"Unsp fx upr end unsp ulna, 7thQ"
298,S52.009R,"Unsp fx upr end unsp ulna, 7thR"
299,S52.009S,"Unsp fracture of upper end of unspecified ulna, sequela"
300,S52.011A,"Torus fracture of upper end of right ulna, init for clos fx"
301,S52.011D,"Torus fx upper end of right ulna, subs for fx w routn heal"
302,S52.011G,"Torus fx upper end of right ulna, subs for fx w delay heal"
303,S52.011K,"Torus fx upper end of right ulna, subs for fx w nonunion"
304,S52.011P,"Torus fx upper end of right ulna, subs for fx w malunion"
305,S52.011S,"Torus fracture of upper end of right ulna, sequela"
306,S52.012A,"Torus fracture of upper end of left ulna, init for clos fx"
307,S52.012D,"Torus fx upper end of left ulna, subs for fx w routn heal"
308,S52.012G,"Torus fx upper end of left ulna, subs for fx w delay heal"
309,S52.012K,"Torus fx upper end of left ulna, subs for fx w nonunion"
310,S52.012P,"Torus fx upper end of left ulna, subs for fx w malunion"
311,S52.012S,"Torus fracture of upper end of left ulna, sequela"
312,S52.019A,"Torus fracture of upper end of unsp ulna, init for clos fx"
313,S52.019D,"Torus fx upper end of unsp ulna, subs for fx w routn heal"
314,S52.019G,"Torus fx upper end of unsp ulna, subs for fx w delay heal"
315,S52.019K,"Torus fx upper end of unsp ulna, subs for fx w nonunion"
316,S52.019P,"Torus fx upper end of unsp ulna, subs for fx w malunion"
317,S52.019S,"Torus fracture of upper end of unspecified ulna, sequela"
318,S52.021A,"Disp fx of olecran pro w/o intartic extn right ulna, init"
319,S52.021B,"Disp fx of olecran pro w/o intartic extn r ulna, 7thB"
320,S52.021C,"Disp fx of olecran pro w/o intartic extn r ulna, 7thC"
321,S52.021D,"Disp fx of olecran pro w/o intartic extn r ulna, 7thD"
322,S52.021E,"Disp fx of olecran pro w/o intartic extn r ulna, 7thE"
323,S52.021F,"Disp fx of olecran pro w/o intartic extn r ulna, 7thF"
324,S52.021G,"Disp fx of olecran pro w/o intartic extn r ulna, 7thG"
325,S52.021H,"Disp fx of olecran pro w/o intartic extn r ulna, 7thH"
326,S52.021J,"Disp fx of olecran pro w/o intartic extn r ulna, 7thJ"
327,S52.021K,"Disp fx of olecran pro w/o intartic extn r ulna, 7thK"
328,S52.021M,"Disp fx of olecran pro w/o intartic extn r ulna, 7thM"
329,S52.021N,"Disp fx of olecran pro w/o intartic extn r ulna, 7thN"
330,S52.021P,"Disp fx of olecran pro w/o intartic extn r ulna, 7thP"
331,S52.021Q,"Disp fx of olecran pro w/o intartic extn r ulna, 7thQ"
332,S52.021R,"Disp fx of olecran pro w/o intartic extn r ulna, 7thR"
333,S52.021S,"Disp fx of olecran pro w/o intartic extn right ulna, sequela"
334,S52.022A,"Disp fx of olecran pro w/o intartic extn left ulna, init"
335,S52.022B,"Disp fx of olecran pro w/o intartic extn l ulna, 7thB"
336,S52.022C,"Disp fx of olecran pro w/o intartic extn l ulna, 7thC"
337,S52.022D,"Disp fx of olecran pro w/o intartic extn l ulna, 7thD"
338,S52.022E,"Disp fx of olecran pro w/o intartic extn l ulna, 7thE"
339,S52.022F,"Disp fx of olecran pro w/o intartic extn l ulna, 7thF"
340,S52.022G,"Disp fx of olecran pro w/o intartic extn l ulna, 7thG"
341,S52.022H,"Disp fx of olecran pro w/o intartic extn l ulna, 7thH"
342,S52.022J,"Disp fx of olecran pro w/o intartic extn l ulna, 7thJ"
343,S52.022K,"Disp fx of olecran pro w/o intartic extn l ulna, 7thK"
344,S52.022M,"Disp fx of olecran pro w/o intartic extn l ulna, 7thM"
345,S52.022N,"Disp fx of olecran pro w/o intartic extn l ulna, 7thN"
346,S52.022P,"Disp fx of olecran pro w/o intartic extn l ulna, 7thP"
347,S52.022Q,"Disp fx of olecran pro w/o intartic extn l ulna, 7thQ"
348,S52.022R,"Disp fx of olecran pro w/o intartic extn l ulna, 7thR"
349,S52.022S,"Disp fx of olecran pro w/o intartic extn left ulna, sequela"
350,S52.023A,"Disp fx of olecran pro w/o intartic extn unsp ulna, init"
351,S52.023B,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thB"
352,S52.023C,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thC"
353,S52.023D,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thD"
354,S52.023E,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thE"
355,S52.023F,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thF"
356,S52.023G,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thG"
357,S52.023H,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thH"
358,S52.023J,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thJ"
359,S52.023K,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thK"
360,S52.023M,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thM"
361,S52.023N,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thN"
362,S52.023P,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thP"
363,S52.023Q,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thQ"
364,S52.023R,"Disp fx of olecran pro w/o intartic extn unsp ulna, 7thR"
365,S52.023S,"Disp fx of olecran pro w/o intartic extn unsp ulna, sequela"
366,S52.024A,"Nondisp fx of olecran pro w/o intartic extn right ulna, init"
367,S52.024B,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thB"
368,S52.024C,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thC"
369,S52.024D,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thD"
370,S52.024E,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thE"
371,S52.024F,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thF"
372,S52.024G,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thG"
373,S52.024H,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thH"
374,S52.024J,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thJ"
375,S52.024K,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thK"
376,S52.024M,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thM"
377,S52.024N,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thN"
378,S52.024P,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thP"
379,S52.024Q,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thQ"
380,S52.024R,"Nondisp fx of olecran pro w/o intartic extn r ulna, 7thR"
381,S52.024S,"Nondisp fx of olecran pro w/o intartic extn r ulna, sequela"
382,S52.025A,"Nondisp fx of olecran pro w/o intartic extn left ulna, init"
383,S52.025B,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thB"
384,S52.025C,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thC"
385,S52.025D,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thD"
386,S52.025E,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thE"
387,S52.025F,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thF"
388,S52.025G,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thG"
389,S52.025H,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thH"
390,S52.025J,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thJ"
391,S52.025K,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thK"
392,S52.025M,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thM"
393,S52.025N,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thN"
394,S52.025P,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thP"
395,S52.025Q,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thQ"
396,S52.025R,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thR"
397,S52.025S,"Nondisp fx of olecran pro w/o intartic extn l ulna, sequela"
398,S52.026A,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, init"
399,S52.026B,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thB"
400,S52.026C,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thC"
401,S52.026D,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thD"
402,S52.026E,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thE"
403,S52.026F,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thF"
404,S52.026G,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thG"
405,S52.026H,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thH"
406,S52.026J,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thJ"
407,S52.026K,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thK"
408,S52.026M,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thM"
409,S52.026N,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thN"
410,S52.026P,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thP"
411,S52.026Q,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thQ"
412,S52.026R,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, 7thR"
413,S52.026S,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, sqla"
414,S52.031A,"Disp fx of olecran pro w intartic extn right ulna, init"
415,S52.031B,"Disp fx of olecran pro w intartic extn r ulna, 7thB"
416,S52.031C,"Disp fx of olecran pro w intartic extn r ulna, 7thC"
