,category,condition
258,H35.102,"Retinopathy of prematurity, unspecified, left eye"
259,H35.103,"Retinopathy of prematurity, unspecified, bilateral"
260,H35.109,"Retinopathy of prematurity, unspecified, unspecified eye"
261,H35.111,"Retinopathy of prematurity, stage 0, right eye"
262,H35.112,"Retinopathy of prematurity, stage 0, left eye"
263,H35.113,"Retinopathy of prematurity, stage 0, bilateral"
264,H35.119,"Retinopathy of prematurity, stage 0, unspecified eye"
265,H35.121,"Retinopathy of prematurity, stage 1, right eye"
266,H35.122,"Retinopathy of prematurity, stage 1, left eye"
267,H35.123,"Retinopathy of prematurity, stage 1, bilateral"
268,H35.129,"Retinopathy of prematurity, stage 1, unspecified eye"
269,H35.131,"Retinopathy of prematurity, stage 2, right eye"
270,H35.132,"Retinopathy of prematurity, stage 2, left eye"
271,H35.133,"Retinopathy of prematurity, stage 2, bilateral"
272,H35.139,"Retinopathy of prematurity, stage 2, unspecified eye"
273,H35.141,"Retinopathy of prematurity, stage 3, right eye"
274,H35.142,"Retinopathy of prematurity, stage 3, left eye"
275,H35.143,"Retinopathy of prematurity, stage 3, bilateral"
276,H35.149,"Retinopathy of prematurity, stage 3, unspecified eye"
277,H35.151,"Retinopathy of prematurity, stage 4, right eye"
278,H35.152,"Retinopathy of prematurity, stage 4, left eye"
279,H35.153,"Retinopathy of prematurity, stage 4, bilateral"
280,H35.159,"Retinopathy of prematurity, stage 4, unspecified eye"
281,H35.161,"Retinopathy of prematurity, stage 5, right eye"
282,H35.162,"Retinopathy of prematurity, stage 5, left eye"
283,H35.163,"Retinopathy of prematurity, stage 5, bilateral"
284,H35.169,"Retinopathy of prematurity, stage 5, unspecified eye"
285,H35.171,"Retrolental fibroplasia, right eye"
286,H35.172,"Retrolental fibroplasia, left eye"
287,H35.173,"Retrolental fibroplasia, bilateral"
288,H35.179,"Retrolental fibroplasia, unspecified eye"
289,H35.20,"Other nondiabetic proliferative retinopathy, unsp eye"
290,H35.21,"Other nondiabetic proliferative retinopathy, right eye"
291,H35.22,"Other nondiabetic proliferative retinopathy, left eye"
292,H35.23,"Other nondiabetic proliferative retinopathy, bilateral"
293,H35.30,Unspecified macular degeneration
294,H35.3110,"Nexdtve agerelated mclr degn, right eye, stage unspecified"
295,H35.3111,"Nexdtve agerelated mclr degn, right eye, early dry stage"
296,H35.3112,"Nexdtve agerelated mclr degn, right eye, intermed dry stage"
297,H35.3113,"Nexdtve agerel mclr degn, r eye, adv atrpc w/o sbfvl invl"
298,H35.3114,"Nexdtve agerel mclr degn, r eye, adv atrpc with sbfvl invl"
299,H35.3120,"Nexdtve agerelated mclr degn, left eye, stage unspecified"
300,H35.3121,"Nexdtve agerelated mclr degn, left eye, early dry stage"
301,H35.3122,"Nexdtve agerelated mclr degn, left eye, intermed dry stage"
302,H35.3123,"Nexdtve agerel mclr degn, l eye, adv atrpc w/o sbfvl invl"
303,H35.3124,"Nexdtve agerel mclr degn, l eye, adv atrpc with sbfvl invl"
304,H35.3130,"Nexdtve agerelated mclr degn, bilateral, stage unspecified"
305,H35.3131,"Nexdtve agerelated mclr degn, bilateral, early dry stage"
306,H35.3132,"Nexdtve agerelated mclr degn, bilateral, intermed dry stage"
307,H35.3133,"Nexdtve agerel mclr degn, bi, adv atrpc without sbfvl invl"
308,H35.3134,"Nexdtve agerel mclr degn, bi, adv atrpc with subfoveal invl"
309,H35.3190,"Nonexudative agerelated mclr degn, unsp, stage unspecified"
310,H35.3191,"Nonexudative agerelated mclr degn, unsp, early dry stage"
311,H35.3192,"Nonexudative agerelated mclr degn, unsp, intermed dry stage"
312,H35.3193,"Nexdtve agerel mclr degn, unsp, adv atrpc w/o sbfvl invl"
313,H35.3194,"Nexdtve agerel mclr degn, unsp, adv atrpc with sbfvl invl"
314,H35.3210,"Exudative agerel mclr degn, right eye, stage unspecified"
315,H35.3211,"Exdtve agerel mclr degn, right eye, with actv chrdl neovas"
316,H35.3212,"Exdtve agerel mclr degn, right eye, with inact chrdl neovas"
317,H35.3213,"Exudative agerel mclr degn, right eye, with inactive scar"
318,H35.3220,"Exudative agerelated mclr degn, left eye, stage unspecified"
319,H35.3221,"Exdtve agerel mclr degn, left eye, with actv chrdl neovas"
320,H35.3222,"Exdtve agerel mclr degn, left eye, with inact chrdl neovas"
321,H35.3223,"Exudative agerel mclr degn, left eye, with inactive scar"
322,H35.3230,"Exudative agerel mclr degn, bilateral, stage unspecified"
323,H35.3231,"Exudative agerel mclr degn, bi, with actv chrdl neovas"
324,H35.3232,"Exudative agerel mclr degn, bi, with inact chrdl neovas"
325,H35.3233,"Exudative agerel mclr degn, bilateral, with inactive scar"
326,H35.3290,"Exudative agerelated mclr degn, unsp, stage unspecified"
327,H35.3291,"Exudative agerel mclr degn, unsp, with actv chrdl neovas"
328,H35.3292,"Exudative agerel mclr degn, unsp, with inact chrdl neovas"
329,H35.3293,"Exudative agerelated mclr degn, unsp, with inactive scar"
330,H35.33,Angioid streaks of macula
331,H35.341,"Macular cyst, hole, or pseudohole, right eye"
332,H35.342,"Macular cyst, hole, or pseudohole, left eye"
333,H35.343,"Macular cyst, hole, or pseudohole, bilateral"
334,H35.349,"Macular cyst, hole, or pseudohole, unspecified eye"
335,H35.351,"Cystoid macular degeneration, right eye"
336,H35.352,"Cystoid macular degeneration, left eye"
337,H35.353,"Cystoid macular degeneration, bilateral"
338,H35.359,"Cystoid macular degeneration, unspecified eye"
339,H35.361,"Drusen (degenerative) of macula, right eye"
340,H35.362,"Drusen (degenerative) of macula, left eye"
341,H35.363,"Drusen (degenerative) of macula, bilateral"
342,H35.369,"Drusen (degenerative) of macula, unspecified eye"
343,H35.371,"Puckering of macula, right eye"
344,H35.372,"Puckering of macula, left eye"
345,H35.373,"Puckering of macula, bilateral"
346,H35.379,"Puckering of macula, unspecified eye"
347,H35.381,"Toxic maculopathy, right eye"
348,H35.382,"Toxic maculopathy, left eye"
349,H35.383,"Toxic maculopathy, bilateral"
350,H35.389,"Toxic maculopathy, unspecified eye"
351,H35.40,Unspecified peripheral retinal degeneration
352,H35.411,"Lattice degeneration of retina, right eye"
353,H35.412,"Lattice degeneration of retina, left eye"
354,H35.413,"Lattice degeneration of retina, bilateral"
355,H35.419,"Lattice degeneration of retina, unspecified eye"
356,H35.421,"Microcystoid degeneration of retina, right eye"
357,H35.422,"Microcystoid degeneration of retina, left eye"
358,H35.423,"Microcystoid degeneration of retina, bilateral"
359,H35.429,"Microcystoid degeneration of retina, unspecified eye"
360,H35.431,"Paving stone degeneration of retina, right eye"
361,H35.432,"Paving stone degeneration of retina, left eye"
362,H35.433,"Paving stone degeneration of retina, bilateral"
363,H35.439,"Paving stone degeneration of retina, unspecified eye"
364,H35.441,"Agerelated reticular degeneration of retina, right eye"
365,H35.442,"Agerelated reticular degeneration of retina, left eye"
366,H35.443,"Agerelated reticular degeneration of retina, bilateral"
367,H35.449,"Agerelated reticular degeneration of retina, unsp eye"
368,H35.451,"Secondary pigmentary degeneration, right eye"
369,H35.452,"Secondary pigmentary degeneration, left eye"
370,H35.453,"Secondary pigmentary degeneration, bilateral"
371,H35.459,"Secondary pigmentary degeneration, unspecified eye"
372,H35.461,"Secondary vitreoretinal degeneration, right eye"
373,H35.462,"Secondary vitreoretinal degeneration, left eye"
374,H35.463,"Secondary vitreoretinal degeneration, bilateral"
375,H35.469,"Secondary vitreoretinal degeneration, unspecified eye"
376,H35.50,Unspecified hereditary retinal dystrophy
377,H35.51,Vitreoretinal dystrophy
378,H35.52,Pigmentary retinal dystrophy
379,H35.53,Other dystrophies primarily involving the sensory retina
380,H35.54,Dystrophies primarily w the retinal pigment epithelium
381,H35.60,"Retinal hemorrhage, unspecified eye"
382,H35.61,"Retinal hemorrhage, right eye"
383,H35.62,"Retinal hemorrhage, left eye"
384,H35.63,"Retinal hemorrhage, bilateral"
385,H35.70,Unspecified separation of retinal layers
386,H35.711,"Central serous chorioretinopathy, right eye"
387,H35.712,"Central serous chorioretinopathy, left eye"
388,H35.713,"Central serous chorioretinopathy, bilateral"
389,H35.719,"Central serous chorioretinopathy, unspecified eye"
390,H35.721,"Serous detachment of retinal pigment epithelium, right eye"
391,H35.722,"Serous detachment of retinal pigment epithelium, left eye"
392,H35.723,"Serous detachment of retinal pigment epithelium, bilateral"
393,H35.729,"Serous detachment of retinal pigment epithelium, unsp eye"
394,H35.731,"Hemorrhagic detach of retinal pigment epithelium, right eye"
395,H35.732,"Hemorrhagic detach of retinal pigment epithelium, left eye"
396,H35.733,"Hemorrhagic detach of retinal pigment epithelium, bilateral"
397,H35.739,"Hemorrhagic detach of retinal pigment epithelium, unsp eye"
398,H35.81,Retinal edema
399,H35.82,Retinal ischemia
400,H35.89,Other specified retinal disorders
401,H35.9,Unspecified retinal disorder
402,Retinal disorders in diseases classified elsewhere (H36),H36  Retinal disorders in diseases classified elsewhere
403,H36,Retinal disorders in diseases classified elsewhere
