,Synonyms
19,"['Biotin deficiency', 'Biotin deficiency disease', 'Cerebral degeneration due to vitamin B12 deficiency', 'Choline deficiency', 'Cobalamin deficiency', 'Dermatosis associated with biotin deficiency', 'Disorder of biotin', 'Disorder of vitamin B12', 'Encephalopathy due to nutritional deficiency', 'Encephalopathy due to nutritional deficiency', 'Encephalopathy due to vitamin deficiency', 'Folate deficiency glossitis', 'Folic acid deficiency', 'Folic acid deficiency ', 'Inadequate biotin intake', 'Inadequate dietary intake of biotin', 'Inadequate dietary intake of folate', 'Inadequate dietary intake of pantothenic acid', 'Inadequate pantothenic acid intake', 'Inadequate vitamin B12 intake', 'Myelopathy due to nutritional deficiency', 'Neuropathy due to folic acid deficiency', 'Neuropathy due to vitamin B deficiency', 'Neuropathy due to vitamin B deficiency', 'Neuropathy due to vitamin B deficiency', 'Neuropathy due to vitamin B12 deficiency', 'Neuropathy due to vitamin B6 deficiency', 'Optic neuropathy due to folate deficiency', 'Pantothenic acid deficiency', 'Polyneuropathy due to vitamin B deficiency', 'Subacute combined degeneration of spinal cord', 'Vitamin B12 deficiency ', 'White matter disorder due to vitamin B12 deficiency']"
20,"['Burning feet', 'Burning feet syndrome', 'Burning pain', 'Disorder of vitamin B', 'Vitamin B deficiency', 'Vitamin B-complex deficiency']"
21,[]
22,"['Ascorbic acid deficiency', 'Ascorbic acid deficiency with hemorrhage', 'Disorder of vitamin C', 'Gingival disease co-occurrent and due to ascorbic acid deficiency', 'Inadequate dietary intake of vitamin C', 'Infantile scurvy']"
23,"['Acquired deformity of chest wall', 'Acquired deformity of thoracic structure', 'Active rickets', 'Biochemical rickets', 'Calcipenic type rickets', 'Curvature of spine due to osteomalacia', 'Glucoaminophosphaturia syndrome', 'Glucoaminophosphaturia syndrome with rickets', 'Hypocalcemic rickets', 'Hypophosphatasia rickets', 'Myopathy in osteomalacia', 'Neonatal rickets', 'O/E - rickety rosary', 'Osteomalacia', 'Osteomalacia due to vitamin D deficiency', 'Rachitic dwarf', 'Rachitic rosary', 'Rickets']"
24,"['Decreased vitamin D', 'Deficiency of vitamin D2', 'Deficiency of vitamin D3', 'Disorder of vitamin D', 'Disorder of vitamin D2', 'Disorder of vitamin D3', 'Hereditary vitamin D dependency syndrome', 'Hereditary vitamin D dependency syndrome type, II', 'Hereditary vitamin D dependency syndrome, type I', 'Hyperparathyroidism due to vitamin D deficiency', 'Inadequate dietary intake of vitamin D', 'Secondary hyperparathyroidism', 'Vitamin D deficiency']"
25,"['Anemia due to vitamin E deficiency', 'Ataxia with vitamin E deficiency', 'Decreased vitamin E', 'Deficiency of selenium AND/OR vitamin E', 'Deficiency of selenium AND/OR vitamin E', 'Deficiency of selenium AND/OR vitamin E', 'Dietary deficiency of selenium AND vitamin E', 'Disorder of vitamin E', 'Inadequate dietary intake of vitamin E', 'Neuropathy due to vitamin E deficiency', 'Nutritional ataxic neuropathy', 'Selenium deficiency', 'Vitamin E deficiency', 'Vitamin E deficiency']"
26,"['Decreased vitamin K', 'Decreased vitamin K>1<', 'Decreased vitamin K>2<', 'Deficiency of vitamin K1', 'Deficiency of vitamin K2', 'Disorder of vitamin K', 'Disorder of vitamin K1', 'Disorder of vitamin K2', 'Inadequate dietary intake of vitamin K', 'Vitamin K deficiency']"
27,['Vitamin P deficiency']
28,"['Encephalopathy due to nutritional deficiency', 'Encephalopathy due to vitamin deficiency', 'Inadequate vitamin intake', 'Multiple vitamin deficiency disease', 'Vitamin deficiency', 'Vitamin deficiency related neuropathy', 'Vitamin disease']"
29,[]
30,"['Calcium deficiency', 'Dietary calcium deficiency', 'Inadequate dietary intake of calcium']"
31,[]
32,"['Deficiency of selenium AND/OR vitamin E', 'Deficiency of selenium AND/OR vitamin E', 'Dietary deficiency of selenium AND vitamin E', 'Dietary selenium deficiency', 'Inadequate dietary intake of selenium', 'Inadequate selenium intake', 'Keshan disease', 'Selenium deficiency', 'Vitamin E deficiency']"
33,[]
34,"['Acute zinc deficiency', 'Anemia due to zinc deficiency', 'Dietary zinc deficiency', 'Endemic nutritional zinc deficiency', 'Inadequate dietary intake of zinc', 'Secondary acquired zinc deficiency', 'Zinc deficiency', 'Zinc depletion syndrome']"
35,"['Disorder of copper metabolism', 'Familial benign copper deficiency', 'Hypocupremia', 'Inadequate copper intake', 'Inadequate dietary intake of copper']"
36,"['Iron deficiency', 'Iron deficiency glossitis', 'Iron deficiency without anemia', 'Non-anemic red cell disorder']"
37,"['Inadequate magnesium intake', 'Magnesium deficiency', 'Myopathy due to magnesium deficiency']"
38,"['Inadequate dietary intake of manganese', 'Inadequate manganese intake', 'Manganese deficiency']"
39,"['Chromium deficiency', 'Inadequate chromium intake', 'Inadequate dietary intake of chromium']"
40,"['Inadequate dietary intake of molybdenum', 'Inadequate molybdenum intake', 'Molybdenum deficiency']"
41,['Vanadium deficiency']
42,['Deficiency of multiple nutrient elements']
43,"['Alimentary edema', 'Chloride deficiency', 'Dental caries due to fluorine deficiency', 'Dietary iodine deficiency', 'Fluorine deficiency', 'Inadequate beta glucan intake', 'Inadequate bioactive substance intake', 'Inadequate bioactive substance intake', 'Inadequate bioactive substance intake', 'Inadequate bioactive substance intake', 'Inadequate bioactive substance intake', 'Inadequate boron intake', 'Inadequate chloride intake', 'Inadequate cobalt intake', 'Inadequate dietary intake of fluoride', 'Inadequate dietary intake of iodine', 'Inadequate fluoride intake', 'Inadequate iodine intake', 'Inadequate phosphorus intake', 'Inadequate plant stanol ester intake', 'Inadequate plant sterol ester intake', 'Inadequate psyllium intake', 'Inadequate soy protein intake', 'Inadequate sulfate intake', 'Iodine deficiency', 'Iodine deficiency disease, non goiter', 'Mineral deficiency', 'Phosphate deficiency']"
44,"['Inadequate bioactive substance intake', 'Inadequate mineral intake', 'Trace element deficiency']"
45,['Essential fatty acid deficiency']
46,"['Composition of enteral nutrition inappropriate', 'Composition of nutritional intake inappropriate', 'Composition of nutritional intake of carbohydrate inappropriate', 'Composition of nutritional intake of fat inappropriate', 'Composition of nutritional intake of protein inappropriate', 'Composition of parenteral nutrition inappropriate', 'Imbalance of constituents of food intake', 'Imbalance of nutrient intake', 'Inappropriate intake of amino acid', 'Inappropriate intake of types of carbohydrate', 'Inconsistent carbohydrate intake']"
47,"['Deficiency of micronutrients', 'Dilated cardiomyopathy due to taurine deficiency', 'Dilated cardiomyopathy secondary to deficiency', 'Dilated cardiomyopathy secondary to nutritive deficiency']"
48,"['Acute deficiency state', 'Alteration in nutrition: less than body requirements', 'Alteration in nutrition: less than body requirements', 'Alteration in nutrition: less than body requirements', 'Angular cheilitis', 'Angular cheilitis due to nutritional deficiency', 'Below expected nutrient requirement', 'Cardiac glycogenosis', 'Chronic deficiency state', 'Dietetic gastritis', 'Dilated cardiomyopathy secondary to deficiency', 'Dilated cardiomyopathy secondary to nutritive deficiency', 'Encephalopathy due to nutritional deficiency', 'Glaucoma in endocrine, nutritional and metabolic diseases', 'Hypermelanosis due to nutritional disorder', 'Impaired nutrient utilization', 'Inadequate enteral nutrition infusion', 'Inadequate food diet', 'Inadequate intake from enteral nutrition infusion', 'Inadequate intake from parenteral nutrition infusion', 'Inadequate oral intake', 'Inadequate parenteral nutrition infusion', 'Intellectual developmental disorder due to nutritional deficiency', 'Intellectual disability due to nutritional deficiency', 'Metabolic and nutritional disorders affecting skin', 'Myelopathy due to nutritional deficiency', 'Neglect of adult', 'Neurological disorder due to nutrient deficiency', 'Neuropathy due to nutritional deficiency', 'Nutrition deficiency due to a particular kind of food', 'Nutrition impaired', 'Nutrition impaired due to imbalance of nutrients', 'Nutrition impaired due to limited access to healthful foods', 'Nutrition impaired due to limited access to nutrition related supplies', 'Nutritional and metabolic cardiomyopathies', 'Nutritional deficiency associated with AIDS', 'Nutritional deficiency disorder', 'Nutritional deficiency in pregnancy', 'Nutritional deficiency state', 'Nutritional deficiency state', 'Nutritional deficiency state', 'Nutritional deficiency state', 'Nutritional desexing syndrome', 'Nutritional disorder', 'Nutritional neglect of adult', 'Undernourished', 'White matter disorder due to nutritional deficiency']"
49,"['Cachectic alopecia', 'Sequelae of malnutrition and other nutritional deficiencies', 'Sequelae of nutritional disorders', 'Sequelae of protein-energy malnutrition']"
50,"['Sequelae of nutritional disorders', 'Sequelae of vitamin A deficiency']"
51,"['Sequelae of nutritional disorders', 'Sequelae of vitamin C deficiency']"
52,"['Late effect of rickets', 'Late effects of rickets ', 'Sequelae of malnutrition and other nutritional deficiencies', 'Sequelae of nutritional disorders']"
53,[]
54,"['Nutritional alopecia', 'Nutritional ataxic neuropathy', 'Nutritional deficiency associated condition', 'Sequelae of malnutrition and other nutritional deficiencies', 'Sequelae of nutritional disorders']"
