,Synonyms
14,"['Overlapping primary malignant neoplasm of bone and articular cartilage of left upper limb', 'Overlapping primary malignant neoplasm of bone and articular cartilage of upper limb', 'Primary malignant neoplasm of bone of left upper limb']"
15,"['Adamantinoma of long bone', 'Chondrosarcoma of bone', 'Ewing sarcoma of bone structure of upper limb', ""Ewing's sarcoma of bone"", 'Osteosarcoma of bone', 'Primary chondrosarcoma of articular cartilage', 'Primary chondrosarcoma of articular cartilage of limb', 'Primary chondrosarcoma of bone', 'Primary chondrosarcoma of bone of limb', 'Primary chondrosarcoma of bone of upper limb', 'Primary Ewing sarcoma of articular cartilage of limb', 'Primary Ewing sarcoma of bone of limb', 'Primary osteosarcoma of articular cartilage of limb', 'Primary osteosarcoma of bone of limb']"
16,[]
17,[]
18,"['Carcinoma of maxilla', 'Chordoma of clivus', 'Disorder of ethmoid bone', 'Gnathic osteosarcoma', 'Malignant neoplasm of bones of skull and face', 'Malignant neoplasm of malar bone', 'Malignant neoplasm of mastoid', 'Malignant neoplasm of mastoid', 'Malignant neoplasm of maxillofacial bone', 'Malignant neoplasm of orbital bone', 'Malignant odontogenic tumor of upper jaw', 'Malignant tumor of hard palate', 'Malignant tumor of middle ear and mastoid', 'Malignant tumor of nasal septum', 'Malignant tumor of nasal skeleton', 'Mass of parietal bone of skull', 'Neoplasm of ethmoid bone', 'Neoplasm of frontal bone', 'Neoplasm of maxilla', 'Neoplasm of maxilla', 'Neoplasm of nasal bone', 'Neoplasm of nasal bone', 'Neoplasm of occipital bone', 'Neoplasm of palatine bone', 'Neoplasm of parietal bone', 'Neoplasm of sphenoid bone', 'Neoplasm of vomer', 'Neoplasm of zygomatic bone', 'Osteosarcoma of bone', 'Primary malignant neoplasm of bone of face', 'Primary malignant neoplasm of bone of skull', 'Primary malignant neoplasm of cheek', 'Primary malignant neoplasm of ethmoid bone', 'Primary malignant neoplasm of frontal bone', 'Primary malignant neoplasm of hard palate', 'Primary malignant neoplasm of maxilla', 'Primary malignant neoplasm of nasal bone', 'Primary malignant neoplasm of occipital bone', 'Primary malignant neoplasm of palatine bone', 'Primary malignant neoplasm of parietal bone', 'Primary malignant neoplasm of septum of nose', 'Primary malignant neoplasm of sphenoid bone', 'Primary malignant neoplasm of temporal bone', 'Primary malignant neoplasm of vomer', 'Primary malignant neoplasm of zygomatic bone', 'Sarcoma of face', 'Sarcoma of skull', 'Tumor of middle ear and mastoid']"
19,"['Carcinoma of mandible', 'Malignant ameloblastoma of mandible', 'Malignant neoplasm of alveolus dentalis', 'Malignant neoplasm of alveolus of mandible', 'Malignant neoplasm of mandible', 'Malignant odontogenic neoplasm of lower jaw', 'Osteosarcoma of bone', 'Periosteal osteosarcoma of jaw', 'Primary ameloblastic carcinoma', 'Primary malignant neoplasm of jaw', 'Primary malignant neoplasm of mandible', 'Primary osteosarcoma of articular cartilage of jaw', 'Primary osteosarcoma of bone of jaw', 'Sarcoma of face', 'Sarcoma of face', 'Sarcoma of face', 'Sarcoma of face', 'Sarcoma of mandible']"
20,"['Chordoma of lumbar spine', 'Chordoma of thoracic spine', 'Malignant neoplasm of cervical vertebra', 'Malignant neoplasm of lumbar vertebra', 'Malignant neoplasm of thoracic vertebra', 'Malignant neoplasm of thoracic vertebral column', 'Malignant tumor of vertebral column', 'Mass of thoracic vertebrae', 'Neoplasm of cervical vertebra', 'Neoplasm of lumbar vertebra', 'Neoplasm of lumbar vertebral column', 'Neoplasm of lumbar vertebral column', 'Neoplasm of thoracic vertebra', 'Primary malignant neoplasm of cervical vertebral column', 'Primary malignant neoplasm of lumbar vertebral column', 'Primary malignant neoplasm of thoracic vertebral column', 'Primary malignant neoplasm of vertebral column', 'Sarcoma of back', 'Sarcoma of vertebra']"
21,"['Carcinoma of ribs and/or sternum and/or clavicle', 'Chondrosarcoma of bone', ""Ewing's sarcoma of bone"", 'Malignant neoplasm of costal cartilage', 'Malignant neoplasm of costovertebral joint', 'Malignant neoplasm of ribs and/or sternum and/or clavicle', 'Malignant neoplasm of xiphoid process', 'Neoplasm of rib', 'Neoplasm of rib', 'Primary chondrosarcoma of articular cartilage', 'Primary chondrosarcoma of articular cartilage of rib', 'Primary chondrosarcoma of bone', 'Primary chondrosarcoma of bone of rib', 'Primary Ewing sarcoma of articular cartilage of rib', 'Primary Ewing sarcoma of bone of rib', 'Primary malignant neoplasm of clavicle', 'Primary malignant neoplasm of rib', 'Primary malignant neoplasm of ribs and/or sternum and/or clavicle', 'Primary malignant neoplasm of sternum', 'Sarcoma of clavicle', 'Sarcoma of rib', 'Sarcoma of sternum']"
22,"['Carcinoma of pelvic bones, sacrum and coccyx', 'Chondrosarcoma of bone', 'Chordoma of coccyx', 'Chordoma of pelvis', 'Chordoma of sacrum', 'Ewing sarcoma of bone of pelvis', ""Ewing's sarcoma of bone"", 'Malignant neoplasm of coccygeal vertebra', 'Malignant neoplasm of pelvic bones, sacrum and coccyx', 'Malignant neoplasm of sacral vertebra', 'Malignant sacral teratoma', 'Malignant teratoma', 'Neoplasm of bone of sacrum', 'Neoplasm of coccyx', 'Neoplasm of ilium', 'Neoplasm of ischium', 'Neoplasm of pubis', 'Osteosarcoma of bone', 'Primary chondrosarcoma of articular cartilage', 'Primary chondrosarcoma of articular cartilage of pelvis', 'Primary chondrosarcoma of bone', 'Primary chondrosarcoma of bone of pelvis', 'Primary Ewing sarcoma of articular cartilage of pelvis', 'Primary malignant neoplasm of coccyx', 'Primary malignant neoplasm of ilium', 'Primary malignant neoplasm of ischium', 'Primary malignant neoplasm of pelvic bone', 'Primary malignant neoplasm of pelvic bones, sacrum and coccyx', 'Primary malignant neoplasm of pubis', 'Primary malignant neoplasm of sacrum', 'Primary osteosarcoma of articular cartilage of pelvis', 'Primary osteosarcoma of pelvis', 'Sarcoma of back', 'Sarcoma of back', 'Sarcoma of bone of pelvis', 'Sarcoma of coccyx', 'Sarcoma of sacrum']"
23,"['Bone TNM finding', 'Bone TNM finding', 'Bone TNM finding', 'Bone TNM finding', 'Bone TNM finding', 'Carcinoma of bone, connective tissue, skin and breast', 'Chondrosarcoma', 'Chondrosarcoma of bone', 'Chondrosarcoma of bone', 'Diaphyseal medullary stenosis with bone malignancy', ""Ewing's sarcoma of bone"", 'Extraskeletal mesenchymal chondrosarcoma', 'Extraskeletal myxoid chondrosarcoma', 'Large cell Ewing sarcoma of bone', 'Local recurrence of malignant tumor of bone', 'Macrocytosis - no anemia', 'Malignant neoplasm of bone', 'Malignant neoplasm of bone, connective tissue, skin and breast', 'Malignant neoplasm of skeletal system', 'Metastasis from malignant tumor of bone', 'Non-anemic red cell disorder', 'Osteosarcoma of bone', 'Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome', 'Overlapping malignant neoplasm of bone and articular cartilage', 'pM1a: Distant metastasis to lung ', 'pM1a: Distant metastasis to lung ', 'pM1b: Distant metastasis to site other than lung ', 'pM1b: Distant metastasis to site other than lung ', 'Primary chondrosarcoma of articular cartilage', 'Primary chondrosarcoma of bone', 'Primary chondrosarcoma of bone', 'Primary chondrosarcoma of bone of limb', 'Primary chondrosarcoma of bone of lower limb', 'Primary malignant neoplasm of articular cartilage', 'Primary malignant neoplasm of bone', 'Primary osteosarcoma', 'pT1: Tumor 5 cm or less in greatest dimension ', 'pT1: Tumor 8 cm or less in greatest dimension ', 'pT1: Tumor 8 cm or less in greatest dimension ', 'pT1a: Tumor 5 cm or less in greatest dimension, superficial tumor ', 'pT1b: Tumor 5 cm or less in greatest dimension, deep tumor ', 'pT2: Tumor more than 5 cm in greatest dimension ', 'pT2: Tumor more than 8 cm in greatest dimension ', 'pT2: Tumor more than 8 cm in greatest dimension ', 'pT2a: Tumor more than 5 cm in greatest dimension, superficial tumor ', 'pT2b: Tumor more than 5 cm in greatest dimension, deep tumor ', 'pT3: Discontinuous tumors in the primary bone site ', 'pT3: Discontinuous tumors in the primary bone site ', 'Sarcoma of bone', 'Sarcoma of bone and connective tissue']"
