,category,condition
48,H66.005,"Ac suppr otitis media w/o spon rupt ear drum, recur, l ear"
49,H66.006,"Acute suppr otitis media w/o spon rupt ear drum, recur, bi"
50,H66.007,"Ac suppr otitis media w/o spon rupt ear drum,recur, unsp ear"
51,H66.009,"Acute suppr otitis media w/o spon rupt ear drum, unsp ear"
52,H66.011,"Acute suppr otitis media w spon rupt ear drum, right ear"
53,H66.012,"Acute suppr otitis media w spon rupt ear drum, left ear"
54,H66.013,"Acute suppr otitis media w spon rupt ear drum, bilateral"
55,H66.014,"Acute suppr otitis media w spon rupt ear drum, recur, r ear"
56,H66.015,"Acute suppr otitis media w spon rupt ear drum, recur, l ear"
57,H66.016,"Acute suppr otitis media w spon rupt ear drum, recurrent, bi"
58,H66.017,"Ac suppr otitis media w spon rupt ear drum, recur, unsp ear"
59,H66.019,"Acute suppr otitis media w spon rupt ear drum, unsp ear"
60,H66.10,"Chronic tubotympanic suppurative otitis media, unspecified"
61,H66.11,"Chronic tubotympanic suppurative otitis media, right ear"
62,H66.12,"Chronic tubotympanic suppurative otitis media, left ear"
63,H66.13,"Chronic tubotympanic suppurative otitis media, bilateral"
64,H66.20,"Chronic atticoantral suppurative otitis media, unsp ear"
65,H66.21,"Chronic atticoantral suppurative otitis media, right ear"
66,H66.22,"Chronic atticoantral suppurative otitis media, left ear"
67,H66.23,"Chronic atticoantral suppurative otitis media, bilateral"
68,H66.3X1,"Other chronic suppurative otitis media, right ear"
69,H66.3X2,"Other chronic suppurative otitis media, left ear"
70,H66.3X3,"Other chronic suppurative otitis media, bilateral"
71,H66.3X9,"Other chronic suppurative otitis media, unspecified ear"
72,H66.40,"Suppurative otitis media, unspecified, unspecified ear"
73,H66.41,"Suppurative otitis media, unspecified, right ear"
74,H66.42,"Suppurative otitis media, unspecified, left ear"
75,H66.43,"Suppurative otitis media, unspecified, bilateral"
76,H66.90,"Otitis media, unspecified, unspecified ear"
77,H66.91,"Otitis media, unspecified, right ear"
78,H66.92,"Otitis media, unspecified, left ear"
79,H66.93,"Otitis media, unspecified, bilateral"
80,H67.1,"Otitis media in diseases classified elsewhere, right ear"
81,H67.2,"Otitis media in diseases classified elsewhere, left ear"
82,H67.3,"Otitis media in diseases classified elsewhere, bilateral"
83,H67.9,"Otitis media in diseases classified elsewhere, unsp ear"
84,H68.001,"Unspecified Eustachian salpingitis, right ear"
85,H68.002,"Unspecified Eustachian salpingitis, left ear"
86,H68.003,"Unspecified Eustachian salpingitis, bilateral"
87,H68.009,"Unspecified Eustachian salpingitis, unspecified ear"
88,H68.011,"Acute Eustachian salpingitis, right ear"
89,H68.012,"Acute Eustachian salpingitis, left ear"
90,H68.013,"Acute Eustachian salpingitis, bilateral"
91,H68.019,"Acute Eustachian salpingitis, unspecified ear"
92,H68.021,"Chronic Eustachian salpingitis, right ear"
93,H68.022,"Chronic Eustachian salpingitis, left ear"
94,H68.023,"Chronic Eustachian salpingitis, bilateral"
95,H68.029,"Chronic Eustachian salpingitis, unspecified ear"
96,H68.101,"Unspecified obstruction of Eustachian tube, right ear"
97,H68.102,"Unspecified obstruction of Eustachian tube, left ear"
98,H68.103,"Unspecified obstruction of Eustachian tube, bilateral"
99,H68.109,"Unspecified obstruction of Eustachian tube, unspecified ear"
100,H68.111,"Osseous obstruction of Eustachian tube, right ear"
101,H68.112,"Osseous obstruction of Eustachian tube, left ear"
102,H68.113,"Osseous obstruction of Eustachian tube, bilateral"
103,H68.119,"Osseous obstruction of Eustachian tube, unspecified ear"
104,H68.121,"Intrinsic cartilagenous obst of eustach tube, right ear"
105,H68.122,"Intrinsic cartilagenous obst of eustach tube, left ear"
106,H68.123,"Intrinsic cartilagenous obst of eustach tube, bilateral"
107,H68.129,"Intrinsic cartilagenous obst of eustach tube, unsp ear"
108,H68.131,"Extrinsic cartilagenous obst of eustach tube, right ear"
109,H68.132,"Extrinsic cartilagenous obst of eustach tube, left ear"
110,H68.133,"Extrinsic cartilagenous obst of eustach tube, bilateral"
111,H68.139,"Extrinsic cartilagenous obst of eustach tube, unsp ear"
112,H69.00,"Patulous Eustachian tube, unspecified ear"
113,H69.01,"Patulous Eustachian tube, right ear"
114,H69.02,"Patulous Eustachian tube, left ear"
115,H69.03,"Patulous Eustachian tube, bilateral"
116,H69.80,"Oth disrd of Eustachian tube, unspecified ear"
117,H69.81,"Other specified disorders of Eustachian tube, right ear"
118,H69.82,"Other specified disorders of Eustachian tube, left ear"
119,H69.83,"Other specified disorders of Eustachian tube, bilateral"
120,H69.90,"Unspecified Eustachian tube disorder, unspecified ear"
121,H69.91,"Unspecified Eustachian tube disorder, right ear"
122,H69.92,"Unspecified Eustachian tube disorder, left ear"
123,H69.93,"Unspecified Eustachian tube disorder, bilateral"
124,H70.001,"Acute mastoiditis without complications, right ear"
125,H70.002,"Acute mastoiditis without complications, left ear"
126,H70.003,"Acute mastoiditis without complications, bilateral"
127,H70.009,"Acute mastoiditis without complications, unspecified ear"
128,H70.011,"Subperiosteal abscess of mastoid, right ear"
129,H70.012,"Subperiosteal abscess of mastoid, left ear"
130,H70.013,"Subperiosteal abscess of mastoid, bilateral"
131,H70.019,"Subperiosteal abscess of mastoid, unspecified ear"
132,H70.091,"Acute mastoiditis with other complications, right ear"
133,H70.092,"Acute mastoiditis with other complications, left ear"
134,H70.093,"Acute mastoiditis with other complications, bilateral"
135,H70.099,"Acute mastoiditis with other complications, unspecified ear"
136,H70.10,"Chronic mastoiditis, unspecified ear"
137,H70.11,"Chronic mastoiditis, right ear"
138,H70.12,"Chronic mastoiditis, left ear"
139,H70.13,"Chronic mastoiditis, bilateral"
140,H70.201,"Unspecified petrositis, right ear"
141,H70.202,"Unspecified petrositis, left ear"
142,H70.203,"Unspecified petrositis, bilateral"
143,H70.209,"Unspecified petrositis, unspecified ear"
144,H70.211,"Acute petrositis, right ear"
145,H70.212,"Acute petrositis, left ear"
146,H70.213,"Acute petrositis, bilateral"
147,H70.219,"Acute petrositis, unspecified ear"
148,H70.221,"Chronic petrositis, right ear"
149,H70.222,"Chronic petrositis, left ear"
150,H70.223,"Chronic petrositis, bilateral"
151,H70.229,"Chronic petrositis, unspecified ear"
152,H70.811,"Postauricular fistula, right ear"
153,H70.812,"Postauricular fistula, left ear"
154,H70.813,"Postauricular fistula, bilateral"
155,H70.819,"Postauricular fistula, unspecified ear"
156,H70.891,"Other mastoiditis and related conditions, right ear"
157,H70.892,"Other mastoiditis and related conditions, left ear"
158,H70.893,"Other mastoiditis and related conditions, bilateral"
159,H70.899,"Other mastoiditis and related conditions, unspecified ear"
160,H70.90,"Unspecified mastoiditis, unspecified ear"
161,H70.91,"Unspecified mastoiditis, right ear"
162,H70.92,"Unspecified mastoiditis, left ear"
163,H70.93,"Unspecified mastoiditis, bilateral"
164,H71.00,"Cholesteatoma of attic, unspecified ear"
165,H71.01,"Cholesteatoma of attic, right ear"
166,H71.02,"Cholesteatoma of attic, left ear"
167,H71.03,"Cholesteatoma of attic, bilateral"
168,H71.10,"Cholesteatoma of tympanum, unspecified ear"
169,H71.11,"Cholesteatoma of tympanum, right ear"
170,H71.12,"Cholesteatoma of tympanum, left ear"
171,H71.13,"Cholesteatoma of tympanum, bilateral"
172,H71.20,"Cholesteatoma of mastoid, unspecified ear"
173,H71.21,"Cholesteatoma of mastoid, right ear"
174,H71.22,"Cholesteatoma of mastoid, left ear"
175,H71.23,"Cholesteatoma of mastoid, bilateral"
176,H71.30,"Diffuse cholesteatosis, unspecified ear"
177,H71.31,"Diffuse cholesteatosis, right ear"
178,H71.32,"Diffuse cholesteatosis, left ear"
179,H71.33,"Diffuse cholesteatosis, bilateral"
180,H71.90,"Unspecified cholesteatoma, unspecified ear"
181,H71.91,"Unspecified cholesteatoma, right ear"
182,H71.92,"Unspecified cholesteatoma, left ear"
183,H71.93,"Unspecified cholesteatoma, bilateral"
184,H72.00,"Central perforation of tympanic membrane, unspecified ear"
185,H72.01,"Central perforation of tympanic membrane, right ear"
186,H72.02,"Central perforation of tympanic membrane, left ear"
187,H72.03,"Central perforation of tympanic membrane, bilateral"
188,H72.10,"Attic perforation of tympanic membrane, unspecified ear"
189,H72.11,"Attic perforation of tympanic membrane, right ear"
190,H72.12,"Attic perforation of tympanic membrane, left ear"
191,H72.13,"Attic perforation of tympanic membrane, bilateral"
192,H72.2X1,"Other marginal perforations of tympanic membrane, right ear"
193,H72.2X2,"Other marginal perforations of tympanic membrane, left ear"
194,H72.2X3,"Other marginal perforations of tympanic membrane, bilateral"
195,H72.2X9,"Other marginal perforations of tympanic membrane, unsp ear"
196,H72.811,"Multiple perforations of tympanic membrane, right ear"
197,H72.812,"Multiple perforations of tympanic membrane, left ear"
198,H72.813,"Multiple perforations of tympanic membrane, bilateral"
199,H72.819,"Multiple perforations of tympanic membrane, unspecified ear"
200,H72.821,"Total perforations of tympanic membrane, right ear"
201,H72.822,"Total perforations of tympanic membrane, left ear"
202,H72.823,"Total perforations of tympanic membrane, bilateral"
203,H72.829,"Total perforations of tympanic membrane, unspecified ear"
204,H72.90,"Unsp perforation of tympanic membrane, unspecified ear"
205,H72.91,"Unspecified perforation of tympanic membrane, right ear"
206,H72.92,"Unspecified perforation of tympanic membrane, left ear"
207,H72.93,"Unspecified perforation of tympanic membrane, bilateral"
208,H73.001,"Acute myringitis, right ear"
209,H73.002,"Acute myringitis, left ear"
210,H73.003,"Acute myringitis, bilateral"
211,H73.009,"Acute myringitis, unspecified ear"
212,H73.011,"Bullous myringitis, right ear"
213,H73.012,"Bullous myringitis, left ear"
214,H73.013,"Bullous myringitis, bilateral"
215,H73.019,"Bullous myringitis, unspecified ear"
216,H73.091,"Other acute myringitis, right ear"
217,H73.092,"Other acute myringitis, left ear"
218,H73.093,"Other acute myringitis, bilateral"
219,H73.099,"Other acute myringitis, unspecified ear"
220,H73.10,"Chronic myringitis, unspecified ear"
221,H73.11,"Chronic myringitis, right ear"
222,H73.12,"Chronic myringitis, left ear"
223,H73.13,"Chronic myringitis, bilateral"
224,H73.20,"Unspecified myringitis, unspecified ear"
225,H73.21,"Unspecified myringitis, right ear"
226,H73.22,"Unspecified myringitis, left ear"
227,H73.23,"Unspecified myringitis, bilateral"
228,H73.811,"Atrophic flaccid tympanic membrane, right ear"
229,H73.812,"Atrophic flaccid tympanic membrane, left ear"
230,H73.813,"Atrophic flaccid tympanic membrane, bilateral"
231,H73.819,"Atrophic flaccid tympanic membrane, unspecified ear"
232,H73.821,"Atrophic nonflaccid tympanic membrane, right ear"
233,H73.822,"Atrophic nonflaccid tympanic membrane, left ear"
234,H73.823,"Atrophic nonflaccid tympanic membrane, bilateral"
235,H73.829,"Atrophic nonflaccid tympanic membrane, unspecified ear"
236,H73.891,"Other specified disorders of tympanic membrane, right ear"
237,H73.892,"Other specified disorders of tympanic membrane, left ear"
238,H73.893,"Other specified disorders of tympanic membrane, bilateral"
239,H73.899,"Oth disrd of tympanic membrane, unspecified ear"
240,H73.90,"Unspecified disorder of tympanic membrane, unspecified ear"
241,H73.91,"Unspecified disorder of tympanic membrane, right ear"
242,H73.92,"Unspecified disorder of tympanic membrane, left ear"
243,H73.93,"Unspecified disorder of tympanic membrane, bilateral"
244,H74.01,"Tympanosclerosis, right ear"
245,H74.02,"Tympanosclerosis, left ear"
246,H74.03,"Tympanosclerosis, bilateral"
247,H74.09,"Tympanosclerosis, unspecified ear"
248,H74.11,Adhesive right middle ear disease
249,H74.12,Adhesive left middle ear disease
250,H74.13,"Adhesive middle ear disease, bilateral"
251,H74.19,"Adhesive middle ear disease, unspecified ear"
252,H74.20,"Discontinuity and dislocation of ear ossicles, unsp ear"
253,H74.21,Discontinuity and dislocation of right ear ossicles
254,H74.22,Discontinuity and dislocation of left ear ossicles
255,H74.23,"Discontinuity and dislocation of ear ossicles, bilateral"
256,H74.311,"Ankylosis of ear ossicles, right ear"
257,H74.312,"Ankylosis of ear ossicles, left ear"
258,H74.313,"Ankylosis of ear ossicles, bilateral"
259,H74.319,"Ankylosis of ear ossicles, unspecified ear"
260,H74.321,"Partial loss of ear ossicles, right ear"
261,H74.322,"Partial loss of ear ossicles, left ear"
262,H74.323,"Partial loss of ear ossicles, bilateral"
263,H74.329,"Partial loss of ear ossicles, unspecified ear"
264,H74.391,Other acquired abnormalities of right ear ossicles
265,H74.392,Other acquired abnormalities of left ear ossicles
266,H74.393,"Other acquired abnormalities of ear ossicles, bilateral"
267,H74.399,"Other acquired abnormalities of ear ossicles, unsp ear"
268,H74.40,"Polyp of middle ear, unspecified ear"
269,H74.41,Polyp of right middle ear
270,H74.42,Polyp of left middle ear
271,H74.43,"Polyp of middle ear, bilateral"
272,H74.8X1,Other specified disorders of right middle ear and mastoid
273,H74.8X2,Other specified disorders of left middle ear and mastoid
274,H74.8X3,"Oth disrd of middle ear and mastoid, bilateral"
275,H74.8X9,"Oth disrd of middle ear and mastoid, unspecified ear"
276,H74.90,"Unsp disorder of middle ear and mastoid, unspecified ear"
277,H74.91,Unspecified disorder of right middle ear and mastoid
278,H74.92,Unspecified disorder of left middle ear and mastoid
279,H74.93,"Unspecified disorder of middle ear and mastoid, bilateral"
280,H75.00,"Mastoiditis in infec/parastc dis classd elswhr, unsp ear"
281,H75.01,"Mastoiditis in infec/parastc diseases classd elswhr, r ear"
282,H75.02,"Mastoiditis in infec/parastc dis classd elswhr, left ear"
283,H75.03,"Mastoiditis in infec/parastc diseases classd elswhr, bi"
284,H75.80,"Oth disrd of mid ear and mast in dis classd elswhr, unsp ear"
285,H75.81,Oth disrd of r mid ear and mastoid in diseases classd elswhr
286,H75.82,Oth disrd of l mid ear and mastoid in diseases classd elswhr
287,H75.83,"Oth disrd of mid ear and mastoid in dis classd elswhr, bi"
