,category,condition
180,O69.4XX9,"Labor and delivery complicated by vasa previa, other fetus"
181,O69.5XX0,"Labor and delivery comp by vascular lesion of cord, unsp"
182,O69.5XX1,"Labor and delivery comp by vascular lesion of cord, fetus 1"
183,O69.5XX2,"Labor and delivery comp by vascular lesion of cord, fetus 2"
184,O69.5XX3,"Labor and delivery comp by vascular lesion of cord, fetus 3"
185,O69.5XX4,"Labor and delivery comp by vascular lesion of cord, fetus 4"
186,O69.5XX5,"Labor and delivery comp by vascular lesion of cord, fetus 5"
187,O69.5XX9,"Labor and delivery comp by vascular lesion of cord, oth"
188,O69.81X0,"Labor and del comp by cord around neck, w/o comprsn, unsp"
189,O69.81X1,"Labor and del comp by cord around neck, w/o comprsn, fetus 1"
190,O69.81X2,"Labor and del comp by cord around neck, w/o comprsn, fetus 2"
191,O69.81X3,"Labor and del comp by cord around neck, w/o comprsn, fetus 3"
192,O69.81X4,"Labor and del comp by cord around neck, w/o comprsn, fetus 4"
193,O69.81X5,"Labor and del comp by cord around neck, w/o comprsn, fetus 5"
194,O69.81X9,"Labor and del comp by cord around neck, w/o comprsn, oth"
195,O69.82X0,"Labor and del comp by oth cord entangle, w/o comprsn, unsp"
196,O69.82X1,"Labor and del comp by oth cord entangle, w/o comprsn, fts1"
197,O69.82X2,"Labor and del comp by oth cord entangle, w/o comprsn, fts2"
198,O69.82X3,"Labor and del comp by oth cord entangle, w/o comprsn, fts3"
199,O69.82X4,"Labor and del comp by oth cord entangle, w/o comprsn, fts4"
200,O69.82X5,"Labor and del comp by oth cord entangle, w/o comprsn, fts5"
201,O69.82X9,"Labor and del comp by oth cord entangle, w/o comprsn, oth"
202,O69.89X0,"Labor and delivery complicated by oth cord comp, unsp"
203,O69.89X1,"Labor and delivery complicated by oth cord comp, fetus 1"
204,O69.89X2,"Labor and delivery complicated by oth cord comp, fetus 2"
205,O69.89X3,"Labor and delivery complicated by oth cord comp, fetus 3"
206,O69.89X4,"Labor and delivery complicated by oth cord comp, fetus 4"
207,O69.89X5,"Labor and delivery complicated by oth cord comp, fetus 5"
208,O69.89X9,"Labor and delivery complicated by oth cord comp, oth"
209,O69.9XX0,"Labor and delivery complicated by cord comp, unsp, unsp"
210,O69.9XX1,"Labor and delivery complicated by cord comp, unsp, fetus 1"
211,O69.9XX2,"Labor and delivery complicated by cord comp, unsp, fetus 2"
212,O69.9XX3,"Labor and delivery complicated by cord comp, unsp, fetus 3"
213,O69.9XX4,"Labor and delivery complicated by cord comp, unsp, fetus 4"
214,O69.9XX5,"Labor and delivery complicated by cord comp, unsp, fetus 5"
215,O69.9XX9,"Labor and delivery complicated by cord comp, unsp, oth"
216,O70.0,First degree perineal laceration during delivery
217,O70.1,Second degree perineal laceration during delivery
218,O70.20,"Third degree perineal laceration during delivery, unsp"
219,O70.21,"Third degree perineal laceration during delivery, IIIa"
220,O70.22,"Third degree perineal laceration during delivery, IIIb"
221,O70.23,"Third degree perineal laceration during delivery, IIIc"
222,O70.3,Fourth degree perineal laceration during delivery
223,O70.4,"Anal sphincter tear comp del, not assoc w third degree lac"
224,O70.9,"Perineal laceration during delivery, unspecified"
225,O71.00,"Rupture of uterus before onset of labor, unsp trimester"
226,O71.02,"Rupture of uterus before onset of labor, second trimester"
227,O71.03,"Rupture of uterus before onset of labor, third trimester"
228,O71.1,Rupture of uterus during labor
229,O71.2,Postpartum inversion of uterus
230,O71.3,Obstetric laceration of cervix
231,O71.4,Obstetric high vaginal laceration alone
232,O71.5,Other obstetric injury to pelvic organs
233,O71.6,Obstetric damage to pelvic joints and ligaments
234,O71.7,Obstetric hematoma of pelvis
235,O71.81,"Laceration of uterus, not elsewhere classified"
236,O71.82,Other specified trauma to perineum and vulva
237,O71.89,Other specified obstetric trauma
238,O71.9,"Obstetric trauma, unspecified"
239,O72.0,Thirdstage hemorrhage
240,O72.1,Other immediate postpartum hemorrhage
241,O72.2,Delayed and secondary postpartum hemorrhage
242,O72.3,Postpartum coagulation defects
243,O73.0,Retained placenta without hemorrhage
244,O73.1,"Retained portions of placenta and membranes, w/o hemorrhage"
245,O74.0,Aspirat pneumonitis due to anesth during labor and delivery
246,O74.1,Oth pulmonary comp of anesthesia during labor and delivery
247,O74.2,Cardiac comp of anesthesia during labor and delivery
248,O74.3,Cnsl complications of anesthesia during labor and delivery
249,O74.4,Toxic reaction to local anesthesia during labor and delivery
250,O74.5,Spinal and epidur anesthesiainduced hdache dur labr and del
251,O74.6,Oth comp of spinal and epidural anesth during labor and del
252,O74.7,Failed or difficult intubation for anesth dur labor and del
253,O74.8,Other complications of anesthesia during labor and delivery
254,O74.9,"Complication of anesthesia during labor and delivery, unsp"
255,O75.0,Maternal distress during labor and delivery
256,O75.1,Shock during or following labor and delivery
257,O75.2,"Pyrexia during labor, not elsewhere classified"
258,O75.3,Other infection during labor
259,O75.4,Other complications of obstetric surgery and procedures
260,O75.5,Delayed delivery after artificial rupture of membranes
261,O75.81,Maternal exhaustion complicating labor and delivery
262,O75.82,"Onset labor 3739 weeks, w del by (planned) cesarean section"
263,O75.89,Other specified complications of labor and delivery
264,O75.9,"Complication of labor and delivery, unspecified"
265,Abnlt in fetal heart rate and rhythm comp labor and delivery (O76),O76  Abnlt in fetal heart rate and rhythm comp labor and delivery
266,O76,Abnlt in fetal heart rate and rhythm comp labor and delivery
267,O77.0,Labor and delivery complicated by meconium in amniotic fluid
268,O77.1,Fetal stress in labor or delivery due to drug administration
269,O77.8,Labor and delivery comp by oth evidence of fetal stress
270,O77.9,"Labor and delivery complicated by fetal stress, unspecified"
