,category,condition
42,H26.041,"Ant subcapsular polar infantile and juvenile cataract, r eye"
43,H26.042,"Ant subcapsular polar infantile and juv cataract, left eye"
44,H26.043,"Ant subcapsular polar infantile and juvenile cataract, bi"
45,H26.049,"Ant subcapsular polar infantile and juv cataract, unsp eye"
46,H26.051,"Post subcapsular polar infantile and juv cataract, r eye"
47,H26.052,"Post subcapsular polar infantile and juv cataract, left eye"
48,H26.053,"Post subcapsular polar infantile and juvenile cataract, bi"
49,H26.059,"Post subcapsular polar infantile and juv cataract, unsp eye"
50,H26.061,"Combined forms of infantile and juvenile cataract, right eye"
51,H26.062,"Combined forms of infantile and juvenile cataract, left eye"
52,H26.063,"Combined forms of infantile and juvenile cataract, bilateral"
53,H26.069,"Combined forms of infantile and juvenile cataract, unsp eye"
54,H26.09,Other infantile and juvenile cataract
55,H26.101,"Unspecified traumatic cataract, right eye"
56,H26.102,"Unspecified traumatic cataract, left eye"
57,H26.103,"Unspecified traumatic cataract, bilateral"
58,H26.109,"Unspecified traumatic cataract, unspecified eye"
59,H26.111,"Localized traumatic opacities, right eye"
60,H26.112,"Localized traumatic opacities, left eye"
61,H26.113,"Localized traumatic opacities, bilateral"
62,H26.119,"Localized traumatic opacities, unspecified eye"
63,H26.121,"Partially resolved traumatic cataract, right eye"
64,H26.122,"Partially resolved traumatic cataract, left eye"
65,H26.123,"Partially resolved traumatic cataract, bilateral"
66,H26.129,"Partially resolved traumatic cataract, unspecified eye"
67,H26.131,"Total traumatic cataract, right eye"
68,H26.132,"Total traumatic cataract, left eye"
69,H26.133,"Total traumatic cataract, bilateral"
70,H26.139,"Total traumatic cataract, unspecified eye"
71,H26.20,Unspecified complicated cataract
72,H26.211,"Cataract with neovascularization, right eye"
73,H26.212,"Cataract with neovascularization, left eye"
74,H26.213,"Cataract with neovascularization, bilateral"
75,H26.219,"Cataract with neovascularization, unspecified eye"
76,H26.221,"Cataract secondary to ocular disorders, right eye"
77,H26.222,"Cataract secondary to ocular disorders, left eye"
78,H26.223,"Cataract secondary to ocular disorders, bilateral"
79,H26.229,"Cataract secondary to ocular disorders, unsp eye"
80,H26.231,"Glaucomatous flecks (subcapsular), right eye"
81,H26.232,"Glaucomatous flecks (subcapsular), left eye"
82,H26.233,"Glaucomatous flecks (subcapsular), bilateral"
83,H26.239,"Glaucomatous flecks (subcapsular), unspecified eye"
84,H26.30,"Druginduced cataract, unspecified eye"
85,H26.31,"Druginduced cataract, right eye"
86,H26.32,"Druginduced cataract, left eye"
87,H26.33,"Druginduced cataract, bilateral"
88,H26.40,Unspecified secondary cataract
89,H26.411,"Soemmering's ring, right eye"
90,H26.412,"Soemmering's ring, left eye"
91,H26.413,"Soemmering's ring, bilateral"
92,H26.419,"Soemmering's ring, unspecified eye"
93,H26.491,"Other secondary cataract, right eye"
94,H26.492,"Other secondary cataract, left eye"
95,H26.493,"Other secondary cataract, bilateral"
96,H26.499,"Other secondary cataract, unspecified eye"
97,H26.8,Other specified cataract
98,H26.9,Unspecified cataract
99,H27.00,"Aphakia, unspecified eye"
100,H27.01,"Aphakia, right eye"
101,H27.02,"Aphakia, left eye"
102,H27.03,"Aphakia, bilateral"
103,H27.10,Unspecified dislocation of lens
104,H27.111,"Subluxation of lens, right eye"
105,H27.112,"Subluxation of lens, left eye"
106,H27.113,"Subluxation of lens, bilateral"
107,H27.119,"Subluxation of lens, unspecified eye"
108,H27.121,"Anterior dislocation of lens, right eye"
109,H27.122,"Anterior dislocation of lens, left eye"
110,H27.123,"Anterior dislocation of lens, bilateral"
111,H27.129,"Anterior dislocation of lens, unspecified eye"
112,H27.131,"Posterior dislocation of lens, right eye"
113,H27.132,"Posterior dislocation of lens, left eye"
114,H27.133,"Posterior dislocation of lens, bilateral"
115,H27.139,"Posterior dislocation of lens, unspecified eye"
116,H27.8,Other specified disorders of lens
117,H27.9,Unspecified disorder of lens
118,Cataract in diseases classified elsewhere (H28),H28  Cataract in diseases classified elsewhere
119,H28,Cataract in diseases classified elsewhere
