,Synonyms
10,"['Disseminated cutaneous herpes simplex infection', 'Disseminated cutaneous infection caused by Herpes simplex with skin disease', 'Disseminated herpes simplex', 'Sepsis due to herpes simplex', 'Visceral herpes simplex']"
11,"['Epstein-Barr virus hepatitis', 'Herpes simplex hepatitis']"
12,"['Infection of central nervous system caused by Herpes simplex virus', 'Myelitis due to herpes simplex']"
13,"['Chronic mucocutaneous herpes simplex infection', 'Disease due to Alphaherpesvirinae', 'Disease due to Betaherpesvirinae', 'Disease due to Gammaherpesvirinae', 'Esophageal herpes simplex infection', 'Gingival disease due to recurrent oral herpes simplex infection', 'Herpes simplex infection of buttock', 'Herpes simplex infection of skin of breast', 'Herpes simplex pneumonia', 'Herpes simplex with complication', 'Herpes virus infection of the central nervous system', 'Herpesvirus saimiri infection', 'Herpesvirus T infection', 'Herpetic whitlow', 'Impetigo simplex', 'Infection of central nervous system caused by Herpes simplex virus', 'Infection of skin and/or mucous membrane caused by Herpes simplex virus', 'Malignant catarrhal fever', 'Recurrent herpetic whitlow', 'Recurrent skin infection']"
14,"['Cellular changes consistent with Herpes simplex', 'Chronic herpes simplex', 'Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection', 'Combined Herpes simplex 1 and Herpes simplex 2 infection', 'Herpes in pregnancy', 'Herpes simplex', 'Herpes simplex infection of buttock', 'Herpes simplex infection of skin', 'Herpes simplex type 1 infection', 'Herpes simplex type 2 infection', 'Herpes simplex without complication', 'Herpesvirus infection', 'Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection', 'Infection of skin and/or mucous membrane caused by Herpes virus', 'Nongenital herpes simplex', 'Nongenital recurrent herpes simplex', 'Otitis externa of left external auditory canal caused by human herpesvirus 3', 'Otitis externa of right external auditory canal caused by human herpesvirus 3', 'Primary herpes simplex', 'Recurrent herpes simplex', 'Recurrent herpes simplex infection of buttock', 'Recurrent skin infection']"
15,[]
16,"['Post-infectious encephalitis', 'Postvaricella encephalitis']"
17,"['Post-infective myelitis', 'Postvaricella myelitis']"
18,"['Chickenpox pneumonia', 'Hemorrhagic varicella pneumonitis']"
19,[]
20,"['Acute cerebellar ataxia due to varicella', 'Anetoderma', 'Anetoderma following varicella', 'Chickenpox with complication', 'Exanthem due to chicken pox', 'Neurological varicella', 'Secondary cerebellar degeneration', 'Varicella', 'Varicella-zoster virus eyelid dermatitis', 'Vesicular eruption', 'Viral dermatitis of eyelid']"
21,"['Varicella', 'Varicella-zoster virus infection', 'Vesicular eruption']"
22,"['Encephalitis due to Herpesviridae', 'Herpes zoster encephalitis']"
23,['Herpes zoster with meningitis']
24,"['Acute geniculate ganglionitis caused by Human herpesvirus 3', 'Facial neuralgia', 'Geniculate ganglionitis', 'Herpes zoster auricularis', 'Nervus intermedius neuralgia']"
25,"['Acute herpes zoster neuropathy', 'Acute trigeminal herpes zoster', 'Post-herpetic trigeminal neuralgia', 'Postinfectious neuralgia', 'Postinfective peripheral neuralgia']"
26,"['Intercostal neuropathy', 'Intercostal post-herpetic neuritis', 'Polyneuropathy in herpes zoster', 'Post-herpetic neuritis', 'Post-herpetic neuritis', 'Post-herpetic polyneuropathy']"
27,['Herpes zoster myelitis']
28,"['Acute herpes zoster neuropathy', 'Cranial neuropathy due to Herpes zoster', 'Herpes zoster involving cervical dermatome', 'Herpes zoster involving sacral dermatome', 'Herpes zoster radiculitis', 'Herpes zoster with nervous system complication', 'Intercostal neuralgia', 'Intercostal post-herpetic neuralgia', 'Postherpetic neuralgia', 'Post-herpetic neuritis', 'Postinfectious neuralgia', 'Postinfectious neuralgia', 'Postinfective intercostal neuralgia', 'Postinfective peripheral neuralgia', 'Thoracic herpes zoster infection']"
29,"['Herpes zoster ophthalmicus', 'Herpes zoster retinal pigment epithelial detachment', 'Herpes zoster with complication', 'Herpes zoster with ophthalmic complication']"
30,['Herpes zoster conjunctivitis']
31,"['Herpes zoster iridocyclitis', 'Herpes zoster iritis', 'Herpetic iridocyclitis', 'Iridocyclitis of left eye', 'Iridocyclitis of left eye due to herpes zoster', 'Iridocyclitis of right eye', 'Iridocyclitis of right eye due to herpes zoster']"
32,"['Conjunctivitis of left eye caused by virus', 'Conjunctivitis of right eye caused by virus', 'Corneal dendrite', 'Corneal endotheliitis', 'Herpes zoster conjunctivitis', 'Herpes zoster corneal endotheliitis', 'Herpes zoster interstitial keratitis', 'Herpes zoster keratitis', 'Herpes zoster keratoconjunctivitis', 'Herpes zoster pseudodendrites', 'Herpes zoster subepithelial infiltrates', 'Infiltrate of cornea', 'Keratitis of left eye due to herpes zoster', 'Keratitis of right eye due to herpes zoster', 'Keratoconjunctivitis of left eye due to herpes zoster', 'Keratoconjunctivitis of right eye due to herpes zoster', 'Peripheral neuropathy due to inflammation', 'Peripheral neuropathy due to inflammation']"
33,['Herpes zoster scleritis']
34,"['Acute herpes zoster neuropathy', 'Acute retinal necrosis', 'Corneal epitheliopathy of left eye due to herpes zoster', 'Corneal epitheliopathy of right eye due to herpes zoster', 'Corneal haze due to herpes zoster', 'Dermatitis of left eyelid due to herpes zoster', 'Dermatitis of right eyelid due to herpes zoster', 'Herpes zoster acute retinal necrosis', 'Herpes zoster corneal epitheliopathy', 'Herpes zoster dermatitis', 'Herpes zoster retinitis', 'Infectious epithelial keratitis', 'Varicella-zoster virus eyelid dermatitis', 'Varicella-zoster virus eyelid dermatitis', 'Viral dermatitis of eyelid', 'Viral dermatitis of eyelid']"
35,"['Disorder of skin co-occurrent with human immunodeficiency virus infection', 'Disseminated herpes zoster', 'Multidermatomal herpes zoster infection', 'Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection']"
36,"['Amyotrophy due to herpes zoster', 'Exanthem due to herpes zoster', 'Gingival disease caused by varicella-zoster virus', 'Gingival disease due to virus', 'Herpes zoster infection of oral mucosa', 'Herpes zoster with complication', 'Herpes zoster with secondary bacterial infection', ""Hutchinson's sign"", 'Lumbar herpes zoster infection', 'Mandibular herpes zoster infection', 'Maxillary herpes zoster infection', 'Oral mucosal viral disease', 'Otitis externa due to Herpes zoster', 'Pneumonitis due to Herpes zoster']"
37,"['Herpes zoster', 'Herpes zoster associated with AIDS', 'Herpes zoster of skin and/or mucous membranes without complications', 'Herpes zoster of skin of neck', 'Herpes zoster without complication', 'Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection', 'Infection of skin of neck', 'Zoster sine herpete']"
38,[]
39,"['Alastrim', 'Flat-type smallpox', 'Hemorrhagic smallpox', 'Modified smallpox', 'Smallpox', 'Smallpox without rash', 'Variola major']"
40,[]
41,"['Human monkeypox', 'Monkeypox']"
42,"['Measles inclusion body encephalitis', 'Post measles encephalitis', 'Post-infectious encephalitis']"
43,"['Measles complicated by meningitis', 'Measles of the central nervous system', 'Post measles meningitis']"
44,"['Giant cell pneumonia', 'Measles pneumonia', 'Post measles pneumonia']"
45,['Post measles otitis media']
46,"['Measles with complication', 'Measles with intestinal complications']"
47,"['Measles keratitis', 'Measles keratoconjunctivitis']"
48,"['Atypical measles', 'Exanthem due to measles virus', 'Measles myocarditis', 'Measles of the central nervous system', 'Measles with complication', 'Rubeola retinopathy']"
49,"['Koplik spots', 'Measles', 'Measles without complication', 'Modified measles', 'Named sign of skin', ""O/E - mouth - Koplik's spots""]"
50,['Rubella with neurological complication']
51,"['Meningitis caused by Rubella virus', 'Progressive rubella panencephalitis', 'Rubella encephalitis', 'Rubella infection of central nervous system', 'Rubella infection of central nervous system', 'Rubella meningoencephalitis', 'Viral meningoencephalitis']"
52,"['Meningitis caused by Rubella virus', 'Rubella infection of central nervous system']"
53,['Rubella infection of central nervous system']
54,['Rubella pneumonia']
55,"['Arthritis due to viral infection', 'Arthropathy associated with viral disease', 'Rubella arthritis']"
56,"['Congenital rubella syndrome', 'Congenital rubella syndrome', 'Endocochlear rubella', 'Hemorrhagic rubella', 'Infection involving inner ear', 'Rubella arthralgia', 'Rubella deafness', 'Rubella myocarditis', 'Rubella retinopathy']"
57,"['Maternal rubella during pregnancy - baby delivered', 'Maternal rubella during pregnancy - baby not yet delivered', 'Maternal rubella in the puerperium - baby delivered during current episode of care', 'Maternal rubella in the puerperium - baby delivered during previous episode of care', 'Rubella', 'Rubella in mother complicating childbirth', 'Rubella in mother complicating pregnancy, childbirth AND/OR puerperium', 'Rubella in pregnancy', 'Viral disease in mother complicating childbirth', 'Viral disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Viral disease of mother during pregnancy']"
58,"['Bilateral plantar wart', 'Hand wart', 'Mass of palm', 'Mass of skin of left foot', 'Mass of skin of right foot', 'Mosaic plantar wart', 'Myrmecia plantar wart', 'Plantar wart of left foot', 'Plantar wart of right foot', 'Verruca palmaris', 'Verruca plantaris', 'Verruca vulgaris of skin of lower extremity']"
59,"[""Butcher's wart"", 'Epidermodysplasia verruciformis', 'Facial wart', 'Hand wart', 'Nail bed infection', 'Oral wart', 'Periungual wart', 'Plane wart', 'Subungual wart', 'T-cell immunodeficiency with epidermodysplasia verruciformis', 'Verruca vulgaris of skin of pinna', 'Viral wart on nose']"
60,"['Beard wart', 'Cervical smear - wart virus', 'Digitate wart', 'Facial wart', 'Filiform wart', 'Oral wart', 'Verruca vulgaris', 'Verruca vulgaris of skin of cheek', 'Verruca vulgaris of skin of lower extremity', 'Verruca vulgaris of skin of scalp', 'Viral wart on finger', 'Viral wart on lip', 'Viral wart on toe', 'Warts in immune-deficient state', 'Warty dyskeratoma']"
61,"['Cowpox', 'Cowpox and paravaccinia']"
62,[]
63,"['Disease due to Parapoxvirus', 'Orf virus disease']"
64,"['Disease due to Parapoxvirus', 'Pseudocowpox']"
65,['Cowpox and paravaccinia']
66,['Disease due to Orthopoxvirus']
67,"['Follicular conjunctivitis due to molluscum contagiosum', 'Genital Molluscum contagiosum', 'Infection of anogenital region caused by Molluscum contagiosum virus', 'Keratoconjunctivitis due to molluscum contagiosum', 'Molluscum contagiosum blepharoconjunctivitis', 'Molluscum contagiosum infection', 'Molluscum contagiosum infection', 'Molluscum contagiosum infection', 'Molluscum contagiosum infection', 'Molluscum contagiosum infection of eyelid', 'Molluscum contagiosum infection of eyelid', 'Molluscum contagiosum skin infection', 'Molluscum contagiosum skin infection', 'Molluscum contagiosum skin infection', 'Sexually transmissible infection caused by Molluscum contagiosum virus', 'Viral dermatitis of eyelid']"
68,['Exanthema subitum']
69,"['Exanthema subitum', 'Human herpes virus 6 infection of skin', 'Infection by human herpesvirus 6', 'Infection caused by Roseolovirus', 'Roseola infantum ']"
70,"['Exanthema subitum', 'Human herpes virus 7 infection of skin', 'Infection by human herpesvirus 7', 'Infection caused by Roseolovirus', 'Roseola infantum ']"
71,"['Disease due to Parvoviridae', 'Infection caused by Erythroparvovirus', 'Primate erythroparvovirus 1 infection']"
72,"['Coxsackie virus infection of oral cavity', 'Enteroviral vesicular stomatitis with exanthem', 'Mucosal vesicle', 'Oral mucosal viral disease', 'Vesicular stomatitis']"
73,"['Acute viral pharyngitis', 'Herpangina', 'Vesicular pharyngitis']"
74,['Disease due to Parapoxvirus']
75,"['Cutaneous disorder due to bovine papular stomatitis virus', 'Disease due to Parapoxvirus', 'Disorder due to bovine papular stomatitis virus', 'Oral mucosal viral disease', 'Stomatitis due to bovine papular stomatitis virus']"
76,[]
77,[]
78,['Infection due to Yatapoxvirus']
79,['Tanapox']
80,['Yabapox']
81,[]
82,"['Acquired keratosis follicularis', 'Buffalopox', 'Coxsackie virus exanthem', 'Disease caused by Leporipoxvirus', 'Disease due to Suipoxviridae', 'Enteroviral exanthem', 'Enteroviral lymphonodular pharyngitis', 'Exanthem due to chicken pox', 'Exanthem due to herpes zoster', 'Exanthem due to measles virus', 'Exanthematous disorder', 'Immunosuppression-related infectious disease', 'Infection of skin and mucous membrane caused by Human papillomavirus', 'Infectious mononucleosis exanthem', 'Lymphonodular coxsackie pharyngitis', 'Pox virus infection of skin', 'Rubeola scarlatinosa', 'Trichodysplasia spinulosa caused by Polyomavirus']"
83,[]
84,"['Keratitis in exanthema', 'Oral mucosal viral disease', 'Viral exanthem', 'Viral infection of skin']"
