,Synonyms
24,"['Allergic encephalitis', 'Allergic encephalitis', 'Allergic encephalomyelitis', 'Autoimmune encephalitis', 'Autoimmune encephalitis', 'Autoimmune encephalitis', 'Autoimmune encephalitis', 'Autoimmune encephalitis caused by N-methyl D-aspartate receptor antibody', ""Bickerstaff's brainstem encephalitis"", 'Brainstem encephalitis', 'Brainstem encephalitis', 'Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids', 'Encephalitis due to Herpesviridae', 'Epstein Barr virus infection of the central nervous system', 'Experimental allergic encephalomyelitis', 'Focal encephalitis', 'Granulomatous meningoencephalomyelitis', 'Infectious mononucleosis encephalitis', 'Limbic encephalitis', 'Limbic encephalitis with contactin-associated protein-like 2 antibodies', 'Limbic encephalitis with dipeptidyl-peptidase 6 antibodies', 'Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies', 'Limbic encephalitis with N-methyl-D-aspartate receptor antibodies', 'Meningoencephalomyelitis', 'Meningoencephalomyelitis', 'Non-herpetic acute limbic encephalitis', 'Post-transplant acute limbic encephalitis', 'Pyogranulomatous meningoencephalomyelitis', 'Rasmussen syndrome', 'Rasmussen syndrome, refractory']"
25,"['Injury of spinal cord caused by ionizing radiation following radiotherapy procedure', 'Post-infective myelitis', 'Radiation injury of nervous system following radiotherapy procedure', 'Radiation myelitis']"
26,"['Bacterial ventriculitis', 'Brainstem encephalitis', 'Encephalitis', 'Encephalitis, myelitis and encephalomyelitis', 'Encephalomyelitis', 'Ependymitis', 'Focal encephalitis', 'Granular ependymitis', 'Infection causing encephalomyelitis', 'Infection causing myelitis', 'Infection due to Mycoplasma pneumoniae', 'Infectious disease of brain', 'Infective encephalitis', 'Infective ventriculitis', 'Infective ventriculitis', 'Malignant ventriculitis', 'Meningoencephalitis', 'Meningoencephalomyelitis', 'Meningomyelitis', 'Mycoplasma pneumoniae encephalitis', 'Primary encephalitis', 'Seizures complicating infection', 'Situation-related seizures', 'Ventriculitis of the brain', 'Ventriculitis of the brain', 'Ventriculitis of the brain']"
27,"['Acute ascending myelitis', 'Encephalitis, myelitis and encephalomyelitis', 'Infection causing myelitis', 'Myelitis', 'Myelitis caused by bacterium', 'Myelitis caused by virus']"
28,"['African trypanosomiasis', 'Amebic encephalitis', 'Amebic infection of central nervous system', 'Bacterial encephalitis', 'Bacterial infectious disease of brain', 'Coenurosis', 'Cysticercosis of brain', 'Cysticercosis of central nervous system', 'Echinococcus granulosus infection', 'Encephalitis associated with AIDS', 'Encephalitis caused by Coenurus cerebralis', 'Encephalitis caused by Echinococcus granulosus', 'Encephalitis caused by Schistosoma', 'Encephalitis caused by Schistosoma haematobium', 'Encephalitis caused by Schistosoma japonicum', 'Encephalitis caused by Schistosoma mansoni', 'Encephalitis caused by Taenia solium', 'Encephalitis caused by Trypanosoma brucei', 'Encephalitis due to protozoa', 'Encephalomyelitis associated with AIDS', 'Encephalopathy associated with AIDS', 'Fungal encephalitis', 'Fungal infection of brain', 'Fungal infection of cerebrum', 'Fungal ventriculitis', 'Infection by Coenurosis cerebralis', 'Infection by Multiceps multiceps', 'Infection caused by Tropheryma', 'Infection of central nervous system caused by Echinococcus', 'Infective ventriculitis', 'Malabsorption due to infective agent', 'Myelitis associated with AIDS', 'Myelopathy associated with AIDS', 'Myelopathy due to neoplastic disease', ""Neuro - Whipple's disease"", 'Paraneoplastic encephalitis', 'Paraneoplastic encephalomyelitis', 'Paraneoplastic limbic encephalitis', 'Primary amebic encephalitis', 'Primary encephalitis', 'Schistosoma haematobium infection', 'Schistosoma japonicum infection', 'Schistosoma mansoni infection', 'Taenia solium infection', 'Trypanosomiasis with encephalitis', 'Ventriculitis of the brain', ""Whipple's disease""]"
29,"['Disorder of spinal cord co-occurrent with human immunodeficiency virus infection', 'Histoplasma infection of central nervous system', 'Histoplasmosis of spinal cord', 'Infection causing myelitis', 'Infection causing myelitis', 'Myelitis associated with AIDS', 'Myelitis caused by fungus', 'Myelitis co-occurrent with human immunodeficiency virus infection', 'Myelopathy associated with AIDS', 'Parasitic infection causing myelitis', 'Protozoal myelitis']"
30,"['Abscess of brain', 'Abscess of corpus callosum', 'Abscess of medulla oblongata', 'Abscess of pituitary', 'Brainstem encephalitis', 'Brainstem pyogenic abscess', 'Candidal brain abscess', 'Central nervous system candidiasis', 'Cerebellar abscess', 'Cerebellar pyogenic abscess', 'Cerebral abscess', 'Cerebral pyogenic abscess', 'Deep abscess of cerebral hemisphere', 'Epidural abscess', 'Epidural intracranial abscess', 'Epidural supratentorial pyogenic abscess', 'Extradural infratentorial pyogenic abscess', 'Fungal infection of brain', 'Granuloma of intracranial structure caused by fungus', 'Granuloma of pituitary and hypothalamus', 'Hypothalamic granuloma', 'Infection causing multiple abscesses of brain', 'Intracranial abscess', 'Intracranial and intraspinal abscesses', 'Intracranial embolic abscess', 'Intracranial epidural granuloma', 'Intracranial granuloma', 'Intracranial pyogenic abscess', 'Intracranial subdural granuloma', 'Late effects of pyogenic intracranial abscess', 'Multiple abscesses', 'Multiple intracranial pyogenic abscesses', 'Parasitic infection causing granuloma of cerebrum', 'Spinal cord abscess', 'Subarachnoid intracranial abscess', 'Subdural abscess', 'Subdural infratentorial pyogenic abscess', 'Subdural intracranial abscess', 'Subdural supratentorial pyogenic abscess']"
31,"['Abscess in epidural space of cervical spine', 'Abscess in epidural space of lumbar spine', 'Abscess in epidural space of thoracic spine', 'Abscess of spinal cord caused by bacterium', 'Epidural abscess', 'Epidural empyema', 'Histoplasma infection of central nervous system', 'Histoplasmosis of spinal cord', 'Infection causing granuloma of extradural space of spinal cord', 'Infection causing granuloma of spinal cord', 'Infection causing myelitis', 'Intracranial and intraspinal abscesses', 'Intramedullary abscess of spinal cord due to Histoplasma', 'Intraspinal embolic abscess', 'Intraspinal epidural granuloma', 'Intraspinal granuloma', 'Intraspinal pyogenic abscess', 'Intraspinal subdural granuloma', 'Spinal cord abscess', 'Spinal cord abscess', 'Spinal epidural abscess', 'Spinal subdural abscess', 'Subdural abscess']"
32,"['Epidural abscess', 'Subdural abscess']"
33,[]
34,"['Infection causing granuloma of central nervous system', 'Infectious granuloma', 'Otogenic intracranial abscess']"
35,[]
36,"['Cavernous sinus syndrome', 'Cerebral venous sinus thrombosis', 'Cerebral venous thrombosis of cortical vein', 'Cerebral venous thrombosis of sigmoid sinus', 'Embolism cavernous sinus', 'Embolism lateral sinus', 'Embolism of basilar sinus', 'Embolism of cavernous venous sinus', 'Embolism of inferior sagittal sinus', 'Embolism of lateral venous sinus', 'Embolism superior longitudinal sinus', 'Embolism transverse sinus', 'Endophlebitis', 'Endophlebitis of basilar sinus', 'Endophlebitis of cavernous venous sinus', 'Endophlebitis of inferior sagittal sinus', 'Endophlebitis of intracranial venous sinus', 'Endophlebitis of lateral venous sinus', 'Endophlebitis of superior sagittal sinus', 'Endophlebitis of torcular Herophili', 'Intracranial septic embolism', 'Intracranial septic thrombophlebitis', 'Intracranial sinus thrombosis, embolism AND/OR inflammation', 'Intracranial thrombophlebitis', 'Intracranial venous septic embolism', 'Non-pyogenic venous sinus thrombosis', 'Phlebitis and thrombophlebitis', 'Phlebitis and thrombophlebitis', 'Phlebitis and thrombophlebitis of intracranial sinuses', 'Phlebitis and thrombophlebitis of intracranial sinuses', 'Phlebitis cavernous sinus', 'Phlebitis of basilar sinus', 'Phlebitis of central nervous system venous sinuses', 'Phlebitis of inferior sagittal sinus', 'Phlebitis of intracranial venous sinus', 'Phlebitis of lateral venous sinus', 'Phlebitis of superior longitudinal sinus', 'Phlebitis of superior sagittal sinus', 'Phlebitis of torcular Herophili', 'Phlebitis transverse sinus', 'Postoperative phlebitis and thrombophlebitis of intracranial sinuses', 'Septic thrombophlebitis', 'Septic thrombophlebitis of cavernous sinus', 'Septic thrombophlebitis of cortical vein', 'Septic thrombophlebitis of great cerebral vein', 'Septic thrombophlebitis of lateral sinus', 'Septic thrombophlebitis of sagittal sinus', 'Septic thrombophlebitis of sigmoid sinus', 'Septic thrombophlebitis of straight sinus', 'Thrombophlebitis lateral venous sinus', 'Thrombophlebitis of basal vein of Rosenthal', 'Thrombophlebitis of basilar sinus', 'Thrombophlebitis of cavernous sinus', 'Thrombophlebitis of central nervous system venous sinuses', 'Thrombophlebitis of cerebral vein', 'Thrombophlebitis of inferior sagittal sinus', 'Thrombophlebitis of internal cerebral vein', 'Thrombophlebitis of intracranial venous sinus', 'Thrombophlebitis of sigmoid sinus', 'Thrombophlebitis of straight sinus', 'Thrombophlebitis of superior anastomotic vein', 'Thrombophlebitis of superior longitudinal venous sinus', 'Thrombophlebitis of superior sagittal sinus', 'Thrombophlebitis of torcular Herophili', 'Thrombophlebitis of transverse sinus', 'Thrombosis of basilar sinus', 'Thrombosis of cavernous venous sinus', 'Thrombosis of cerebral medullary veins', 'Thrombosis of inferior sagittal sinus', 'Thrombosis of lateral venous sinus', 'Thrombosis of superior anastomotic vein', 'Thrombosis of superior sagittal sinus', 'Thrombosis of torcular Herophili', 'Thrombosis transverse sinus']"
37,[]
38,"['Late effects of intracranial abscess or pyogenic infection', 'Late effects of pyogenic intracranial abscess', 'Obstructive hydrocephalus', 'Postmeningitic hydrocephalus', 'Postmeningitic obstructive hydrocephalus', 'Sequela of infectious meningitis', 'Sequelae of inflammatory diseases of the central nervous system', 'Sequelae of meningitis', 'Sequelae of meningitis']"
