,Synonyms
10,"['Carcinoid tumor of ileum', 'Carcinoid tumor of small intestine', ""Neoplasm of Meckel's diverticulum"", 'Neoplasm of uncertain behavior of duodenum', 'Neoplasm of uncertain behavior of ileum', 'Neoplasm of uncertain behavior of jejunum', ""Neoplasm of uncertain behavior of Meckel's diverticulum"", 'Neoplasm of uncertain behavior of small intestine']"
11,"['Carcinoid tumor of appendix', 'Neoplasm of uncertain behavior of appendix', 'Neuroendocrine neoplasm of appendix']"
12,"['Carcinoid tumor of large intestine', 'Neoplasm of hepatic flexure of colon', 'Neoplasm of splenic flexure of colon', 'Neoplasm of uncertain behavior of ascending colon', 'Neoplasm of uncertain behavior of cecum', 'Neoplasm of uncertain behavior of colon', 'Neoplasm of uncertain behavior of descending colon', 'Neoplasm of uncertain behavior of hepatic flexure of colon', 'Neoplasm of uncertain behavior of large intestine', 'Neoplasm of uncertain behavior of sigmoid colon', 'Neoplasm of uncertain behavior of splenic flexure of colon', 'Neoplasm of uncertain behavior of transverse colon']"
13,"['Carcinoid tumor of rectum', 'Neoplasm of uncertain behavior of colon', 'Neoplasm of uncertain behavior of rectosigmoid junction', 'Neoplasm of uncertain behavior of rectum', 'Neoplasm of uncertain behavior of sigmoid colon']"
14,"['Carcinoid tumor of ampulla of Vater', 'Hemangioendothelioma of abdomen', 'Hemangioendothelioma of liver', 'Neoplasm of cystic duct', 'Neoplasm of uncertain behavior of ampulla of Vater', 'Neoplasm of uncertain behavior of bile duct', 'Neoplasm of uncertain behavior of biliary system', 'Neoplasm of uncertain behavior of common bile duct', 'Neoplasm of uncertain behavior of cystic duct', 'Neoplasm of uncertain behavior of duodenum', 'Neoplasm of uncertain behavior of extrahepatic bile ducts', 'Neoplasm of uncertain behavior of gallbladder', 'Neoplasm of uncertain behavior of hepatic duct', 'Neoplasm of uncertain behavior of intrahepatic bile ducts', 'Neoplasm of uncertain behavior of liver', 'Neoplasm of uncertain behavior of liver and/or biliary passages', 'Neoplasm of uncertain behavior of pancreatic duct', 'Neoplasm of uncertain behavior of small intestine', 'Neoplasm of uncertain behavior of sphincter of Oddi', 'Papillary tumor of ampulla of Vater']"
15,"['Adenoma of pancreas', 'Carcinoid tumor of intestine', 'Carcinoid tumor of pancreas', 'Diffuse leiomyomatosis of esophagus', 'Glucagonoma syndrome', 'Hyperinsulinemia due to insulinoma', 'Insulinoma', 'Necrolytic migratory erythema', 'Neoplasm of body of pancreas', 'Neoplasm of cervical esophagus', 'Neoplasm of head of pancreas', 'Neoplasm of middle third of esophagus', 'Neoplasm of tail of pancreas', 'Neoplasm of thoracic esophagus', 'Neoplasm of uncertain behavior of abdominal esophagus', 'Neoplasm of uncertain behavior of anal canal', 'Neoplasm of uncertain behavior of anal canal and sphincter', 'Neoplasm of uncertain behavior of anus', 'Neoplasm of uncertain behavior of body of pancreas', 'Neoplasm of uncertain behavior of cervical esophagus', 'Neoplasm of uncertain behavior of esophagus', 'Neoplasm of uncertain behavior of head of pancreas', 'Neoplasm of uncertain behavior of intestinal tract', 'Neoplasm of uncertain behavior of islets of Langerhans', 'Neoplasm of uncertain behavior of lower third of esophagus', 'Neoplasm of uncertain behavior of middle third of esophagus', 'Neoplasm of uncertain behavior of pancreas', 'Neoplasm of uncertain behavior of pancreatic duct', 'Neoplasm of uncertain behavior of spleen', 'Neoplasm of uncertain behavior of tail of pancreas', 'Neoplasm of uncertain behavior of thoracic esophagus', 'Neoplasm of uncertain behavior of upper third of esophagus', 'Neoplasm of upper third of esophagus', 'Somatostatinoma']"
16,"['Carcinoid tumor of gastrointestinal tract', 'Gastrinoma', 'Gastrointestinal hormone-secreting endocrine tumor', 'Neoplasm of uncertain behavior of digestive and respiratory systems', 'Neoplasm of uncertain behavior of digestive organ', 'Neoplasm of uncertain behavior of gastrointestinal tract']"
17,"['Neoplasm of false vocal cord', 'Neoplasm of laryngeal aspect of aryepiglottic fold', 'Neoplasm of laryngeal aspect of interarytenoid fold', 'Neoplasm of laryngeal surface of epiglottis', 'Neoplasm of subglottis', 'Neoplasm of uncertain behavior of aryepiglottic fold', 'Neoplasm of uncertain behavior of arytenoid cartilage', 'Neoplasm of uncertain behavior of corniculate cartilage', 'Neoplasm of uncertain behavior of cricoid cartilage', 'Neoplasm of uncertain behavior of cuneiform cartilage', 'Neoplasm of uncertain behavior of epiglottis', 'Neoplasm of uncertain behavior of false vocal cord', 'Neoplasm of uncertain behavior of glottis', 'Neoplasm of uncertain behavior of hypopharynx', 'Neoplasm of uncertain behavior of laryngeal aspect of aryepiglottic fold', 'Neoplasm of uncertain behavior of laryngeal aspect of interarytenoid fold', 'Neoplasm of uncertain behavior of laryngeal commissure', 'Neoplasm of uncertain behavior of laryngeal surface of epiglottis', 'Neoplasm of uncertain behavior of larynx', 'Neoplasm of uncertain behavior of soft tissues of neck', 'Neoplasm of uncertain behavior of subglottis', 'Neoplasm of uncertain behavior of supraglottis', 'Neoplasm of uncertain behavior of thyroid cartilage', 'Neoplasm of uncertain behavior of vocal cord', 'Tumor of arytenoid']"
18,"['Carcinoid tumor of lung', 'Diffuse pulmonary neurofibromatosis', 'Epithelioid hemangioendothelioma', 'Epithelioid hemangioendothelioma of lung', 'Hilar mass', 'Intrapulmonary teratoma', 'Neoplasm of blood vessel of thorax', 'Neoplasm of bronchus of left lower lobe', 'Neoplasm of bronchus of left upper lobe', 'Neoplasm of bronchus of right lower lobe', 'Neoplasm of bronchus of right middle lobe', 'Neoplasm of bronchus of right upper lobe', 'Neoplasm of carina', 'Neoplasm of hilus of lung', 'Neoplasm of main bronchus', 'Neoplasm of uncertain behavior of bronchus', 'Neoplasm of uncertain behavior of bronchus of left lower lobe', 'Neoplasm of uncertain behavior of bronchus of left upper lobe', 'Neoplasm of uncertain behavior of bronchus of right lower lobe', 'Neoplasm of uncertain behavior of bronchus of right middle lobe', 'Neoplasm of uncertain behavior of bronchus of right upper lobe', 'Neoplasm of uncertain behavior of carina', 'Neoplasm of uncertain behavior of hilus of lung', 'Neoplasm of uncertain behavior of left lower lobe of lung', 'Neoplasm of uncertain behavior of left upper lobe of lung', 'Neoplasm of uncertain behavior of lung', 'Neoplasm of uncertain behavior of main bronchus', 'Neoplasm of uncertain behavior of right lower lobe of lung', 'Neoplasm of uncertain behavior of right middle lobe of lung', 'Neoplasm of uncertain behavior of right upper lobe of lung', 'Neoplasm of uncertain behavior of trachea', 'Neuroendocrine neoplasm of lung', 'Primary malignant neoplasm of blood vessel of thorax', 'Teratoma', 'Tumor of lower respiratory tract and mediastinum']"
19,"['Neoplasm of parietal pleura', 'Neoplasm of uncertain behavior of parietal pleura', 'Neoplasm of uncertain behavior of pleura', 'Neoplasm of uncertain behavior of visceral pleura', 'Neoplasm of visceral pleura']"
20,"['Anterior mediastinum mass', 'Neoplasm of anterior mediastinum', 'Neoplasm of posterior mediastinum', 'Neoplasm of uncertain behavior of anterior mediastinum', 'Neoplasm of uncertain behavior of mediastinum', 'Neoplasm of uncertain behavior of posterior mediastinum']"
21,['Neoplasm of uncertain behavior of thymus']
22,"['Mass of petrous part of temporal bone', 'Neoplasm of cartilage of nose', 'Neoplasm of mastoid air cells', 'Neoplasm of nasal vestibule', 'Neoplasm of uncertain behavior of accessory sinus', 'Neoplasm of uncertain behavior of cartilage of nose', 'Neoplasm of uncertain behavior of ear', 'Neoplasm of uncertain behavior of ethmoidal sinus', 'Neoplasm of uncertain behavior of eustachian tube', 'Neoplasm of uncertain behavior of frontal sinus', 'Neoplasm of uncertain behavior of mastoid air cells', 'Neoplasm of uncertain behavior of maxillary sinus', 'Neoplasm of uncertain behavior of middle ear', 'Neoplasm of uncertain behavior of nasal cavity', 'Neoplasm of uncertain behavior of nasal concha', 'Neoplasm of uncertain behavior of nose', 'Neoplasm of uncertain behavior of nose', 'Neoplasm of uncertain behavior of nose', 'Neoplasm of uncertain behavior of septum of nose', 'Neoplasm of uncertain behavior of sphenoidal sinus', 'Neoplasm of uncertain behavior of temporal bone', 'Neoplasm of uncertain behavior of temporal bone', 'Neoplasm of uncertain behavior of tympanic antrum', 'Neoplasm of uncertain behavior of tympanic cavity', 'Neoplasm of uncertain behavior of upper respiratory tract', 'Neoplasm of uncertain behavior of vestibule of nose', 'Tumor of Eustachian tube', 'Tumor of middle ear and mastoid', 'Tumor of tympanic antrum', 'Tumor of tympanic cavity']"
23,"['Neoplasm of uncertain behavior of digestive and respiratory systems', 'Neoplasm of uncertain behavior of respiratory and intrathoracic organs', 'Neoplasm of uncertain behavior of respiratory tract']"
24,"['Endometrial stromal tumor', 'Intravenous leiomyomatosis', 'Neoplasm of exocervix', 'Neoplasm of isthmus of uterus', 'Neoplasm of uncertain behavior of body of uterus', 'Neoplasm of uncertain behavior of endocervix', 'Neoplasm of uncertain behavior of endometrium', 'Neoplasm of uncertain behavior of exocervix', 'Neoplasm of uncertain behavior of isthmus of uterus', 'Neoplasm of uncertain behavior of myometrium', 'Neoplasm of uncertain behavior of uterine cervix', 'Neoplasm of uncertain behavior of uterus']"
25,"['Borderline epithelial tumor of ovary', 'Granulosa cell tumor of ovary', 'Gynandroblastoma of ovary', 'Neoplasm of low malignant potential behavior of ovary', 'Neoplasm of uncertain behavior of ovary', 'Ovarian gonadoblastoma', 'Sex cord tumor of ovary', 'Sex cord tumor of ovary', 'Virilizing ovarian tumor']"
26,[]
27,[]
28,"['Gestational trophoblastic disease', 'Gestational trophoblastic disease', 'Gestational trophoblastic neoplasia', 'Gestational trophoblastic neoplasia', 'Invasive hydatidiform mole', 'Neoplasm of uncertain behavior of placenta', 'Placental site trophoblastic tumor']"
29,"['Lesion of clitoris', 'Neoplasm of clitoris', 'Neoplasm of labia majora', 'Neoplasm of labia minora', 'Neoplasm of round ligament of uterus', 'Neoplasm of uncertain behavior of broad ligament of uterus', 'Neoplasm of uncertain behavior of clitoris', 'Neoplasm of uncertain behavior of fallopian tube', 'Neoplasm of uncertain behavior of labia majora', 'Neoplasm of uncertain behavior of labia minora', 'Neoplasm of uncertain behavior of parametrium', 'Neoplasm of uncertain behavior of pelvic peritoneum', 'Neoplasm of uncertain behavior of pelvic peritoneum', 'Neoplasm of uncertain behavior of pelvic peritoneum', 'Neoplasm of uncertain behavior of round ligament of uterus', 'Neoplasm of uncertain behavior of uterine adnexa', 'Neoplasm of uncertain behavior of vagina', 'Neoplasm of uncertain behavior of vulva']"
30,"['Neoplasm of uncertain behavior of female genital organ', 'Neoplasm of uncertain behavior of genitourinary organs']"
31,['Neoplasm of uncertain behavior of prostate']
32,"['Leydig cell neoplasm of testis', 'Neoplasm of uncertain behavior of testicular sex cord', 'Neoplasm of uncertain behavior of testis', 'Neoplasm of uncertain behavior of undescended testis', 'Neoplasm of undescended testis', 'Sertoli cell tumor of testis', 'Sex cord stromal tumor of testis']"
33,[]
34,[]
35,"['Neoplasm of uncertain behavior of body of penis', 'Neoplasm of uncertain behavior of epididymis', 'Neoplasm of uncertain behavior of glans penis', 'Neoplasm of uncertain behavior of penis', 'Neoplasm of uncertain behavior of prepuce', 'Neoplasm of uncertain behavior of scrotum', 'Neoplasm of uncertain behavior of spermatic cord', 'Neoplasm of uncertain behavior of vas deferens', 'Neoplasm of vas deferens', 'Penile intraepithelial neoplasia']"
36,"['Neoplasm of uncertain behavior of genitourinary organs', 'Neoplasm of uncertain behavior of male genital organ']"
37,"['Mesoblastic nephroma', 'Neoplasm of uncertain behavior of kidney']"
38,[]
39,[]
40,"['Neoplasm of uncertain behavior of kidney', 'Neoplasm of uncertain behavior of renal pelvis']"
41,[]
42,[]
43,['Neoplasm of uncertain behavior of ureter']
44,[]
45,[]
46,['Neoplasm of uncertain behavior of urethra']
47,"['Bladder polyp', 'Neoplasm of anterior wall of urinary bladder', 'Neoplasm of apex of urinary bladder', 'Neoplasm of dome of urinary bladder', 'Neoplasm of lateral wall of urinary bladder', 'Neoplasm of posterior wall of urinary bladder', 'Neoplasm of trigone of urinary bladder', 'Neoplasm of uncertain behavior of anterior wall of urinary bladder', 'Neoplasm of uncertain behavior of apex of urinary bladder', 'Neoplasm of uncertain behavior of bladder', 'Neoplasm of uncertain behavior of dome of urinary bladder', 'Neoplasm of uncertain behavior of lateral wall of urinary bladder', 'Neoplasm of uncertain behavior of parietal peritoneum', 'Neoplasm of uncertain behavior of posterior wall of urinary bladder', 'Neoplasm of uncertain behavior of trigone of urinary bladder', 'Neoplasm of uncertain behavior of urachus', 'Neoplasm of uncertain behavior of ureter', 'Neoplasm of uncertain behavior of ureteric orifice of urinary bladder', 'Neoplasm of uncertain behavior of urinary bladder neck', 'Neoplasm of urachus', 'Neoplasm of ureteric orifice of urinary bladder', 'Neoplasm of urinary bladder neck']"
48,"['Neoplasm of paraurethral glands', 'Neoplasm of uncertain behavior of paraurethral glands', 'Neoplasm of uncertain behavior of urethra', 'Neoplasm of uncertain behavior of vulva']"
49,['Neoplasm of uncertain behavior of urinary system']
50,"['Neoplasm of uncertain behavior of cerebral meninges', 'Neoplasm of uncertain behavior of meninges']"
51,"['Neoplasm of uncertain behavior of meninges', 'Neoplasm of uncertain behavior of spinal cord', 'Neoplasm of uncertain behavior of spinal meninges']"
52,"['Hemangiopericytoma of meninges', 'Neoplasm of uncertain behavior of meninges']"
53,"['Desmoplastic infantile astrocytoma and ganglioglioma', 'Low grade glioma of cerebrum', 'Neoplasm of frontal lobe', 'Neoplasm of occipital lobe', 'Neoplasm of parietal lobe', 'Neoplasm of temporal lobe', 'Neoplasm of uncertain behavior of cerebral ventricle', 'Neoplasm of uncertain behavior of cerebrum', 'Neoplasm of uncertain behavior of frontal lobe', 'Neoplasm of uncertain behavior of occipital lobe', 'Neoplasm of uncertain behavior of parietal lobe', 'Neoplasm of uncertain behavior of temporal lobe', 'Neoplasm of uncertain or unknown behavior of brain, supratentorial']"
54,"['Cerebellar liponeurocytoma', 'Low grade glioma of cerebellum', 'Neoplasm of uncertain behavior of brain stem', 'Neoplasm of uncertain behavior of cerebellum', 'Neoplasm of uncertain or unknown behavior of brain, infratentorial', 'Pilocytic astrocytoma', 'Pilocytic astrocytoma of cerebellum']"
55,"['Central neurocytoma of brain', 'Embryonal tumor of brain', 'Low grade glioma of cerebrum', 'Neoplasm of uncertain behavior of brain', 'Neoplasm of uncertain behavior of brain and spinal cord', 'Rosette-forming glioneuronal neoplasm', 'Subependymal giant cell astrocytoma']"
56,"['Chiasmal glioma', 'Disorder of olfactory nerve', 'Intracranial optic nerve glioma', 'Intraocular optic nerve glioma', 'Neoplasm of abducens nerve', 'Neoplasm of accessory nerve', 'Neoplasm of facial nerve', 'Neoplasm of glossopharyngeal nerve', 'Neoplasm of hypoglossal nerve', 'Neoplasm of oculomotor nerve', 'Neoplasm of olfactory nerve', 'Neoplasm of trigeminal nerve', 'Neoplasm of trochlear nerve', 'Neoplasm of uncertain behavior of abducens nerve', 'Neoplasm of uncertain behavior of accessory nerve', 'Neoplasm of uncertain behavior of acoustic nerve', 'Neoplasm of uncertain behavior of cranial nerve', 'Neoplasm of uncertain behavior of eye', 'Neoplasm of uncertain behavior of facial nerve', 'Neoplasm of uncertain behavior of glossopharyngeal nerve', 'Neoplasm of uncertain behavior of hypoglossal nerve', 'Neoplasm of uncertain behavior of oculomotor nerve', 'Neoplasm of uncertain behavior of olfactory nerve', 'Neoplasm of uncertain behavior of optic nerve', 'Neoplasm of uncertain behavior of retina', 'Neoplasm of uncertain behavior of trigeminal nerve', 'Neoplasm of uncertain behavior of trochlear nerve', 'Neoplasm of uncertain behavior of vagus nerve', 'Neoplasm of vagus nerve', 'Optic nerve glioma', 'Optic nerve glioma of orbit', 'Retrobulbar neuropathy', 'Retrobulbar neuropathy']"
57,"['Embryonal tumor of spinal cord', 'Neoplasm of cauda equina', 'Neoplasm of sacrococcygeal region', 'Neoplasm of uncertain behavior of brain and spinal cord', 'Neoplasm of uncertain behavior of cauda equina', 'Neoplasm of uncertain behavior of spinal cord', 'Sacrococcygeal teratoma', 'Teratoma']"
58,[]
59,"['Embryonal neuroepithelial neoplasm of central nervous system', 'Extraventricular neurocytoma', 'Neoplasm of uncertain behavior of central nervous system', 'Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of nervous system', 'Pilocytic astrocytoma']"
60,"['Neoplasm of thyroglossal duct', 'Neoplasm of uncertain behavior of thyroglossal duct', 'Neoplasm of uncertain behavior of thyroid gland']"
61,"['Neoplasm of adrenal cortex', 'Neoplasm of uncertain behavior of adrenal cortex', 'Neoplasm of uncertain behavior of adrenal gland', 'Neoplasm of uncertain behavior of adrenal medulla']"
62,[]
63,[]
64,"['Neoplasm of parathyroid gland', 'Neoplasm of uncertain behavior of parathyroid gland']"
65,"['Low grade glioma of cerebrum', 'Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of pituitary gland', 'Pituicytoma']"
66,"['Craniopharyngioma', 'Neoplasm of craniopharyngeal duct', 'Neoplasm of uncertain behavior of craniopharyngeal duct', 'Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of pituitary gland', 'Neoplasm of uncertain behavior of pituitary gland', 'Tumor of pituitary and suprasellar region']"
67,"['Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of pineal gland', 'Pinealoma']"
68,"['Neoplasm of carotid body', 'Neoplasm of uncertain behavior of carotid body', 'Neoplasm of uncertain behavior of paraganglia']"
69,"['Carney Stratakis syndrome', 'Extra-adrenal paraganglioma', 'Gastrointestinal stromal tumor', 'Glomus tympanicum tumor', 'Glomus vagale tumor', 'Hereditary pheochromocytoma and paraganglioma', 'Neoplasm of aortic body', 'Neoplasm of glomus jugulare', 'Neoplasm of para-aortic body', 'Neoplasm of uncertain behavior of aortic body', 'Neoplasm of uncertain behavior of glomus jugulare', 'Neoplasm of uncertain behavior of para-aortic body', 'Neoplasm of uncertain behavior of paraganglia', 'Non-functioning paraganglioma', 'Paraganglioma', 'Paraganglioma', 'Paraganglioma', 'Pheochromocytoma', 'Pheochromocytoma', 'Sporadic pheochromocytoma and secreting paraganglioma']"
70,"['Neoplasm of uncertain behavior of endocrine gland', 'Neoplasm of uncertain behavior of endocrine glands and nervous system', 'Neoplasm of uncertain behavior of multiple endocrine glands']"
71,[]
72,"['Chronic myeloproliferative disorder ', 'Erythrocytosis due to polycythemia vera', 'Polycythemia vera ']"
73,"['Refractory anemia ', 'Refractory anemia without sideroblasts, so stated']"
74,"['Inherited disorder of porphyrin metabolism', 'Refractory anemia with ringed sideroblasts ', 'Refractory anemia with ringed sideroblasts associated with marked thrombocytosis', 'X chromosome-linked pyridoxine refractory sideroblastic anemia', 'X chromosome-linked sideroblastic anemia']"
75,['Refractory anemia with excess blasts ']
76,"['Refractory anemia with excess blasts ', 'Refractory anemia with excess blasts-1']"
77,"['Refractory anemia with excess blasts ', 'Refractory anemia with excess blasts-2']"
78,['Refractory anemia ']
79,"['Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent', 'Acute myeloid leukemia and myelodysplastic syndrome related to radiation', 'Acute myeloid leukemia and myelodysplastic syndrome related to topoisomerase type 2 inhibitor', 'Childhood myelodysplastic syndrome', 'Myelodysplastic syndrome ', 'Therapy related acute myeloid leukemia and myelodysplastic syndrome', 'Therapy-related myelodysplastic syndrome']"
80,['Refractory cytopenia with multilineage dysplasia']
81,['Refractory cytopenia with multilineage dysplasia and ringed sideroblasts']
82,['Myelodysplastic syndrome with isolated del']
83,"['Autosomal dominant aplasia and myelodysplasia', 'Complete deafness', 'Congenital deafness', 'Monosomy 7 syndrome']"
84,"['Bullous urticaria pigmentosa', 'Cutaneous mastocytosis', 'Cutaneous mastocytosis', 'Cutaneous mastocytosis', 'Cutaneous mastocytosis', 'Cutaneous mastocytosis', 'Cutaneous mastocytosis', 'Diffuse erythrodermic mastocytosis', 'Familial mastocytosis', 'Hennekam Beemer syndrome', 'Mast cell nevus', 'Mastocytoma', 'Solitary cutaneous mastocytoma', 'Urticaria pigmentosa', 'Urticaria pigmentosa, adult form', 'Urticaria pigmentosa, infantile form']"
85,"['Indolent systemic mastocytosis', 'Systemic mast cell disease', 'Systemic mast cell disease', 'Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease']"
86,"['Localized extracutaneous mastocytosis', 'Mast cell disorder', 'Mast cell neoplasm', 'Mastocytoma', 'Systemic mast cell disease']"
87,"['Chronic eosinophilic leukemia', 'Chronic myeloproliferative disorder ', 'Chronic neutrophilic leukemia', 'Myelodysplastic/myeloproliferative disease', 'Myelodysplastic/myeloproliferative neoplasm, unclassifiable', 'Myeloproliferative disorder', 'Thrombophilia due to myeloproliferative disorder', 'Undifferentiated myeloproliferative disease']"
88,"['Benign monoclonal gammopathy', 'Biclonal gammopathy', 'Chronic urticaria', 'Chronic urticaria', 'Dysgammaglobulinemia', 'Gammopathy', 'Hypersensitivity reaction mediated by immune complex', 'IgA monoclonal gammopathy of uncertain significance', 'IgD monoclonal gammopathy of uncertain significance', 'IgG monoclonal gammopathy of uncertain significance', 'IgM monoclonal gammopathy of uncertain significance', 'Immunosecretory disorder', 'Light chain disease', 'Light chain monoclonal gammopathy of uncertain significance', 'Monoclonal free light chain present', 'Monoclonal gammopathy ', 'Monoclonal gammopathy of uncertain significance', 'Monoclonal IgA present', 'Monoclonal IgD present', 'Monoclonal IgG present', 'Monoclonal IgM present', 'Neuropathy associated with dysproteinemias', 'Neuropathy in benign monoclonal gammopathy', 'POEMS syndrome', 'Schnitzler syndrome', 'Schnitzler syndrome', 'TEMPI syndrome', 'Triclonal gammopathy', 'Urticarial vasculitis', 'Urticarial vasculitis with monoclonal IgM component, Schnitzler']"
89,"['Congenital splenomegaly', 'Essential thrombocythemia', 'Familial thrombocytosis', 'Increased platelet production', 'Platelet count above reference range', 'Platelet production finding', 'Refractory anemia with ringed sideroblasts associated with marked thrombocytosis', 'Thrombocythemia with distal limb defect', 'Thrombocytosis']"
