,category,condition
283,M76.9,"Unspecified enthesopathy, lower limb, excluding foot"
284,M77.00,"Medial epicondylitis, unspecified elbow"
285,M77.01,"Medial epicondylitis, right elbow"
286,M77.02,"Medial epicondylitis, left elbow"
287,M77.10,"Lateral epicondylitis, unspecified elbow"
288,M77.11,"Lateral epicondylitis, right elbow"
289,M77.12,"Lateral epicondylitis, left elbow"
290,M77.20,"Periarthritis, unspecified wrist"
291,M77.21,"Periarthritis, right wrist"
292,M77.22,"Periarthritis, left wrist"
293,M77.30,"Calcaneal spur, unspecified foot"
294,M77.31,"Calcaneal spur, right foot"
295,M77.32,"Calcaneal spur, left foot"
296,M77.40,"Metatarsalgia, unspecified foot"
297,M77.41,"Metatarsalgia, right foot"
298,M77.42,"Metatarsalgia, left foot"
299,M77.50,Other enthesopathy of unspecified foot and ankle  UPDATED CODE
300,M77.51,Other enthesopathy of right foot and ankle  UPDATED CODE
301,M77.52,Other enthesopathy of left foot and ankle  UPDATED CODE
302,M77.8,"Other enthesopathies, not elsewhere classified"
303,M77.9,"Enthesopathy, unspecified"
304,M79.0,"Rheumatism, unspecified"
305,M79.10,"Myalgia, unspecified site"
306,M79.11,Myalgia of mastication muscle
307,M79.12,"Myalgia of auxiliary muscles, head and neck"
308,M79.18,"Myalgia, other site"
309,M79.2,"Neuralgia and neuritis, unspecified"
310,M79.3,"Panniculitis, unspecified"
311,M79.4,Hypertrophy of (infrapatellar) fat pad
312,M79.5,Residual foreign body in soft tissue
313,M79.601,Pain in right arm
314,M79.602,Pain in left arm
315,M79.603,"Pain in arm, unspecified"
316,M79.604,Pain in right leg
317,M79.605,Pain in left leg
318,M79.606,"Pain in leg, unspecified"
319,M79.609,Pain in unspecified limb
320,M79.621,Pain in right upper arm
321,M79.622,Pain in left upper arm
322,M79.629,Pain in unspecified upper arm
323,M79.631,Pain in right forearm
324,M79.632,Pain in left forearm
325,M79.639,Pain in unspecified forearm
326,M79.641,Pain in right hand
327,M79.642,Pain in left hand
328,M79.643,Pain in unspecified hand
329,M79.644,Pain in right finger(s)
330,M79.645,Pain in left finger(s)
331,M79.646,Pain in unspecified finger(s)
332,M79.651,Pain in right thigh
333,M79.652,Pain in left thigh
334,M79.659,Pain in unspecified thigh
335,M79.661,Pain in right lower leg
336,M79.662,Pain in left lower leg
337,M79.669,Pain in unspecified lower leg
338,M79.671,Pain in right foot
339,M79.672,Pain in left foot
340,M79.673,Pain in unspecified foot
341,M79.674,Pain in right toe(s)
342,M79.675,Pain in left toe(s)
343,M79.676,Pain in unspecified toe(s)
344,M79.7,Fibromyalgia
345,M79.81,Nontraumatic hematoma of soft tissue
346,M79.89,Other specified soft tissue disorders
347,M79.9,"Soft tissue disorder, unspecified"
348,M79.A11,Nontraumatic compartment syndrome of right upper extremity
349,M79.A12,Nontraumatic compartment syndrome of left upper extremity
350,M79.A19,Nontraumatic compartment syndrome of unsp upper extremity
351,M79.A21,Nontraumatic compartment syndrome of right lower extremity
352,M79.A22,Nontraumatic compartment syndrome of left lower extremity
353,M79.A29,Nontraumatic compartment syndrome of unsp lower extremity
354,M79.A3,Nontraumatic compartment syndrome of abdomen
355,M79.A9,Nontraumatic compartment syndrome of other sites
