,Synonyms
10,"['Infection by Cladosporium werneckii', 'Microsporosis nigra', 'Tinea nigra', 'Tinea nigra due to Phaeoannellomyces werneckii', 'Tinea nigra due to Stenella araguata']"
11,"['Cutaneous trichosporonosis', 'Disseminated cutaneous mycosis due to Trichosporon', 'Disseminated trichosporonosis', 'Trichosporon beigelii infection ', 'Trichosporon beigelii or Trichosporon cutaneum', 'Trichosporonosis', 'Trichosporonosis', 'White piedra']"
12,"['Black piedra', 'Infection caused by Piedraia']"
13,"['Botryomycosis', 'Cutaneous basidiobolomycosis', 'Cutaneous botryomycosis', 'Cutaneous hyalohyphomycosis', 'Disseminated cutaneous mycosis due to Fusarium', 'Disseminated cutaneous mycosis due to Penicillium', 'Fusarium infection', 'Infection by Basidiobolus', 'Infection caused by Malassezia', 'Infection caused by Piedraia', 'Infection of skin caused by Neoscytalidium dimidiatum', 'Malassezia folliculitis', 'Phaeohyphomycosis', 'Phaeohyphomycosis of skin', 'Steroid-modified tinea infection', 'Steroid-modified tinea infection of groin', 'Superficial mycosis due to saprophytic mold', 'Tinea cruris']"
14,"['Acute fungal otitis externa', 'Acute infective otitis externa', 'Bilateral chronic otitis externa of external auditory canals caused by fungus', 'Bilateral external auditory canal chronic otitis externa', 'Bilateral otitis externa of external auditory canals caused by fungus', 'Chronic infective otitis externa of bilateral external auditory canals', 'Chronic infective otitis externa of left external auditory canal', 'Chronic infective otitis externa of right external auditory canal', 'Chronic mycotic otitis externa', 'Chronic mycotic otitis externa of left external auditory canal', 'Chronic mycotic otitis externa of right external auditory canal', 'Chronic otitis externa of left external auditory canal', 'Chronic otitis externa of left external auditory canal', 'Chronic otitis externa of right external auditory canal', 'Chronic otitis externa of right external auditory canal', 'Dermal mycosis', 'Dermatomycosis associated with AIDS', 'Disseminated cutaneous mycosis', 'Fungal dermatitis of eyelid', 'Infection of bilateral ears', 'Infection of bilateral ears', 'Infection of skin and subcutaneous tissue caused by fungus', 'Infective otitis externa of bilateral ears', 'Otitis externa of left external auditory canal caused by fungus', 'Otitis externa of right external auditory canal caused by fungus', 'Otomycosis', 'Skin disorder associated with AIDS', 'Superficial mycosis']"
15,"['Acute oral atrophic candidiasis', 'Acute oral pseudomembraneous candidiasis', 'Atrophic thrush', 'Candidiasis of mouth', 'Candidiasis of mouth and esophagus', 'Candidiasis of mouth associated with AIDS', 'Candidiasis of mouth co-occurrent with human immunodeficiency virus infection', 'Candidiasis of the esophagus', 'Candidiasis of tongue', 'Chronic atrophic candidiasis', 'Chronic hyperplastic candidiasis', 'Chronic mucocutaneous candidiasis', 'Chronic multifocal candidiasis of mouth', 'Chronic nodular oral candidiasis', 'Chronic plaque-like oral candidiasis', 'Chronic pseudomembranous oral candidiasis', 'Gastrointestinal candidiasis', 'Gingivitis due to Genus Candida', 'Hyperplastic thrush', 'Oral erythematous candidiasis', 'Oral mucosal fungal disease', 'Oral mucosal fungal disease', 'Oral mucosal fungal disease', 'Pharyngeal candidiasis', 'Pseudomembranous thrush']"
16,"['Bronchomoniliasis', 'Candidiasis of lung', 'Candidiasis of lung', 'Candidiasis of lung associated with AIDS', 'Candidiasis of trachea', 'Infectious disorder of trachea', 'Neonatal candidiasis', 'Neonatal candidiasis of lung', 'Pneumonia associated with AIDS', 'Respiratory disorder associated with AIDS']"
17,"['Anogenital candidiasis', 'Candidal intertrigo', 'Candidal paronychia', 'Candidal perionyxis', 'Candidiasis of finger web', 'Candidiasis of nails', 'Candidiasis of nipple', 'Candidiasis of skin', 'Finger web space infection', 'Granuloma gluteale infantum', 'Intertrigo', 'Mucocutaneous candidiasis', 'Submammary monilia']"
18,"['Anogenital candidiasis', 'Candidal vulvovaginitis', 'Candidiasis of vagina', 'Candidiasis of vagina', 'Candidiasis of vagina in pregnancy', 'Candidiasis of vulva', 'Recurrent candidiasis of vagina']"
19,"['Candida ureteritis', 'Candidal urethritis', 'Infective ureteritis', 'Monilial cystitis', 'Renal tract candidiasis', 'Renal tract candidiasis', 'Renal tract candidiasis', 'Ureteritis']"
20,"['Balanoposthitis', 'Candidal balanitis', 'Candidal balano-posthitis', 'Posthitis']"
21,"['Anogenital candidiasis', 'Candida infection of genital region', 'Candida pyelonephritis', 'Candidiasis of cervix', 'Candidiasis of urogenital site', 'Candiduria', 'Cervical smear - candida', 'Fungal infection of kidney', 'Neonatal candidiasis', 'Neonatal candidiasis of perineum', 'Neonatal fungal infection of skin', 'Neonatal mucocutaneous infection caused by Candida', 'Neonatal skin infection', 'Nodular candidiasis of diaper area', 'Penile candidiasis', 'Perineal candidiasis', 'Renal candidiasis', 'Renal tract candidiasis', 'Uterine candidiasis']"
22,['Candidal meningitis']
23,"['Candidal endocarditis', 'Mycotic endocarditis']"
24,"['Acute disseminated candidiasis', 'Candidemia', 'Candidemia', 'Candidemia associated with intravascular line', 'Chronic disseminated candidiasis', 'Disseminated candidiasis associated with AIDS', 'Disseminated cutaneous candidiasis', 'Fungemia', 'Fungemia', 'Infection of bloodstream', 'Infection of bloodstream', 'Invasive candidiasis', 'Invasive candidiasis', 'Invasive candidiasis', 'Neonatal candidiasis', 'Neonatal systemic candidiasis', 'Sepsis due to Candida', 'Sepsis due to fungus', 'Systemic candidiasis with skin involvement']"
25,"['Candidiasis of esophagus co-occurrent with human immunodeficiency virus infection', 'Candidiasis of mouth and esophagus', 'Candidiasis of the esophagus', 'Candidiasis of the esophagus', 'Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection', 'Gastrointestinal candidiasis', 'Gastrointestinal candidiasis']"
26,"['Anal candidiasis', 'Anogenital candidiasis', 'Candidal proctitis', 'Enteritis due to Candida', 'Fungal enteritis', 'Gastrointestinal candidiasis', 'Gastrointestinal candidiasis', 'Infective proctitis', 'Neonatal candidiasis', 'Neonatal candidiasis of intestine']"
27,"['Angular cheilitis', 'Candida angular cheilitis', 'Cheilitis caused by Candida species']"
28,"['Bilateral otitis externa of external auditory canals caused by fungus', 'Candidal otitis externa', 'Chronic mycotic otitis externa', 'Chronic otitis externa due to moniliasis', 'Infection of bilateral ears', 'Infective otitis externa of bilateral ears', 'Otitis externa of bilateral external auditory canals caused by Candida species', 'Otitis externa of left external auditory canal caused by Candida species', 'Otitis externa of left external auditory canal caused by fungus', 'Otitis externa of left external auditory canal caused by fungus', 'Otitis externa of right external auditory canal caused by Candida species', 'Otitis externa of right external auditory canal caused by fungus', 'Otitis externa of right external auditory canal caused by fungus']"
29,"['Acute pharyngeal candidiasis', 'Anogenital candidiasis', 'Candida endophthalmitis', 'Candida retinitis', 'Candidal brain abscess', 'Candidiasis of nose', 'Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection', 'Central nervous system candidiasis', 'Central nervous system candidiasis', 'Chronic pharyngeal candidiasis', 'Chronic pharyngitis', 'Disorder of respiratory system co-occurrent with human immunodeficiency virus infection', 'Ductal candidiasis of breast', 'Fungal endophthalmitis', 'Fungal infection of brain', 'Fungal myocarditis', 'Granulomatous hepatitis', 'Hepatic candidiasis', 'Infection by Candida albicans', 'Infectious endophthalmitis', 'Monilial prostatitis', 'Myocarditis due to Genus Candida', 'Non-bacterial prostatitis', 'Ocular candidiasis', 'Perianal candidiasis', 'Pharyngeal candidiasis', 'Pharyngeal candidiasis']"
30,"['Candida albicans or Candida dubliniensis', 'Candida inconspicua or Candida norvegensis', 'Candidiasis', 'Chronic acquired mucocutaneous candidiasis', 'Chronic diffuse mucocutaneous candidiasis', 'Chronic localized mucocutaneous candidiasis', 'Chronic mucocutaneous candidiasis', 'Familial chronic mucocutaneous candidiasis', 'Familial chronic mucocutaneous candidiasis - dominant type', 'Familial chronic mucocutaneous candidiasis - late onset type', 'Familial chronic mucocutaneous candidiasis - recessive type', 'Infection by Candida albicans', 'Localized candidiasis']"
31,"['Acute coccidioidomycosis', 'Acute pneumonia due to coccidioidomycosis', 'Acute pulmonary coccidioidomycosis', 'Infection by Coccidioides immitis', 'Pulmonary coccidioidomycosis']"
32,"['Chronic coccidioidomycotic pneumonia', 'Chronic progressive coccidioidal pneumonia', 'Chronic pulmonary coccidioidomycosis', 'Infection by Coccidioides immitis', 'Pneumonia with coccidioidomycosis', 'Pulmonary coccidioidomycosis', 'Pulmonary coccidioidomycosis']"
33,"['Cavitation of lung', 'Pneumonia with coccidioidomycosis', 'Primary pulmonary coccidioidomycosis', 'Pulmonary cavity following infection by Coccidioides', 'Pulmonary coccidioidomycosis', 'Pulmonary nodule following infection by Coccidioides', 'Pyopneumothorax', 'Pyopneumothorax following infection by Coccidioides']"
34,"['Chancriform syndrome', 'Coccidioidal granuloma', 'Coccidioidomycosis with erythema multiforme', 'Cutaneous coccidioidomycosis', 'Disseminated cutaneous coccidioidomycosis', 'Primary cutaneous coccidioidomycosis', 'Subcutaneous coccidioidomycosis']"
35,"['Coccidioidal meningitis', 'Coccidioides infection of the central nervous system', 'Fungal meningitis']"
36,"['Coccidiomycosis liver', 'Disseminated coccidioidomycosis']"
37,['Prostatic coccidioidomycosis']
38,"['Chorioretinitis with coccidioidmycosis', 'Coccidioides infection of the central nervous system', 'Fungal chorioretinitis', 'Fungal choroiditis', 'Primary extrapulmonary coccidioidomycosis', 'Progressive coccidioidomycosis']"
39,"['Acute coccidioidomycosis', 'Coccidioides immitis or Coccidioides posadasii', 'Coccidioidomycosis', 'Coccidioidomycosis associated with AIDS', 'Coccidioidomycosis with erythema nodosum', 'Infection by Coccidioides immitis', 'Infective panniculitis', 'Subcutaneous coccidioidomycosis']"
40,"['Acute pulmonary histoplasmosis', 'Pulmonary histoplasmosis']"
41,"['Chronic pulmonary histoplasmosis', 'Pulmonary histoplasmosis']"
42,"['Pneumonia due to Histoplasma', 'Pneumonia due to Histoplasma capsulatum', 'Pulmonary histoplasmosis']"
43,"['Acute disseminated classical histoplasmosis', 'Chronic disseminated classical histoplasmosis', 'Cutaneous histoplasmosis', 'Disseminated cutaneous histoplasmosis', 'Disseminated Histoplasma capsulatum infection', 'Subacute disseminated classical histoplasmosis']"
44,"['Classical histoplasmosis intestinal ulceration', 'Classical histoplasmosis mediastinal granuloma', 'Classical histoplasmosis mucosal ulceration', 'Classical histoplasmosis mucosal ulceration', 'Classical histoplasmosis nasal ulceration', 'Classical histoplasmosis oral ulceration', 'Classical histoplasmosis penile ulceration', 'Cutaneous histoplasmosis', 'Fungal meningitis', 'Histoplasma capsulatum with endocarditis', 'Histoplasma capsulatum with pericarditis', 'Histoplasma capsulatum with retinitis', 'Histoplasma infection of central nervous system', 'Histoplasmosis liver', 'Histoplasmosis with pericarditis', 'Histoplasmosis with retinitis', 'Infection by Histoplasma capsulatum', 'Meningitis caused by Histoplasma capsulatum', 'Meningitis caused by Histoplasmosis', 'Mycotic endocarditis', 'Oral mucosal fungal disease', 'Ulcer of nose', 'Ulcer of penis']"
45,"['Acute pulmonary African histoplasmosis', 'Acute pulmonary histoplasmosis', 'African histoplasmosis', 'Chronic pulmonary African histoplasmosis', 'Chronic pulmonary histoplasmosis', 'Cutaneous African histoplasmosis', 'Cutaneous histoplasmosis', 'Disseminated African histoplasmosis', 'Fungal meningitis', 'Histoplasma capsulatum with endocarditis', 'Histoplasma capsulatum with pericarditis', 'Histoplasma duboisii with endocarditis', 'Histoplasma duboisii with pericarditis', 'Histoplasma duboisii with retinitis', 'Histoplasma infection of central nervous system', 'Histoplasmosis with pericarditis', 'Histoplasmosis with retinitis', 'Meningitis caused by Histoplasma capsulatum', 'Meningitis caused by Histoplasma duboisii', 'Meningitis caused by Histoplasmosis', 'Mycotic endocarditis', 'Pneumonia due to Histoplasma', 'Pneumonia due to Histoplasma capsulatum', 'Pulmonary African histoplasmosis', 'Pulmonary histoplasmosis', 'Pulmonary histoplasmosis', 'Pulmonary histoplasmosis']"
46,"['Classical histoplasmosis mediastinal fibrosis', 'Cutaneous histoplasmosis', 'Fungal meningitis', 'Gingivitis due to Histoplasma', 'Histo spot', 'Histoplasma infection of central nervous system', 'Histoplasma infection of central nervous system', 'Histoplasma infection of central nervous system', 'Histoplasma infection of central nervous system', 'Histoplasmosis', 'Histoplasmosis associated with AIDS', 'Histoplasmosis of spinal cord', 'Histoplasmosis of spinal cord', 'Histoplasmosis syndrome of bilateral eyes', 'Histoplasmosis syndrome of left eye', 'Histoplasmosis syndrome of right eye', 'Histoplasmosis with pericarditis', 'Histoplasmosis with retinitis', 'Intramedullary abscess of spinal cord due to Histoplasma', 'Meningitis caused by Histoplasmosis', 'Ocular histoplasmosis syndrome', 'Primary cutaneous histoplasmosis', 'Spinal cord abscess', 'Subretinal neovascularization of left eye', 'Subretinal neovascularization of right eye']"
47,"['Acute pulmonary blastomycosis', 'Infection by Blastomyces dermatitidis', 'Infection by Blastomyces dermatitidis', 'Primary pulmonary blastomycosis', 'Pulmonary blastomycosis', 'Pulmonary blastomycosis']"
48,"['Chronic pulmonary blastomycosis', 'Infection by Blastomyces dermatitidis', 'Pulmonary blastomycosis']"
49,"['Infection by Blastomyces dermatitidis', 'Pulmonary blastomycosis']"
50,"['Cutaneous blastomycosis', 'Disseminated cutaneous blastomycosis', 'Infection by Blastomyces dermatitidis', 'Infection by Blastomyces dermatitidis', 'Primary cutaneous blastomycosis']"
51,['Disseminated blastomycosis']
52,['Meningoencephalitis due to Blastomyces dermatitidis']
53,"['Blastomyces infection of central nervous system', 'Blastomycosis liver', 'Endocarditis - blastomycosis', 'Infection by Blastomyces dermatitidis', 'Mycotic endocarditis', 'Ocular blastomycosis', 'Urogenital blastomycosis']"
54,"['Blastomyces dermatitidis or Blastomyces gilchristii', 'Blastomycosis', 'Blastomycotic prostatitis', 'Infection by Blastomyces dermatitidis', 'Non-bacterial prostatitis', 'Urogenital blastomycosis']"
55,"['Paracoccidioidomycosis', 'Pulmonary paracoccidioidomycosis']"
56,"['Disseminated paracoccidioidomycosis', 'Paracoccidioidomycosis']"
57,"['Cutaneous paracoccioidomycosis', 'Disseminated paracoccidioidomycosis', 'Lymphatic paracoccidioidomycosis', 'Mucocutaneous-lymphangitic paracoccidioidomycosis', 'Oral paracoccidioidomycosis', 'Paracoccidioidomycosis', 'Paracoccidioidomycosis', 'Paracoccidioidomycosis', 'Paracoccidioidomycosis', 'Visceral paracoccidioidomycosis']"
58,['Paracoccidioidomycosis']
59,"['Extracutaneous sporotrichosis', 'Pulmonary sporotrichosis']"
60,"['Cutaneous sporotrichosis', 'Lymphocutaneous sporotrichosis']"
61,"['Cutaneous sporotrichosis', 'Disseminated cutaneous sporotrichosis', 'Disseminated sporotrichosis']"
62,"['Extracutaneous sporotrichosis', 'Fungal meningitis', 'Meningitis due to Sporothrix schenkii']"
63,"['Arthropathy associated with a mycosis', 'Sporotrichosis arthritis']"
64,"['Cutaneous sporotrichosis', 'Extracutaneous sporotrichosis', 'Fixed cutaneous sporotrichosis', 'Fungal musculoskeletal infection', 'Primary cutaneous sporotrichoid nodule', 'Sporotrichosis of the bones', 'Sporotrichotic chancre', 'Sporotrichotic gumma']"
65,['Sporotrichosis']
66,"['Chromoblastomycosis caused by Fonsecaea compacta', 'Cutaneous chromoblastomycosis', 'Cutaneous chromoblastomycotic abscess', 'Infection by Cladosporium carrionii', 'Infection by Fonsecaea pedrosoi', 'Infection by Phialophora verrucosa', 'Lymphocutaneous chromoblastomycosis', 'Primary chromoblastomycotic nodule']"
67,"['Fungal infection of brain', 'Infection by Cladosporium trichoides', 'Phaeohyphomycosis', 'Pheohyphomycotic brain abscess']"
68,"['Infection by Phialophora jeanselmei', 'Infection caused by Sporotrichum gougerotii', 'Phaeohyphomycosis', 'Pheohyphomycotic subcutaneous cyst', 'Subcutaneous pheohyphomycotic abscess and cyst']"
69,"['Carcinomatous transformation of chromoblastomycosis', 'Cutaneous chromoblastomycosis', 'Cutaneous chromoblastomycosis', 'Systemic chromomycosis']"
70,"['Cladosporiosis', 'Phaeohyphomycosis']"
71,"['Deep mycosis', 'Invasive aspergillosis', 'Invasive fungal infection', 'Invasive pulmonary aspergillosis', 'Pulmonary aspergillosis']"
72,"['Chronic pulmonary aspergillosis', 'Healthcare associated pulmonary aspergillosis', 'Pneumonia in aspergillosis', 'Pulmonary aspergillosis', 'Tracheobronchitis due to Aspergillus']"
73,['Tonsillar aspergillosis']
74,"['Disseminated aspergillosis', 'Systemic aspergillosis']"
75,"['Allergic bronchopulmonary aspergillosis', 'Allergic bronchopulmonary mycosis', 'Aspergillus bronchitis', 'Tracheobronchitis due to Aspergillus']"
76,"['Acute fungal otitis externa', 'Acute infective otitis externa', 'Aspergillus endophthalmitis', 'Aspergillus otomycosis', 'Chronic aspergillosis of paranasal sinus', 'Cutaneous aspergillosis', 'Deep mycosis', 'Deep mycosis', 'Fungal endophthalmitis', 'Fungal infection of brain', 'Fungal myocarditis', 'Infectious endophthalmitis', 'Invasive aspergillosis', 'Invasive aspergillosis', 'Invasive aspergillosis of brain', 'Invasive aspergillosis of digestive tract', 'Invasive fungal infection', 'Invasive fungal infection', 'Myocarditis due to Genus Aspergillus', 'Onychomycosis caused by Aspergillus']"
77,"['Aspergilloma', 'Aspergillosis', 'Aspergillosis co-occurrent with human immunodeficiency virus infection', 'Chronic mycotic otitis externa', 'Chronic otitis externa due to aspergillosis', 'Deep mycosis', 'Infection by Aspergillus clavatus', 'Infection by Aspergillus flavus', 'Infection by Aspergillus fumigatus', 'Infection by Aspergillus nidulans', 'Infection by Aspergillus niger', 'Infection due to Aspergillus amstelodami', 'Infection due to Aspergillus awamori', 'Infection due to Aspergillus bouffardii', 'Infection due to Aspergillus caesiellus', 'Infection due to Aspergillus candidus', 'Infection due to Aspergillus carneus', 'Infection due to Aspergillus chevalieri', 'Infection due to Aspergillus clavato-nanica', 'Infection due to Aspergillus conicus', 'Infection due to Aspergillus deflectus', 'Infection due to Aspergillus fischeri', 'Infection due to Aspergillus flavipes', 'Infection due to Aspergillus glaucus', 'Infection due to Aspergillus janus', 'Infection due to Aspergillus maydis', 'Infection due to Aspergillus niveus', 'Infection due to Aspergillus notatum', 'Infection due to Aspergillus ochraceus', 'Infection due to Aspergillus oryzae', 'Infection due to Aspergillus parasiticus', 'Infection due to Aspergillus penicillioides', 'Infection due to Aspergillus phialiseptus', 'Infection due to Aspergillus repens', 'Infection due to Aspergillus restrictus', 'Infection due to Aspergillus rugulosus', 'Infection due to Aspergillus sclerotiorum', 'Infection due to Aspergillus sulfureus', 'Infection due to Aspergillus sydowi', 'Infection due to Aspergillus taumanii', 'Infection due to Aspergillus terreus', 'Infection due to Aspergillus terricola', 'Infection due to Aspergillus unguis', 'Infection due to Aspergillus ustus', 'Infection due to Aspergillus versicolor', 'Infection due to Aspergillus wentii', 'Invasive aspergillosis', 'Invasive fungal infection', 'Neonatal infection caused by Aspergillus', 'Pulmonary aspergillosis']"
78,['Pulmonary cryptococcosis']
