,category,condition
75,T26.81XA,"Corrosions of oth parts of right eye and adnexa, init encntr"
76,T26.81XD,"Corrosions of oth parts of right eye and adnexa, subs encntr"
77,T26.81XS,"Corrosions of oth parts of right eye and adnexa, sequela"
78,T26.82XA,"Corrosions of oth parts of left eye and adnexa, init encntr"
79,T26.82XD,"Corrosions of oth parts of left eye and adnexa, subs encntr"
80,T26.82XS,"Corrosions of oth parts of left eye and adnexa, sequela"
81,T26.90XA,"Corrosion of unsp eye and adnexa, part unsp, init encntr"
82,T26.90XD,"Corrosion of unsp eye and adnexa, part unsp, subs encntr"
83,T26.90XS,"Corrosion of unsp eye and adnexa, part unspecified, sequela"
84,T26.91XA,"Corrosion of right eye and adnexa, part unsp, init encntr"
85,T26.91XD,"Corrosion of right eye and adnexa, part unsp, subs encntr"
86,T26.91XS,"Corrosion of right eye and adnexa, part unspecified, sequela"
87,T26.92XA,"Corrosion of left eye and adnexa, part unsp, init encntr"
88,T26.92XD,"Corrosion of left eye and adnexa, part unsp, subs encntr"
89,T26.92XS,"Corrosion of left eye and adnexa, part unspecified, sequela"
90,T27.0XXA,"Burn of larynx and trachea, initial encounter"
91,T27.0XXD,"Burn of larynx and trachea, subsequent encounter"
92,T27.0XXS,"Burn of larynx and trachea, sequela"
93,T27.1XXA,"Burn involving larynx and trachea with lung, init encntr"
94,T27.1XXD,"Burn involving larynx and trachea with lung, subs encntr"
95,T27.1XXS,"Burn involving larynx and trachea with lung, sequela"
96,T27.2XXA,"Burn of other parts of respiratory tract, initial encounter"
97,T27.2XXD,"Burn of other parts of respiratory tract, subs encntr"
98,T27.2XXS,"Burn of other parts of respiratory tract, sequela"
99,T27.3XXA,"Burn of respiratory tract, part unspecified, init encntr"
100,T27.3XXD,"Burn of respiratory tract, part unspecified, subs encntr"
101,T27.3XXS,"Burn of respiratory tract, part unspecified, sequela"
102,T27.4XXA,"Corrosion of larynx and trachea, initial encounter"
103,T27.4XXD,"Corrosion of larynx and trachea, subsequent encounter"
104,T27.4XXS,"Corrosion of larynx and trachea, sequela"
105,T27.5XXA,"Corrosion involving larynx and trachea w lung, init encntr"
106,T27.5XXD,"Corrosion involving larynx and trachea w lung, subs encntr"
107,T27.5XXS,"Corrosion involving larynx and trachea with lung, sequela"
108,T27.6XXA,"Corrosion of other parts of respiratory tract, init encntr"
109,T27.6XXD,"Corrosion of other parts of respiratory tract, subs encntr"
110,T27.6XXS,"Corrosion of other parts of respiratory tract, sequela"
111,T27.7XXA,"Corrosion of respiratory tract, part unsp, init encntr"
112,T27.7XXD,"Corrosion of respiratory tract, part unsp, subs encntr"
113,T27.7XXS,"Corrosion of respiratory tract, part unspecified, sequela"
114,T28.0XXA,"Burn of mouth and pharynx, initial encounter"
115,T28.0XXD,"Burn of mouth and pharynx, subsequent encounter"
116,T28.0XXS,"Burn of mouth and pharynx, sequela"
117,T28.1XXA,"Burn of esophagus, initial encounter"
118,T28.1XXD,"Burn of esophagus, subsequent encounter"
119,T28.1XXS,"Burn of esophagus, sequela"
120,T28.2XXA,"Burn of other parts of alimentary tract, initial encounter"
121,T28.2XXD,"Burn of other parts of alimentary tract, subs encntr"
122,T28.2XXS,"Burn of other parts of alimentary tract, sequela"
123,T28.3XXA,"Burn of internal genitourinary organs, initial encounter"
124,T28.3XXD,"Burn of internal genitourinary organs, subsequent encounter"
125,T28.3XXS,"Burn of internal genitourinary organs, sequela"
126,T28.40XA,"Burn of unspecified internal organ, initial encounter"
127,T28.40XD,"Burn of unspecified internal organ, subsequent encounter"
128,T28.40XS,"Burn of unspecified internal organ, sequela"
129,T28.411A,"Burn of right ear drum, initial encounter"
130,T28.411D,"Burn of right ear drum, subsequent encounter"
131,T28.411S,"Burn of right ear drum, sequela"
132,T28.412A,"Burn of left ear drum, initial encounter"
133,T28.412D,"Burn of left ear drum, subsequent encounter"
134,T28.412S,"Burn of left ear drum, sequela"
135,T28.419A,"Burn of unspecified ear drum, initial encounter"
136,T28.419D,"Burn of unspecified ear drum, subsequent encounter"
137,T28.419S,"Burn of unspecified ear drum, sequela"
138,T28.49XA,"Burn of other internal organ, initial encounter"
139,T28.49XD,"Burn of other internal organ, subsequent encounter"
140,T28.49XS,"Burn of other internal organ, sequela"
141,T28.5XXA,"Corrosion of mouth and pharynx, initial encounter"
142,T28.5XXD,"Corrosion of mouth and pharynx, subsequent encounter"
143,T28.5XXS,"Corrosion of mouth and pharynx, sequela"
144,T28.6XXA,"Corrosion of esophagus, initial encounter"
145,T28.6XXD,"Corrosion of esophagus, subsequent encounter"
146,T28.6XXS,"Corrosion of esophagus, sequela"
147,T28.7XXA,"Corrosion of other parts of alimentary tract, init encntr"
148,T28.7XXD,"Corrosion of other parts of alimentary tract, subs encntr"
149,T28.7XXS,"Corrosion of other parts of alimentary tract, sequela"
150,T28.8XXA,"Corrosion of internal genitourinary organs, init encntr"
151,T28.8XXD,"Corrosion of internal genitourinary organs, subs encntr"
152,T28.8XXS,"Corrosion of internal genitourinary organs, sequela"
153,T28.90XA,"Corrosions of unspecified internal organs, initial encounter"
154,T28.90XD,"Corrosions of unspecified internal organs, subs encntr"
155,T28.90XS,"Corrosions of unspecified internal organs, sequela"
156,T28.911A,"Corrosions of right ear drum, initial encounter"
157,T28.911D,"Corrosions of right ear drum, subsequent encounter"
158,T28.911S,"Corrosions of right ear drum, sequela"
159,T28.912A,"Corrosions of left ear drum, initial encounter"
160,T28.912D,"Corrosions of left ear drum, subsequent encounter"
161,T28.912S,"Corrosions of left ear drum, sequela"
162,T28.919A,"Corrosions of unspecified ear drum, initial encounter"
163,T28.919D,"Corrosions of unspecified ear drum, subsequent encounter"
164,T28.919S,"Corrosions of unspecified ear drum, sequela"
165,T28.99XA,"Corrosions of other internal organs, initial encounter"
166,T28.99XD,"Corrosions of other internal organs, subsequent encounter"
167,T28.99XS,"Corrosions of other internal organs, sequela"
