,category,condition
47,Y24.8XXS,"Other firearm discharge, undetermined intent, sequela"
48,Y24.9XXA,"Unsp firearm discharge, undetermined intent, init encntr"
49,Y24.9XXD,"Unsp firearm discharge, undetermined intent, subs encntr"
50,Y24.9XXS,"Unspecified firearm discharge, undetermined intent, sequela"
51,Y25.XXXA,"Contact w explosive material, undetermined intent, init"
52,Y25.XXXD,"Contact w explosive material, undetermined intent, subs"
53,Y25.XXXS,"Contact w explosive material, undetermined intent, sequela"
54,Y26.XXXA,"Exposure to smoke, fire and flames, undet intent, init"
55,Y26.XXXD,"Exposure to smoke, fire and flames, undet intent, subs"
56,Y26.XXXS,"Exposure to smoke, fire and flames, undet intent, sequela"
57,Y27.0XXA,"Contact w steam and hot vapors, undetermined intent, init"
58,Y27.0XXD,"Contact w steam and hot vapors, undetermined intent, subs"
59,Y27.0XXS,"Contact w steam and hot vapors, undetermined intent, sequela"
60,Y27.1XXA,"Contact with hot tap water, undetermined intent, init encntr"
61,Y27.1XXD,"Contact with hot tap water, undetermined intent, subs encntr"
62,Y27.1XXS,"Contact with hot tap water, undetermined intent, sequela"
63,Y27.2XXA,"Contact with hot fluids, undetermined intent, init encntr"
64,Y27.2XXD,"Contact with hot fluids, undetermined intent, subs encntr"
65,Y27.2XXS,"Contact with hot fluids, undetermined intent, sequela"
66,Y27.3XXA,"Contact w hot household appliance, undetermined intent, init"
67,Y27.3XXD,"Contact w hot household appliance, undetermined intent, subs"
68,Y27.3XXS,"Contact w hot household appliance, undet intent, sequela"
69,Y27.8XXA,"Contact w oth hot objects, undetermined intent, init encntr"
70,Y27.8XXD,"Contact w oth hot objects, undetermined intent, subs encntr"
71,Y27.8XXS,"Contact with other hot objects, undetermined intent, sequela"
72,Y27.9XXA,"Contact w unsp hot objects, undetermined intent, init encntr"
73,Y27.9XXD,"Contact w unsp hot objects, undetermined intent, subs encntr"
74,Y27.9XXS,"Contact with unsp hot objects, undetermined intent, sequela"
75,Y28.0XXA,"Contact with sharp glass, undetermined intent, init encntr"
76,Y28.0XXD,"Contact with sharp glass, undetermined intent, subs encntr"
77,Y28.0XXS,"Contact with sharp glass, undetermined intent, sequela"
78,Y28.1XXA,"Contact with knife, undetermined intent, initial encounter"
79,Y28.1XXD,"Contact with knife, undetermined intent, subs encntr"
80,Y28.1XXS,"Contact with knife, undetermined intent, sequela"
81,Y28.2XXA,"Contact w sword or dagger, undetermined intent, init encntr"
82,Y28.2XXD,"Contact w sword or dagger, undetermined intent, subs encntr"
83,Y28.2XXS,"Contact with sword or dagger, undetermined intent, sequela"
84,Y28.8XXA,"Contact w oth sharp object, undetermined intent, init encntr"
85,Y28.8XXD,"Contact w oth sharp object, undetermined intent, subs encntr"
86,Y28.8XXS,"Contact with oth sharp object, undetermined intent, sequela"
87,Y28.9XXA,"Contact w unsp sharp object, undetermined intent, init"
88,Y28.9XXD,"Contact w unsp sharp object, undetermined intent, subs"
89,Y28.9XXS,"Contact with unsp sharp object, undetermined intent, sequela"
90,Y29.XXXA,"Contact with blunt object, undetermined intent, init encntr"
91,Y29.XXXD,"Contact with blunt object, undetermined intent, subs encntr"
92,Y29.XXXS,"Contact with blunt object, undetermined intent, sequela"
93,Y30.XXXA,"Fall, jump or pushed from a high place, undet intent, init"
94,Y30.XXXD,"Fall, jump or pushed from a high place, undet intent, subs"
95,Y30.XXXS,"Fall, jump or pushed from a high place, undet intent, sqla"
96,Y31.XXXA,"Fall/lying/running bef/into moving obj, undet intent, init"
97,Y31.XXXD,"Fall/lying/running bef/into moving obj, undet intent, subs"
98,Y31.XXXS,"Fall/lying/running bef/into moving obj, undet intent, sqla"
99,Y32.XXXA,"Crashing of motor vehicle, undetermined intent, init encntr"
100,Y32.XXXD,"Crashing of motor vehicle, undetermined intent, subs encntr"
101,Y32.XXXS,"Crashing of motor vehicle, undetermined intent, sequela"
102,Y33.XXXA,"Other specified events, undetermined intent, init encntr"
103,Y33.XXXD,"Other specified events, undetermined intent, subs encntr"
104,Y33.XXXS,"Other specified events, undetermined intent, sequela"
