,Synonyms
35,"['Associated pulmonary arterial hypertension', 'Chronic hemolytic anemia', 'Congenital hemolytic anemia', 'Hemolytic anemia', 'Hemolytic anemia with emphysema AND cutis laxa', 'Hereditary hemolytic anemia', 'Lethal hemolytic anemia and genital anomaly syndrome', 'Megaloblastic anemia due to chronic hemolytic anemia', 'Pulmonary arterial hypertension associated with chronic hemolytic anemia']"
36,"['Drug-induced autoimmune hemolytic anemia', 'Drug-induced immune hemolytic anemia, hapten type', 'Drug-induced immune hemolytic anemia, immune complex type', 'Hapten type high affinity hemolytic anemia', 'Hapten type low affinity hemolytic anemia', 'Hemolytic anemia due to drugs']"
37,"['Antibody-mediated anemia', 'Autoimmune hemolytic anemia', 'Autoimmune hemolytic anemia due to complement', 'Autoimmune hemolytic anemia due to IgA', 'Autoimmune hemolytic anemia due to IgA plus complement', 'Autoimmune hemolytic anemia due to IgG', 'Autoimmune hemolytic anemia due to IgG plus complement', 'Autoimmune hemolytic anemia due to IgM', 'Autoimmune hemolytic anemia mixed type', 'Autoimmune hemolytic anemia, categorized by antibody class AND/OR complement', 'Chronic cold agglutinin disease', 'Chronic cold agglutinin disease associated with B-cell neoplasm', 'Chronic hemolytic anemia', 'Chronic hemolytic anemia', 'Chronic idiopathic autoimmune hemolytic anemia', 'Cold agglutinin disease due to Epstein-Barr virus infection', 'Cold agglutinin disease due to Mycoplasma pneumonia', 'Cold autoimmune hemolytic anemia', 'Coombs positive hemolytic anemia', 'Idiopathic chronic cold agglutinin disease', 'Infection due to Mycoplasma pneumoniae', 'Maternal autoimmune hemolytic anemia', 'Post-infectious cold agglutinin disease', 'Primary  autoimmune hemolytic anemia', 'Primary cold-type hemolytic anemia', 'Primary warm-type hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia co-occurrent and due to chronic inflammatory disease', 'Secondary autoimmune hemolytic anemia co-occurrent and due to lymphoproliferative disorder', 'Secondary autoimmune hemolytic anemia co-occurrent and due to lymphoproliferative disorder', 'Secondary autoimmune hemolytic anemia co-occurrent and due to rheumatic disorder', 'Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus', 'Secondary autoimmune hemolytic anemia co-occurrent and due to ulcerative colitis', 'Secondary cold-type hemolytic anemia', 'Secondary warm autoimmune hemolytic anemia', 'Secondary warm-type hemolytic anemia', 'Warm autoimmune hemolytic anemia']"
38,['Hemolytic anemia due to drugs']
39,"['Congenital hemolytic uremic syndrome', 'Diarrhea-associated hemolytic uremic syndrome', 'Diarrhea-negative hemolytic uremic syndrome', 'Hemolytic uremic syndrome', 'Hemolytic uremic syndrome of childhood', 'Hemolytic uremic syndrome, adult type']"
40,"['Anemia due to infection', 'Anemia due to mechanical damage', 'Anemia due to oxygen', 'Babesiosis', 'Disease due to Babesiidae', 'Hemolytic anemia due to babesiosis', 'Hemolytic anemia due to Bartonella', 'Hemolytic anemia due to Clostridium welchii', 'Hemolytic anemia due to hyperbaric oxygen', 'Hemolytic anemia due to infection', 'Hemolytic anemia due to malaria', 'Infection due to Clostridium perfringens', 'Intracorpuscular hemolytic anemia', 'Intraerythrocytic parasitosis by Nuttallia', 'Mechanical hemolytic anemia', 'Microangiopathic hemolytic anemia', 'Non-autoimmune hemolytic anemia', 'Polyagglutinable erythrocyte syndrome', 'Toxic hemolytic anemia', 'Traumatic cardiac hemolytic anemia']"
41,"['Paroxysmal nocturnal hemoglobinuria', 'Thrombophilia due to paroxysmal nocturnal hemoglobinuria']"
42,"['Hemoglobinuria - external causation', 'Hemoglobinuria due to hemolysis from external causes', 'Idiopathic paroxysmal cold hemoglobinuria', 'March hemoglobinuria', 'Paroxysmal cold hemoglobinuria', 'Paroxysmal cold hemoglobinuria associated with tertiary syphilis', 'Post-viral paroxysmal cold hemoglobinuria', 'Primary  autoimmune hemolytic anemia', 'Secondary autoimmune hemolytic anemia', 'Secondary paroxysmal cold hemoglobinuria', 'Sports anemia']"
43,"['Acquired Heinz body anemia', 'Acquired hemoglobinopathy', 'Acquired hemolytic anemia associated with AIDS', 'Acquired spherocytosis', 'Acquired stomatocytosis', 'Anemia associated with AIDS', 'Anemia due to abnormality extrinsic to the red cell', 'Anemia due to isoimmunization', 'Anemia due to mechanical damage', 'Stomatocytosis', 'Traumatic hemolytic anemia']"
44,"['Acquired hemolytic anemia', 'Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection', 'Anemia co-occurrent with human immunodeficiency virus infection', 'Hemoglobinemia', 'Hemolytic jaundice', 'Pyknocytosis, infantile', 'Unconjugated hyperbilirubinemia']"
