,Synonyms
14,"['Anemia associated with AIDS', 'Anemia co-occurrent with human immunodeficiency virus infection', 'Anemia of chronic disease', 'Anemia of endocrine disorder', 'Aplastic anemia', 'Aplastic anemia associated with AIDS', 'Aplastic anemia associated with metabolic alteration', 'Aplastic anemia associated with pancreatitis', 'Aplastic anemia associated with pregnancy', 'Aplastic anemia co-occurrent with human immunodeficiency virus infection', 'Aplastic anemia due to chronic disease', 'Aplastic bone marrow', 'Aplastic crisis', 'Hematopoietic aplasia', 'Hematopoietic system disease associated with AIDS', 'Hypocellular bone marrow', 'Hypoplastic anemia', 'Immunologic aplastic anemia', 'Nodular hyperplasia of liver', 'Nodular regenerative hyperplasia of liver', 'Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome', 'Secondary aplastic anemia', 'Secondary aplastic anemia', 'Secondary aplastic anemia', 'Transient hypoplastic anemia', 'Transitory cytopenia']"
15,[]
16,"['Acute posthemorrhagic anemia', 'Anemia due to blood loss', 'Anemia following acute postoperative blood loss', 'Normocytic anemia', 'Normocytic anemia following acute bleed']"
17,"['Anemia in malignant neoplastic disease', 'Anemia in neoplastic disease', 'Anemia in neoplastic disease', 'Anemia in neoplastic disease', 'Anemia in ovarian carcinoma', 'Hemolytic anemia due to nonlymphoid neoplasm']"
18,"['Anemia in chronic kidney disease', 'Anemia in chronic kidney disease stage 4', 'Anemia in chronic kidney disease stage 5', 'Anemia in end stage renal disease', 'Anemia of chronic disease', 'Anemia of chronic renal failure', 'Anemia of renal disease', 'Anemia secondary to renal failure', 'Anemia, pre-end stage renal disease on erythropoietin protocol', 'Chronic renal failure', 'Drug resistance', 'Erythropoietin resistance in anemia of chronic kidney disease']"
19,"['Anemia associated with AIDS', 'Anemia due to infection', 'Anemia due to metabolic disorder', 'Anemia of adrenal dysfunction', 'Anemia of chronic disease', 'Anemia of diabetes', 'Anemia of endocrine disorder', 'Anemia of gonadal dysfunction', 'Anemia of parathyroid dysfunction', 'Anemia of pituitary deficiency', 'Anemia of thyroid dysfunction', 'Mycoplasmal anemia']"
20,"['Adult-onset autosomal recessive sideroblastic anemia', 'Autosomal recessive sideroblastic anemia', 'Congenital sideroblastic anemia, B-cell immunodeficiency, periodic fever, developmental delay syndrome', 'Inherited disorder of porphyrin metabolism', 'Mitochondrial myopathy with sideroblastic anemia syndrome', 'Severe congenital hypochromic anemia with ringed sideroblasts', 'X chromosome-linked sideroblastic anemia', 'X-linked sideroblastic anemia with spinocerebellar ataxia']"
21,"['Secondary acquired sideroblastic anemia', 'Secondary sideroblastic anemia due to disease']"
22,"['Alcohol-related sideroblastic anemia', 'Anemia due to lead', 'Drug-induced sideroblastic anemia', 'Drug-induced sideroblastic anemia', 'Secondary acquired sideroblastic anemia', 'Secondary acquired sideroblastic anemia', 'Secondary acquired sideroblastic anemia', 'Secondary sideroblastic anemia due to drugs and toxins']"
23,"['Autosomal-linked pyridoxine refractory sideroblastic anemia', 'Idiopathic sideroblastic anemia', 'Inherited disorder of porphyrin metabolism', 'Pyridoxine-responsive sideroblastic anemia', 'Secondary acquired sideroblastic anemia', 'Sideroblastic anemia', 'X chromosome-linked pyridoxine responsive sideroblastic anemia', 'X chromosome-linked sideroblastic anemia']"
24,"['Congenital dyserythropoietic anemia', 'Congenital dyserythropoietic anemia', 'Congenital dyserythropoietic anemia type IV', 'Congenital dyserythropoietic anemia, type I', 'Congenital dyserythropoietic anemia, type II', 'Congenital dyserythropoietic anemia, type III', 'Cytochrome-c oxidase deficiency', 'Exocrine pancreatic insufficiency', 'GATA binding protein 1 related thrombocytopenia with dyserythropoiesis', 'Pancreatic insufficiency', 'Pancreatic insufficiency, dyserythropoietic anemia, calvarial hyperostosis syndrome', 'X-linked congenital dyserythropoietic anemia with thrombocytopenia']"
25,['Anemia due to and following chemotherapy']
26,"['Anemia due to arsenic hydride', 'Anemia due to chlorate', 'Anemia due to copper', 'Anemia due to decreased red cell production', 'Anemia due to disturbance of hemoglobin synthesis', 'Anemia due to disturbance of proliferation AND/OR differentiation of erythroid precursor cells', 'Anemia due to heat', 'Anemia due to infection', 'Anemia due to insect venom', 'Anemia due to intrinsic red cell abnormality', 'Anemia due to medication', 'Anemia due to oxygen', 'Anemia due to physical agent', 'Anemia due to physical agent', 'Anemia due to physical agent', 'Anemia due to radiation', 'Anemia due to substance', 'Anemia related to disturbed DNA synthesis', 'Aregenerative anemia', 'Dilutional anemia', 'Hyperuricemia, anemia, renal failure syndrome', 'Normocytic anemia', 'Normocytic anemia due to aplasia', 'Regenerative anemia', 'Urate nephropathy', ""von Jaksch's anemia""]"
27,"['Anemia', 'Anemia caused by zidovudine', 'Anemia co-occurrent and due to chronic kidney disease stage 3', 'Anemia co-occurrent with human immunodeficiency virus infection', 'Anemia due to multiple mechanisms', 'Anemia due to unknown mechanism', 'Anemia in chronic kidney disease', 'Anemia in mother complicating childbirth', 'Anemia of chronic disease', 'Anemia of renal disease', 'Central nervous system calcification, deafness, tubular acidosis, anemia syndrome', 'Chronic anemia', 'Hemoglobin low', 'Normocytic normochromic anemia', 'O/E - anemia', 'O/E - clinically anemic', 'O/E - equivocally anemic', 'O/E - profoundly anemic', 'Pericarditis associated with severe chronic anemia', 'Relative anemia']"
