,Synonyms
29,"['Acute vaginitis', 'Acute vulvovaginitis', 'Bacterial vaginosis', 'Blister of vagina with infection', 'Cellulitis of vaginal cuff', 'Cervical, vaginal and vulval inflammatory diseases', 'Desquamative inflammatory vaginitis', 'Discharging abscess of vagina', 'Emphysematous vaginitis', 'Finding of contents of vagina', 'Gardnerella vaginitis', 'Infective vaginitis', 'Inflammation of vaginal wall', 'Mucopurulent vaginitis', 'Prepubertal vaginitis', 'Purulent matter in vagina', 'Pyocolpos', 'Streptococcal vulvovaginitis', 'Superficial injury of vagina with infection', 'Vaginal introitus inflammation', 'Vaginal vault infection', 'Vaginitis', 'Vulvovaginitis']"
30,"['Chronic vaginitis', 'Chronic vulvitis', 'Chronic vulvovaginitis', 'Cyclic vulvovaginitis', 'Subacute and chronic vaginitis', 'Subacute vaginitis']"
31,"['Acute vulvitis', 'Allergic vulvitis', 'Cervical, vaginal and vulval inflammatory diseases', 'Infective vulvitis', 'Inflammation of clitoris', 'Inflammation of vulva', 'Plasma cell vulvitis', 'Salivary vulvitis', 'Seminal vulvitis', 'Superficial injury of vulva with infection', 'Vulval cellulitis', 'Vulvitis', 'Vulvitis caused by chemical', 'Vulvitis circumscripta plasmacellularis']"
32,"['Chronic disease of lymphatic vessels', 'Chronic hypertrophic vulvitis', 'Chronic vulvitis', 'Recurrent vulvitis', 'Subacute vulvitis']"
33,"['Abscess of female genital structure', 'Abscess of labia', 'Abscess of vulva', 'Anogenital streptococcal cellulitis of infancy and childhood', 'Bacterial vaginosis', 'Carbuncle of labium', 'Carbuncle of perineum', 'Carbuncle of vagina', 'Carbuncle of vulva', 'Cellulitis of perineum', 'Furuncle of perineum', 'Furuncle of vulva', 'Infective dermatosis of female genitalia']"
34,"['Erosive vulvitis', 'Post-irradiation vaginal ulcer', 'Ulceration of vulva and vagina', 'Ulcerative inflammation of vulva and vagina', 'Vaginal ulcer', 'Vaginal ulcer']"
35,"['Aphthous ulcer of mouth', 'Erosion of vulvar labia', 'Erosive vulvitis', 'Mouth and genital ulcers with inflamed cartilage syndrome', 'Non-infective ulcerative disorder of female genitalia', 'Recurrent aphthous ulcer', 'Recurrent ulcer of mouth', 'Relapsing polychondritis', ""Sutton's ulcer "", 'Ulcer of genital labium', 'Ulceration of vulva', 'Ulceration of vulva and vagina', 'Ulcerative inflammation of vulva and vagina', 'Ulcers of female genital organs', 'Ulcus vulvae acutum', 'Vaginal ulcer', 'Vulval aphthosis']"
36,"['Erosive vulvitis', 'Inflammation of vaginal wall', 'Ulcerative mucositis of vagina', 'Ulcerative mucositis of vulva', 'Vaginal ulcer']"
37,"['Granulation tissue at vaginal vault', 'Infective dermatosis of female genitalia', 'Inflammatory dermatosis of female genitalia', 'Pelvic swelling', 'Postirradiation vaginitis', 'Swelling of female genital structure', 'Swelling of vagina', 'Swelling of vaginal wall', 'Vulval eczema']"
38,"['Ulceration of vulva associated with another disorder', 'Ulceration of vulva associated with another disorder', ""Ulceration of vulva in Behcet's disease"", 'Vulvitis associated with another disorder']"
39,"['Allergic vaginitis', 'Circinate vulvovaginitis co-occurrent with reactive arthritis triad', ""Crohn's disease of skin"", ""Crohn's disease of vulva"", 'Fusarium estrogenism AND vulvovaginitis', 'Genital lichen planus', 'Lichen planus of vulva', 'Reactive arthritis triad', 'Vaginitis associated with another disorder', 'Vaginitis associated with another disorder', 'Vulvitis associated with another disorder', 'Vulvovaginitis associated with another disorder', 'Vulvovaginitis associated with another disorder']"
