,Synonyms
10,"['Anterior epistaxis', 'Bleeding from nose', 'Bleeding from nose', 'Bleeding from nose', 'Blood in nasal cavity', 'Contents of anterior nasal cavity - finding', 'Evidence of recent epistaxis', 'Hemorrhagic nasal discharge', 'Injury of head with rhinorrhagia', 'Nasal discharge', 'On examination - epistaxis', 'Posterior epistaxis', 'Post-surgical epistaxis', 'Traumatic epistaxis']"
11,"['Bleeding from fauces', 'Bleeding from larynx', 'Bleeding from nasopharynx', 'Bleeding from tonsillar bed', 'Bleeding of pharynx', 'Bleeding of pharynx', 'Bleeding of pharynx', 'Hemorrhage from adenoid bed', 'O/E - throat hemorrhage', 'Pharyngeal hemorrhage', 'Tonsillar hemorrhage']"
12,"['Blood in sputum O/E', 'Blood streaked sputum', 'Bloodstained sputum', 'Frank blood in sputum', 'Hemoptysis', 'O/E - sputum', 'Sputum: contains blood']"
13,[]
14,"['Bronchial hemorrhage', 'Hemorrhagic pneumonia', 'Hemorrhagic pulmonary edema', 'Hemorrhagic varicella pneumonitis', 'Pulmonary apoplexy', 'Pulmonary hemorrhage', 'Tracheal hemorrhage', 'Tracheobronchial hemorrhage']"
15,"['Blood in upper airway', 'Respiratory tract hemorrhage']"
16,[]
17,"['Allergic cough', 'Barking cough', 'Bovine cough', 'Brassy cough', 'C/O - cough', 'Chronic cough', 'Clearing throat - hawking', 'Cough', 'Cough after eating', 'Cough at rest', 'Cough fracture of ribs', 'Cough on exercise', 'Cough suppression', 'Cough when swallowing', 'Cough with fever', 'Coughing ineffective', 'Croupy cough', 'Decreased coughing', 'Dry cough', 'Early morning cough', 'Effective cough', 'Evening cough', 'Finding related to ability to cough', 'Hacking cough', 'Increasing frequency of cough', 'Morning cough', 'Night cough present', 'No cough strength', 'Nocturnal cough', 'Nocturnal cough / wheeze', 'Pain provoked by coughing', 'Painful cough', 'Paroxysmal cough', 'Persistent cough', 'Postural cough', 'Postviral cough', 'Productive cough', 'Productive cough -clear sputum', 'Productive cough -green sputum', 'Productive cough-yellow sputum', 'Respiratory tract congestion', 'Respiratory tract congestion and cough', 'Situational syncope', 'Spasmodic cough', 'Tracheal esophageal fistula cough', 'Tussive syncope', 'Unexplained cough']"
18,"['Borg Breathlessness Score: 0.5 very, very slight ', 'Borg Breathlessness Score: 1 very slight', 'Borg Breathlessness Score: 10 maximal', 'Borg Breathlessness Score: 2 slight', 'Borg Breathlessness Score: 3 moderate', 'Borg Breathlessness Score: 4 somewhat severe', 'Borg Breathlessness Score: 5 severe', 'Borg Breathlessness Score: 6 severe ', 'Borg Breathlessness Score: 7 very severe', 'Borg Breathlessness Score: 8 very severe ', 'Borg Breathlessness Score: 9 very, very severe ', 'Difficulty breathing', 'Dyspnea', 'Dyspnea associated with AIDS', 'Dyspnea at rest', 'Nocturnal dyspnea', 'O/E - dyspnea', 'Paroxysmal dyspnea', 'Paroxysmal nocturnal dyspnea', 'Respiratory disorder associated with AIDS', 'Spinal muscular atrophy with respiratory distress type 2', 'Winded']"
19,"['O/E - dyspnea', 'O/E - orthopnea', 'Orthopnea', 'Sleep behavior finding', 'Sleeps in sitting position due to orthopnea']"
20,"['Dyspnea on exertion', 'Increasing breathlessness', 'Short of breath dressing/undressing', 'Unable to complete a sentence in one breath']"
21,"['Acute respiratory distress', 'O/E - respiratory distress', 'Respiratory distress', 'Spinal muscular atrophy with respiratory distress type 1', 'Transient respiratory distress with sepsis']"
22,"['Breathless - mild exertion', 'Breathless - moderate exertion', 'Breathless - strenuous exertion', 'Dyspnea after eating', 'Dyspnea leaning over', 'Dyspnea on exertion', 'Dyspnea raising arms', 'Dyspnea, class I', 'Dyspnea, class II', 'Dyspnea, class III', 'Dyspnea, class IV', 'Expiratory dyspnea', 'Gasping for breath', 'Inspiratory dyspnea', 'Labored breathing', 'Medical Research Council Dyspnoea scale grade 1', 'Medical Research Council Dyspnoea scale grade 2', 'Medical Research Council Dyspnoea scale grade 3', 'Medical Research Council Dyspnoea scale grade 4', 'Medical Research Council Dyspnoea scale grade 5', 'Mixed obstructive and restrictive ventilatory defect', 'Platypnea', 'Respiratory alteration', 'Trepopnea', 'Ventilatory defect']"
23,"['Biphasic stridor', 'Expiratory stridor', 'Inspiratory stridor', 'Intermittent stridor', 'Laryngeal stridor', 'Laryngismus', 'O/E - stridor present', 'Stridor', 'Wheezing stridor']"
24,"['Asthmatoid wheeze', 'Expiratory polyphonic wheeze', 'Expiratory wheezing', 'Increasing exercise wheeze', 'Inspiratory wheezing', 'Nocturnal cough', 'Nocturnal cough / wheeze', 'O/E - expiratory wheeze', 'O/E - inspiratory wheeze', 'Stridor', 'Wheezing', 'Wheezing stridor', 'Wheezing symptom']"
25,"['Central sleep apnea co-occurrent with Cheyne Stokes respiration', 'Central sleep apnea due to periodic breathing', 'Central sleep apnea syndrome', 'Central sleep apnea syndrome', 'Cheyne-Stokes respiration', 'Cheyne-Stokes respiration', 'Interrupted breathing', 'Interrupted breathing', 'On examination - Cheyne - Stokes respiration', 'Respiration intermittent', 'Respiration intermittent']"
26,"['Acidotic hyperventilation', 'Hyperpnea', 'Hyperventilation', 'Intermittent hyperventilation', 'O/E - hyperpnea', 'O/E - hyperventilating']"
27,"['Chronic mouth breathing', 'Mouth breathing', 'Mouth breathing', 'Mouth breathing with nasal obstruction', 'Nasal airway patency - finding', 'Nasal obstruction', 'O/E - mouth breathing', 'Obligatory mouth breathing', 'Route of breathing - finding', 'Route of breathing - finding', 'Snuffles', 'Xerostomia', 'Xerostomia due to mouth breathing']"
28,"['Chronic hiccup', 'Chronic hiccups', 'Diaphragmatic tonic spasm', 'Hiccough present', 'Hiccoughs', 'Spasm of skeletal muscle of thorax']"
29,"['Nasal symptom', 'Photoptarmosis', 'Reverse sneezing', 'Sneezing', 'Sneezing symptom']"
30,"['Apnea', 'Apnea - anesthetic', 'Chemoreceptor apnea', 'Deglutition apnea', 'Difficulty eating', 'Difficulty eating due to breathlessness', 'Drug-induced apnea', 'Ether apnea', 'Gastroesophageal reflux disease with apnea', 'Induced apnea', 'Infantile apnea', 'Initial apnea', 'Late apnea', 'Mivacurium apnea', 'Postanesthesia apnea', 'Recurrent apnea', 'Respiratory tract paralysis', 'Suxamethonium apnea', 'Terminal apnea', 'Traumatic apnea', 'Vagal apnea']"
31,"['O/E - rate of respiration', 'O/E - tachypnea', 'Rapid shallow breathing', 'Shallow breathing', 'Tachypnea']"
32,"['Habitual snoring', 'Respiratory symptom', 'Snoring', 'Snoring symptoms']"
33,"['Abnormal breathing', 'Abnormal respiratory rate', 'Abnormal respiratory rhythm', 'Accessory respiratory muscles used', 'Acute hypoventilation', 'Agonal respiration', 'Air hunger', 'Apneusis', 'Ataxic respiration', 'Audible inspiration', 'Biphasic movement of lower ribs', 'Breath holding spell', 'Breath holding with temper', 'Bronchial breathing', 'Bubbling respiration', 'Cannot blow', 'Cannot breathe deeply enough', 'Catching breath', 'Chest expansion - finding', 'Chest expansion reduced', 'Chest movement absent', 'Chest movement appearance finding', 'Chest movement appearance finding', 'Chest movement unequal', 'Chest wall retraction', 'Childhood obesity', 'Chronic hypercapnia', 'Chronic hypoventilation', 'Chronic respiratory insufficiency', 'Cluster breathing', 'Croupy breathing', 'Crowing respiration', 'Death rattle', 'Decreased respiratory function', 'Deep breathing', 'Depth of breathing uneven', 'Depth of respiration varies', 'Diaphragmatic breathing', 'Difficulty controlling breathing', 'Difficulty expectorating', 'Difficulty huffing', 'Difficulty taking deep breaths', 'Difficulty to clear sputum', 'Dissociation of movement of chest wall', 'Does not clear sputum', 'Does not control breathing', 'Does not expectorate', 'Does not huff', 'Does not take deep breaths', 'Excessively deep breathing', 'Expiratory grunting', 'Finding related to ability to clear sputum', 'Finding related to ability to clear sputum', 'Finding related to ability to clear sputum', 'Finding related to ability to control breathing', 'Finding related to ability to control breathing', 'Finding related to ability to control breathing', 'Finding related to ability to expectorate', 'Finding related to ability to expectorate', 'Finding related to ability to expectorate', 'Finding related to ability to huff', 'Finding related to ability to huff', 'Finding related to ability to huff', 'Finding related to ability to take deep breaths', 'Finding related to ability to take deep breaths', 'Finding related to ability to take deep breaths', 'Fish-mouthing', 'Flaring of alae nasi', 'Glossopharyngeal breathing', 'Groaning respiration', 'Grunting baby', 'Grunting respiration', 'Hissing respiration', 'Hypercapnia', 'Hypercapnia with mixed acid-base disorder', 'Hypoventilation', 'Impaired gas exchange', 'Impaired spontaneous ventilation', 'Indrawing of ribs during respiration', 'Ineffective airway clearance', 'Ineffective breathing pattern', 'Intercostal recession', 'Interrupted breathing', 'Irregular breathing', 'Lack of respiratory drive', 'Left side of chest moves less than right', 'Meningitic respiration', 'Mixed acid-base balance disorder', 'Movement of trachea - finding', 'Noisy respiration', 'O/E - abdominal breathing', 'O/E - air hunger', 'O/E - breath sounds', 'O/E - breathing method', 'O/E - breathing method', 'O/E - breathing method', 'O/E - breathing method', 'O/E - breathing method', 'O/E - breathing method', 'O/E - breathing method', 'O/E - bronchial breathing', 'O/E - intercostal recession', 'O/E - rate of respiration', 'O/E - rate of respiration slow', 'O/E - shallow breathing', 'O/E - sternal recession', 'O/E - stertorous breathing', 'O/E - subcostal recession', 'O/E - suprasternal recession', 'O/E - thoracic breathing', 'O/E - type of respiration', 'O/E - type of respiration', 'Obesity by age of onset', 'Obstructive ventilatory defect', 'On examination - accessory respiratory muscles used', 'Paradoxic movement of lower ribs', 'Paradoxical chest movement', 'Paradoxical respiration', 'Partial neck breather', 'Pleuritic breathing', 'Poor respiratory drive', 'Primary alveolar hypoventilation', 'Prolonged expiration', 'Pulmonary hypertension associated with chronic underventilation', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pursed-lip breathing', 'Rapid-onset childhood obesity, hypothalamic dysfunction, hypoventilation, autonomic dysregulation syndrome', 'Rattling breathing', 'Regional ventilation differences', 'Respiratory alteration', 'Respiratory alteration', 'Respiratory alteration', 'Respiratory insufficiency', 'Restrained respiration', 'Right side of chest moves less than left', 'Route of breathing - finding', 'Route of breathing - finding', 'Route of breathing - finding', 'Shallow breathing', 'Sighing respiration', 'Slow respiration', 'Slow shallow breathing', 'Sobbing respiration', 'Sternal recession', 'Stertorous breathing', 'Stops breathing', 'Subcostal recession', 'Suprasternal recession', 'Symmetry of chest movement - finding', 'Symmetry of chest movement - finding', 'Temper problem', 'Thoracic breathing', 'Total neck breather', 'Trachea moves down on insp', 'Tracheal breathing', 'Unable to breathe', 'Unable to clear sputum', 'Unable to control breathing', 'Unable to expectorate', 'Unable to huff', 'Unable to take deep breaths', 'Unequal ventilation', 'Ventilatory defect', 'Whistling in nose', 'Whistling respiration', 'Whooping respiration']"
34,"['Abnormal breathing', 'Abnormal respiratory rate', 'Respiratory alteration', 'Respiratory symptom']"
35,"['Finding of sensation of larynx', 'Finding of sensation of pharynx', 'Pain in throat', 'Pain of head and neck region', 'Tender larynx', 'Tenderness of respiratory structure', 'Throat irritation', 'Tightness in throat', 'Tightness sensation']"
36,"['Anterior pleuritic pain', 'Breathing painful', 'Chest pain on breathing', 'Pain provoked by breathing', 'Pleuritic pain', 'Tenderness of respiratory structure']"
37,"['Esophageal colic', 'Finding of sensation of sternum', 'Pain in esophagus', 'Pain of sternum', 'Precordial pain', 'Retrosternal pain']"
38,"['Chest wall tenderness', 'Costal margin chest pain', 'Finding of sensation of rib', 'Finding of sensation of rib', 'Pleuropericardial chest pain', 'Rib pain', 'Rib tender']"
39,"['Intercostal myalgia', 'Pain of intercostal space']"
40,"['Anterior chest wall pain', 'Atypical chest pain', 'Central chest pain', 'Central crushing chest pain', 'Chest discomfort', 'Chest pain at rest', 'Chest pain on exertion', 'Chest wall pain', 'Chest wall tenderness', 'Crushing chest pain', 'Crushing pain', 'Dull chest pain', 'Dull pain', 'Esophageal chest pain', 'Musculoskeletal chest pain', 'Non-cardiac chest pain', 'Pain in esophagus', 'Pain of bilateral sternoclavicular joints', 'Pain of left sternoclavicular joint', 'Pain of right sternoclavicular joint', 'Pain radiating to center of chest', 'Pain radiating to left side of chest', 'Pain radiating to right side of chest', 'Pleuropericardial chest pain', 'Right sided chest pain', 'Sternoclavicular joint pain', 'Sternoclavicular joint pain', 'Tight chest', 'Tightness sensation', 'Xiphodynia']"
41,"['Acute chest pain', 'Cardiac chest pain', 'Central chest pain', 'Chest pain', 'Chest pain due to pericarditis', 'Chronic chest pain', 'Crushing chest pain', 'Crushing pain', 'Left sided chest pain', 'Parasternal pain', 'Radiating chest pain', 'Squeezing chest pain', 'Upper chest pain']"
42,"['Asphyxiation', 'Collapse', 'Inhalation of liquid in lower respiratory tract', 'O/E - collapse - asphyxia', 'On examination - respiratory arrest', 'Pulmonary aspiration of fluid', 'Suffocating']"
43,"['Anoxic epileptic seizure', 'Anoxic neuropathy', 'Anoxic seizure', 'Desaturation of blood', 'Dialysis-associated hypoxia', 'Epileptic seizure', 'Erythrocytosis due to alveolar hypoventilation', 'Hypoxemia', 'Hypoxemia during surgery', 'Hypoxia', 'Hypoxia-associated cirrhosis', 'Orthodeoxia', 'Oxygen supply absent', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Reflex anoxic seizure']"
44,"['Acute dry pleurisy', 'Asbestos pleurisy', 'Bacterial pleurisy', 'Basal pleurisy', 'Chronic dry pleurisy', 'Diaphragmatic pleurisy', 'Drug-induced pleurisy', 'Dry pleurisy', 'Fibrinous pleurisy', 'Infective pleurisy', 'Interlobar pleurisy', 'Obliterative pleuritis', 'Pleurisy', 'Pleurisy without effusion or active tuberculosis', 'Sterile pleurisy', 'Viral pleurisy']"
45,"['Cardiac insufficiency as a complication of care', 'Cardiorespiratory arrest', 'Cardiorespiratory failure', 'Cardiorespiratory failure as a complication of care', 'Cardiorespiratory failure during AND/OR resulting from a procedure', 'Central nervous system depression', 'Collapse', 'On examination - collapse - respiratory arrest', 'On examination - respiratory arrest', 'Respiratory arrest', 'Respiratory arrest preceding cardiac arrest']"
46,"['Abnormal sputum', 'Brown sputum', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Color of sputum - finding', 'Copious sputum', 'Creamy sputum', 'Dirty sputum', 'Expectoration of currant jelly sputum', 'Finding of odor of sputum', 'Finding related to ability to cough up sputum', 'Foul smelling sputum', 'Frothy sputum', 'Green sputum', 'Grey sputum', 'Mucoid sputum', 'Mucoid sputum - O/E', 'Mucopurulent sputum', 'Nasal discharge', 'O/E - sputum', 'O/E - sputum', 'Pluggy sputum', 'Productive cough', 'Productive cough', 'Productive cough -green sputum', 'Productive cough-yellow sputum', 'Profuse watery sputum', 'Purulent nasal discharge', 'Purulent sputum', 'Pus in sputum O/E', 'Rusty sputum', 'Scanty sputum', 'Sputum abnormal - amount', 'Sputum abnormal - color', 'Sputum abnormal - odor', 'Sputum examination: abnormal', 'Sputum retention', 'Sputum: asbestos bodies', 'Sputum: blood cells present', 'Sputum: excessive - mucoid', 'Sputum: pus cells present', 'Stringy sputum', 'Sweet smelling sputum', 'Thick sputum', 'Thin sputum', 'Volume of sputum - finding', 'Volume of sputum - finding', 'Volume of sputum - finding', 'Volume of sputum - finding', 'Watery sputum', 'White sputum', 'Yellow sputum']"
47,"['C/O nasal congestion', 'Congestion of nasal sinus', 'Nasal congestion', 'Nasal symptom', ""O/E - Little's area hyperemic"", ""Prominent vessels on Little's area"", 'Respiratory tract congestion']"
48,"['C/O - postnasal drip', 'Discharge of pharynx', 'Nasal discharge', 'Posterior rhinorrhea', 'Postnasal discharge on posterior wall of pharynx', 'Respiratory symptom']"
