,Synonyms
10,"['Absence of renin secretion', 'Absent renal function', 'Alanine aminotransferase  level abnormal', 'Alkaline phosphatase bone isoenzyme raised', 'Alkaline phosphatase level - finding', 'Alkaline phosphatase raised', 'Deficiency of alkaline phosphatase', 'Elevated liver enzymes level', 'Elevated liver enzymes level', 'Elevated liver enzymes level due to cystic fibrosis', 'Finding of creatine kinase level', 'Finding of creatine kinase level', 'Finding of gamma-glutamyl transferase level', 'Gamma-glutamyl transferase level abnormal', 'Gamma-glutamyl transferase raised', 'High lipase level in serum', 'Increased creatine kinase level', 'Isolated asymptomatic elevation of creatine phosphokinase', 'Liver enzyme levels - finding', 'Liver enzyme levels - finding', 'Liver enzymes abnormal', 'Liver enzymes abnormal', 'Low alkaline phosphatase due to chronic kidney disease', 'Serum 5-nucleotidase level raised', 'Serum acid phosphatase raised', 'Serum alkaline phosphatase raised', 'Serum amylase  abnormal', 'Serum amylase raised', 'Serum lactate dehydrogenase level elevated', 'Serum phosphate level abnormal']"
11,['High enzyme level in serum']
12,[]
13,"['False positive serology for human immunodeficiency virus antibody', 'Finding of HIV status', 'Human immunodeficiency virus p24 antigen positive', 'Reactive for both human immunodeficiency virus antibodies and p24 antigen', 'Serology: false positive']"
14,"['Abnormal blood test', 'Anti-cyclic citrullinated peptide antibody positive', 'Anti-cyclic citrullinated peptide antibody positive', 'Anti-cyclic citrullinated peptide antibody positive arthralgia', 'Autoantibody titer positive', 'Bacterial antibody present', 'Basement membrane antibodies present', 'Elevated anti-cyclic citrullinated peptide antibody level', 'High antibody titer', 'Parietal cell antibodies positive', 'Parietal cell antibodies weakly positive', 'Raised antinuclear antibody', 'Raised Helicobacter pylori antibody', 'Raised toxoplasma titer', 'Rheumatoid factor positive', 'Rubella antib. - rising titer', 'Rubella antibody present - immune', 'Rubella antibody titer - finding', 'Toxoplasma gondii antibody positive']"
15,"['Abnormal reaction to tuberculin test', 'Delayed skin test reaction', 'Finding of Mantoux test', 'Finding of Mantoux test', 'Finding of Mantoux test', 'Mantoux: delayed reaction', 'Mantoux: positive', 'Nonspecific tuberculin test reaction']"
16,[]
17,"['Abnormal blood test', 'Abnormal blood test', 'Anticentromere antibody pattern', 'Anti-dengue IgG antibody positive', 'Anti-dengue IgM antibody positive', 'Anti-nuclear factor positive', 'Anti-nuclear factor weakly positive', 'Anti-streptolysin titer abnormal', 'Autoantibody screening for celiac disease positive', 'Bacterial antibody increase, paired specimens', 'Cytomegalovirus immunoglobulin M antibody in serum positive', 'Cytomegalovirus serostatus positive', 'Direct Coombs test positive', 'Epstein-Barr virus serostatus positive', 'False positive complement fixation test for syphilis', 'False-positive serological test for syphilis', 'Finding of Hepatitis A status', 'Finding of Hepatitis B status', 'Finding of Hepatitis B status', 'Finding of Hepatitis C status', 'Finding of Hepatitis C status', 'Hepatitis A non-immune', 'Hepatitis B antibody present', 'Hepatitis B core antibody positive', 'Hepatitis B non-immune', 'Hepatitis B surface antigen positive', 'Hepatitis C antibody positive with elevated ALT', 'Hepatitis C antibody test positive', 'Hepatitis C non-immune', 'Hepatitis C virus enzyme-linked immunosorbent assay test positive', 'Heterophile agglutin test abnormal', 'Homogeneous antinuclear antibody pattern', 'Human leukocyte antigen B27 test positive', 'Indirect Coombs test positive', 'Jo-1 antibody positive', 'Legionella antibody positive', 'Lewis antibodies present', 'Loss of isoantigens', 'Lupus antibody present', 'Mycoplasma titers abnormal', 'Peripheral antinuclear antibody pattern', 'Reaginic antibodies present', 'Rhesus antibody present', 'Rubella antibody absent', 'Rubella antibody low - not immune', 'Rubella antibody titer - finding', 'Scl 70 antibody positive', 'Serology: false positive', 'Speckled antinuclear antibody pattern', 'Syphilis test finding']"
18,"['Antibody studies abnormal', 'Immunoelectrophoresis abnormal', 'Serology positive']"
19,"['Abnormal presence of albumin', 'Abnormal presence of protein', 'Abnormal structure of albumin', 'Abnormal structure of physiologic substance', 'Autosomal dominant variant form of albumin', 'Decreased albumin', 'Increased albumin', 'Thyroxine transport defect']"
20,"['Abnormal alpha globulin level', 'Abnormal beta globulin level', 'Abnormal gamma globulin level', 'Abnormal globulin level', 'Abnormal structure of alpha>1< globulin', 'Abnormal structure of alpha-globulin', 'Abnormal structure of globulin', 'Abnormal structure of physiologic substance', 'Decreased alpha>1< globulin', 'Decreased alpha-globulin', 'Decreased beta globulin', 'Decreased globulin', 'Decreased globulin', 'Decreased globulin', 'Hyperalphaglobulinemia', 'Hyperbetaglobulinemia', 'Hyperglobulinemia', 'Hypoglobulinemia', 'Increased alpha>1< globulin', 'Increased alpha-globulin', 'Increased beta globulin', 'Increased globulin', 'Increased serum protein level', 'Increased serum protein level', 'Increased serum protein level', 'Serum gamma globulin raised']"
21,"['Abnormal presence of alpha-fetoprotein', 'Abnormal presence of protein', 'Abnormal structure of alpha-fetoprotein', 'Abnormal structure of physiologic substance', 'Alpha-fetoprotein equivocal', 'Alpha-fetoprotein low', 'Alpha-fetoprotein raised', 'Congenital deficiency of alpha-fetoprotein', 'Hereditary persistence of alpha-fetoprotein', 'Serum alpha-fetoprotein level elevated']"
22,"['Decreased lipid', 'Decreased lipoprotein', 'Ferritin level low', 'Fibrinogen in blood above reference range', 'Genetic hyperferritinemia without iron overload', 'High troponin I level', 'Hyperferritinemia cataract syndrome', 'Serum ferritin high', 'Serum proteins borderline high', 'Serum proteins low']"
23,"['Decreased serum protein level', 'Increased serum protein level', 'Lipoprotein electrophoresis abnormal', 'Plasma proteins borderline high', 'Plasma proteins borderline low', 'Plasma proteins low']"
24,"['Ethanol in blood specimen above legal threshold for operating vehicle', 'Finding of alcohol in blood', 'High alcohol level in blood', 'High ethanol level in blood']"
25,[]
26,['Finding of cocaine in blood']
27,['Finding of hallucinogen in blood']
28,['Screening for drug of abuse in blood specimen positive']
29,['Finding of psychotropic drug in blood']
30,['Finding of steroid agent in blood']
31,"['High heavy metal level in blood', 'Increased blood lead level', 'Increased lead level']"
32,"['Finding of abnormal level of heavy metals in blood', 'High heavy metal level in blood']"
33,"['Bacteremia', 'Bacteremia', 'Bacteremia', 'Bacteremia associated with intravascular line', 'Bacteremia caused by Gram-positive bacteria', 'Bacteremia due to Methicillin resistant Staphylococcus aureus', 'Bacteremia due to Staphylococcus aureus', 'Blood culture positive for microorganism']"
34,"['Abnormal lithium level in blood', 'Decreased lipid', 'Infectious agent in bloodstream', 'Lithium level - finding', 'Lithium level - finding', 'Lithium: blood level - finding', 'Opioid in blood specimen positive', 'Phenobarbitone level - finding', 'Phenylalanine level - finding', 'Phenylalanine: serum', 'Phenytoin level - finding', 'Valproate level - finding', 'Valproate level low']"
35,"['Blood drug level high', 'Blood drug level low', 'Excessive blood level of drug', 'Medication serum levels outside of reference range']"
36,"['Abnormal blood test', 'Abnormal cobalt level in blood', 'Abnormal iron profile', 'Abnormal level of blood mineral', 'Abnormal zinc level in blood', 'Blood copper abnormal', 'Blood hematinic levels - finding', 'Blood magnesium abnormal', 'GRACILE syndrome', 'High cobalt level in blood', 'High heavy metal level in blood', 'High heavy metal level in blood', 'Iron kinetics abnormal', 'Iron overload', 'Low cobalt level in blood', 'Low serum potassium level - finding', 'Raised blood copper level', 'Serum copper level abnormal', 'Serum iron level abnormal', 'Serum iron low', 'Serum iron raised', 'Serum potassium level below reference range', 'Serum zinc level low']"
37,"['Bite of unidentified snake with coagulopathy', 'Clotting time above reference range', 'Coag./bleeding tests abnormal', 'D-dimer above reference range', 'Deviation of international normalized ratio from target range', 'Extrinsic coagulation pathway finding', 'Hormone replacement therapy bleed pattern - abnormal', 'INR - international normal ratio abnormal', 'INR raised', 'Intrinsic coagulation pathway finding', 'Menopause monitoring status', 'Partial thromboplastin time finding', 'Partial thromboplastin time increased', 'Poisoning due to bite of unidentified snake', 'Prothrombin time abnormal', 'Prothrombin time finding', 'Prothrombin time increased', 'Prothrombin time low', 'Thrombin time abnormal']"
38,"['Abnormal arterial blood gas', 'Abnormal blood oxygen pressure', 'Arterial carbon dioxide abnormal', 'Blood gases abnormal', 'Blood oxygen level abnormal', 'Blood pH abnormal', 'Finding of oxygen saturation', 'Hypocapnia', 'Oxygen saturation below reference range']"
39,"['C-reactive protein abnormal', 'Elevated C-reactive protein']"
40,"['Abnormal blood cell count', 'Abnormal finding on screening procedure', 'Abnormal testosterone', 'Abnormally increased cellular element of blood', 'Acetonemia', 'Acidified serum test positive', 'Azotemia', 'Azotemia due to intrarenal disease', 'Basophil count abnormal', 'Bicarbonate level - finding', 'Blood compatibility - finding', 'Blood incompatible', 'Blood urate abnormal', 'Blood urate borderline high', 'Blood urate borderline low', 'Blood urate raised', 'Blood urea abnormal', 'Creatinine level - finding', 'Decreased cerebroside', 'Decreased cholesterol esters', 'Decreased estradiol level', 'Decreased folic acid', 'Decreased folic acid', 'Decreased ganglioside', 'Decreased lipid', 'Decreased phospholipid', 'Decreased sphingomyelin', 'Decreased testosterone level', 'Decreased thyroid hormone level', 'Decreased triiodothyronine level', 'Decreased vitamin B>12<', 'Differential white count abnormal', ""Down's screening blood test abnormal"", 'Electrolytes abnormal', 'Elevated fasting lipid profile', 'Elevated serum chromium', 'Elevated serum human chorionic gonadotropin level, beta subunit', 'Ferritin level low', 'Finding of serum tumor marker level', 'Finding of serum tumor marker level', 'Finding of serum tumor marker level', 'Finding of serum tumor marker level', 'FSH level abnormal', 'Full blood count borderline', 'Gonadotrophin levels raised', 'Hemoglobin borderline high', 'Homocysteine level elevated', 'Hypotestosteronism', 'Increased bilirubin level', 'Increased cerebroside', 'Increased estradiol level', 'Increased follicle-stimulating hormone and estradiol level', 'Increased ganglioside', 'Increased human chorionic gonadotropin level', 'Increased lipoprotein', 'Increased phospholipid', 'Increased pituitary follicle stimulating hormone level', 'Increased sphingomyelin', 'Increased thyroid hormone level', 'Increased triiodothyronine level', 'Ketonemia', 'Kleihauer test abnormal', 'L.E. cells present', 'Low serum estradiol levels', 'Low serum ferritin', 'Lymphocyte count abnormal', 'Megakaryocyte finding', 'Megakaryocytic maturation arrest', 'Methemalbuminemia', 'Monoclonal heavy chain present', 'Myelocytes in blood', 'Myelocytes present', 'Neutrophil count abnormal', 'O/E: blood looks deep yellow', 'O/E: blood looks pale', 'O/E: fat globules in blood', 'O/E: inspection of blood', 'O/E: inspection of blood', 'O/E: inspection of blood', 'Platelet count abnormal', 'Platelet count above reference range', 'Platelet count below reference range', 'Platelet count below reference range at birth', 'Postrenal azotemia', 'Prerenal azotemia', 'Raised TSH level', 'Sensitized cell', 'Serum 17-B-estriol level abnormal', 'Serum 5-nucleotidase level low', 'Serum amino acids abnormal', 'Serum androstenedione abnormal', 'Serum bicarbonate level abnormal', 'Serum bilirubin borderline high', 'Serum bilirubin borderline low', 'Serum bilirubin raised', 'Serum cholesterol abnormal', 'Serum cholesterol borderline low', 'Serum creatinine abnormal', 'Serum creatinine level - finding', 'Serum creatinine low', 'Serum creatinine raised', 'Serum folate borderline high', 'Serum folate borderline low', 'Serum folate low', 'Serum lipids borderline raised', 'Serum lipids high', 'Serum phenylalanine raised', 'Serum progesterone level abnormal', 'Serum proteins borderline low', 'Serum sodium level abnormal', 'Serum T3 level high', 'Serum T3 level low', 'Serum T4 level abnormal', 'Serum testosterone level abnormal', 'Serum total protein abnormal', 'Serum triglyceride levels - finding', 'Serum triglyceride levels - finding', 'Serum triglycerides borderline high', 'Serum triglycerides borderline low', 'Serum triglycerides raised', 'Serum TSH level abnormal', 'Serum tumor marker stage S0', 'Serum tumor marker stage S1', 'Serum tumor marker stage S2', 'Serum tumor marker stage S3', 'Serum vitamin B12 borderline high', 'Serum vitamin B12 borderline low', 'Serum vitamin B12 level - finding', 'Serum vitamin B12 level - finding', 'Serum vitamin B12 level - finding', 'Serum vitamin B12 low', 'Sodium level - finding', 'Triglyceride level - finding', 'Triglyceride level - finding', 'Triglyceride level - finding', 'Urea and electrolyte observations - finding', 'Urea and electrolytes abnormal', 'Urea level - finding', 'Urea level - finding', 'Urobilinogenemia', 'White blood cell count abnormal', 'Whole blood folate borderline high', 'Whole blood folate borderline low', 'Whole blood folate level - finding', 'Whole blood folate level - finding', 'Whole blood folate level - finding', 'Whole blood folate low']"
41,"['Abnormal blood test', 'Blood chemistry abnormal', 'Chloride level - finding', 'Decreased vitamin B>12<', 'Electrolytes abnormal', 'Full blood count abnormal', 'Serum chloride level abnormal', 'Serum electrolyte levels - finding']"
