,Synonyms
15,"['Cystocele with unspecified uterine prolapse', 'Herniation of rectum into vagina', 'Rectocele co-occurrent with complete uterovaginal prolapse', 'Third degree uterine prolapse', 'Uterine prolapse', 'Uterine prolapse in pregnancy', 'Uterovaginal prolapse']"
16,"['Acquired pelvic enterocele', 'Acquired vaginal enterocele', 'Congenital vaginal enterocele', 'Female rectocele co-occurrent with enterocele', 'Rectal prolapse', 'Vaginal enterocele', 'Vaginal enterocele']"
17,"['Complete prolapse of posterior wall of vagina', 'Female proctocele without uterine prolapse', 'Female proctocele without uterine prolapse', 'Female rectocele co-occurrent with enterocele', 'Herniation of rectum into vagina', 'Herniation of rectum into vagina', 'Herniation of rectum into vagina', 'Incomplete prolapse of posterior wall of vagina', 'Posterior vaginal wall prolapse', 'Rectal prolapse', 'Rectocele affecting obstetric care', 'Rectocele affecting pregnancy', 'Rectocele complicating antenatal care - baby not yet delivered', 'Rectocele in pregnancy, childbirth and the puerperium', 'Vaginal enterocele']"
18,[]
19,['Incompetence of pubocervical tissue']
20,['Incompetence of rectovaginal tissue']
21,['Atrophy of skeletal muscle of pelvis']
22,['Prolapse of uterine cervical stump']
23,"['Abnormal muscle function', 'Decreased anogenital distance', 'Descending perineum syndrome', 'Finding of tone of vagina', 'Inadequate pelvic muscles', 'Injury of muscle of pelvis', 'Laceration of muscle of abdomen', 'Laceration of muscle of pelvis', 'Lax vaginal introitus', 'Old laceration of muscles of pelvic floor', 'Pelvic floor dysfunction', 'Relaxation of pelvic floor', 'Vagina lax', 'Vaginal vault prolapse']"
24,"['Abnormal female sexual function', 'Abnormal sensation of bladder', 'Anorectal dysfunction due to pelvic organ prolapse', 'Functional disorder of bladder co-occurrent and due to prolapse of female genital organ', 'Genuine stress incontinence', 'Genuine stress incontinence', 'Hyposensitive bladder', 'Mixed incontinence due to prolapse of female genital organ', 'Mixed urinary incontinence', 'Overactive bladder due to prolapse of female genital organ', 'Overflow incontinence of urine', 'Overflow incontinence of urine due to prolapse of female genital organ', 'Prolapse of female genital organs', 'Reduced bladder sensation co-occurrent and due to prolapse of pelvic organ', 'Sexual dysfunction co-occurrent and due to prolapse of female genital organ', 'Stress incontinence co-occurrent and due to pelvic organ prolapse', 'Urge incontinence due to prolapse of female genital organ', 'Urge incontinence of urine', 'Urge incontinence of urine', 'Urinary incontinence co-occurrent and due to prolapse of female genital organ']"
25,"['Vesicovaginal fistula', 'Vesicovaginal fistula', 'Vesicovaginal fistula', 'Vesicovaginal fistula', 'Vesicovaginal fistula', 'Vesicovaginal fistula with involvement of urinary continence mechanism due to and following obstructed labor', 'Vesicovaginal fistula with involvement of urinary continence mechanism following normal delivery', 'Vesicovaginal fistula with involvement of urinary continence mechanism following obstetric delivery procedure', 'Vesicovaginal fistula with involvement of urinary continence mechanism following termination of pregnancy procedure']"
26,"['Cervicovesical fistula', 'Female urinary-genital tract fistula', 'Fistula of cervix', 'Fistula of cervix', 'Ureteric fistula', 'Ureteric fistula', 'Ureteric fistula to cervix', 'Ureterovaginal fistula', 'Urethrovaginal fistula', 'Urethrovesical fistula', 'Urethrovesicovaginal fistula', 'Uteroureteric fistula', 'Uterovesical fistula', 'Vesicocervicovaginal fistula', 'Vesicovaginal fistula', 'Vesicovaginal fistula']"
27,"['Fistula of vagina to small intestine', 'Intestinovaginal fistula']"
28,"['Colovaginal fistula', 'Fistula of vagina to large intestine', 'Intestinovaginal fistula', 'Rectovaginal fistula', 'Sigmoidovaginal fistula']"
29,"['Female digestive-genital tract fistula', 'Intestinouterine fistula', 'Intestinovaginal fistula', 'Rectovulval fistula', 'Uterorectal fistula']"
30,"['Abdominal wall fistula', 'Female genital tract-skin fistula', 'Uterus to abdominal wall fistula', 'Vaginoperineal fistula']"
31,"['Anovestibular fistula', 'Fistula of cervix', 'Fistula of cul-de-sac', 'Fistula of uterus', 'Fistula of vagina and/or rectum and/or urinary bladder due to complication occurring during labor and/or delivery', 'Fistulous opening in vagina', 'Material draining from vaginal fistula', 'Vaginal fistula finding']"
32,"['Fistula of genitourinary tract', 'Fistula of the female genital organs', 'Granulation around vaginal fistula', 'Vaginal fistula finding', 'Vaginal granulation tissue']"
33,"['Follicular cyst of ovary', 'Luteinized follicular cyst', 'Rupture of follicular cyst of ovary', 'Rupture of ovary', 'Ruptured cyst of ovary']"
34,[]
35,[]
36,"['Corpus luteum cyst', 'Hemorrhage of corpus luteum cyst', 'Hemorrhagic cyst of ovary', 'Retention cyst of corpus luteum', 'Rupture of corpus luteum cyst', 'Rupture of ovary', 'Ruptured cyst of ovary', 'Theca-lutein cyst of ovary']"
37,[]
38,[]
39,"['Cyst of bilateral ovaries', 'Cyst of left ovary', 'Cyst of right ovary', 'Cyst of right ovary']"
40,"['Cyst of bilateral ovaries', 'Cyst of left ovary', 'Cyst of right ovary']"
41,"['Cyst of ovary', 'Cyst of ovary in pregnancy', 'Hemorrhagic cyst of ovary', 'Rupture of ovary', 'Ruptured cyst of ovary']"
42,"['Complex cyst of right ovary', 'Cyst of right ovary']"
43,"['Complex cyst of left ovary', 'Complex ovarian cyst', 'Cyst of left ovary']"
44,"['Benign cyst of ovary', 'Benign epithelial tumor of ovary', 'Complex ovarian cyst', 'Corpus albicans cyst of ovary', 'Functional cyst of ovary', 'Simple cystoma of the ovary']"
45,[]
46,[]
47,"['Acquired atrophy of fallopian tube', 'Acquired atrophy of ovary', 'Acquired atrophy of ovary', 'Acquired atrophy of ovary and fallopian tube', 'Senile involution of ovary', 'Senile involution of the ovary']"
48,[]
49,[]
50,['Acquired atrophy of fallopian tube']
51,[]
52,[]
53,"['Acquired atrophy of fallopian tube', 'Acquired atrophy of ovary', 'Acquired atrophy of ovary and fallopian tube']"
54,"['Displacement of ovary and fallopian tube', 'Hernia of fallopian tube', 'Hernia of ovary', 'Noninflammatory disorder of fallopian tube', 'Prolapse of fallopian tube', 'Prolapse of ovary', 'Prolapse of ovary and fallopian tube']"
55,[]
56,[]
57,[]
58,[]
59,"['Torsion of appendages of the epoophoron', 'Torsion of ovary']"
60,[]
61,[]
62,"['Accessory fallopian tube', 'Torsion of accessory fallopian tube', 'Torsion of fallopian tube']"
63,"['Torsion of fallopian tube', 'Torsion of ovary', 'Torsion of the ovary and fallopian tube']"
64,"['Hematosalpinx', 'Hemorrhage of fallopian tube']"
65,['Hematoma of broad ligament']
66,"['Acquired parafimbrial cyst of fallopian tube', 'Broad ligament laceration syndrome', 'Cyst of broad ligament', 'Cyst of fallopian tube', 'Diminished ovarian reserve', 'Diminished ovarian reserve due to advanced maternal age', 'Dysplasia of fallopian tube', 'Fallopian tube felt at vaginal fornix', 'Fimbriated end of left fallopian tube closed', 'Fimbriated end of right fallopian tube closed', 'Finding of arrangement of ovary', 'Hemorrhage into ovary', 'Hyperplasia of ovarian stroma', 'Hypertrophy of ovary', 'Infarction of fallopian tube', 'Infarction of ovary', 'Injury of broad ligament', 'Large ovary', 'Left fallopian tube fused to left ovary', 'Leydig cell hyperplasia of ovary', 'Massive ovarian edema', 'Necrosis of ovary', 'Noninflammatory disorder of broad ligament', 'Noninflammatory disorder of fallopian tube', 'Noninflammatory disorder of fallopian tube', 'Noninflammatory disorder of ovary', 'Ovary felt at vaginal fornix', 'Retained corpus luteum', 'Right fallopian tube fused to right ovary', 'Rupture of fallopian tube', 'Rupture of ovary', 'Tubal fibrosis', 'Tubo-ovarian mass']"
67,"['Disorder of broad ligament', 'Disorder of fallopian tube and ovary', 'Disorder of ovary', 'Fallopian tube disorder', 'Lesion of fallopian tube', 'Lesion of ovary', 'Noninflammatory disorder of broad ligament', 'Noninflammatory disorder of fallopian tube', 'Noninflammatory disorder of ovary', 'Ovary problem']"
68,"['Polyp of corpus uteri', 'Uterine cornual polyp']"
69,"['Antepartum hemorrhage due to cervical polyp', 'Benign neoplasm of uterine cervix', 'Cervical fibroid', 'Endocervical polyp', 'Fibroid polyp of cervix', 'Mucous polyp of cervix', 'Polyp at cervical os', 'Polyp of cervix', 'Polyp of cervix', 'Polyp of cervix - baby delivered with postpartum complication', 'Polyp of cervix affecting pregnancy', 'Polyp of cervix complicating antenatal care - baby not yet delivered', 'Polyp of cervix complicating postnatal care - baby delivered during previous episode of care', 'Polyp of cervix in pregnancy, childbirth and the puerperium']"
70,"['Caruncle of vagina', 'Noninflammatory disorder of the vagina', 'Polyp of vagina', 'Polyp of vaginal wall']"
71,"['Polyp of labia', 'Polyp of vulva']"
72,"['Polyp of broad ligament', 'Polyp of fallopian tube']"
73,[]
74,"['Endometrial cystic hyperplasia', 'Endometrial hyperplasia', 'Hypoplasia of endometrium']"
75,"['Benign endometrial hyperplasia', 'Complex endometrial hyperplasia', 'Complex endometrial hyperplasia without atypia', 'Simple endometrial glandular hyperplasia without atypia', 'Simple endometrial hyperplasia']"
76,"['Atypical endometrial hyperplasia', 'Benign endometrial hyperplasia', 'Complex atypical endometrial hyperplasia', 'Endometrial cystic hyperplasia', 'Endometrial intraepithelial neoplasia', 'Simple atypical endometrial hyperplasia', 'Simple endometrial glandular hyperplasia with atypia', 'Simple endometrial hyperplasia']"
77,"['Bulky uterus', 'Enlarged uterus', 'Hypertrophy of uterus', 'O/E - VE - uterine enlargement']"
78,['Chronic subinvolution of uterus']
79,"['Acute anteflexion of uterus', 'Anteflexed uterus', 'Anteversion of uterus', 'Anteverted uterus', 'Cervix directed backwards', 'Displacement of uterine cervix', 'Finding of direction of cervix', 'Finding of movement of uterus', 'Finding of movement of uterus', 'Flexion of uterus - finding', 'Malposition of uterus', 'Mobility of uterus - finding', 'Mobility of uterus - finding', 'O/E - uterus', 'O/E - uterus', 'O/E - VE - uterus anteverted', 'O/E - VE - uterus retroverted', 'Retroflexed uterus', 'Retroversion of uterus', 'Retroverted uterus', 'Uterine fundus displaced below introitus', 'Uterine fundus displaced below introitus straining', 'Uterine fundus displaced below introitus with traction', 'Uterine torsion', 'Uterocervical descent', 'Uterus deviated to left', 'Uterus deviated to right', 'Uterus fixed', 'Uterus mobile', 'Version of uterus - finding']"
80,"['Chronic inversion of uterus', 'Malposition of uterus']"
81,"['Adhesions of uterus', 'Asherman syndrome', 'Intrauterine synechiae']"
82,"['Hematometra', 'Hematometra', 'Hematopyometra', 'Pyometra']"
83,"['Acquired atrophy of uterus', 'Arias-Stella effect on endometrium', 'Atrophic endometrium', 'Calcification of uterus', 'Complex cyst of uterine adnexa', 'Cyst of uterine adnexa', 'Fibrosis of uterus', 'Finding of consistency of uterus', 'Finding of consistency of uterus', 'Finding of consistency of uterus', 'Finding of consistency of uterus', 'Finding of form of uterus', 'Finding of form of uterus', 'Finding of form of uterus', 'Finding of form of uterus', 'Finding of pain of uterine contraction', 'Finding of proportion of uterus', 'Finding of sensation of gravid uterus', 'Finding of sensation of gravid uterus', 'Flaccid uterus', 'Fluid thrill in uterus', 'Focal disruption of uterus', 'Genital tear resulting from childbirth', 'Hydrometra', 'Inadequate development of endometrium', 'Incarceration of uterus', 'Mass of uterus', 'Morphological change in endometrium caused by intrauterine contraceptive device', 'Mucometra', 'Noninflammatory disorder of uterus', 'Noninflammatory disorder of uterus', 'Old uterine laceration due to obstetric cause', 'Painful scar', 'Painful uterine contractions', 'Polycystic mass of uterine adnexa', 'Previous uterine surgical scar', 'Reactive cellular changes caused by intrauterine contraceptive device', 'Rupture of uterus', 'Sacculation of uterus', 'Scarring of uterus', 'Small uterus', 'Tender scar', 'Tender scar of gravid uterus', 'Tender scar of lower uterine segment', 'Tender scar of upper uterine segment', 'Ulcer of uterus', 'Uterine cornual occlusion', 'Uterine distension syndrome', 'Uterine or cervical spasm', 'Uterine spasm', 'Uterus asymmetrical', 'Uterus boggy', 'Uterus firm', 'Uterus globular in shape', 'Uterus hard', 'Uterus heart-shaped', 'Uterus high', 'Uterus irregular in shape', 'Uterus ovoid in shape', 'Very small uterus']"
84,"['Disorder of uterus', 'Endometrial disorder', 'Lesion of endometrium', 'Lesion of uterus', 'Noninflammatory disorder of uterus', 'Uterine dysfunction', 'Uterus problem']"
85,[]
86,"['Antepartum hemorrhage due to cervical erosion', 'Ectropion of cervix', 'Erosion of cervix', 'Trophic ulcer of uterine cervix', 'Ulcer of cervix', 'Ulcer of uterus']"
87,"['Cervical intraepithelial neoplasia', 'Cervical intraepithelial neoplasia grade 1', 'Dysplasia of cervix', 'Low grade cervical glandular intraepithelial neoplasia']"
88,"['Cervical intraepithelial neoplasia', 'Cervical intraepithelial neoplasia grade 2', 'Dysplasia of cervix']"
89,"['Anaplasia of cervix', 'Cervical atypism', 'Cervical intraepithelial neoplasia', 'Dysplasia of cervix', 'Hyperplasia of cervix', 'Squamous metaplasia of cervix', 'Surgical endocervical margin finding', 'Surgical endocervical margin finding', 'Surgical endocervical margin involved by intraepithelial neoplasia', 'Surgical endocervical margin uninvolved by intraepithelial neoplasia', 'Surgical exocervical margin finding', 'Surgical exocervical margin involved by intraepithelial neoplasia', 'Surgical margin involved by intraepithelial neoplasia', 'Surgical margin involved by intraepithelial neoplasia']"
90,"['Hyperplasia of cervix', 'Leukoplakia of cervix', 'Leukoplakia of female genital organs', 'Squamous metaplasia of cervix']"
91,"['Adhesions of cervix', 'Adhesions of uterus', 'Cervical laceration', 'Cicatrix of cervix', 'Cicatrix of cervix', 'Cicatrix of cervix affecting pregnancy', 'Healed lateral tears of cervix', 'Old laceration of cervix', 'Postpartum cicatrix of cervix', 'Scarring of uterus', 'Scarring of uterus', 'Uterine cervix scarred']"
92,"['Acquired abnormality of cervix uteri', 'Acquired stricture of cervix', 'Atresia of cervix', 'Contracture of cervix', 'Occlusion of cervical os', 'Occlusion of cervix', 'Pinpoint os uteri', 'Stenosis AND/OR stricture of cervix affecting pregnancy', 'Stenosis of cervix', 'Stenosis of cervix - baby delivered with postpartum complication', 'Stenosis of cervix complicating antenatal care - baby not yet delivered', 'Stenosis of cervix complicating postnatal care - baby delivered during previous episode of care', 'Stenosis of cervix in pregnancy, childbirth and the puerperium', 'Stenosis of cervix in pregnancy, childbirth and the puerperium', 'Stenosis of cervix in pregnancy, childbirth and the puerperium']"
93,"['Cervical incompetence', 'Female infertility - cervical/vaginal', 'Female infertility due to cervical mucus dysfunction', 'Female infertility due to structural congenital anomaly of cervix', 'Female infertility of cervical origin', 'Female infertility of cervical origin', 'Primary cervical infertility', 'Secondary cervical infertility']"
94,['Hypertrophic elongation of cervix']
95,"['Acquired abnormality of cervix uteri', 'Atrophy of cervix', 'Bleeding cervix', 'Blood at uterine os cervix', 'Cervical annular detachment', 'Cervical discharge', 'Cervical mucous acellular', 'Cervical mucus dysfunction', 'Cervicitis with Nabothian cyst', 'Cervix directed to left', 'Cervix directed to right', 'Cervix firm', 'Cervix hard', 'Cervix irregular in shape', 'Cervix lateral', 'Cervix thick', 'Cervix thinning', 'Contact bleeding from cervix', 'Cyst of cervix', 'Cyst of cervix', 'Cyst of uterus', 'Cyst of uterus', 'Discoloration of cervix', 'Edema of cervix', 'Elongated cervix', 'Endocervicitis', 'Endocervicitis with Nabothian cyst', 'Entropion of cervix', 'Fibrosis of cervix', 'Fibrosis of uterus', 'Finding of cellularity of cervical mucous', 'Finding of color of cervix', 'Finding of consistency of uterine cervix', 'Finding of consistency of uterine cervix', 'Finding of consistency of uterine cervix', 'Finding of contents of cervix', 'Finding of direction of cervix', 'Finding of direction of cervix', 'Finding of thickness of cervix', 'Finding of thickness of cervix', 'Hematoma of cervix', 'Hematoma of uterus', 'Hemorrhage of cervix', 'Hypertrophied cervix', 'Hypertrophy of uterus', 'Mucous retention cyst of cervix uteri', 'Mucous retention cyst of cervix uteri', 'Perforation of cervix', 'Position of gravid cervix - finding', 'Rigid cervix', 'Rupture of uterine cervix', 'Senile atrophy of cervix', 'Spasm of cervix uteri', 'Tunnel clusters of endocervix', 'Uterine cervix fissured']"
96,"['Disorder of uterine cervix', 'Epidermidization of cervix', 'Lesion of cervix', 'Noninflammatory cervical disorder', 'O/E - vagina', 'On examination - speculum - cervical abnormality', 'On examination - vaginal speculum examination', 'Uterine cervix problem']"
97,"['Benign neoplasm of vagina', 'Vaginal intraepithelial neoplasia', 'Vaginal intraepithelial neoplasia grade 1']"
98,"['Benign neoplasm of vagina', 'Vaginal intraepithelial neoplasia', 'Vaginal intraepithelial neoplasia grade 2']"
99,"['Dysplasia of vagina', 'Noninflammatory disorder of the vagina', 'Vaginal intraepithelial neoplasia']"
100,"['Leukoplakia of female genital organs', 'Leukoplakia of vagina']"
101,"['Acquired stenosis of vagina affecting pregnancy', 'Acquired stricture of vagina', 'Finding related to ability to have sexual intercourse', 'Gynatresia of vagina', 'Occlusion of vagina', 'Stenosis of vagina', 'Stenosis of vagina', 'Stenosis of vagina - baby delivered', 'Stenosis of vagina - baby delivered with postpartum complication', 'Stenosis of vagina affecting obstetric care', 'Stenosis of vagina complicating antenatal care - baby not yet delivered', 'Stenosis of vagina complicating postpartum care - baby delivered during previous episode of care', 'Stenosis of vagina in pregnancy, childbirth and the puerperium', 'Stricture of vagina', 'Stricture of vagina', 'Stricture of vagina affecting pregnancy', 'Stricture or atresia of the vagina', 'Unable to have vaginal sexual intercourse co-occurrent and due to blockage of vagina', 'Vaginal adhesions']"
102,"['Finding of size of hymen', 'Noninflammatory disorder of the vagina', 'Persistent hymen affecting pregnancy', 'Tight hymen', 'Tight hymenal ring']"
103,"['Hematocolpometra', 'Hematometra']"
104,"['Abnormal vaginal odor', 'Bleeding from hymen', 'Bloodstained vaginal discharge', 'Brown vaginal discharge', 'Bulge of vagina', 'Bulging of vaginal wall', 'Creamy vaginal discharge', 'Cyst of vagina', 'Diminished sensation due to vaginal laxity', 'Erythema of vagina', 'Fimbriated hymen', 'Finding of color of vaginal discharge', 'Finding of color of vaginal discharge', 'Finding of color of vaginal discharge', 'Finding of color of vaginal discharge', 'Finding of color of vaginal discharge', 'Finding of consistency of vaginal discharge', 'Finding of contents of vagina', 'Finding of form of vagina', 'Finding of odor of vaginal discharge', 'Finding of quantity of vaginal discharge', 'Finding of quantity of vaginal discharge', 'Finding of quantity of vaginal discharge', 'Finding of shape of hymen', 'Finding of temperature of vagina', 'Finding of tone of vagina', 'Finding of tone of vagina', 'Fishy vaginal discharge', 'Frothy vaginal discharge', 'Green vaginal discharge', 'Gynatresia of vagina', 'Heat in vaginal fornix', 'Hydrometrocolpos', 'Hymenal tag', 'Lesion of hymen', 'Leukorrhea', 'Moderate vaginal discharge', 'Mucocolpos', 'Mucoid vaginal discharge', 'Non-infective leukorrhea', 'Noninflammatory disorder of the vagina', 'Noninflammatory disorder of the vagina', 'Noninflammatory disorder of the vagina', 'O/E - bloodstained vaginal discharge', 'O/E - creamy vaginal discharge', 'O/E - speculum vaginal wall abnormality', 'O/E - vagina', 'O/E - vaginal discharge', 'Obstruction of hymen', 'Odorless vaginal discharge', 'Offensive vaginal discharge', 'Old vaginal laceration', 'On examination - frothy vaginal discharge', 'On examination - offensive vaginal discharge', 'On examination - vaginal speculum examination', 'On examination - white vaginal discharge', 'On examination - yellow vaginal discharge', 'Pelvic swelling', 'Persistent hymen - baby delivered', 'Persistent hymen complicating postpartum care - baby delivered during previous episode of care', 'Persistent hymen in pregnancy, childbirth and the puerperium', 'Polyp of vulva', 'Problem with vaginal pessary', 'Profuse vaginal discharge', 'Purulent vaginal discharge', 'Scanty vaginal discharge', 'Scarred hymenal edge', 'Scarring of vaginal vault', 'Scarring of vaginal wall', 'Scarring of vulva', 'Swelling of female genital structure', 'Swelling of vagina', 'Swelling of vaginal introitus', 'Swelling of vulva', 'Tight vagina', 'Urinous vaginal discharge', 'Urovagina', 'Vagina lax', 'Vaginal adenosis', 'Vaginal discharge', 'Vaginal discharge present', 'Vaginal discharge symptom', 'Vaginal dryness', 'Vaginal dryness on intercourse', 'Vaginal flatus', 'Vaginal fornix finding', 'Vaginal granulation tissue', 'Vaginal hematoma', 'Vaginal hymen problem', 'Vaginal hyperplasia', 'Vaginal introitus bleeding', 'Vaginal irritation', 'Vaginal mass', 'Vaginal odor', 'Vaginal pool', 'Vaginal scar', 'Vaginal tags', 'Vaginal vault bleeding', 'Vaginal vault hematoma', 'Vaginal vault laxity', 'Vulvovaginal scarring due to ritual circumcision', 'Watery vaginal discharge', 'White vaginal discharge', 'Yellow vaginal discharge']"
105,"['Congenital or acquired abnormality of vagina in pregnancy, childbirth and the puerperium', 'Discomfort of vulva', 'Disorder of hymen', 'Disorder of vagina', 'Noninflammatory disorder of the vagina', 'Vaginal abnormality - baby delivered', 'Vaginal abnormality - baby delivered with postpartum complication', 'Vaginal abnormality complicating antenatal care - baby not yet delivered', 'Vaginal abnormality in pregnancy, childbirth and the puerperium', 'Vaginal abnormality in pregnancy, childbirth and the puerperium', 'Vaginal discharge problem', 'Vaginal discomfort', 'Vaginal problem', 'Vulvovaginal discomfort', 'Vulvovaginal disease', 'Vulvovaginal dryness']"
106,"['Benign neoplasm of vulva', 'Vulval intraepithelial neoplasia ', 'Vulval intraepithelial neoplasia grade 1']"
107,"['Benign neoplasm of vulva', 'Vulval intraepithelial neoplasia ', 'Vulval intraepithelial neoplasia grade 2']"
108,"['Dysplasia of vulva', 'Vulval intraepithelial neoplasia ']"
109,"['Anogenital lichen sclerosus', 'Dystrophy of vulva', 'Eruption of vulva', 'Eruption of vulva', 'Genital lichen sclerosus', 'Genital lichen sclerosus', 'Hyperkeratosis of vulva', 'Leukoplakia of vulva', 'Lichen sclerosus et atrophicus of the vulva', 'Lichen sclerosus of female genitalia', 'Lichenification of vulva', 'Prepubertal lichen sclerosus of vulva', 'Squamous cell carcinoma of anogenital area', 'Squamous cell carcinoma of vulva', 'Squamous cell carcinoma of vulva due to lichen sclerosus', 'Squamous cell hyperplasia of vulva', 'Vulval hyperplasia', 'Vulval hyperplasia', 'Vulval intraepithelial neoplasia ', 'Vulval intraepithelial neoplasia with lichen sclerosus', 'Vulval lichen sclerosus, childhood form']"
110,"['Atrophic vulva', 'Noninflammatory disorder of vulva', 'Stricture of vulva']"
111,['Hypertrophy of vulva']
112,[]
113,[]
114,"['Cyst of vulva', 'Labial cyst']"
115,"['Female genital cutting', 'Female genital mutilation', 'History of female genital mutilation']"
116,"['Female genital mutilation', 'Female genital mutilation type 1']"
117,"['Female genital mutilation', 'Female genital mutilation type 2']"
118,"['Female genital mutilation', 'Female genital mutilation type 3']"
119,"['Female genital mutilation', 'Female genital mutilation type 4']"
120,"['Acquired fusion of labia', 'Acquired labial adhesion', 'Caruncle of labium', 'Clitoral erection', 'Congenital labial adhesion', 'Deposition on vulva', 'Dryness of vulva', 'Edema of clitoris', 'Edema of vulva', 'Eruption of vulva', 'Eruption of vulva', 'Fibrosis of perineum affecting pregnancy', 'Finding of color of vulva', 'Finding of form of vulva', 'Fusion of vulva', 'Hematoma of female perineum', 'Hematoma of vulva', 'Hyperpigmentation of vulva', 'Hypertrophy of clitoral prepuce', 'Hypertrophy of clitoris', 'Hypertrophy of vulva', 'Hypertrophy of vulva', 'Irritation of clitoris', 'Labial adhesions', 'Lesion of clitoris', 'Lesion of vulva', 'Lymphedema of genitalia', 'Lymphedema of vulva', 'Mass of vulva', 'Old episiotomy scarring', 'Old laceration of vulva', 'Old laceration or scarring of vulva', 'Old scarring of vulva', ""Orifice of Bartholin's duct not seen"", 'Pain in female perineum', 'Painful clitoral erection', 'Persistent hymen - baby delivered with postpartum complication', 'Persistent hymen affecting obstetric care', 'Persistent hymen complicating antenatal care - baby not yet delivered', 'Persistent hymen in pregnancy, childbirth and the puerperium', 'Persistent hymen in pregnancy, childbirth and the puerperium', 'Persistent hymen in pregnancy, childbirth and the puerperium', 'Phimosis clitoridis', 'Polyp of labia', 'Polyp of vulva', 'Posterior fourchette scarring', 'Purpura of vulva', 'Recessed vulva', 'Rigid perineum - baby delivered', 'Rigid perineum affecting obstetric care', 'Rigid perineum complicating antenatal care - baby not yet delivered', 'Rigid perineum complicating postpartum care - baby delivered during previous episode of care', 'Rigid perineum in pregnancy, childbirth and the puerperium', 'Scalling of vulva', 'Scarring of vulva', 'Sensory disturbance of vulva', 'Swelling of female genital structure', 'Swelling of vulva', 'Vulva absent', 'Vulva granulation', 'Vulva not seen', 'Vulval irritation', 'Vulval pain', 'Vulvovaginal scarring due to ritual circumcision', 'White deposit on vulva']"
