,category,condition
70,M46.90,"Unspecified inflammatory spondylopathy, site unspecified"
71,M46.91,"Unsp inflammatory spondylopathy, occiptatlanax region"
72,M46.92,"Unspecified inflammatory spondylopathy, cervical region"
73,M46.93,"Unsp inflammatory spondylopathy, cervicothoracic region"
74,M46.94,"Unspecified inflammatory spondylopathy, thoracic region"
75,M46.95,"Unspecified inflammatory spondylopathy, thoracolumbar region"
76,M46.96,"Unspecified inflammatory spondylopathy, lumbar region"
77,M46.97,"Unspecified inflammatory spondylopathy, lumbosacral region"
78,M46.98,"Unsp inflammatory spondylopathy, sacr/sacrocygl region"
79,M46.99,"Unsp inflammatory spondylopathy, multiple sites in spine"
80,M47.011,"Anterior spinal artery comprsn synd, occiptatlanax region"
81,M47.012,"Anterior spinal artery comprsn syndromes, cervical region"
82,M47.013,"Anterior spinal artery comprsn syndromes, cervicothor region"
83,M47.014,"Anterior spinal artery comprsn syndromes, thoracic region"
84,M47.015,"Anterior spinal artery comprsn syndromes, thoracolum region"
85,M47.016,"Anterior spinal artery compression syndromes, lumbar region"
86,M47.019,"Anterior spinal artery compression syndromes, site unsp"
87,M47.021,"Verteb art compression syndromes, occiptatlanax region"
88,M47.022,"Vertebral artery compression syndromes, cervical region"
89,M47.029,"Vertebral artery compression syndromes, site unspecified"
90,M47.10,"Other spondylosis with myelopathy, site unspecified"
91,M47.11,"Oth spondylosis w myelopathy, occipitoatlantoaxial region"
92,M47.12,"Other spondylosis with myelopathy, cervical region"
93,M47.13,"Other spondylosis with myelopathy, cervicothoracic region"
94,M47.14,"Other spondylosis with myelopathy, thoracic region"
95,M47.15,"Other spondylosis with myelopathy, thoracolumbar region"
96,M47.16,"Other spondylosis with myelopathy, lumbar region"
97,M47.20,"Other spondylosis with radiculopathy, site unspecified"
98,M47.21,"Oth spondylosis w radiculopathy, occiptatlanax region"
99,M47.22,"Other spondylosis with radiculopathy, cervical region"
100,M47.23,"Other spondylosis with radiculopathy, cervicothoracic region"
101,M47.24,"Other spondylosis with radiculopathy, thoracic region"
102,M47.25,"Other spondylosis with radiculopathy, thoracolumbar region"
103,M47.26,"Other spondylosis with radiculopathy, lumbar region"
104,M47.27,"Other spondylosis with radiculopathy, lumbosacral region"
105,M47.28,"Oth spondylosis w radiculopathy, sacr/sacrocygl region"
106,M47.811,"Spondyls w/o myelpath or radiculopathy, occiptatlanax rgn"
107,M47.812,"Spondylosis w/o myelopathy or radiculopathy, cervical region"
108,M47.813,"Spondyls w/o myelopathy or radiculopathy, cervicothor region"
109,M47.814,"Spondylosis w/o myelopathy or radiculopathy, thoracic region"
110,M47.815,"Spondyls w/o myelopathy or radiculopathy, thoracolum region"
111,M47.816,"Spondylosis w/o myelopathy or radiculopathy, lumbar region"
112,M47.817,"Spondyls w/o myelopathy or radiculopathy, lumbosacr region"
113,M47.818,"Spondyls w/o myelpath or radiculopathy, sacr/sacrocygl rgn"
114,M47.819,"Spondylosis without myelopathy or radiculopathy, site unsp"
115,M47.891,"Other spondylosis, occipitoatlantoaxial region"
116,M47.892,"Other spondylosis, cervical region"
117,M47.893,"Other spondylosis, cervicothoracic region"
118,M47.894,"Other spondylosis, thoracic region"
119,M47.895,"Other spondylosis, thoracolumbar region"
120,M47.896,"Other spondylosis, lumbar region"
121,M47.897,"Other spondylosis, lumbosacral region"
122,M47.898,"Other spondylosis, sacral and sacrococcygeal region"
123,M47.899,"Other spondylosis, site unspecified"
124,M47.9,"Spondylosis, unspecified"
125,M48.00,"Spinal stenosis, site unspecified"
126,M48.01,"Spinal stenosis, occipitoatlantoaxial region"
127,M48.02,"Spinal stenosis, cervical region"
128,M48.03,"Spinal stenosis, cervicothoracic region"
129,M48.04,"Spinal stenosis, thoracic region"
130,M48.05,"Spinal stenosis, thoracolumbar region"
131,M48.061,"Spinal stenosis, lumbar region without neurogenic claud"
132,M48.062,"Spinal stenosis, lumbar region with neurogenic claudication"
133,M48.07,"Spinal stenosis, lumbosacral region"
134,M48.08,"Spinal stenosis, sacral and sacrococcygeal region"
135,M48.10,"Ankylosing hyperostosis [Forestier], site unspecified"
136,M48.11,"Ankylosing hyperostosis, occipitoatlantoaxial region"
137,M48.12,"Ankylosing hyperostosis [Forestier], cervical region"
138,M48.13,"Ankylosing hyperostosis [Forestier], cervicothoracic region"
139,M48.14,"Ankylosing hyperostosis [Forestier], thoracic region"
140,M48.15,"Ankylosing hyperostosis [Forestier], thoracolumbar region"
141,M48.16,"Ankylosing hyperostosis [Forestier], lumbar region"
142,M48.17,"Ankylosing hyperostosis [Forestier], lumbosacral region"
143,M48.18,"Ankylosing hyperostosis, sacral and sacrococcygeal region"
144,M48.19,"Ankylosing hyperostosis [Forestier], multiple sites in spine"
145,M48.20,"Kissing spine, site unspecified"
146,M48.21,"Kissing spine, occipitoatlantoaxial region"
147,M48.22,"Kissing spine, cervical region"
148,M48.23,"Kissing spine, cervicothoracic region"
149,M48.24,"Kissing spine, thoracic region"
150,M48.25,"Kissing spine, thoracolumbar region"
151,M48.26,"Kissing spine, lumbar region"
152,M48.27,"Kissing spine, lumbosacral region"
153,M48.30,"Traumatic spondylopathy, site unspecified"
154,M48.31,"Traumatic spondylopathy, occipitoatlantoaxial region"
155,M48.32,"Traumatic spondylopathy, cervical region"
156,M48.33,"Traumatic spondylopathy, cervicothoracic region"
157,M48.34,"Traumatic spondylopathy, thoracic region"
158,M48.35,"Traumatic spondylopathy, thoracolumbar region"
159,M48.36,"Traumatic spondylopathy, lumbar region"
160,M48.37,"Traumatic spondylopathy, lumbosacral region"
161,M48.38,"Traumatic spondylopathy, sacral and sacrococcygeal region"
162,M48.40XA,"Fatigue fracture of vertebra, site unsp, init for fx"
163,M48.40XD,"Fatigue fx vertebra, site unsp, subs for fx w routn heal"
164,M48.40XG,"Fatigue fx vertebra, site unsp, subs for fx w delay heal"
165,M48.40XS,"Fatigue fracture of vertebra, site unsp, sequela of fracture"
166,M48.41XA,"Fatigue fracture of vertebra, occiptatlanax region, init"
167,M48.41XD,"Fatigue fx vert, occiptatlanax rgn, 7thD"
168,M48.41XG,"Fatigue fx vert, occiptatlanax rgn, 7thG"
169,M48.41XS,"Fatigue fracture of vertebra, occiptatlanax region, sqla"
170,M48.42XA,"Fatigue fracture of vertebra, cervical region, init for fx"
171,M48.42XD,"Fatigue fx vertebra, cerv region, subs for fx w routn heal"
172,M48.42XG,"Fatigue fx vertebra, cerv region, subs for fx w delay heal"
173,M48.42XS,"Fatigue fracture of vertebra, cervical region, sqla"
174,M48.43XA,"Fatigue fracture of vertebra, cervicothoracic region, init"
175,M48.43XD,"Fatigue fx vert, cervicothor rgn, subs for fx w routn heal"
176,M48.43XG,"Fatigue fx vert, cervicothor rgn, subs for fx w delay heal"
177,M48.43XS,"Fatigue fracture of vertebra, cervicothoracic region, sqla"
178,M48.44XA,"Fatigue fracture of vertebra, thoracic region, init for fx"
179,M48.44XD,"Fatigue fx vertebra, thor region, subs for fx w routn heal"
180,M48.44XG,"Fatigue fx vertebra, thor region, subs for fx w delay heal"
181,M48.44XS,"Fatigue fracture of vertebra, thoracic region, sqla"
182,M48.45XA,"Fatigue fracture of vertebra, thoracolumbar region, init"
183,M48.45XD,"Fatigue fx vertebra, thrclm region, subs for fx w routn heal"
184,M48.45XG,"Fatigue fx vertebra, thrclm region, subs for fx w delay heal"
185,M48.45XS,"Fatigue fracture of vertebra, thoracolumbar region, sqla"
186,M48.46XA,"Fatigue fracture of vertebra, lumbar region, init for fx"
187,M48.46XD,"Fatigue fx vertebra, lumbar region, subs for fx w routn heal"
188,M48.46XG,"Fatigue fx vertebra, lumbar region, subs for fx w delay heal"
189,M48.46XS,"Fatigue fracture of vertebra, lumbar region, sqla"
190,M48.47XA,"Fatigue fracture of vertebra, lumbosacral region, init"
191,M48.47XD,"Fatigue fx vert, lumbosacr region, subs for fx w routn heal"
192,M48.47XG,"Fatigue fx vert, lumbosacr region, subs for fx w delay heal"
193,M48.47XS,"Fatigue fracture of vertebra, lumbosacral region, sqla"
194,M48.48XA,"Fatigue fracture of vertebra, sacr/sacrocygl region, init"
195,M48.48XD,"Fatigue fx vert, sacr/sacrocygl rgn, 7thD"
196,M48.48XG,"Fatigue fx vert, sacr/sacrocygl rgn, 7thG"
197,M48.48XS,"Fatigue fracture of vertebra, sacr/sacrocygl region, sqla"
198,M48.50XA,"Collapsed vertebra, NEC, site unsp, init"
199,M48.50XD,"Collapsed vertebra, NEC, site unsp, subs for fx w routn heal"
200,M48.50XG,"Collapsed vertebra, NEC, site unsp, subs for fx w delay heal"
201,M48.50XS,"Collapsed vertebra, NEC, site unsp, sequela of fracture"
202,M48.51XA,"Collapsed vertebra, NEC, occipitoatlantoaxial region, init"
203,M48.51XD,"Collapsed vert, NEC, occiptatlanax rgn, 7thD"
204,M48.51XG,"Collapsed vert, NEC, occiptatlanax rgn, 7thG"
205,M48.51XS,"Collapsed vertebra, NEC, occiptatlanax region, sqla"
206,M48.52XA,"Collapsed vertebra, NEC, cervical region, init"
207,M48.52XD,"Collapsed vert, NEC, cerv region, subs for fx w routn heal"
208,M48.52XG,"Collapsed vert, NEC, cerv region, subs for fx w delay heal"
209,M48.52XS,"Collapsed vertebra, NEC, cervical region, sqla"
210,M48.53XA,"Collapsed vertebra, NEC, cervicothoracic region, init"
211,M48.53XD,"Collapsed vert, NEC, cervicothor rgn, 7thD"
212,M48.53XG,"Collapsed vert, NEC, cervicothor rgn, 7thG"
213,M48.53XS,"Collapsed vertebra, NEC, cervicothoracic region, sqla"
214,M48.54XA,"Collapsed vertebra, NEC, thoracic region, init"
215,M48.54XD,"Collapsed vert, NEC, thor region, subs for fx w routn heal"
216,M48.54XG,"Collapsed vert, NEC, thor region, subs for fx w delay heal"
217,M48.54XS,"Collapsed vertebra, NEC, thoracic region, sqla"
218,M48.55XA,"Collapsed vertebra, NEC, thoracolumbar region, init"
219,M48.55XD,"Collapsed vert, NEC, thrclm region, subs for fx w routn heal"
220,M48.55XG,"Collapsed vert, NEC, thrclm region, subs for fx w delay heal"
221,M48.55XS,"Collapsed vertebra, NEC, thoracolumbar region, sqla"
222,M48.56XA,"Collapsed vertebra, NEC, lumbar region, init"
223,M48.56XD,"Collapsed vert, NEC, lumbar region, subs for fx w routn heal"
224,M48.56XG,"Collapsed vert, NEC, lumbar region, subs for fx w delay heal"
225,M48.56XS,"Collapsed vertebra, NEC, lumbar region, sequela of fracture"
226,M48.57XA,"Collapsed vertebra, NEC, lumbosacral region, init"
227,M48.57XD,"Collapsed vert, NEC, lumbosacr rgn, subs for fx w routn heal"
228,M48.57XG,"Collapsed vert, NEC, lumbosacr rgn, subs for fx w delay heal"
229,M48.57XS,"Collapsed vertebra, NEC, lumbosacral region, sqla"
230,M48.58XA,"Collapsed vertebra, NEC, sacr/sacrocygl region, init"
231,M48.58XD,"Collapsed vert, NEC, sacr/sacrocygl rgn, 7thD"
232,M48.58XG,"Collapsed vert, NEC, sacr/sacrocygl rgn, 7thG"
233,M48.58XS,"Collapsed vertebra, NEC, sacr/sacrocygl region, sqla"
234,M48.8X1,"Oth spondylopathies, occipitoatlantoaxial region"
235,M48.8X2,"Other specified spondylopathies, cervical region"
236,M48.8X3,"Other specified spondylopathies, cervicothoracic region"
237,M48.8X4,"Other specified spondylopathies, thoracic region"
238,M48.8X5,"Other specified spondylopathies, thoracolumbar region"
239,M48.8X6,"Other specified spondylopathies, lumbar region"
240,M48.8X7,"Other specified spondylopathies, lumbosacral region"
241,M48.8X8,"Oth spondylopathies, sacral and sacrococcygeal region"
242,M48.8X9,"Other specified spondylopathies, site unspecified"
243,M48.9,"Spondylopathy, unspecified"
244,M49.80,"Spondylopathy in diseases classified elsewhere, site unsp"
245,M49.81,"Spond in diseases classd elswhr, occiptatlanax region"
246,M49.82,"Spondylopathy in diseases classd elswhr, cervical region"
247,M49.83,"Spondylopathy in diseases classd elswhr, cervicothor region"
248,M49.84,"Spondylopathy in diseases classd elswhr, thoracic region"
249,M49.85,"Spond in diseases classd elswhr, thoracolumbar region"
250,M49.86,"Spondylopathy in diseases classd elswhr, lumbar region"
251,M49.87,"Spondylopathy in diseases classd elswhr, lumbosacral region"
252,M49.88,"Spond in diseases classd elswhr, sacr/sacrocygl region"
253,M49.89,"Spond in diseases classd elswhr, multiple sites in spine"
