,category,condition
132,F13.129,"Sedative, hypnotic or anxiolytic abuse w intoxication, unsp"
133,F13.14,"Sedative, hypnotic or anxiolytic abuse w mood disorder"
134,F13.150,Sedatv/hyp/anxiolytc abuse w psychotic disorder w delusions
135,F13.151,Sedatv/hyp/anxiolytc abuse w psychotic disorder w hallucin
136,F13.159,"Sedatv/hyp/anxiolytc abuse w psychotic disorder, unsp"
137,F13.180,"Sedative, hypnotic or anxiolytic abuse w anxiety disorder"
138,F13.181,"Sedative, hypnotic or anxiolytic abuse w sexual dysfunction"
139,F13.182,"Sedative, hypnotic or anxiolytic abuse w sleep disorder"
140,F13.188,"Sedative, hypnotic or anxiolytic abuse w oth disorder"
141,F13.19,"Sedative, hypnotic or anxiolytic abuse w unsp disorder"
142,F13.20,"Sedative, hypnotic or anxiolytic dependence, uncomplicated"
143,F13.21,"Sedative, hypnotic or anxiolytic dependence, in remission"
144,F13.220,"Sedatv/hyp/anxiolytc dependence w intoxication, uncomp"
145,F13.221,Sedatv/hyp/anxiolytc dependence w intoxication delirium
146,F13.229,"Sedatv/hyp/anxiolytc dependence w intoxication, unsp"
147,F13.230,"Sedatv/hyp/anxiolytc dependence w withdrawal, uncomplicated"
148,F13.231,Sedatv/hyp/anxiolytc dependence w withdrawal delirium
149,F13.232,Sedatv/hyp/anxiolytc depend w w/drawal w perceptual disturb
150,F13.239,"Sedatv/hyp/anxiolytc dependence w withdrawal, unsp"
151,F13.24,"Sedative, hypnotic or anxiolytic dependence w mood disorder"
152,F13.250,Sedatv/hyp/anxiolytc depend w psychotic disorder w delusions
153,F13.251,Sedatv/hyp/anxiolytc depend w psychotic disorder w hallucin
154,F13.259,"Sedatv/hyp/anxiolytc dependence w psychotic disorder, unsp"
155,F13.26,Sedatv/hyp/anxiolytc depend w persisting amnestic disorder
156,F13.27,Sedatv/hyp/anxiolytc dependence w persisting dementia
157,F13.280,Sedatv/hyp/anxiolytc dependence w anxiety disorder
158,F13.281,Sedatv/hyp/anxiolytc dependence w sexual dysfunction
159,F13.282,"Sedative, hypnotic or anxiolytic dependence w sleep disorder"
160,F13.288,"Sedative, hypnotic or anxiolytic dependence w oth disorder"
161,F13.29,"Sedative, hypnotic or anxiolytic dependence w unsp disorder"
162,F13.90,"Sedative, hypnotic, or anxiolytic use, unsp, uncomplicated"
163,F13.920,"Sedatv/hyp/anxiolytc use, unsp w intoxication, uncomplicated"
164,F13.921,"Sedatv/hyp/anxiolytc use, unsp w intoxication delirium"
165,F13.929,"Sedatv/hyp/anxiolytc use, unsp w intoxication, unsp"
166,F13.930,"Sedatv/hyp/anxiolytc use, unsp w withdrawal, uncomplicated"
167,F13.931,"Sedatv/hyp/anxiolytc use, unsp w withdrawal delirium"
168,F13.932,"Sedatv/hyp/anxiolytc use, unsp w w/drawal w perceptl disturb"
169,F13.939,"Sedatv/hyp/anxiolytc use, unsp w withdrawal, unsp"
170,F13.94,"Sedative, hypnotic or anxiolytic use, unsp w mood disorder"
171,F13.950,"Sedatv/hyp/anxiolytc use, unsp w psych disorder w delusions"
172,F13.951,"Sedatv/hyp/anxiolytc use, unsp w psych disorder w hallucin"
173,F13.959,"Sedatv/hyp/anxiolytc use, unsp w psychotic disorder, unsp"
174,F13.96,"Sedatv/hyp/anxiolytc use, unsp w persist amnestic disorder"
175,F13.97,"Sedatv/hyp/anxiolytc use, unsp w persisting dementia"
176,F13.980,"Sedatv/hyp/anxiolytc use, unsp w anxiety disorder"
177,F13.981,"Sedatv/hyp/anxiolytc use, unsp w sexual dysfunction"
178,F13.982,"Sedative, hypnotic or anxiolytic use, unsp w sleep disorder"
179,F13.988,"Sedative, hypnotic or anxiolytic use, unsp w oth disorder"
180,F13.99,"Sedative, hypnotic or anxiolytic use, unsp w unsp disorder"
181,F14.10,"Cocaine abuse, uncomplicated"
182,F14.11,"Cocaine abuse, in remission"
183,F14.120,"Cocaine abuse with intoxication, uncomplicated"
184,F14.121,Cocaine abuse with intoxication with delirium
185,F14.122,Cocaine abuse with intoxication with perceptual disturbance
186,F14.129,"Cocaine abuse with intoxication, unspecified"
187,F14.14,Cocaine abuse with cocaineinduced mood disorder
188,F14.150,Cocaine abuse w cocaineinduc psychotic disorder w delusions
189,F14.151,Cocaine abuse w cocaineinduc psychotic disorder w hallucin
190,F14.159,"Cocaine abuse with cocaineinduced psychotic disorder, unsp"
191,F14.180,Cocaine abuse with cocaineinduced anxiety disorder
192,F14.181,Cocaine abuse with cocaineinduced sexual dysfunction
193,F14.182,Cocaine abuse with cocaineinduced sleep disorder
194,F14.188,Cocaine abuse with other cocaineinduced disorder
195,F14.19,Cocaine abuse with unspecified cocaineinduced disorder
196,F14.20,"Cocaine dependence, uncomplicated"
197,F14.21,"Cocaine dependence, in remission"
198,F14.220,"Cocaine dependence with intoxication, uncomplicated"
199,F14.221,Cocaine dependence with intoxication delirium
200,F14.222,Cocaine dependence w intoxication w perceptual disturbance
201,F14.229,"Cocaine dependence with intoxication, unspecified"
202,F14.23,Cocaine dependence with withdrawal
203,F14.24,Cocaine dependence with cocaineinduced mood disorder
204,F14.250,Cocaine depend w cocaineinduc psych disorder w delusions
205,F14.251,Cocaine depend w cocaineinduc psychotic disorder w hallucin
206,F14.259,"Cocaine dependence w cocaineinduc psychotic disorder, unsp"
207,F14.280,Cocaine dependence with cocaineinduced anxiety disorder
208,F14.281,Cocaine dependence with cocaineinduced sexual dysfunction
209,F14.282,Cocaine dependence with cocaineinduced sleep disorder
210,F14.288,Cocaine dependence with other cocaineinduced disorder
211,F14.29,Cocaine dependence with unspecified cocaineinduced disorder
212,F14.90,"Cocaine use, unspecified, uncomplicated"
213,F14.920,"Cocaine use, unspecified with intoxication, uncomplicated"
214,F14.921,"Cocaine use, unspecified with intoxication delirium"
215,F14.922,"Cocaine use, unsp w intoxication with perceptual disturbance"
216,F14.929,"Cocaine use, unspecified with intoxication, unspecified"
217,F14.94,"Cocaine use, unspecified with cocaineinduced mood disorder"
218,F14.950,"Cocaine use, unsp w cocaineinduc psych disorder w delusions"
219,F14.951,"Cocaine use, unsp w cocaineinduc psych disorder w hallucin"
220,F14.959,"Cocaine use, unsp w cocaineinduced psychotic disorder, unsp"
221,F14.980,"Cocaine use, unsp with cocaineinduced anxiety disorder"
222,F14.981,"Cocaine use, unsp with cocaineinduced sexual dysfunction"
223,F14.982,"Cocaine use, unspecified with cocaineinduced sleep disorder"
224,F14.988,"Cocaine use, unspecified with other cocaineinduced disorder"
225,F14.99,"Cocaine use, unsp with unspecified cocaineinduced disorder"
226,F15.10,"Other stimulant abuse, uncomplicated"
227,F15.11,"Other stimulant abuse, in remission"
228,F15.120,"Other stimulant abuse with intoxication, uncomplicated"
229,F15.121,Other stimulant abuse with intoxication delirium
230,F15.122,Oth stimulant abuse w intoxication w perceptual disturbance
231,F15.129,"Other stimulant abuse with intoxication, unspecified"
232,F15.14,Other stimulant abuse with stimulantinduced mood disorder
233,F15.150,Oth stimulant abuse w stiminduce psych disorder w delusions
234,F15.151,Oth stimulant abuse w stiminduce psych disorder w hallucin
235,F15.159,"Oth stimulant abuse w stiminduce psychotic disorder, unsp"
236,F15.180,Oth stimulant abuse with stimulantinduced anxiety disorder
237,F15.181,Oth stimulant abuse w stimulantinduced sexual dysfunction
238,F15.182,Other stimulant abuse with stimulantinduced sleep disorder
239,F15.188,Other stimulant abuse with other stimulantinduced disorder
240,F15.19,Other stimulant abuse with unsp stimulantinduced disorder
241,F15.20,"Other stimulant dependence, uncomplicated"
242,F15.21,"Other stimulant dependence, in remission"
243,F15.220,"Other stimulant dependence with intoxication, uncomplicated"
244,F15.221,Other stimulant dependence with intoxication delirium
245,F15.222,Oth stimulant dependence w intox w perceptual disturbance
246,F15.229,"Other stimulant dependence with intoxication, unspecified"
247,F15.23,Other stimulant dependence with withdrawal
248,F15.24,Oth stimulant dependence w stimulantinduced mood disorder
249,F15.250,Oth stim depend w stiminduce psych disorder w delusions
250,F15.251,Oth stimulant depend w stiminduce psych disorder w hallucin
251,F15.259,"Oth stimulant depend w stiminduce psychotic disorder, unsp"
252,F15.280,Oth stimulant dependence w stiminduce anxiety disorder
253,F15.281,Oth stimulant dependence w stiminduce sexual dysfunction
254,F15.282,Oth stimulant dependence w stimulantinduced sleep disorder
255,F15.288,Oth stimulant dependence with oth stimulantinduced disorder
256,F15.29,Oth stimulant dependence w unsp stimulantinduced disorder
257,F15.90,"Other stimulant use, unspecified, uncomplicated"
258,F15.920,"Other stimulant use, unsp with intoxication, uncomplicated"
259,F15.921,"Other stimulant use, unspecified with intoxication delirium"
260,F15.922,"Oth stimulant use, unsp w intox w perceptual disturbance"
261,F15.929,"Other stimulant use, unsp with intoxication, unspecified"
262,F15.93,"Other stimulant use, unspecified with withdrawal"
263,F15.94,"Oth stimulant use, unsp with stimulantinduced mood disorder"
264,F15.950,"Oth stim use, unsp w stiminduce psych disorder w delusions"
265,F15.951,"Oth stim use, unsp w stiminduce psych disorder w hallucin"
266,F15.959,"Oth stimulant use, unsp w stiminduce psych disorder, unsp"
267,F15.980,"Oth stimulant use, unsp w stimulantinduced anxiety disorder"
268,F15.981,"Oth stimulant use, unsp w stiminduce sexual dysfunction"
269,F15.982,"Oth stimulant use, unsp w stimulantinduced sleep disorder"
270,F15.988,"Oth stimulant use, unsp with oth stimulantinduced disorder"
271,F15.99,"Oth stimulant use, unsp with unsp stimulantinduced disorder"
272,F16.10,"Hallucinogen abuse, uncomplicated"
273,F16.11,"Hallucinogen abuse, in remission"
274,F16.120,"Hallucinogen abuse with intoxication, uncomplicated"
275,F16.121,Hallucinogen abuse with intoxication with delirium
276,F16.122,Hallucinogen abuse w intoxication w perceptual disturbance
277,F16.129,"Hallucinogen abuse with intoxication, unspecified"
278,F16.14,Hallucinogen abuse with hallucinogeninduced mood disorder
279,F16.150,Hallucinogen abuse w psychotic disorder w delusions
280,F16.151,Hallucinogen abuse w psychotic disorder w hallucinations
281,F16.159,"Hallucinogen abuse w psychotic disorder, unsp"
282,F16.180,Hallucinogen abuse w hallucinogeninduced anxiety disorder
283,F16.183,Hallucign abuse w hallucign persisting perception disorder
284,F16.188,Hallucinogen abuse with other hallucinogeninduced disorder
285,F16.19,Hallucinogen abuse with unsp hallucinogeninduced disorder
286,F16.20,"Hallucinogen dependence, uncomplicated"
287,F16.21,"Hallucinogen dependence, in remission"
288,F16.220,"Hallucinogen dependence with intoxication, uncomplicated"
289,F16.221,Hallucinogen dependence with intoxication with delirium
290,F16.229,"Hallucinogen dependence with intoxication, unspecified"
291,F16.24,Hallucinogen dependence w hallucinogeninduced mood disorder
292,F16.250,Hallucinogen dependence w psychotic disorder w delusions
293,F16.251,Hallucinogen dependence w psychotic disorder w hallucin
294,F16.259,"Hallucinogen dependence w psychotic disorder, unsp"
295,F16.280,Hallucinogen dependence w anxiety disorder
296,F16.283,Hallucign depend w hallucign persisting perception disorder
297,F16.288,Hallucinogen dependence w oth hallucinogeninduced disorder
298,F16.29,Hallucinogen dependence w unsp hallucinogeninduced disorder
299,F16.90,"Hallucinogen use, unspecified, uncomplicated"
300,F16.920,"Hallucinogen use, unsp with intoxication, uncomplicated"
301,F16.921,"Hallucinogen use, unsp with intoxication with delirium"
302,F16.929,"Hallucinogen use, unspecified with intoxication, unspecified"
303,F16.94,"Hallucinogen use, unsp w hallucinogeninduced mood disorder"
304,F16.950,"Hallucinogen use, unsp w psychotic disorder w delusions"
305,F16.951,"Hallucinogen use, unsp w psychotic disorder w hallucinations"
306,F16.959,"Hallucinogen use, unsp w psychotic disorder, unsp"
307,F16.980,"Hallucinogen use, unsp w anxiety disorder"
308,F16.983,"Hallucign use, unsp w hallucign persist perception disorder"
309,F16.988,"Hallucinogen use, unsp w oth hallucinogeninduced disorder"
310,F16.99,"Hallucinogen use, unsp w unsp hallucinogeninduced disorder"
311,F17.200,"Nicotine dependence, unspecified, uncomplicated"
312,F17.201,"Nicotine dependence, unspecified, in remission"
313,F17.203,"Nicotine dependence unspecified, with withdrawal"
314,F17.208,"Nicotine dependence, unsp, w oth nicotineinduced disorders"
315,F17.209,"Nicotine dependence, unsp, w unsp nicotineinduced disorders"
316,F17.210,"Nicotine dependence, cigarettes, uncomplicated"
317,F17.211,"Nicotine dependence, cigarettes, in remission"
318,F17.213,"Nicotine dependence, cigarettes, with withdrawal"
319,F17.218,"Nicotine dependence, cigarettes, w oth disorders"
320,F17.219,"Nicotine dependence, cigarettes, w unsp disorders"
321,F17.220,"Nicotine dependence, chewing tobacco, uncomplicated"
322,F17.221,"Nicotine dependence, chewing tobacco, in remission"
323,F17.223,"Nicotine dependence, chewing tobacco, with withdrawal"
324,F17.228,"Nicotine dependence, chewing tobacco, w oth disorders"
325,F17.229,"Nicotine dependence, chewing tobacco, w unsp disorders"
326,F17.290,"Nicotine dependence, other tobacco product, uncomplicated"
327,F17.291,"Nicotine dependence, other tobacco product, in remission"
328,F17.293,"Nicotine dependence, other tobacco product, with withdrawal"
329,F17.298,"Nicotine dependence, oth tobacco product, w oth disorders"
330,F17.299,"Nicotine dependence, oth tobacco product, w unsp disorders"
331,F18.10,"Inhalant abuse, uncomplicated"
332,F18.11,"Inhalant abuse, in remission"
333,F18.120,"Inhalant abuse with intoxication, uncomplicated"
334,F18.121,Inhalant abuse with intoxication delirium
335,F18.129,"Inhalant abuse with intoxication, unspecified"
336,F18.14,Inhalant abuse with inhalantinduced mood disorder
337,F18.150,Inhalant abuse w inhalntinduce psych disorder w delusions
338,F18.151,Inhalant abuse w inhalntinduce psych disorder w hallucin
339,F18.159,"Inhalant abuse w inhalantinduced psychotic disorder, unsp"
340,F18.17,Inhalant abuse with inhalantinduced dementia
341,F18.180,Inhalant abuse with inhalantinduced anxiety disorder
342,F18.188,Inhalant abuse with other inhalantinduced disorder
343,F18.19,Inhalant abuse with unspecified inhalantinduced disorder
344,F18.20,"Inhalant dependence, uncomplicated"
345,F18.21,"Inhalant dependence, in remission"
346,F18.220,"Inhalant dependence with intoxication, uncomplicated"
347,F18.221,Inhalant dependence with intoxication delirium
348,F18.229,"Inhalant dependence with intoxication, unspecified"
349,F18.24,Inhalant dependence with inhalantinduced mood disorder
350,F18.250,Inhalant depend w inhalntinduce psych disorder w delusions
351,F18.251,Inhalant depend w inhalntinduce psych disorder w hallucin
352,F18.259,"Inhalant depend w inhalntinduce psychotic disorder, unsp"
353,F18.27,Inhalant dependence with inhalantinduced dementia
354,F18.280,Inhalant dependence with inhalantinduced anxiety disorder
355,F18.288,Inhalant dependence with other inhalantinduced disorder
356,F18.29,Inhalant dependence with unsp inhalantinduced disorder
357,F18.90,"Inhalant use, unspecified, uncomplicated"
358,F18.920,"Inhalant use, unspecified with intoxication, uncomplicated"
359,F18.921,"Inhalant use, unspecified with intoxication with delirium"
360,F18.929,"Inhalant use, unspecified with intoxication, unspecified"
361,F18.94,"Inhalant use, unsp with inhalantinduced mood disorder"
362,F18.950,"Inhalant use, unsp w inhalntinduce psych disord w delusions"
363,F18.951,"Inhalant use, unsp w inhalntinduce psych disord w hallucin"
364,F18.959,"Inhalant use, unsp w inhalntinduce psychotic disorder, unsp"
365,F18.97,"Inhalant use, unsp with inhalantinduced persisting dementia"
366,F18.980,"Inhalant use, unsp with inhalantinduced anxiety disorder"
367,F18.988,"Inhalant use, unsp with other inhalantinduced disorder"
368,F18.99,"Inhalant use, unsp with unsp inhalantinduced disorder"
369,F19.10,"Other psychoactive substance abuse, uncomplicated"
370,F19.11,"Other psychoactive substance abuse, in remission"
371,F19.120,"Oth psychoactive substance abuse w intoxication, uncomp"
372,F19.121,Oth psychoactive substance abuse with intoxication delirium
373,F19.122,Oth psychoactv substance abuse w intox w perceptual disturb
374,F19.129,"Other psychoactive substance abuse with intoxication, unsp"
375,F19.14,Oth psychoactive substance abuse w mood disorder
376,F19.150,Oth psychoactv substance abuse w psych disorder w delusions
377,F19.151,Oth psychoactv substance abuse w psych disorder w hallucin
378,F19.159,"Oth psychoactive substance abuse w psychotic disorder, unsp"
379,F19.16,Oth psychoactv substance abuse w persist amnestic disorder
380,F19.17,Oth psychoactive substance abuse w persisting dementia
381,F19.180,Oth psychoactive substance abuse w anxiety disorder
382,F19.181,Oth psychoactive substance abuse w sexual dysfunction
383,F19.182,Oth psychoactive substance abuse w sleep disorder
384,F19.188,Oth psychoactive substance abuse w oth disorder
385,F19.19,Oth psychoactive substance abuse w unsp disorder
386,F19.20,"Other psychoactive substance dependence, uncomplicated"
387,F19.21,"Other psychoactive substance dependence, in remission"
388,F19.220,"Oth psychoactive substance dependence w intoxication, uncomp"
389,F19.221,Oth psychoactive substance dependence w intox delirium
390,F19.222,Oth psychoactv substance depend w intox w perceptual disturb
391,F19.229,"Oth psychoactive substance dependence w intoxication, unsp"
392,F19.230,"Oth psychoactive substance dependence w withdrawal, uncomp"
393,F19.231,Oth psychoactive substance dependence w withdrawal delirium
394,F19.232,Oth psychoactv sub depend w w/drawal w perceptl disturb
395,F19.239,"Oth psychoactive substance dependence with withdrawal, unsp"
396,F19.24,Oth psychoactive substance dependence w mood disorder
397,F19.250,Oth psychoactv substance depend w psych disorder w delusions
398,F19.251,Oth psychoactv substance depend w psych disorder w hallucin
399,F19.259,"Oth psychoactv substance depend w psychotic disorder, unsp"
400,F19.26,Oth psychoactv substance depend w persist amnestic disorder
401,F19.27,Oth psychoactive substance dependence w persisting dementia
402,F19.280,Oth psychoactive substance dependence w anxiety disorder
403,F19.281,Oth psychoactive substance dependence w sexual dysfunction
404,F19.282,Oth psychoactive substance dependence w sleep disorder
405,F19.288,Oth psychoactive substance dependence w oth disorder
406,F19.29,Oth psychoactive substance dependence w unsp disorder
407,F19.90,"Other psychoactive substance use, unspecified, uncomplicated"
408,F19.920,"Oth psychoactive substance use, unsp w intoxication, uncomp"
409,F19.921,"Oth psychoactive substance use, unsp w intox w delirium"
410,F19.922,"Oth psychoactv sub use, unsp w intox w perceptl disturb"
411,F19.929,"Oth psychoactive substance use, unsp with intoxication, unsp"
412,F19.930,"Oth psychoactive substance use, unsp w withdrawal, uncomp"
413,F19.931,"Oth psychoactive substance use, unsp w withdrawal delirium"
414,F19.932,"Oth psychoactv sub use, unsp w w/drawal w perceptl disturb"
415,F19.939,"Other psychoactive substance use, unsp with withdrawal, unsp"
416,F19.94,"Oth psychoactive substance use, unsp w mood disorder"
417,F19.950,"Oth psychoactv sub use, unsp w psych disorder w delusions"
418,F19.951,"Oth psychoactv sub use, unsp w psych disorder w hallucin"
419,F19.959,"Oth psychoactv substance use, unsp w psych disorder, unsp"
420,F19.96,"Oth psychoactv sub use, unsp w persist amnestic disorder"
421,F19.97,"Oth psychoactive substance use, unsp w persisting dementia"
422,F19.980,"Oth psychoactive substance use, unsp w anxiety disorder"
423,F19.981,"Oth psychoactive substance use, unsp w sexual dysfunction"
424,F19.982,"Oth psychoactive substance use, unsp w sleep disorder"
425,F19.988,"Oth psychoactive substance use, unsp w oth disorder"
426,F19.99,"Oth psychoactive substance use, unsp w unsp disorder"
