,category,condition
128,S11.10XS,"Unspecified open wound of thyroid gland, sequela"
129,S11.11XA,"Laceration w/o foreign body of thyroid gland, init encntr"
130,S11.11XD,"Laceration w/o foreign body of thyroid gland, subs encntr"
131,S11.11XS,"Laceration without foreign body of thyroid gland, sequela"
132,S11.12XA,"Laceration with foreign body of thyroid gland, init encntr"
133,S11.12XD,"Laceration with foreign body of thyroid gland, subs encntr"
134,S11.12XS,"Laceration with foreign body of thyroid gland, sequela"
135,S11.13XA,"Puncture wound w/o foreign body of thyroid gland, init"
136,S11.13XD,"Puncture wound w/o foreign body of thyroid gland, subs"
137,S11.13XS,"Puncture wound w/o foreign body of thyroid gland, sequela"
138,S11.14XA,"Puncture wound w foreign body of thyroid gland, init encntr"
139,S11.14XD,"Puncture wound w foreign body of thyroid gland, subs encntr"
140,S11.14XS,"Puncture wound with foreign body of thyroid gland, sequela"
141,S11.15XA,"Open bite of thyroid gland, initial encounter"
142,S11.15XD,"Open bite of thyroid gland, subsequent encounter"
143,S11.15XS,"Open bite of thyroid gland, sequela"
144,S11.20XA,"Unsp open wound of pharynx and cervical esophagus, init"
145,S11.20XD,"Unsp open wound of pharynx and cervical esophagus, subs"
146,S11.20XS,"Unsp open wound of pharynx and cervical esophagus, sequela"
147,S11.21XA,"Laceration w/o fb of pharynx and cervical esophagus, init"
148,S11.21XD,"Laceration w/o fb of pharynx and cervical esophagus, subs"
149,S11.21XS,"Laceration w/o fb of pharynx and cervical esophagus, sequela"
150,S11.22XA,"Laceration w fb of pharynx and cervical esophagus, init"
151,S11.22XD,"Laceration w fb of pharynx and cervical esophagus, subs"
152,S11.22XS,"Laceration w fb of pharynx and cervical esophagus, sequela"
153,S11.23XA,"Pnctr w/o fb of pharynx and cervical esophagus, init"
154,S11.23XD,"Pnctr w/o fb of pharynx and cervical esophagus, subs"
155,S11.23XS,"Pnctr w/o fb of pharynx and cervical esophagus, sequela"
156,S11.24XA,"Pnctr w foreign body of pharynx and cervical esophagus, init"
157,S11.24XD,"Pnctr w foreign body of pharynx and cervical esophagus, subs"
158,S11.24XS,"Pnctr w fb of pharynx and cervical esophagus, sequela"
159,S11.25XA,"Open bite of pharynx and cervical esophagus, init encntr"
160,S11.25XD,"Open bite of pharynx and cervical esophagus, subs encntr"
161,S11.25XS,"Open bite of pharynx and cervical esophagus, sequela"
162,S11.80XA,"Unspecified open wound of oth part of neck, init encntr"
163,S11.80XD,"Unspecified open wound of oth part of neck, subs encntr"
164,S11.80XS,"Unspecified open wound of oth part of neck, sequela"
165,S11.81XA,"Laceration w/o foreign body of oth part of neck, init encntr"
166,S11.81XD,"Laceration w/o foreign body of oth part of neck, subs encntr"
167,S11.81XS,"Laceration without foreign body of oth part of neck, sequela"
168,S11.82XA,"Laceration w foreign body of oth part of neck, init encntr"
169,S11.82XD,"Laceration w foreign body of oth part of neck, subs encntr"
170,S11.82XS,"Laceration with foreign body of oth part of neck, sequela"
171,S11.83XA,"Puncture wound w/o foreign body oth prt neck, init encntr"
172,S11.83XD,"Puncture wound w/o foreign body oth prt neck, subs encntr"
173,S11.83XS,"Puncture wound w/o foreign body of oth part of neck, sequela"
174,S11.84XA,"Puncture wound w foreign body oth prt neck, init encntr"
175,S11.84XD,"Puncture wound w foreign body oth prt neck, subs encntr"
176,S11.84XS,"Puncture wound w foreign body of oth part of neck, sequela"
177,S11.85XA,"Open bite of other specified part of neck, initial encounter"
178,S11.85XD,"Open bite of other specified part of neck, subs encntr"
179,S11.85XS,"Open bite of other specified part of neck, sequela"
180,S11.89XA,"Other open wound of oth part of neck, init encntr"
181,S11.89XD,"Other open wound of oth part of neck, subs encntr"
182,S11.89XS,"Other open wound of other specified part of neck, sequela"
183,S11.90XA,"Unsp open wound of unspecified part of neck, init encntr"
184,S11.90XD,"Unsp open wound of unspecified part of neck, subs encntr"
185,S11.90XS,"Unspecified open wound of unspecified part of neck, sequela"
186,S11.91XA,"Laceration w/o foreign body of unsp part of neck, init"
187,S11.91XD,"Laceration w/o foreign body of unsp part of neck, subs"
188,S11.91XS,"Laceration w/o foreign body of unsp part of neck, sequela"
189,S11.92XA,"Laceration w foreign body of unsp part of neck, init encntr"
190,S11.92XD,"Laceration w foreign body of unsp part of neck, subs encntr"
191,S11.92XS,"Laceration with foreign body of unsp part of neck, sequela"
192,S11.93XA,"Puncture wound w/o foreign body of unsp part of neck, init"
193,S11.93XD,"Puncture wound w/o foreign body of unsp part of neck, subs"
194,S11.93XS,"Pnctr w/o foreign body of unsp part of neck, sequela"
195,S11.94XA,"Puncture wound w foreign body of unsp part of neck, init"
196,S11.94XD,"Puncture wound w foreign body of unsp part of neck, subs"
197,S11.94XS,"Puncture wound w foreign body of unsp part of neck, sequela"
198,S11.95XA,"Open bite of unspecified part of neck, initial encounter"
199,S11.95XD,"Open bite of unspecified part of neck, subsequent encounter"
200,S11.95XS,"Open bite of unspecified part of neck, sequela"
201,S12.000A,"Unsp disp fx of first cervical vertebra, init for clos fx"
202,S12.000B,"Unsp disp fx of first cervical vertebra, init for opn fx"
203,S12.000D,"Unsp disp fx of first cervcal vert, subs for fx w routn heal"
204,S12.000G,"Unsp disp fx of first cervcal vert, subs for fx w delay heal"
205,S12.000K,"Unsp disp fx of first cervcal vert, subs for fx w nonunion"
206,S12.000S,"Unspecified disp fx of first cervical vertebra, sequela"
207,S12.001A,"Unsp nondisp fx of first cervical vertebra, init for clos fx"
208,S12.001B,"Unsp nondisp fx of first cervical vertebra, init for opn fx"
209,S12.001D,"Unsp nondisp fx of 1st cervcal vert, 7thD"
210,S12.001G,"Unsp nondisp fx of 1st cervcal vert, 7thG"
211,S12.001K,"Unsp nondisp fx of 1st cervcal vert, subs for fx w nonunion"
212,S12.001S,"Unspecified nondisp fx of first cervical vertebra, sequela"
213,S12.01XA,"Stable burst fracture of first cervical vertebra, init"
214,S12.01XB,"Stable burst fx first cervcal vertebra, init for opn fx"
215,S12.01XD,"Stable burst fx first cervcal vert, subs for fx w routn heal"
216,S12.01XG,"Stable burst fx first cervcal vert, subs for fx w delay heal"
217,S12.01XK,"Stable burst fx first cervcal vert, subs for fx w nonunion"
218,S12.01XS,"Stable burst fracture of first cervical vertebra, sequela"
219,S12.02XA,"Unstable burst fracture of first cervical vertebra, init"
220,S12.02XB,"Unstable burst fx first cervcal vertebra, init for opn fx"
221,S12.02XD,"Unstbl burst fx first cervcal vert, subs for fx w routn heal"
222,S12.02XG,"Unstbl burst fx first cervcal vert, subs for fx w delay heal"
223,S12.02XK,"Unstbl burst fx first cervcal vert, subs for fx w nonunion"
224,S12.02XS,"Unstable burst fracture of first cervical vertebra, sequela"
225,S12.030A,"Displaced posterior arch fx first cervcal vertebra, init"
226,S12.030B,"Displ post arch fx first cervcal vertebra, init for opn fx"
227,S12.030D,"Displ post arch fx 1st cervcal vert, 7thD"
228,S12.030G,"Displ post arch fx 1st cervcal vert, 7thG"
229,S12.030K,"Displ post arch fx 1st cervcal vert, subs for fx w nonunion"
230,S12.030S,"Displaced posterior arch fx first cervcal vertebra, sequela"
231,S12.031A,"Nondisp posterior arch fx first cervcal vertebra, init"
232,S12.031B,"Nondisp post arch fx first cervcal vertebra, init for opn fx"
233,S12.031D,"Nondisp post arch fx 1st cervcal vert, 7thD"
234,S12.031G,"Nondisp post arch fx 1st cervcal vert, 7thG"
235,S12.031K,"Nondisp post arch fx 1st cervcal vert, 7thK"
236,S12.031S,"Nondisp posterior arch fx first cervcal vertebra, sequela"
237,S12.040A,"Displaced lateral mass fx first cervcal vertebra, init"
238,S12.040B,"Displ lateral mass fx first cervcal vert, init for opn fx"
239,S12.040D,"Displ lateral mass fx 1st cervcal vert, 7thD"
240,S12.040G,"Displ lateral mass fx 1st cervcal vert, 7thG"
241,S12.040K,"Displ lateral mass fx 1st cervcal vert, 7thK"
242,S12.040S,"Displaced lateral mass fx first cervcal vertebra, sequela"
243,S12.041A,"Nondisp lateral mass fx first cervcal vertebra, init"
244,S12.041B,"Nondisp lateral mass fx first cervcal vert, init for opn fx"
245,S12.041D,"Nondisp lateral mass fx 1st cervcal vert, 7thD"
246,S12.041G,"Nondisp lateral mass fx 1st cervcal vert, 7thG"
247,S12.041K,"Nondisp lateral mass fx 1st cervcal vert, 7thK"
248,S12.041S,"Nondisp lateral mass fx first cervcal vertebra, sequela"
249,S12.090A,"Oth disp fx of first cervical vertebra, init for clos fx"
250,S12.090B,"Oth disp fx of first cervical vertebra, init for opn fx"
251,S12.090D,"Oth disp fx of first cervcal vert, subs for fx w routn heal"
252,S12.090G,"Oth disp fx of first cervcal vert, subs for fx w delay heal"
253,S12.090K,"Oth disp fx of first cervcal vert, subs for fx w nonunion"
254,S12.090S,"Other displaced fracture of first cervical vertebra, sequela"
255,S12.091A,"Oth nondisp fx of first cervical vertebra, init for clos fx"
256,S12.091B,"Oth nondisp fx of first cervical vertebra, init for opn fx"
257,S12.091D,"Oth nondisp fx of 1st cervcal vert, subs for fx w routn heal"
258,S12.091G,"Oth nondisp fx of 1st cervcal vert, subs for fx w delay heal"
259,S12.091K,"Oth nondisp fx of first cervcal vert, subs for fx w nonunion"
260,S12.091S,"Other nondisp fx of first cervical vertebra, sequela"
261,S12.100A,"Unsp disp fx of second cervical vertebra, init for clos fx"
262,S12.100B,"Unsp disp fx of second cervical vertebra, init for opn fx"
263,S12.100D,"Unsp disp fx of 2nd cervcal vert, subs for fx w routn heal"
264,S12.100G,"Unsp disp fx of 2nd cervcal vert, subs for fx w delay heal"
265,S12.100K,"Unsp disp fx of second cervcal vert, subs for fx w nonunion"
266,S12.100S,"Unspecified disp fx of second cervical vertebra, sequela"
267,S12.101A,"Unsp nondisp fx of second cervical vertebra, init"
268,S12.101B,"Unsp nondisp fx of second cervical vertebra, init for opn fx"
269,S12.101D,"Unsp nondisp fx of 2nd cervcal vert, 7thD"
270,S12.101G,"Unsp nondisp fx of 2nd cervcal vert, 7thG"
271,S12.101K,"Unsp nondisp fx of 2nd cervcal vert, subs for fx w nonunion"
272,S12.101S,"Unspecified nondisp fx of second cervical vertebra, sequela"
273,S12.110A,"Anterior displaced Type II dens fracture, init for clos fx"
274,S12.110B,"Anterior displaced Type II dens fracture, init for opn fx"
275,S12.110D,"Ant displ Type II dens fracture, subs for fx w routn heal"
276,S12.110G,"Ant displ Type II dens fracture, subs for fx w delay heal"
277,S12.110K,"Anterior displ Type II dens fracture, subs for fx w nonunion"
278,S12.110S,"Anterior displaced Type II dens fracture, sequela"
279,S12.111A,"Posterior displaced Type II dens fracture, init for clos fx"
280,S12.111B,"Posterior displaced Type II dens fracture, init for opn fx"
281,S12.111D,"Post displ Type II dens fracture, subs for fx w routn heal"
282,S12.111G,"Post displ Type II dens fracture, subs for fx w delay heal"
283,S12.111K,"Post displ Type II dens fracture, subs for fx w nonunion"
284,S12.111S,"Posterior displaced Type II dens fracture, sequela"
285,S12.112A,"Nondisplaced Type II dens fracture, init for clos fx"
286,S12.112B,"Nondisplaced Type II dens fracture, init for opn fx"
287,S12.112D,"Nondisplaced Type II dens fracture, subs for fx w routn heal"
288,S12.112G,"Nondisplaced Type II dens fracture, subs for fx w delay heal"
289,S12.112K,"Nondisplaced Type II dens fracture, subs for fx w nonunion"
290,S12.112S,"Nondisplaced Type II dens fracture, sequela"
291,S12.120A,"Oth displaced dens fracture, init encntr for closed fracture"
292,S12.120B,"Other displaced dens fracture, init encntr for open fracture"
293,S12.120D,"Oth displaced dens fracture, subs for fx w routn heal"
294,S12.120G,"Oth displaced dens fracture, subs for fx w delay heal"
295,S12.120K,"Oth displaced dens fracture, subs for fx w nonunion"
296,S12.120S,"Other displaced dens fracture, sequela"
297,S12.121A,"Oth nondisplaced dens fracture, init for clos fx"
298,S12.121B,"Oth nondisplaced dens fracture, init for opn fx"
299,S12.121D,"Oth nondisplaced dens fracture, subs for fx w routn heal"
300,S12.121G,"Oth nondisplaced dens fracture, subs for fx w delay heal"
301,S12.121K,"Oth nondisplaced dens fracture, subs for fx w nonunion"
302,S12.121S,"Other nondisplaced dens fracture, sequela"
303,S12.130A,"Unsp traum displ spondylolysis of second cervcal vert, init"
304,S12.130B,"Unsp traum displ spondylolysis of 2nd cervcal vert, 7thB"
305,S12.130D,"Unsp traum displ spondylolysis of 2nd cervcal vert, 7thD"
306,S12.130G,"Unsp traum displ spondylolysis of 2nd cervcal vert, 7thG"
307,S12.130K,"Unsp traum displ spondylolysis of 2nd cervcal vert, 7thK"
308,S12.130S,"Unsp traum displ spondylolysis of second cervcal vert, sqla"
309,S12.131A,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, init"
310,S12.131B,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, 7thB"
311,S12.131D,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, 7thD"
312,S12.131G,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, 7thG"
313,S12.131K,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, 7thK"
314,S12.131S,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, sqla"
315,S12.14XA,"Type III traum spondylolysis of second cervcal vert, init"
316,S12.14XB,"Type III traum spondylolysis of 2nd cervcal vert, 7thB"
317,S12.14XD,"Type III traum spondylolysis of 2nd cervcal vert, 7thD"
318,S12.14XG,"Type III traum spondylolysis of 2nd cervcal vert, 7thG"
319,S12.14XK,"Type III traum spondylolysis of 2nd cervcal vert, 7thK"
320,S12.14XS,"Type III traum spondylolysis of second cervcal vert, sequela"
321,S12.150A,"Oth traum displ spondylolysis of second cervcal vert, init"
322,S12.150B,"Oth traum displ spondylolysis of 2nd cervcal vert, 7thB"
323,S12.150D,"Oth traum displ spondylolysis of 2nd cervcal vert, 7thD"
324,S12.150G,"Oth traum displ spondylolysis of 2nd cervcal vert, 7thG"
325,S12.150K,"Oth traum displ spondylolysis of 2nd cervcal vert, 7thK"
326,S12.150S,"Oth traum displ spondylolysis of second cervcal vert, sqla"
327,S12.151A,"Oth traum nondisp spondylolysis of second cervcal vert, init"
328,S12.151B,"Oth traum nondisp spondylolysis of 2nd cervcal vert, 7thB"
329,S12.151D,"Oth traum nondisp spondylolysis of 2nd cervcal vert, 7thD"
330,S12.151G,"Oth traum nondisp spondylolysis of 2nd cervcal vert, 7thG"
331,S12.151K,"Oth traum nondisp spondylolysis of 2nd cervcal vert, 7thK"
332,S12.151S,"Oth traum nondisp spondylolysis of second cervcal vert, sqla"
333,S12.190A,"Oth disp fx of second cervical vertebra, init for clos fx"
334,S12.190B,"Oth disp fx of second cervical vertebra, init for opn fx"
335,S12.190D,"Oth disp fx of second cervcal vert, subs for fx w routn heal"
336,S12.190G,"Oth disp fx of second cervcal vert, subs for fx w delay heal"
337,S12.190K,"Oth disp fx of second cervcal vert, subs for fx w nonunion"
338,S12.190S,"Other disp fx of second cervical vertebra, sequela"
339,S12.191A,"Oth nondisp fx of second cervical vertebra, init for clos fx"
340,S12.191B,"Oth nondisp fx of second cervical vertebra, init for opn fx"
341,S12.191D,"Oth nondisp fx of 2nd cervcal vert, subs for fx w routn heal"
342,S12.191G,"Oth nondisp fx of 2nd cervcal vert, subs for fx w delay heal"
343,S12.191K,"Oth nondisp fx of 2nd cervcal vert, subs for fx w nonunion"
344,S12.191S,"Other nondisp fx of second cervical vertebra, sequela"
345,S12.200A,"Unsp disp fx of third cervical vertebra, init for clos fx"
346,S12.200B,"Unsp disp fx of third cervical vertebra, init for opn fx"
347,S12.200D,"Unsp disp fx of third cervcal vert, subs for fx w routn heal"
348,S12.200G,"Unsp disp fx of third cervcal vert, subs for fx w delay heal"
349,S12.200K,"Unsp disp fx of third cervcal vert, subs for fx w nonunion"
350,S12.200S,"Unspecified disp fx of third cervical vertebra, sequela"
351,S12.201A,"Unsp nondisp fx of third cervical vertebra, init for clos fx"
352,S12.201B,"Unsp nondisp fx of third cervical vertebra, init for opn fx"
353,S12.201D,"Unsp nondisp fx of 3rd cervcal vert, 7thD"
354,S12.201G,"Unsp nondisp fx of 3rd cervcal vert, 7thG"
355,S12.201K,"Unsp nondisp fx of 3rd cervcal vert, subs for fx w nonunion"
356,S12.201S,"Unspecified nondisp fx of third cervical vertebra, sequela"
357,S12.230A,"Unsp traum displ spondylolysis of third cervcal vert, init"
358,S12.230B,"Unsp traum displ spondylolysis of 3rd cervcal vert, 7thB"
359,S12.230D,"Unsp traum displ spondylolysis of 3rd cervcal vert, 7thD"
360,S12.230G,"Unsp traum displ spondylolysis of 3rd cervcal vert, 7thG"
361,S12.230K,"Unsp traum displ spondylolysis of 3rd cervcal vert, 7thK"
362,S12.230S,"Unsp traum displ spondylolysis of third cervcal vert, sqla"
363,S12.231A,"Unsp traum nondisp spondylolysis of third cervcal vert, init"
364,S12.231B,"Unsp traum nondisp spondylolysis of 3rd cervcal vert, 7thB"
365,S12.231D,"Unsp traum nondisp spondylolysis of 3rd cervcal vert, 7thD"
366,S12.231G,"Unsp traum nondisp spondylolysis of 3rd cervcal vert, 7thG"
367,S12.231K,"Unsp traum nondisp spondylolysis of 3rd cervcal vert, 7thK"
368,S12.231S,"Unsp traum nondisp spondylolysis of third cervcal vert, sqla"
369,S12.24XA,"Type III traum spondylolysis of third cervcal vertebra, init"
370,S12.24XB,"Type III traum spondylolysis of 3rd cervcal vert, 7thB"
371,S12.24XD,"Type III traum spondylolysis of 3rd cervcal vert, 7thD"
372,S12.24XG,"Type III traum spondylolysis of 3rd cervcal vert, 7thG"
373,S12.24XK,"Type III traum spondylolysis of 3rd cervcal vert, 7thK"
374,S12.24XS,"Type III traum spondylolysis of third cervcal vert, sequela"
375,S12.250A,"Oth traum displ spondylolysis of third cervcal vert, init"
376,S12.250B,"Oth traum displ spondylolysis of 3rd cervcal vert, 7thB"
377,S12.250D,"Oth traum displ spondylolysis of 3rd cervcal vert, 7thD"
378,S12.250G,"Oth traum displ spondylolysis of 3rd cervcal vert, 7thG"
379,S12.250K,"Oth traum displ spondylolysis of 3rd cervcal vert, 7thK"
380,S12.250S,"Oth traum displ spondylolysis of third cervcal vert, sequela"
381,S12.251A,"Oth traum nondisp spondylolysis of third cervcal vert, init"
382,S12.251B,"Oth traum nondisp spondylolysis of 3rd cervcal vert, 7thB"
383,S12.251D,"Oth traum nondisp spondylolysis of 3rd cervcal vert, 7thD"
384,S12.251G,"Oth traum nondisp spondylolysis of 3rd cervcal vert, 7thG"
385,S12.251K,"Oth traum nondisp spondylolysis of 3rd cervcal vert, 7thK"
386,S12.251S,"Oth traum nondisp spondylolysis of third cervcal vert, sqla"
387,S12.290A,"Oth disp fx of third cervical vertebra, init for clos fx"
388,S12.290B,"Oth disp fx of third cervical vertebra, init for opn fx"
389,S12.290D,"Oth disp fx of third cervcal vert, subs for fx w routn heal"
390,S12.290G,"Oth disp fx of third cervcal vert, subs for fx w delay heal"
391,S12.290K,"Oth disp fx of third cervcal vert, subs for fx w nonunion"
392,S12.290S,"Other displaced fracture of third cervical vertebra, sequela"
393,S12.291A,"Oth nondisp fx of third cervical vertebra, init for clos fx"
394,S12.291B,"Oth nondisp fx of third cervical vertebra, init for opn fx"
395,S12.291D,"Oth nondisp fx of 3rd cervcal vert, subs for fx w routn heal"
396,S12.291G,"Oth nondisp fx of 3rd cervcal vert, subs for fx w delay heal"
397,S12.291K,"Oth nondisp fx of third cervcal vert, subs for fx w nonunion"
398,S12.291S,"Other nondisp fx of third cervical vertebra, sequela"
399,S12.300A,"Unsp disp fx of fourth cervical vertebra, init for clos fx"
400,S12.300B,"Unsp disp fx of fourth cervical vertebra, init for opn fx"
401,S12.300D,"Unsp disp fx of 4th cervcal vert, subs for fx w routn heal"
402,S12.300G,"Unsp disp fx of 4th cervcal vert, subs for fx w delay heal"
403,S12.300K,"Unsp disp fx of fourth cervcal vert, subs for fx w nonunion"
404,S12.300S,"Unspecified disp fx of fourth cervical vertebra, sequela"
405,S12.301A,"Unsp nondisp fx of fourth cervical vertebra, init"
406,S12.301B,"Unsp nondisp fx of fourth cervical vertebra, init for opn fx"
407,S12.301D,"Unsp nondisp fx of 4th cervcal vert, 7thD"
