,category,condition
226,M06.069,"Rheumatoid arthritis without rheumatoid factor, unsp knee"
227,M06.071,"Rheumatoid arthritis w/o rheumatoid factor, right ank/ft"
228,M06.072,"Rheumatoid arthritis w/o rheumatoid factor, left ank/ft"
229,M06.079,"Rheumatoid arthritis w/o rheumatoid factor, unsp ank/ft"
230,M06.08,"Rheumatoid arthritis without rheumatoid factor, vertebrae"
231,M06.09,"Rheumatoid arthritis w/o rheumatoid factor, multiple sites"
232,M06.1,Adultonset Still's disease
233,M06.20,"Rheumatoid bursitis, unspecified site"
234,M06.211,"Rheumatoid bursitis, right shoulder"
235,M06.212,"Rheumatoid bursitis, left shoulder"
236,M06.219,"Rheumatoid bursitis, unspecified shoulder"
237,M06.221,"Rheumatoid bursitis, right elbow"
238,M06.222,"Rheumatoid bursitis, left elbow"
239,M06.229,"Rheumatoid bursitis, unspecified elbow"
240,M06.231,"Rheumatoid bursitis, right wrist"
241,M06.232,"Rheumatoid bursitis, left wrist"
242,M06.239,"Rheumatoid bursitis, unspecified wrist"
243,M06.241,"Rheumatoid bursitis, right hand"
244,M06.242,"Rheumatoid bursitis, left hand"
245,M06.249,"Rheumatoid bursitis, unspecified hand"
246,M06.251,"Rheumatoid bursitis, right hip"
247,M06.252,"Rheumatoid bursitis, left hip"
248,M06.259,"Rheumatoid bursitis, unspecified hip"
249,M06.261,"Rheumatoid bursitis, right knee"
250,M06.262,"Rheumatoid bursitis, left knee"
251,M06.269,"Rheumatoid bursitis, unspecified knee"
252,M06.271,"Rheumatoid bursitis, right ankle and foot"
253,M06.272,"Rheumatoid bursitis, left ankle and foot"
254,M06.279,"Rheumatoid bursitis, unspecified ankle and foot"
255,M06.28,"Rheumatoid bursitis, vertebrae"
256,M06.29,"Rheumatoid bursitis, multiple sites"
257,M06.30,"Rheumatoid nodule, unspecified site"
258,M06.311,"Rheumatoid nodule, right shoulder"
259,M06.312,"Rheumatoid nodule, left shoulder"
260,M06.319,"Rheumatoid nodule, unspecified shoulder"
261,M06.321,"Rheumatoid nodule, right elbow"
262,M06.322,"Rheumatoid nodule, left elbow"
263,M06.329,"Rheumatoid nodule, unspecified elbow"
264,M06.331,"Rheumatoid nodule, right wrist"
265,M06.332,"Rheumatoid nodule, left wrist"
266,M06.339,"Rheumatoid nodule, unspecified wrist"
267,M06.341,"Rheumatoid nodule, right hand"
268,M06.342,"Rheumatoid nodule, left hand"
269,M06.349,"Rheumatoid nodule, unspecified hand"
270,M06.351,"Rheumatoid nodule, right hip"
271,M06.352,"Rheumatoid nodule, left hip"
272,M06.359,"Rheumatoid nodule, unspecified hip"
273,M06.361,"Rheumatoid nodule, right knee"
274,M06.362,"Rheumatoid nodule, left knee"
275,M06.369,"Rheumatoid nodule, unspecified knee"
276,M06.371,"Rheumatoid nodule, right ankle and foot"
277,M06.372,"Rheumatoid nodule, left ankle and foot"
278,M06.379,"Rheumatoid nodule, unspecified ankle and foot"
279,M06.38,"Rheumatoid nodule, vertebrae"
280,M06.39,"Rheumatoid nodule, multiple sites"
281,M06.4,Inflammatory polyarthropathy
282,M06.80,"Other specified rheumatoid arthritis, unspecified site"
283,M06.811,"Other specified rheumatoid arthritis, right shoulder"
284,M06.812,"Other specified rheumatoid arthritis, left shoulder"
285,M06.819,"Other specified rheumatoid arthritis, unspecified shoulder"
286,M06.821,"Other specified rheumatoid arthritis, right elbow"
287,M06.822,"Other specified rheumatoid arthritis, left elbow"
288,M06.829,"Other specified rheumatoid arthritis, unspecified elbow"
289,M06.831,"Other specified rheumatoid arthritis, right wrist"
290,M06.832,"Other specified rheumatoid arthritis, left wrist"
291,M06.839,"Other specified rheumatoid arthritis, unspecified wrist"
292,M06.841,"Other specified rheumatoid arthritis, right hand"
293,M06.842,"Other specified rheumatoid arthritis, left hand"
294,M06.849,"Other specified rheumatoid arthritis, unspecified hand"
295,M06.851,"Other specified rheumatoid arthritis, right hip"
296,M06.852,"Other specified rheumatoid arthritis, left hip"
297,M06.859,"Other specified rheumatoid arthritis, unspecified hip"
298,M06.861,"Other specified rheumatoid arthritis, right knee"
299,M06.862,"Other specified rheumatoid arthritis, left knee"
300,M06.869,"Other specified rheumatoid arthritis, unspecified knee"
301,M06.871,"Other specified rheumatoid arthritis, right ankle and foot"
302,M06.872,"Other specified rheumatoid arthritis, left ankle and foot"
303,M06.879,"Oth rheumatoid arthritis, unspecified ankle and foot"
304,M06.88,"Other specified rheumatoid arthritis, vertebrae"
305,M06.89,"Other specified rheumatoid arthritis, multiple sites"
306,M06.9,"Rheumatoid arthritis, unspecified"
307,M07.60,"Enteropathic arthropathies, unspecified site"
308,M07.611,"Enteropathic arthropathies, right shoulder"
309,M07.612,"Enteropathic arthropathies, left shoulder"
310,M07.619,"Enteropathic arthropathies, unspecified shoulder"
311,M07.621,"Enteropathic arthropathies, right elbow"
312,M07.622,"Enteropathic arthropathies, left elbow"
313,M07.629,"Enteropathic arthropathies, unspecified elbow"
314,M07.631,"Enteropathic arthropathies, right wrist"
315,M07.632,"Enteropathic arthropathies, left wrist"
316,M07.639,"Enteropathic arthropathies, unspecified wrist"
317,M07.641,"Enteropathic arthropathies, right hand"
318,M07.642,"Enteropathic arthropathies, left hand"
319,M07.649,"Enteropathic arthropathies, unspecified hand"
320,M07.651,"Enteropathic arthropathies, right hip"
321,M07.652,"Enteropathic arthropathies, left hip"
322,M07.659,"Enteropathic arthropathies, unspecified hip"
323,M07.661,"Enteropathic arthropathies, right knee"
324,M07.662,"Enteropathic arthropathies, left knee"
325,M07.669,"Enteropathic arthropathies, unspecified knee"
326,M07.671,"Enteropathic arthropathies, right ankle and foot"
327,M07.672,"Enteropathic arthropathies, left ankle and foot"
328,M07.679,"Enteropathic arthropathies, unspecified ankle and foot"
329,M07.68,"Enteropathic arthropathies, vertebrae"
330,M07.69,"Enteropathic arthropathies, multiple sites"
331,M08.00,Unsp juvenile rheumatoid arthritis of unspecified site
332,M08.011,"Unspecified juvenile rheumatoid arthritis, right shoulder"
333,M08.012,"Unspecified juvenile rheumatoid arthritis, left shoulder"
334,M08.019,"Unsp juvenile rheumatoid arthritis, unspecified shoulder"
335,M08.021,"Unspecified juvenile rheumatoid arthritis, right elbow"
336,M08.022,"Unspecified juvenile rheumatoid arthritis, left elbow"
337,M08.029,"Unspecified juvenile rheumatoid arthritis, unspecified elbow"
338,M08.031,"Unspecified juvenile rheumatoid arthritis, right wrist"
339,M08.032,"Unspecified juvenile rheumatoid arthritis, left wrist"
340,M08.039,"Unspecified juvenile rheumatoid arthritis, unspecified wrist"
341,M08.041,"Unspecified juvenile rheumatoid arthritis, right hand"
342,M08.042,"Unspecified juvenile rheumatoid arthritis, left hand"
343,M08.049,"Unspecified juvenile rheumatoid arthritis, unspecified hand"
344,M08.051,"Unspecified juvenile rheumatoid arthritis, right hip"
345,M08.052,"Unspecified juvenile rheumatoid arthritis, left hip"
346,M08.059,"Unspecified juvenile rheumatoid arthritis, unspecified hip"
347,M08.061,"Unspecified juvenile rheumatoid arthritis, right knee"
348,M08.062,"Unspecified juvenile rheumatoid arthritis, left knee"
349,M08.069,"Unspecified juvenile rheumatoid arthritis, unspecified knee"
350,M08.071,"Unsp juvenile rheumatoid arthritis, right ankle and foot"
351,M08.072,"Unsp juvenile rheumatoid arthritis, left ankle and foot"
352,M08.079,"Unsp juvenile rheumatoid arthritis, unsp ankle and foot"
353,M08.08,"Unspecified juvenile rheumatoid arthritis, vertebrae"
354,M08.09,"Unspecified juvenile rheumatoid arthritis, multiple sites"
355,M08.1,Juvenile ankylosing spondylitis
356,M08.20,"Juvenile rheumatoid arthritis with systemic onset, unsp site"
357,M08.211,"Juvenile rheumatoid arthritis w systemic onset, r shoulder"
358,M08.212,"Juvenile rheumatoid arthritis w systemic onset, l shoulder"
359,M08.219,"Juvenile rheu arthritis w systemic onset, unsp shoulder"
360,M08.221,"Juvenile rheumatoid arthritis w systemic onset, right elbow"
361,M08.222,"Juvenile rheumatoid arthritis w systemic onset, left elbow"
362,M08.229,"Juvenile rheumatoid arthritis w systemic onset, unsp elbow"
363,M08.231,"Juvenile rheumatoid arthritis w systemic onset, right wrist"
364,M08.232,"Juvenile rheumatoid arthritis w systemic onset, left wrist"
365,M08.239,"Juvenile rheumatoid arthritis w systemic onset, unsp wrist"
366,M08.241,"Juvenile rheumatoid arthritis w systemic onset, right hand"
367,M08.242,"Juvenile rheumatoid arthritis with systemic onset, left hand"
368,M08.249,"Juvenile rheumatoid arthritis with systemic onset, unsp hand"
369,M08.251,"Juvenile rheumatoid arthritis with systemic onset, right hip"
370,M08.252,"Juvenile rheumatoid arthritis with systemic onset, left hip"
371,M08.259,"Juvenile rheumatoid arthritis with systemic onset, unsp hip"
372,M08.261,"Juvenile rheumatoid arthritis w systemic onset, right knee"
373,M08.262,"Juvenile rheumatoid arthritis with systemic onset, left knee"
374,M08.269,"Juvenile rheumatoid arthritis with systemic onset, unsp knee"
375,M08.271,"Juvenile rheumatoid arthritis w systemic onset, right ank/ft"
376,M08.272,"Juvenile rheumatoid arthritis w systemic onset, left ank/ft"
377,M08.279,"Juvenile rheumatoid arthritis w systemic onset, unsp ank/ft"
378,M08.28,"Juvenile rheumatoid arthritis with systemic onset, vertebrae"
379,M08.29,"Juvenile rheu arthritis w systemic onset, multiple sites"
380,M08.3,Juvenile rheumatoid polyarthritis (seronegative)
381,M08.40,"Pauciarticular juvenile rheumatoid arthritis, unsp site"
382,M08.411,"Pauciarticular juvenile rheumatoid arthritis, right shoulder"
383,M08.412,"Pauciarticular juvenile rheumatoid arthritis, left shoulder"
384,M08.419,"Pauciarticular juvenile rheumatoid arthritis, unsp shoulder"
385,M08.421,"Pauciarticular juvenile rheumatoid arthritis, right elbow"
386,M08.422,"Pauciarticular juvenile rheumatoid arthritis, left elbow"
387,M08.429,"Pauciarticular juvenile rheumatoid arthritis, unsp elbow"
388,M08.431,"Pauciarticular juvenile rheumatoid arthritis, right wrist"
389,M08.432,"Pauciarticular juvenile rheumatoid arthritis, left wrist"
390,M08.439,"Pauciarticular juvenile rheumatoid arthritis, unsp wrist"
391,M08.441,"Pauciarticular juvenile rheumatoid arthritis, right hand"
392,M08.442,"Pauciarticular juvenile rheumatoid arthritis, left hand"
393,M08.449,"Pauciarticular juvenile rheumatoid arthritis, unsp hand"
394,M08.451,"Pauciarticular juvenile rheumatoid arthritis, right hip"
395,M08.452,"Pauciarticular juvenile rheumatoid arthritis, left hip"
396,M08.459,"Pauciarticular juvenile rheumatoid arthritis, unsp hip"
397,M08.461,"Pauciarticular juvenile rheumatoid arthritis, right knee"
398,M08.462,"Pauciarticular juvenile rheumatoid arthritis, left knee"
399,M08.469,"Pauciarticular juvenile rheumatoid arthritis, unsp knee"
400,M08.471,"Pauciarticular juvenile rheumatoid arthritis, right ank/ft"
401,M08.472,"Pauciarticular juvenile rheumatoid arthritis, left ank/ft"
402,M08.479,"Pauciarticular juvenile rheumatoid arthritis, unsp ank/ft"
403,M08.48,"Pauciarticular juvenile rheumatoid arthritis, vertebrae"
404,M08.80,"Other juvenile arthritis, unspecified site"
405,M08.811,"Other juvenile arthritis, right shoulder"
406,M08.812,"Other juvenile arthritis, left shoulder"
407,M08.819,"Other juvenile arthritis, unspecified shoulder"
408,M08.821,"Other juvenile arthritis, right elbow"
409,M08.822,"Other juvenile arthritis, left elbow"
410,M08.829,"Other juvenile arthritis, unspecified elbow"
411,M08.831,"Other juvenile arthritis, right wrist"
412,M08.832,"Other juvenile arthritis, left wrist"
413,M08.839,"Other juvenile arthritis, unspecified wrist"
414,M08.841,"Other juvenile arthritis, right hand"
415,M08.842,"Other juvenile arthritis, left hand"
416,M08.849,"Other juvenile arthritis, unspecified hand"
417,M08.851,"Other juvenile arthritis, right hip"
418,M08.852,"Other juvenile arthritis, left hip"
419,M08.859,"Other juvenile arthritis, unspecified hip"
420,M08.861,"Other juvenile arthritis, right knee"
421,M08.862,"Other juvenile arthritis, left knee"
422,M08.869,"Other juvenile arthritis, unspecified knee"
423,M08.871,"Other juvenile arthritis, right ankle and foot"
424,M08.872,"Other juvenile arthritis, left ankle and foot"
425,M08.879,"Other juvenile arthritis, unspecified ankle and foot"
426,M08.88,"Other juvenile arthritis, other specified site"
427,M08.89,"Other juvenile arthritis, multiple sites"
428,M08.90,"Juvenile arthritis, unspecified, unspecified site"
429,M08.911,"Juvenile arthritis, unspecified, right shoulder"
430,M08.912,"Juvenile arthritis, unspecified, left shoulder"
431,M08.919,"Juvenile arthritis, unspecified, unspecified shoulder"
