,category,condition
121,K08.411,"Partial loss of teeth due to trauma, class I"
122,K08.412,"Partial loss of teeth due to trauma, class II"
123,K08.413,"Partial loss of teeth due to trauma, class III"
124,K08.414,"Partial loss of teeth due to trauma, class IV"
125,K08.419,"Partial loss of teeth due to trauma, unspecified class"
126,K08.421,"Partial loss of teeth due to periodontal diseases, class I"
127,K08.422,"Partial loss of teeth due to periodontal diseases, class II"
128,K08.423,"Partial loss of teeth due to periodontal diseases, class III"
129,K08.424,"Partial loss of teeth due to periodontal diseases, class IV"
130,K08.429,"Partial loss of teeth due to periodontal dis, unsp class"
131,K08.431,"Partial loss of teeth due to caries, class I"
132,K08.432,"Partial loss of teeth due to caries, class II"
133,K08.433,"Partial loss of teeth due to caries, class III"
134,K08.434,"Partial loss of teeth due to caries, class IV"
135,K08.439,"Partial loss of teeth due to caries, unspecified class"
136,K08.491,"Partial loss of teeth due to other specified cause, class I"
137,K08.492,"Partial loss of teeth due to other specified cause, class II"
138,K08.493,"Partial loss of teeth due to oth cause, class III"
139,K08.494,"Partial loss of teeth due to other specified cause, class IV"
140,K08.499,"Partial loss of teeth due to oth cause, unspecified class"
141,K08.50,"Unsatisfactory restoration of tooth, unspecified"
142,K08.51,Open restoration margins of tooth
143,K08.52,Unrepairable overhanging of dental restorative materials
144,K08.530,Fractured dental restorative material w/o loss of material
145,K08.531,Fractured dental restorative material with loss of material
146,K08.539,"Fractured dental restorative material, unspecified"
147,K08.54,Contour of exist restor of tooth biolog incompat w oral hlth
148,K08.55,Allergy to existing dental restorative material
149,K08.56,Poor aesthetic of existing restoration of tooth
150,K08.59,Other unsatisfactory restoration of tooth
151,K08.81,Primary occlusal trauma
152,K08.82,Secondary occlusal trauma
153,K08.89,Other specified disorders of teeth and supporting structures
154,K08.9,"Disorder of teeth and supporting structures, unspecified"
155,K09.0,Developmental odontogenic cysts
156,K09.1,Developmental (nonodontogenic) cysts of oral region
157,K09.8,"Other cysts of oral region, not elsewhere classified"
158,K09.9,"Cyst of oral region, unspecified"
159,K11.0,Atrophy of salivary gland
160,K11.1,Hypertrophy of salivary gland
161,K11.20,"Sialoadenitis, unspecified"
162,K11.21,Acute sialoadenitis
163,K11.22,Acute recurrent sialoadenitis
164,K11.23,Chronic sialoadenitis
165,K11.3,Abscess of salivary gland
166,K11.4,Fistula of salivary gland
167,K11.5,Sialolithiasis
168,K11.6,Mucocele of salivary gland
169,K11.7,Disturbances of salivary secretion
170,K11.8,Other diseases of salivary glands
171,K11.9,"Disease of salivary gland, unspecified"
172,K12.0,Recurrent oral aphthae
173,K12.1,Other forms of stomatitis
174,K12.2,Cellulitis and abscess of mouth
175,K12.30,"Oral mucositis (ulcerative), unspecified"
176,K12.31,Oral mucositis (ulcerative) due to antineoplastic therapy
177,K12.32,Oral mucositis (ulcerative) due to other drugs
178,K12.33,Oral mucositis (ulcerative) due to radiation
179,K12.39,Other oral mucositis (ulcerative)
180,K13.0,Diseases of lips
181,K13.1,Cheek and lip biting
182,K13.21,"Leukoplakia of oral mucosa, including tongue"
183,K13.22,Minimal keratinized residual ridge mucosa
184,K13.23,Excessive keratinized residual ridge mucosa
185,K13.24,Leukokeratosis nicotina palati
186,K13.29,"Other disturbances of oral epithelium, including tongue"
187,K13.3,Hairy leukoplakia
188,K13.4,Granuloma and granulomalike lesions of oral mucosa
189,K13.5,Oral submucous fibrosis
190,K13.6,Irritative hyperplasia of oral mucosa
191,K13.70,Unspecified lesions of oral mucosa
192,K13.79,Other lesions of oral mucosa
193,K14.0,Glossitis
194,K14.1,Geographic tongue
195,K14.2,Median rhomboid glossitis
196,K14.3,Hypertrophy of tongue papillae
197,K14.4,Atrophy of tongue papillae
198,K14.5,Plicated tongue
199,K14.6,Glossodynia
200,K14.8,Other diseases of tongue
201,K14.9,"Disease of tongue, unspecified"
