,Synonyms
10,"['Left conductive hearing loss', 'Mixed conductive AND sensorineural hearing loss', 'Mixed conductive and sensorineural hearing loss of left ear']"
11,"['Combined conductive hearing loss', 'Congenital mixed conductive and sensorineural hearing loss', 'Mixed conductive AND sensorineural hearing loss', 'Unilateral mixed conductive and sensorineural hearing loss with unrestricted hearing on the contralateral side']"
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,"['Acquired sensorineural hearing loss', 'Acquired sensorineural hearing loss', 'Drug ototoxicity - deafness', 'Ototoxicity', 'Ototoxicity', 'Ototoxicity - deafness', 'Ototoxicity - deafness', 'Toxic deafness']"
22,"['Acquired sensorineural hearing loss', 'Mechanical presbycusis', 'Metabolic presbycusis', 'Presbycusis']"
23,[]
24,[]
25,[]
26,"['Sudden hearing loss', 'Sudden idiopathic hearing loss']"
27,[]
28,[]
29,[]
30,"['Acquired deaf mutism', 'Congenital deaf mutism', 'Deaf mutism', 'Deafmutism-retinal degeneration syndrome', 'Muscular dystrophy-deafmutism syndrome']"
31,[]
32,[]
33,[]
34,"['Complete deafness', 'Difficulty hearing in noise', 'Difficulty hearing normal speech tones', 'Difficulty hearing speech in large group setting', 'Difficulty hearing whispers', 'Difficulty hearing with background noise', 'Hearing difficulty', 'Hearing difficulty', 'Hearing difficulty', 'Hearing difficulty', 'O/E - completely deaf', 'O/E - deaf', 'O/E - hearing', 'O/E - High tone deafness', 'O/E - tuning fork testing', 'Paradoxic hearing loss', 'Psychogenic deafness', 'Simulated hearing loss', 'Tone deafness', 'Upper frequency deafness']"
35,"['Abruzzo Erickson syndrome', 'Acquired hearing loss', 'Alopecia, onychodysplasia, hypohidrosis, deafness ectodermal dysplasia', 'Asymmetrical hearing loss', 'Ataxia with deafness and intellectual disability syndrome', 'Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome', 'Bilateral congenital malformation of ears', 'Bilateral congenital malformation of external ears', 'Bilateral hearing loss', 'Bilateral microtia with deafness and cleft palate syndrome', 'Camptodactyly and tall stature with scoliosis and hearing loss syndrome', 'Caudal appendage deafness syndrome', 'Central nervous system calcification, deafness, tubular acidosis, anemia syndrome', 'Choanal atresia', 'Choanal atresia, hearing loss, cardiac defect, craniofacial dysmorphism syndrome', 'Choroideremia', 'Choroideremia with deafness and obesity syndrome', 'Chronic deafness', 'Combined visual and hearing impairment', 'Complete deafness', 'Congenital absence of abdominal muscle', 'Congenital anomaly of caudal vertebra', 'Congenital anomaly of left ear', 'Congenital anomaly of right ear', 'Congenital anomaly of subcutaneous tissue', 'Congenital atresia of nares', 'Congenital atresia of nasopharynx', 'Congenital atresia of pharynx', 'Congenital cleft hand', 'Congenital generalized lipodystrophy', 'Congenital hereditary facial paralysis with variable hearing loss syndrome', 'Congenital leukonychia', 'Congenital malposition of testis', 'Deaf blind hypopigmentation syndrome Yemenite type', 'Deafness and intellectual disability Martin Probst type syndrome', 'Deafness and myopia syndrome', 'Deafness symptom', 'Deafness, enamel hypoplasia, nail defect syndrome', 'Deafness, small bowel diverticulosis, neuropathy syndrome', 'Decreased hearing', 'Diabetes mellitus AND insipidus with optic atrophy AND deafness', 'Diabetes mellitus associated with genetic syndrome', 'Diabetes mellitus associated with genetic syndrome', 'Dysmorphism, short stature, deafness, disorder of sex development syndrome', 'Ectodermal dysplasia with tooth-nail defects', 'Finding of ability to hear conversational voice', 'Finding of ability to hear conversational voice', 'Finding of ability to hear loud voice', 'Finding of ability to hear loud voice', 'Finding of ability to hear whisper', 'Finding of ability to hear whisper', 'Finding of type of voice production', 'Fountain syndrome', 'Genetic lipodystrophy', 'Hearing difficulty', 'Hearing disorder', 'Hearing for conversational voice impaired', 'Hearing for loud voice impaired', 'Hearing for voice impaired', 'Hearing for whisper impaired', 'Hearing loss', 'Hearing loss associated with syndrome', 'Hearing loss remits during vertigo attacks', 'Hearing problem', 'Hereditary sensory and autonomic neuropathy with deafness and global delay', 'Hereditary sensory neuropathy', 'High frequency deafness', 'Kniest-Stickler dysplasia group', 'Knuckle pads', 'Knuckle pads, deafness AND leukonychia syndrome', 'Lactic acidosis', 'Lipodystrophy, intellectual disability, deafness syndrome', 'Low frequency deafness', 'Medication non-adherence due to hearing impairment', 'MEDNIK syndrome', 'Microtia', 'Mid frequency deafness', 'Mild acquired hearing loss', 'Mild to moderate hearing loss', 'Mitochondrial myopathy, lactic acidosis, deafness syndrome', 'Mixed conductive AND sensorineural hearing loss', 'Moderate acquired hearing loss', 'Myoclonus, cerebellar ataxia, deafness syndrome', 'Neonatal hearing loss', 'Nephropathy, deafness, hyperparathyroidism syndrome', 'O/E - deaf', 'O/E - hearing', 'O/E - hearing', 'O/E - patient noted to be lip-reading', 'O/E - significantly deaf', 'O/E - slightly deaf', 'O/E - very deaf', 'Oculootoradial syndrome', 'Otospondylomegaepiphyseal dysplasia', 'Palmoplantar keratoderma with deafness syndrome', 'Parathyroid hyperplasia', 'Paresis of lower extremity', 'Partial deafness', 'Perception of hearing loss', 'Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction', 'Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, cataract syndrome', 'Primary hyperparathyroidism', 'Profound acquired hearing loss', 'Prune belly syndrome', 'Prune belly syndrome with pulmonic stenosis, mental retardation and deafness', 'Pseudohermaphroditism', 'Retinitis pigmentosa-deafness syndrome', 'Retinitis pigmentosa-deafness-ataxia syndrome', 'Rubella deafness', 'Sensory neuropathy', 'Severe acquired hearing loss', 'Severe hearing loss', 'Spastic paraparesis', 'Spastic paraparesis and deafness', 'Spastic paraplegia, nephritis, deafness syndrome', 'Speech and language developmental delay due to hearing loss', 'Split foot', 'Split hand, split foot malformation with sensorineural hearing loss syndrome', 'Traumatic deafness', 'Traumatic deafness, non-occupational', 'Unable to hear conversational voice', 'Unable to hear loud voice', 'Unable to hear whisper', 'Undescended testicle', 'Upper frequency deafness', 'Usher syndrome type 1', 'Usher syndrome type 2', 'Voice associated with deafness', 'Weissenbacher-Zweymuller syndrome', 'X-linked hereditary sensory and autonomic neuropathy with deafness']"
36,"['Deafness of right ear', 'Hearing loss in right ear', 'Hearing loss of right ear']"
37,"['Deafness of left ear', 'Hearing loss in left ear', 'Hearing loss of left ear']"
38,"['Bilateral deafness', 'Bilateral hearing loss', 'Combined visual and hearing impairment', 'Total visual and total hearing impairment']"
39,"['Otalgia of right ear', 'Otogenic otalgia', 'Otogenic otalgia of right ear', 'Referred otalgia', 'Referred otalgia of right ear', 'Referred pain']"
40,"['Otalgia of left ear', 'Otogenic otalgia', 'Otogenic otalgia of left ear', 'Referred otalgia', 'Referred otalgia of left ear', 'Referred pain']"
41,"['Bilateral earache', 'Bilateral referred otalgia of ears', 'Otalgia of left ear', 'Otalgia of left ear', 'Otalgia of left ear', 'Otalgia of right ear', 'Otalgia of right ear', 'Otalgia of right ear', 'Otogenic otalgia', 'Otogenic otalgia of bilateral ears', 'Otogenic otalgia of left ear', 'Otogenic otalgia of right ear', 'Referred otalgia', 'Referred otalgia of left ear', 'Referred otalgia of right ear', 'Referred pain']"
42,"['Earache symptoms', 'Finding of sensation of ear canal', 'Finding of sensation of mastoid', 'Finding of sensation of pinna', 'Finding of sensation of pinna', 'Finding of sensation of pinna', 'Focal tenderness in pinna', 'Generalized tenderness in pinna', 'O/E - ear auricle painful', 'O/E - pain over mastoid', 'O/E - painful ear', 'Otalgia', 'Otogenic otalgia', 'Pain of ear structure', 'Pain on movement of pinna', 'Pinna tender', 'Pinna tender', 'Posterior auricular pain', 'Referred otalgia', 'Referred pain', 'Tender mastoid', 'Tenderness in ear canal', 'Tenderness in ear canal on distracting pinna', 'Tenderness of ear structure', 'Unilateral earache']"
43,"['Ear discharge', 'Ear discharge present', 'Ear discharge symptoms', 'Foul odor drainage from external ear canal', 'O/E - discharge from ear', 'O/E - purulent ear discharge', 'O/E - serous ear discharge', 'O/E - waxy ear discharge', 'Otorrhea', 'Purulent drainage from external ear canal']"
44,['Otorrhea of right ear']
45,['Otorrhea of left ear']
46,"['Otorrhea of bilateral ears', 'Otorrhea of left ear', 'Otorrhea of right ear']"
47,"['Bleeding from ear', 'Bleeding of ear canal', 'Blood discharge from ear', 'Blood in ear canal', 'Dried blood in external ear canal', 'Fresh blood in external ear canal', 'Hematotympanum', 'Injury of external auditory canal', 'Injury of head with otorrhagia', 'O/E - blood from ear', 'O/E - blood in auditory canal', 'O/E - bloodstained ear discharge', 'O/E - discharge from ear', 'On examination - blood - external ear', 'Serous drainage from external ear canal', 'Traumatic hemotympanum']"
48,"['Hematotympanum', 'Hemotympanum of right tympanic cavity', 'Otorrhagia of right ear']"
49,['Otorrhagia of left ear']
50,"['Otorrhagia of bilateral ears', 'Otorrhagia of left ear', 'Otorrhagia of right ear']"
51,[]
52,[]
53,[]
54,"['Transient ischemia', 'Transient ischemic deafness']"
55,[]
56,[]
57,[]
58,"['Cochleovascular accident', 'Degenerative AND/OR vascular disorder of ear', 'Degenerative disorder of ear', 'Inherited cochlear degeneration']"
59,"['Objective tinnitus', 'Objective tinnitus of right ear', 'Subjective tinnitus', 'Subjective tinnitus of right ear', 'Tinnitus of right ear']"
60,"['Objective tinnitus', 'Objective tinnitus of left ear', 'Subjective tinnitus', 'Subjective tinnitus of left ear', 'Tinnitus of left ear']"
61,"['Bilateral objective tinnitus of ears', 'Bilateral subjective tinnitus of ears', 'Bilateral tinnitus', 'Objective tinnitus', 'Objective tinnitus of left ear', 'Objective tinnitus of right ear', 'Subjective tinnitus', 'Subjective tinnitus of left ear', 'Subjective tinnitus of right ear', 'Tinnitus of left ear', 'Tinnitus of left ear', 'Tinnitus of left ear', 'Tinnitus of right ear', 'Tinnitus of right ear', 'Tinnitus of right ear']"
62,"['Buzzing in ear', 'Clicking tinnitus', 'Hissing in ear', ""Leudet's tinnitus"", 'Nervous tinnitus', 'Noise-induced tinnitus', 'Noises in ear', 'Non-vibratory tinnitus', 'Objective pulsatile tinnitus', 'Objective tinnitus', 'Ringing in ear', 'Roaring in ear', 'Subjective pulsatile tinnitus', 'Subjective tinnitus', 'Tinnitus', 'Tinnitus arising from tensor palatini', 'Tinnitus arising from tensor tympani', 'Tinnitus due to spontaneous oto-acoustic emission', 'Tinnitus of muscular origin', 'Tinnitus of vascular origin', 'Vibratory tinnitus']"
63,[]
64,[]
65,[]
66,"['Loudness recruitment', 'Recruitment', 'Sensitive hearing']"
67,[]
68,[]
69,"['Binaural diplacusis', 'Diplacusis', 'Distorted hearing', 'Impaired auditory discrimination']"
70,"['Diplacusis', 'Disharmonic diplacusis', 'Distorted hearing', 'Echo diplacusis', 'Impaired auditory discrimination', 'Monaural diplacusis']"
71,"['Heightened auditory perception', 'Hyperacusis', 'Hyperacusis of right ear', 'Sensitive hearing']"
72,"['Heightened auditory perception', 'Hyperacusis', 'Hyperacusis of left ear', 'Sensitive hearing']"
73,"['Bilateral hyperacusis of ears', 'Heightened auditory perception', 'Hyperacusis', 'Hyperacusis of left ear', 'Hyperacusis of right ear', 'Sensitive hearing']"
74,"['Heightened auditory perception', 'Hyperacusis', 'Sensitive hearing']"
75,[]
76,[]
77,[]
78,"['Noise-induced temporary threshold shift', 'Temporary auditory threshold shift']"
79,"['Acquired auditory processing disorder', 'Auditory processing disorder', 'Central auditory processing disorder', 'Congenital auditory imperception']"
80,"['Finding of sensation of ear canal', 'Sensation of blocked ear', 'Sensation of blocked right ear']"
81,"['Finding of sensation of ear canal', 'Sensation of blocked ear', 'Sensation of blocked left ear']"
82,"['Bilateral sensation of blocked ears', 'Finding of sensation of ear canal', 'Sensation of blocked ear', 'Sensation of blocked left ear', 'Sensation of blocked right ear']"
83,"['Abnormal auditory perception', 'Auditory dysfunction', 'Auditory neuropathy spectrum disorder', 'Distorted hearing', 'Echo in ear', 'Finding of sensation of ear canal', 'Impaired auditory discrimination', 'Noises in ear', 'Obscure auditory dysfunction', 'Paracusis', 'Paracusis Willisii', 'Popping sensation in ear', 'Sensation of blocked ear']"
84,['Disorder of right vestibular nerve']
85,['Disorder of left vestibular nerve']
86,"['Bilateral vestibular neuropathy', 'Disorder of bilateral acoustic nerves', 'Disorder of left vestibular nerve', 'Disorder of right vestibular nerve']"
87,"['Acoustic neuritis', 'Cochlear nerve disorder', 'Compression of acoustic nerve', 'Degeneration of acoustic nerve', 'Disorder of acoustic nerve', 'Lesion of the acoustic nerve', 'Vestibulocochlear nerve palsy']"
88,"['Lesion of skin of right ear', 'Swelling of ear structure', 'Swelling of right ear structure']"
89,"['Lesion of skin of left ear', 'Swelling of ear structure', 'Swelling of left ear structure']"
90,[]
91,"['Atrophy of ear', 'Auditory system hereditary disorder', 'Debris in ear canal', 'Ear pressure sensation', 'Ear smelly', 'Finding of appearance of ear', 'Finding of odor of ear', 'Hairy ear', 'Irritation of ear', 'Middle ear mass visible on otoscopy', 'O/E - debris in auditory canal', 'Pseudocyst of ear', 'Swelling of ear structure', 'Swollen pinna']"
92,"['Acute disorder of ear', 'Auditory system complication of procedure', 'Chronic disease of ear', 'Disorder of auditory system', 'Disorder of ear', 'Ear lesion', 'Ear problem', 'Ear, nose and throat disorder', 'Otogenic intracranial abscess']"
93,"['Disorder of right ear', 'Lesion of right ear']"
94,"['Disorder of left ear', 'Lesion of left ear']"
95,"['Bilateral disorder of ears', 'Bilateral lesion of ears']"
96,"['Objective pulsatile tinnitus', 'Objective pulsatile tinnitus of right ear', 'Subjective pulsatile tinnitus', 'Subjective pulsatile tinnitus of right ear', 'Tinnitus of vascular origin', 'Tinnitus of vascular origin']"
97,"['Objective pulsatile tinnitus', 'Objective pulsatile tinnitus of left ear', 'Subjective pulsatile tinnitus', 'Subjective pulsatile tinnitus of left ear', 'Tinnitus of vascular origin', 'Tinnitus of vascular origin']"
98,"['Bilateral objective pulsatile tinnitus of ears', 'Bilateral subjective pulsatile tinnitus of ears', 'Objective pulsatile tinnitus', 'Objective pulsatile tinnitus of left ear', 'Objective pulsatile tinnitus of right ear', 'Subjective pulsatile tinnitus', 'Subjective pulsatile tinnitus of left ear', 'Subjective pulsatile tinnitus of right ear', 'Tinnitus of vascular origin', 'Tinnitus of vascular origin']"
99,[]
100,"['Acoustic neuritis', 'Acoustic neuritis in infectious disease']"
101,[]
102,[]
103,[]
104,[]
105,[]
106,[]
107,[]
