,category,condition
57,H93.093,"Unsp degenerative and vascular disorders of ear, bilateral"
58,H93.099,Unsp degenerative and vascular disorders of unspecified ear
59,H93.11,"Tinnitus, right ear"
60,H93.12,"Tinnitus, left ear"
61,H93.13,"Tinnitus, bilateral"
62,H93.19,"Tinnitus, unspecified ear"
63,H93.211,"Auditory recruitment, right ear"
64,H93.212,"Auditory recruitment, left ear"
65,H93.213,"Auditory recruitment, bilateral"
66,H93.219,"Auditory recruitment, unspecified ear"
67,H93.221,"Diplacusis, right ear"
68,H93.222,"Diplacusis, left ear"
69,H93.223,"Diplacusis, bilateral"
70,H93.229,"Diplacusis, unspecified ear"
71,H93.231,"Hyperacusis, right ear"
72,H93.232,"Hyperacusis, left ear"
73,H93.233,"Hyperacusis, bilateral"
74,H93.239,"Hyperacusis, unspecified ear"
75,H93.241,"Temporary auditory threshold shift, right ear"
76,H93.242,"Temporary auditory threshold shift, left ear"
77,H93.243,"Temporary auditory threshold shift, bilateral"
78,H93.249,"Temporary auditory threshold shift, unspecified ear"
79,H93.25,Central auditory processing disorder
80,H93.291,"Other abnormal auditory perceptions, right ear"
81,H93.292,"Other abnormal auditory perceptions, left ear"
82,H93.293,"Other abnormal auditory perceptions, bilateral"
83,H93.299,"Other abnormal auditory perceptions, unspecified ear"
84,H93.3X1,Disorders of right acoustic nerve
85,H93.3X2,Disorders of left acoustic nerve
86,H93.3X3,Disorders of bilateral acoustic nerves
87,H93.3X9,Disorders of unspecified acoustic nerve
88,H93.8X1,Other specified disorders of right ear
89,H93.8X2,Other specified disorders of left ear
90,H93.8X3,"Other specified disorders of ear, bilateral"
91,H93.8X9,"Other specified disorders of ear, unspecified ear"
92,H93.90,"Unspecified disorder of ear, unspecified ear"
93,H93.91,Unspecified disorder of right ear
94,H93.92,Unspecified disorder of left ear
95,H93.93,"Unspecified disorder of ear, bilateral"
96,H93.A1,"Pulsatile tinnitus, right ear"
97,H93.A2,"Pulsatile tinnitus, left ear"
98,H93.A3,"Pulsatile tinnitus, bilateral"
99,H93.A9,"Pulsatile tinnitus, unspecified ear"
100,H94.00,"Acustc neuritis in infec/parastc dis classd elswhr, unsp ear"
101,H94.01,"Acustc neuritis in infec/parastc dis classd elswhr, r ear"
102,H94.02,"Acustc neuritis in infec/parastc dis classd elswhr, left ear"
103,H94.03,"Acustc neuritis in infec/parastc diseases classd elswhr, bi"
104,H94.80,"Oth disrd of ear in diseases classified elsewhere, unsp ear"
105,H94.81,Oth disrd of right ear in diseases classified elsewhere
106,H94.82,Oth disrd of left ear in diseases classified elsewhere
107,H94.83,"Oth disrd of ear in diseases classified elsewhere, bilateral"
