,category,condition
38,Y70.3,"Surgical instrumnt, matrl and anesth devices assoc w incdt"
39,Y70.8,"Miscellaneous anesthesiology devices assoc w incdt, NEC"
40,Y71.0,Diagnostic and monitoring cardiovasc devices assoc w incdt
41,Y71.1,Therapeutic and rehab cardiovasc devices assoc w incdt
42,Y71.2,Prosth/oth implnt/mtrls cardiovascular devices assoc w incdt
43,Y71.3,"Surg instrumnt, matrl and cardiovasc devices assoc w incdt"
44,Y71.8,"Miscellaneous cardiovascular devices assoc w incdt, NEC"
45,Y72.0,Diagnostic and monitoring otorhino devices assoc w incdt
46,Y72.1,Therapeutic and rehab otorhino devices assoc w incdt
47,Y72.2,Prosth/oth implnt/mtrls otorhino devices assoc w incdt
48,Y72.3,"Surgical instrumnt, matrl and otorhino devices assoc w incdt"
49,Y72.8,"Miscellaneous otorhino devices assoc w incdt, NEC"
50,Y73.0,Dx and monitor gastroent and urology devices assoc w incdt
51,Y73.1,Theraputc and rehab gastroent and urology dev assoc w incdt
52,Y73.2,Prosth/oth implnt/mtrls gastroent and urol dev assoc w incdt
53,Y73.3,"Surg instrumnt, matrl & gastroent and urol dev assoc w incdt"
54,Y73.8,"Misc gastroent and urology devices assoc w incdt, NEC"
55,Y74.0,Dx and monitoring gen hosp/persnluse devices assoc w incdt
56,Y74.1,Theraputc and rehab gen hosp/persnluse dev assoc w incdt
57,Y74.2,"Prosth/oth implnt, matrl & hosp/persnluse dev assoc w incdt"
58,Y74.3,"Surg instrumnt,matrl & gen hosp/persnluse dev assoc w incdt"
59,Y74.8,"Miscellaneous gen hosp/persnluse devices assoc w incdt, NEC"
60,Y75.0,Diagnostic and monitoring neurological devices assoc w incdt
61,Y75.1,Therapeutic and rehab neurological devices assoc w incdt
62,Y75.2,"Prosth/oth implants, matrl and neuro devices assoc w incdt"
63,Y75.3,"Surgical instrumnt, matrl and neuro devices assoc w incdt"
64,Y75.8,"Miscellaneous neurological devices assoc w incdt, NEC"
65,Y76.0,Diagnostic and monitoring ob/gyn devices assoc w incdt
66,Y76.1,Therapeutic and rehab ob/gyn devices assoc w incdt
67,Y76.2,Prosth/oth implnt/mtrls ob/gyn devices assoc w incdt
68,Y76.3,"Surgical instrumnt, matrl and ob/gyn devices assoc w incdt"
69,Y76.8,"Miscellaneous ob/gyn devices assoc w incdt, NEC"
70,Y77.0,Diagnostic and monitoring ophthalmic devices assoc w incdt
71,Y77.1,Therapeutic and rehab ophthalmic devices assoc w incdt
72,Y77.2,Prosth/oth implnt/mtrls ophthalmic devices assoc w incdt
73,Y77.3,"Surgical instrumnt, materials and opth devices assoc w incdt"
74,Y77.8,"Miscellaneous ophthalmic devices assoc w incdt, NEC"
75,Y78.0,Diagnostic and monitoring radiological devices assoc w incdt
76,Y78.1,Therapeutic and rehab radiological devices assoc w incdt
77,Y78.2,Prosth/oth implnt/mtrls radiological devices assoc w incdt
78,Y78.3,"Surgical instrumnt, matrl and radiolog devices assoc w incdt"
79,Y78.8,"Miscellaneous radiological devices assoc w incdt, NEC"
80,Y79.0,Diagnostic and monitoring orthopedic devices assoc w incdt
81,Y79.1,Therapeutic and rehab orthopedic devices assoc w incdt
82,Y79.2,Prosth/oth implnt/mtrls orthopedic devices assoc w incdt
83,Y79.3,"Surgical instrumnt, materials and orth devices assoc w incdt"
84,Y79.8,"Miscellaneous orthopedic devices assoc w incdt, NEC"
85,Y80.0,Dx and monitoring physical medicine devices assoc w incdt
86,Y80.1,Theraputc and rehab physical medicine devices assoc w incdt
87,Y80.2,Prosth/oth implnt/mtrls physical med devices assoc w incdt
88,Y80.3,"Surg instrumnt, matrl and physcl med devices assoc w incdt"
89,Y80.8,"Miscellaneous physical medicine devices assoc w incdt, NEC"
90,Y81.0,Dx and monitoring gen/plastsurg devices assoc w incdt
91,Y81.1,Therapeutic and rehab gen/plastsurg devices assoc w incdt
92,Y81.2,Prosth/oth implnt/mtrls gen/plastsurg devices assoc w incdt
93,Y81.3,"Surg instrumnt, matrl and gen/plastsurg dev assoc w incdt"
94,Y81.8,"Miscellaneous gen/plastsurg devices assoc w incdt, NEC"
95,Y82.8,Other medical devices associated with adverse incidents
96,Y82.9,Unsp medical devices associated with adverse incidents
97,Y83.0,"Txplt of whole organ cause abn react/compl, w/o misadvnt"
98,Y83.1,"Implnt of artif int dev cause abn react/compl, w/o misadvnt"
99,Y83.2,"Anastomos,bypass or grft cause abn react/compl, w/o misadvnt"
100,Y83.3,"Form of external stoma cause abn react/compl, w/o misadvnt"
101,Y83.4,"Oth recnst surgery cause abn react/compl, w/o misadvnt"
102,Y83.5,"Amputation of limb(s) cause abn react/compl, w/o misadvnt"
103,Y83.6,"Remov org (total) cause abn react/compl, w/o misadvnt"
104,Y83.8,"Oth surgical procedures cause abn react/compl, w/o misadvnt"
105,Y83.9,"Surgical proc, unsp cause abn react/compl, w/o misadvnt"
106,Y84.0,"Cardiac catheterization cause abn react/compl, w/o misadvnt"
107,Y84.1,"Kidney dialysis cause abn react/compl, w/o misadvnt"
108,Y84.2,"Radiolog proc/radiothrpy cause abn react/compl, w/o misadvnt"
109,Y84.3,"Shock therapy cause abn react/compl, w/o misadvnt"
110,Y84.4,"Aspiration of fluid cause abn react/compl, w/o misadvnt"
111,Y84.5,"Insrt gastr/duodnl sound cause abn react/compl, w/o misadvnt"
112,Y84.6,"Urinary catheterization cause abn react/compl, w/o misadvnt"
113,Y84.7,"Bloodsampling cause abn react/compl, w/o misadvnt"
114,Y84.8,"Oth medical procedures cause abn react/compl, w/o misadvnt"
115,Y84.9,"Medical procedure, unsp cause abn react/compl, w/o misadvnt"
