,Synonyms
17,[]
18,"['Blank, staring face while sleep walking', 'Finding related to sleep walking', 'Finding related to sleep walking', 'Finding related to sleep walking', 'Finding related to sleep walking', 'Finding related to sleep walking', 'Finding related to sleep walking', 'Low level of awareness while sleep walking', 'Low level of motor skill while sleep walking', 'Low level of reactivity while sleep walking', 'No recollection of sleep walk', 'Non-organic sleep disorder', 'Not easily wakened from sleep walking', 'Sleep automatism', 'Sleep terror disorder', 'Sleep walking disorder', 'Somnambulism co-occurrent with sleep terror disorder', 'Unresponsive to communication while sleep walking']"
19,"['Non-organic sleep disorder', 'Pavor diurnus', 'Sleep automatism', 'Sleep terror disorder', 'Sleep terror disorder', 'Sleep walking disorder', 'Somnambulism co-occurrent with sleep terror disorder']"
20,"['C/O - dreams', 'C/O nightmares', 'Dream anxiety disorder', 'Dream disorder', 'Dreaming/nightmare under general anesthesia', 'Nightmares', 'Nightmares associated with chronic post-traumatic stress disorder', 'Unpleasant dreams']"
21,"['Bizarre dreams', 'C/O - bizarre dreams', 'C/O - dreams', 'C/O - dreams', 'C/O - unpleasant dreams', 'Detailed recall of dream', 'Dream disorder', 'Dream disorder', 'Dream disorder', 'Environmental sleep disorder', 'Long sleeper syndrome', 'Non-organic parasomnia', 'Non-organic sleep disorder', 'Repetitive dreams', 'Repetitive intrusions of sleep', 'Short-sleeper', 'Sleep finding', 'Unpleasant dreams']"
22,"['Non-organic sleep disorder', 'Sleep drunkenness']"
23,"['Diminished erotic interest', 'Lack or loss of sexual desire', 'Psychosexual dysfunction associated with inhibited libido', 'Sexual desire disorder', 'Situational hypoactive sexual desire disorder']"
24,"['Abnormal development of sexuality', 'Does not enjoy having sex', 'Enjoyment of sex - finding', 'Fear of coitus', 'Psychosexual dysfunction', 'Psychosexual dysfunction associated with inhibited sexual excitement', 'Sexual anesthesia', 'Sexual aversion disorder', 'Sexual desire disorder']"
25,"['Cannot be aroused sexually', 'Failure of genital response', 'Psychogenic impotence', 'Sexual arousal disorder', 'Slow to be aroused sexually', 'Too easily aroused sexually']"
26,"['Cannot be aroused sexually', 'Failure of genital response', 'Female sexual arousal disorder', 'Sexual arousal disorder', 'Slow to be aroused sexually', 'Too easily aroused sexually']"
27,"['Acquired generalized anorgasmia', 'Acquired situational anorgasmia', 'Failure of orgasm', 'Inhibited female orgasm', 'Lifelong generalized anorgasmia', 'Lifelong situational anorgasmia', 'Orgasm disorder', 'Orgasm disorder', 'Orgasm disorder', 'Orgasm disorder', 'Orgasm disorder', 'Orgasm impairment', 'Orgasm incapacity', 'Pseudofrigidity']"
28,"['Acquired generalized anorgasmia', 'Acquired generalized delayed ejaculation', 'Acquired situational anorgasmia', 'Acquired situational delayed ejaculation', 'Failure of orgasm', 'Failure of orgasm', 'Inhibited male orgasm', 'Inhibited orgasm', 'Late ejaculation', 'Late ejaculation', 'Late ejaculation', 'Late ejaculation', 'Lifelong generalized anorgasmia', 'Lifelong generalized delayed ejaculation', 'Lifelong situational anorgasmia', 'Lifelong situational delayed ejaculation', 'Orgasm disorder', 'Orgasm disorder', 'Orgasm impairment', 'Orgasm incapacity', 'Pseudofrigidity', 'Psychogenic inhibited male orgasm']"
29,"['Acquired generalized early ejaculation', 'Acquired situational early ejaculation', 'Lifelong generalized early ejaculation', 'Lifelong situational early ejaculation', 'Premature ejaculation']"
30,['Psychologic vaginismus']
31,['Psychologic dyspareunia']
32,"['Abnormal compulsive behavior', 'Abnormal compulsive behavior', 'Abnormal female sexual function', 'Abnormal sexual behavior', 'Don Juanism', 'Erotomania', 'Excessive sexual drive', 'Hypersexuality state', 'Normal libido', 'Nymphomania', 'Obsessional erotomania', 'Relative frigidity', 'Satyriasis', 'Sexual desire disorder', 'Sexual incompatibility', 'Sexual inhibition']"
33,"['Abnormal development of sexuality', 'Abnormal development of sexuality', 'Abnormal development of sexuality', 'Abnormal psychosexual phase', 'Altered sexuality patterns', 'Decreased sexual function', 'Psychosexual dysfunction', 'Psychosexual phase', 'Sexual desire disorder', 'Sexual disorder', 'Sexual maladjustment']"
34,"['Decline in Edinburgh postnatal depression scale score', 'Decline in Edinburgh postnatal depression scale score at 8 months', 'Depressed mood', 'Depressed mood with postpartum onset', 'Major depressive disorder, single episode with postpartum onset', 'Mild postnatal depression', 'Perinatal depression', 'Perinatal depression', 'Postpartum depression', 'Postpartum depression', 'Postpartum major depression in remission', 'Severe postnatal depression']"
35,"['Difficulty coping', 'Difficulty coping with postpartum changes', 'Mild postnatal psychosis', 'Postpartum neurosis', 'Postpartum psychosis', 'Postpartum psychosis in remission', 'Severe postnatal psychosis']"
36,[]
37,"['Gingival recession', 'Gingivitis artefacta', 'Hyposomnia co-occurrent and due to psychological disorder', 'Interictal behavior disorder', 'Not getting enough sleep', 'Psychogenic endocrine malfunction', 'Psychogenic factor', 'Psychogenic sensory disturbance of skin', 'Psychogenic skin disease', 'Psychogenic skin symptoms', 'Psychosomatic factor in physical condition']"
38,['Abuse of antacids']
39,"['Abuse of herbal medicine', 'Abuse of herbal medicine or folk remedy']"
40,"['Abuse of laxatives', 'Chronic abuse of laxatives', 'Chronic drug abuse', 'Diarrhea due to drug', 'Diarrhea due to laxative abuse']"
41,['Abuse of steroids']
42,['Abuse of vitamins']
43,"['Abuse of diuretics', 'Abuse of drugs to lose weight', 'Abuse of non-dependence-producing substances', 'Abuse of nonpsychotropic analgesic drugs']"
44,[]
45,['Behavioral syndrome associated with physiological disturbance and physical factors']
